,Intercept,Score,Coef
"1282.78, 1291.62",[0.02660479],0.20363092658915127,[[0.59087124]]
"1282.78, 1293.62",[0.02571712],0.2041299090025739,[[0.48746426]]
"1282.78, 1293.85",[0.0211466],0.38170556377612364,[[0.47495893]]
"1282.78, 1294.62",[0.03437892],0.24513213242928467,[[0.45526686]]
"1282.78, 1295.62",[0.0166808],0.6020065849081406,[[0.53939051]]
"1282.78, 1299.62",[0.03122767],0.4725657414387724,[[0.81490733]]
"1282.78, 1301.82",[0.02370319],0.2141621643273718,[[0.13424729]]
"1282.78, 1309.62",[0.02491958],0.70942185866695,[[0.46711197]]
"1282.78, 1310.62",[0.02754956],0.3439827960015003,[[0.41001313]]
"1282.78, 1315.62",[0.0288612],0.25925598469821587,[[1.0724956]]
"1283.62, 1289.78",[0.02363115],0.3703275020409724,[[0.14540661]]
"1283.62, 1291.84",[0.01701954],0.26952725506877395,[[0.19029467]]
"1283.62, 1292.82",[0.01943943],0.5131107599396723,[[0.33617926]]
"1283.62, 1295.8",[0.01399087],0.429271973445696,[[0.30715109]]
"1283.62, 1306.6",[0.02142966],0.4500962544514701,[[0.21978226]]
"1283.62, 1321.8",[0.02722671],0.4261311445994516,[[0.18268914]]
"1283.62, 1341.32",[0.05716314],0.2754583166190795,[[0.13601861]]
"1283.79, 1286.62",[0.01555663],0.276070540436802,[[1.00950941]]
"1283.79, 1287.62",[0.02863445],0.3852560674066702,[[0.71170805]]
"1283.79, 1288.62",[0.02351726],0.3751109907055351,[[0.68948282]]
"1283.79, 1292.62",[0.01833412],0.4611057682019052,[[0.70865143]]
"1283.79, 1293.62",[0.02592157],0.3175680348867761,[[0.5995606]]
"1283.79, 1294.87",[0.011195],0.20843703611595676,[[1.41815902]]
"1283.79, 1300.62",[0.02753549],0.34881881702780315,[[0.57026055]]
"1283.79, 1304.85",[0.01799572],0.26154668167107453,[[0.52338078]]
"1284.62, 1290.69",[0.01001481],0.31239251908537824,[[0.21594917]]
"1284.62, 1292.82",[0.0203462],0.36100006373618143,[[0.27958292]]
"1284.62, 1302.87",[0.01546375],0.32109367960219637,[[0.37920966]]
"1284.62, 1306.6",[0.01047456],0.235184263183001,[[0.41129739]]
"1284.62, 1306.77",[0.00962759],0.5593537038618243,[[0.28844494]]
"1284.62, 1320.79",[0.01694995],0.3441355027379651,[[0.23259544]]
"1284.62, 1321.8",[0.01827924],0.21198899268496818,[[0.20357431]]
"1284.8, 1299.62",[0.03698792],0.2637720511574656,[[0.77950989]]
"1284.8, 1308.62",[0.01968594],0.2110851585210222,[[0.46663893]]
"1285.02, 1312.22",[0.04573408],0.2230285846832566,[[-0.53599919]]
"1285.02, 1317.25",[0.09825623],0.2986594819730638,[[-1.24388927]]
"1285.02, 1320.62",[0.03123148],0.20169674845290952,[[1.11597049]]
"1285.02, 1327.32",[0.11063382],0.2548875462692205,[[-1.03493379]]
"1285.02, 1342.29",[0.08758811],0.6160589655696784,[[-1.25062535]]
"1285.62, 1294.87",[0.01696903],0.37426163072222984,[[0.55261336]]
"1285.62, 1295.8",[0.01245713],0.4766518505684465,[[0.35534133]]
"1285.62, 1297.79",[0.03153429],0.4247853383438994,[[0.10217816]]
"1285.62, 1304.85",[0.01979984],0.33895382830528964,[[0.17843187]]
"1285.87, 1291.62",[0.02755129],0.3110741539966889,[[0.51905783]]
"1285.87, 1293.62",[0.03242891],0.3505934830355852,[[0.39835542]]
"1285.87, 1296.79",[0.02605001],0.3183092278596398,[[0.22454577]]
"1285.87, 1297.79",[0.02868663],0.28688061922310204,[[0.26658263]]
"1285.87, 1300.62",[0.03050093],0.21853872857240197,[[0.53348816]]
"1285.87, 1311.98",[0.03268608],0.26066891768845135,[[0.24696777]]
"1285.87, 1313.62",[0.03012681],0.2506116199198939,[[0.61694369]]
"1286.62, 1289.78",[0.02060361],0.38824204599974316,[[0.24437626]]
"1286.62, 1291.84",[0.01552001],0.7618555596341576,[[0.30607227]]
"1286.62, 1294.87",[0.01449767],0.5423195328754591,[[0.72175371]]
"1286.62, 1295.8",[0.01536929],0.3655042978827199,[[0.41158264]]
"1286.62, 1304.85",[0.01698269],0.30104733551896234,[[0.25479281]]
"1286.62, 1321.8",[0.02018663],0.2068517867142462,[[0.24103368]]
"1287.62, 1291.84",[0.01390454],0.5094283715159854,[[0.3918387]]
"1287.62, 1292.82",[0.00636936],0.3175720511302065,[[0.74465004]]
"1287.62, 1294.87",[0.00783117],0.33710869750880135,[[0.78992366]]
"1287.62, 1340.32",[0.05603976],0.29557652581905447,[[0.20715732]]
"1287.81, 1297.62",[0.02848348],0.25229574193974247,[[0.79523097]]
"1287.97, 1294.62",[0.0231017],0.25231271447051806,[[0.66481783]]
"1287.97, 1299.02",[0.49573933],0.2561222947690821,[[2.70009303]]
"1287.97, 1312.99",[0.01443932],0.41414410959242165,[[0.90827341]]
"1287.97, 1313.99",[0.00085199],0.8914162635522622,[[0.62665872]]
"1287.97, 1347.02",[0.5268281],0.26372122255313024,[[2.41974627]]
"1288.62, 1292.82",[0.01761345],0.32484946643867724,[[0.45157246]]
"1288.62, 1294.87",[0.00625066],0.42651693396587953,[[0.91511363]]
"1288.62, 1299.83",[0.01499796],0.23307875093992914,[[0.28550564]]
"1288.62, 1302.87",[0.02750319],0.29329969772691,[[0.25464834]]
"1288.62, 1303.87",[0.01201565],0.3820787491863338,[[0.32894992]]
"1288.62, 1304.85",[0.02095924],0.24494648859517762,[[0.2512725]]
"1288.97, 1293.62",[0.02044308],0.344919581032257,[[0.4811612]]
"1288.97, 1312.99",[0.01157492],0.9395760432944898,[[0.9304492]]
"1288.97, 1313.99",[-0.00187403],0.6070716826084925,[[0.53149439]]
"1288.97, 1316.62",[0.02968253],0.4073227622026111,[[0.25172652]]
"1289.62, 1292.82",[0.01980694],0.23513074457811223,[[0.35033082]]
"1289.62, 1295.8",[0.01348317],0.3090353673171329,[[0.28436574]]
"1289.62, 1297.79",[0.01152063],0.6602682947768108,[[0.31239661]]
"1289.62, 1298.8",[0.02177546],0.3127294890883814,[[0.21632746]]
"1289.62, 1304.85",[0.0180801],0.2602579574643781,[[0.21262523]]
"1289.62, 1311.98",[0.02795472],0.31711700532999665,[[0.18526984]]
"1289.62, 1312.99",[0.02856381],0.2665287011898635,[[0.34755314]]
"1289.62, 1336.97",[0.03366768],0.4495015397226828,[[0.27303065]]
"1289.62, 1338.3",[0.03031404],0.5015259137520587,[[0.12150668]]
"1289.78, 1291.84",[0.01752116],0.518476281849167,[[0.44649254]]
"1289.78, 1292.62",[0.01960614],0.3036125636199262,[[0.62826433]]
"1289.78, 1292.82",[0.01080308],0.2573816474333064,[[0.80281382]]
"1289.78, 1293.62",[0.01099675],0.6886475594262373,[[1.01314587]]
"1289.78, 1294.87",[0.01297524],0.5590540647873903,[[0.95189561]]
"1289.78, 1298.62",[0.01833962],0.7656883859246486,[[0.51283065]]
"1289.78, 1301.82",[0.02196988],0.4046998674308627,[[0.24887942]]
"1289.78, 1304.62",[0.01489861],0.4200332156351628,[[0.67895563]]
"1289.78, 1309.62",[0.02323583],0.6937230588776847,[[0.49109298]]
"1289.78, 1320.62",[0.04554369],0.2812207728099596,[[0.39635733]]
"1289.98, 1300.02",[0.13492586],0.20160876293421437,[[0.83187362]]
"1289.98, 1335.97",[0.01241311],0.5440206077096332,[[1.27874444]]
"1289.98, 1336.97",[0.01806028],0.8894876206055554,[[1.35947555]]
"1290.62, 1293.85",[0.02532642],0.2704720996031843,[[0.18287802]]
"1290.69, 1296.62",[0.02689208],0.2968076797154263,[[1.13564567]]
"1291.62, 1294.87",[0.01281953],0.36967465070875705,[[0.62607923]]
"1291.62, 1299.83",[0.01663711],0.39795918917226913,[[0.26194131]]
"1291.62, 1300.81",[0.02088734],0.29928775680321307,[[0.25742437]]
"1291.62, 1304.85",[0.01954885],0.2586258912395486,[[0.2549778]]
"1291.84, 1294.62",[0.01609109],0.23037278102238054,[[1.16926949]]
"1291.84, 1296.62",[0.02546747],0.4819816281802678,[[0.80566324]]
"1291.84, 1297.62",[0.04123027],0.27125411602058036,[[0.49143194]]
"1291.84, 1298.62",[0.00994548],0.34030469158161036,[[0.8069966]]
"1291.84, 1299.62",[0.04146573],0.20161916426700166,[[0.71523597]]
"1291.84, 1300.81",[0.01971093],0.21385490337264293,[[0.44231444]]
"1291.84, 1308.62",[0.01139993],0.6868829227018759,[[1.26363709]]
"1291.84, 1309.62",[0.01444759],0.20719314894264304,[[0.70371358]]
"1291.84, 1310.62",[0.02918955],0.43751816033821544,[[0.38831207]]
"1291.84, 1315.62",[0.03544402],0.27873586339672973,[[1.36024476]]
"1291.84, 1316.62",[0.03194073],0.5270761924994565,[[0.99363537]]
"1291.84, 1321.8",[0.02393509],0.44093521822108106,[[0.55914999]]
"1291.84, 1348.03",[0.12328453],0.22134722425347508,[[0.42505267]]
"1292.62, 1294.87",[0.02997011],0.3976519001944021,[[0.3208222]]
"1292.62, 1295.8",[0.01337114],0.2801858030668384,[[0.48876842]]
"1292.62, 1321.8",[0.01871478],0.5779667277255136,[[0.45693491]]
"1292.62, 1327.32",[0.1195243],0.26674922224888786,[[-0.25283099]]
"1292.62, 1336.97",[0.03363474],0.2977457158414185,[[0.57062037]]
"1292.82, 1294.87",[0.01347844],0.660982411099968,[[0.91378735]]
"1292.82, 1295.62",[0.01661993],0.3646107207702748,[[0.54380717]]
"1292.82, 1296.62",[0.02949468],0.49303572328032563,[[0.48873083]]
"1292.82, 1297.62",[0.02759776],0.4473904439507145,[[0.71816266]]
"1292.82, 1299.62",[0.01630697],0.5061020299307888,[[1.08981375]]
"1292.82, 1300.62",[0.01799628],0.2133455412209837,[[0.74219993]]
"1292.82, 1302.62",[0.01637974],0.2971755591098867,[[0.83798978]]
"1292.82, 1304.85",[0.01304028],0.5275314678886296,[[0.43194966]]
"1292.82, 1306.6",[0.02054986],0.20573619072819652,[[0.31904015]]
"1292.82, 1310.62",[0.03688945],0.3564995820876181,[[0.23984815]]
"1292.82, 1321.8",[0.02401982],0.36625721105791953,[[0.32995268]]
"1292.82, 1340.32",[0.06464492],0.23300662511831494,[[0.27992861]]
"1292.82, 1341.32",[0.05925255],0.36551580553799123,[[0.21049861]]
"1293.62, 1297.79",[0.02771617],0.26319809893478474,[[0.19125833]]
"1293.62, 1299.83",[0.02337198],0.23066756067902436,[[0.14479562]]
"1293.62, 1300.81",[0.01528019],0.7517217382293876,[[0.36879756]]
"1293.62, 1304.85",[0.0140608],0.3906087194511062,[[0.48514567]]
"1293.62, 1336.97",[0.02707512],0.28916721008291135,[[0.35388194]]
"1293.85, 1301.62",[0.01260535],0.21485970442043023,[[0.39049731]]
"1293.85, 1304.62",[0.03168997],0.26886757613976897,[[0.15498268]]
"1294.62, 1304.85",[0.01627077],0.2543482493222804,[[0.35213252]]
"1294.62, 1306.6",[0.01993273],0.43461268666577646,[[0.26102358]]
"1294.62, 1321.8",[0.01732471],0.2507719240588301,[[0.43106923]]
"1294.87, 1298.62",[0.01363393],0.8042841996214601,[[0.39708165]]
"1294.87, 1299.62",[0.02060178],0.32314079357799474,[[0.63670433]]
"1294.87, 1308.62",[0.01872794],0.3008150173564077,[[0.41330977]]
"1294.87, 1309.62",[0.01699243],0.5153674773040373,[[0.4450417]]
"1294.87, 1310.62",[0.02017866],0.3922456932770163,[[0.40155895]]
"1294.87, 1315.62",[0.02585718],0.7583358851896695,[[0.94506723]]
"1294.87, 1338.3",[0.03007574],0.2192174982207704,[[0.13525077]]
"1295.62, 1301.82",[0.01816332],0.3018187266755339,[[0.27681336]]
"1295.62, 1305.78",[0.01850439],0.3185609301848621,[[0.22187287]]
"1295.62, 1306.6",[0.01173941],0.45622720457305094,[[0.48727221]]
"1295.8, 1299.62",[0.01735092],0.25459386852752475,[[0.92530955]]
"1295.8, 1300.62",[0.02577563],0.3079356432434297,[[0.58744499]]
"1295.8, 1302.87",[0.02128376],0.48671670576882825,[[0.54156562]]
"1295.8, 1304.85",[0.02347597],0.3494732453131062,[[0.32812469]]
"1295.8, 1313.62",[0.037419],0.29801888193802095,[[0.55537821]]
"1295.8, 1340.32",[0.05350963],0.32189615267530647,[[0.36635134]]
"1296.62, 1304.85",[0.00937233],0.5002897681936518,[[0.42649973]]
"1296.62, 1305.78",[0.01493003],0.41251704026373004,[[0.20868369]]
"1296.62, 1308.82",[0.01085279],0.31583212174754005,[[0.18341029]]
"1296.62, 1321.8",[0.01251934],0.2273461445860454,[[0.34711279]]
"1296.79, 1340.32",[0.05785461],0.2061788679669989,[[0.20993557]]
"1296.79, 1342.29",[0.07930447],0.2816252597469685,[[-0.20727168]]
"1297.62, 1299.83",[0.018218],0.34522342245294463,[[0.2178071]]
"1297.62, 1300.81",[0.01807047],0.2042891889758881,[[0.19525923]]
"1297.62, 1306.6",[0.0228054],0.3275630162225891,[[0.169181]]
"1297.62, 1320.79",[0.01330146],0.40833193901824716,[[0.3135119]]
"1297.62, 1324.82",[0.01818327],0.2353761679218508,[[0.31436466]]
"1297.79, 1313.62",[0.0434979],0.280785095954737,[[0.20237736]]
"1297.79, 1316.62",[0.02564454],0.3131509557148294,[[0.7208544]]
"1297.79, 1318.62",[0.01045155],0.3118805397688117,[[0.93602085]]
"1298.62, 1306.6",[0.01731992],0.25982855856749953,[[0.40292581]]
"1298.8, 1304.85",[0.0164604],0.3313619047615445,[[0.45543855]]
"1299.02, 1301.05",[-0.0026723],0.635661701946975,[[0.04184819]]
"1299.02, 1305.78",[0.01215842],0.31211525907161886,[[0.02510302]]
"1299.02, 1311.98",[0.00610236],0.2739929312103314,[[0.05859052]]
"1299.02, 1312.22",[0.05657664],0.3114808075797991,[[-0.02468507]]
"1299.02, 1316.24",[0.40064547],0.3312907516973471,[[-0.1627674]]
"1299.02, 1326.32",[0.50475773],0.3371758451350445,[[-0.22706699]]
"1299.02, 1327.32",[0.13734994],0.287788231171755,[[-0.05226357]]
"1299.62, 1304.85",[0.02759293],0.3731507356538867,[[0.05871997]]
"1299.62, 1316.24",[0.33106476],0.2137558203942278,[[-0.11841427]]
"1299.62, 1342.29",[0.07502524],0.20116599292554527,[[-0.11540502]]
"1300.02, 1312.22",[0.05329608],0.2633616671202518,[[-0.07282051]]
"1300.02, 1312.99",[0.0175877],0.20957308231595173,[[0.2058023]]
"1300.02, 1316.24",[0.38972723],0.2961433193129158,[[-0.55825552]]
"1300.02, 1326.32",[0.48227162],0.3902584688147076,[[-0.76296517]]
"1300.02, 1327.32",[0.13249279],0.20257186259387808,[[-0.17201451]]
"1300.62, 1302.87",[0.02520393],0.2287931641448786,[[0.27582462]]
"1301.05, 1312.22",[0.05087756],0.26164003211760856,[[-0.40409758]]
"1301.05, 1313.23",[0.05085246],0.20268443667262856,[[-0.52731633]]
"1301.05, 1316.24",[0.36608005],0.35527342262083406,[[-2.64847932]]
"1301.05, 1322.3",[0.18603867],0.22279735012901347,[[-1.39165289]]
"1301.05, 1323.02",[0.41595608],0.570670158963237,[[10.88879289]]
"1301.05, 1324.03",[0.10438342],0.6255564294935374,[[3.30284109]]
"1301.05, 1325.03",[0.01183395],0.3851871514398043,[[0.79027926]]
"1301.05, 1347.02",[0.40262892],0.5818019651018733,[[10.62810961]]
"1301.05, 1348.03",[0.1134666],0.5041707428375564,[[2.89854062]]
"1301.05, 1349.03",[0.01469764],0.42403869303826164,[[0.8119024]]
"1301.82, 1304.62",[0.02304222],0.2213558821891661,[[0.32881601]]
"1301.82, 1308.62",[0.026731],0.2603523259854651,[[0.2673994]]
"1301.82, 1338.3",[0.02906127],0.20263924572272007,[[0.29967652]]
"1302.87, 1309.62",[0.01559114],0.20132989770813126,[[0.64579472]]
"1302.87, 1315.62",[0.02440801],0.3656408179676983,[[1.39450008]]
"1302.87, 1316.62",[0.00686245],0.3270910736233371,[[1.14033637]]
"1303.87, 1313.62",[0.04141684],0.2309129873138821,[[0.25409203]]
"1304.62, 1313.23",[0.03452296],0.3132978547291544,[[0.28456426]]
"1304.85, 1308.62",[0.01137851],0.29862905534652295,[[1.11653101]]
"1304.85, 1309.62",[0.0217621],0.39136250212484935,[[0.51337427]]
"1304.85, 1313.62",[0.01983675],0.22728832903358664,[[1.01459299]]
"1304.85, 1315.62",[0.04899832],0.5848049953926562,[[1.32591043]]
"1304.85, 1338.3",[0.0274542],0.4499084888331876,[[0.28201131]]
"1306.6, 1308.62",[0.02143116],0.3910526897949783,[[0.56967639]]
"1306.6, 1315.62",[0.0216506],0.20497185163229648,[[1.7245348]]
"1308.62, 1321.8",[0.01227925],0.666913933125562,[[0.43930628]]
"1308.62, 1327.32",[0.11801498],0.3436542433719011,[[-0.10283223]]
"1308.62, 1335.97",[0.03959794],0.3846015451116881,[[0.17679238]]
"1308.62, 1338.3",[0.03020476],0.24529088909930621,[[0.15379482]]
"1309.62, 1321.8",[0.0085465],0.25564631984994346,[[0.68271529]]
"1309.62, 1327.32",[0.11160215],0.24461172291232913,[[-0.31561602]]
"1309.62, 1340.32",[0.05492882],0.22213969949398493,[[0.17249661]]
"1311.98, 1323.02",[0.5518692],0.2069519464177243,[[2.11414294]]
"1311.98, 1324.03",[0.150881],0.20500108935494732,[[0.46735631]]
"1311.98, 1335.97",[0.01025004],0.8843780212551,[[0.72006095]]
"1311.98, 1336.97",[0.01216671],0.7563964920583952,[[0.84107327]]
"1312.22, 1316.24",[0.27540309],0.247343620508492,[[1.53791285]]
"1312.22, 1323.02",[0.83775295],0.30702722174597363,[[-6.82831871]]
"1312.22, 1324.03",[0.22459819],0.29282442968155126,[[-1.92549849]]
"1312.22, 1326.32",[0.32393689],0.38057848524047644,[[2.05699434]]
"1312.22, 1347.02",[0.81152597],0.30220262479500565,[[-6.64524278]]
"1312.99, 1335.97",[0.00634077],0.7915658008035806,[[0.66152884]]
"1312.99, 1337.98",[0.00645932],0.2786126342237347,[[0.52185722]]
"1313.23, 1317.25",[0.06651512],0.20683290755735295,[[0.58378729]]
"1313.23, 1322.3",[0.11281197],0.30350749311234804,[[1.27160671]]
"1313.23, 1323.3",[0.11838469],0.2250278168896418,[[0.77633384]]
"1313.62, 1338.3",[0.02726822],0.35869972980922227,[[0.26750257]]
"1313.99, 1336.97",[0.01738146],0.6487726133755018,[[1.36488428]]
"1316.24, 1320.28",[0.01939165],0.2068425361242595,[[0.09197542]]
"1316.24, 1322.3",[0.01611308],0.5435389703022265,[[0.44149561]]
"1316.24, 1323.02",[1.01852023],0.24651459098581774,[[-1.34218003]]
"1316.24, 1323.3",[0.00281072],0.5038215618199352,[[0.44498556]]
"1316.24, 1324.03",[0.28530295],0.21562947515477157,[[-0.42144642]]
"1316.24, 1325.03",[0.05336159],0.20198448708189576,[[-0.07048475]]
"1316.24, 1326.32",[0.03865011],0.8180612467300545,[[1.07658228]]
"1316.24, 1327.32",[0.01669305],0.6368916553285446,[[0.2842514]]
"1316.24, 1342.29",[0.03151395],0.2546414009261547,[[0.12246352]]
"1316.24, 1347.02",[0.98647323],0.268583800587031,[[-1.29159818]]
"1316.24, 1348.03",[0.272779],0.24886444902797733,[[-0.38451748]]
"1316.84, 1327.32",[0.11343625],0.32442194688335996,[[-0.15622618]]
"1317.25, 1322.3",[0.08046723],0.2582455583485438,[[0.94047807]]
"1317.25, 1323.3",[0.06232514],0.45469112350052604,[[0.9778188]]
"1317.25, 1326.32",[0.17693185],0.5221017356199374,[[2.40507636]]
"1317.25, 1327.32",[0.04668486],0.29546055472537547,[[0.69803569]]
"1317.25, 1332.22",[0.01587787],0.276623163422545,[[0.44907102]]
"1317.25, 1342.29",[0.03837174],0.2453095771899677,[[0.35626446]]
"1319.42, 1335.97",[0.04798314],0.31320044400553315,[[0.03511538]]
"1320.28, 1322.3",[0.11905663],0.45661302504255813,[[0.9729324]]
"1320.28, 1323.3",[0.10348256],0.404629960258131,[[0.97195811]]
"1321.8, 1327.32",[0.11116264],0.2604729269385949,[[-0.14448447]]
"1322.3, 1326.32",[0.1002833],0.5364918452422938,[[1.79318537]]
"1322.3, 1327.32",[0.03437718],0.43375895912440465,[[0.46232828]]
"1322.3, 1342.29",[0.02991459],0.26306331238050895,[[0.26262924]]
"1323.02, 1326.32",[0.51668209],0.40863151418268884,[[-0.2328414]]
"1323.02, 1327.32",[0.13848049],0.32016519171388136,[[-0.05078646]]
"1323.3, 1326.32",[0.11740917],0.7159684869103373,[[1.85270161]]
"1323.3, 1327.32",[0.03669784],0.3183133480321383,[[0.49530829]]
"1323.62, 1327.32",[0.11439045],0.22198544044811508,[[-0.21152001]]
"1324.03, 1326.32",[0.5119462],0.5280841153582061,[[-0.89711252]]
"1324.03, 1327.32",[0.13413352],0.33353249019277154,[[-0.16880996]]
"1324.03, 1347.02",[0.09026019],0.878695099247826,[[3.18007256]]
"1325.03, 1342.29",[0.08210839],0.28737977960242966,[[-0.37151819]]
"1326.32, 1332.22",[0.02560691],0.2101977793598373,[[0.08300141]]
"1326.32, 1342.29",[0.02500361],0.28127842318487306,[[0.11652352]]
"1326.32, 1343.29",[0.0075629],0.23876493990267056,[[0.04761184]]
"1326.32, 1347.02",[1.06255662],0.5544199290397281,[[-1.30404767]]
"1326.32, 1348.03",[0.28338087],0.4444075575755034,[[-0.34397568]]
"1327.32, 1347.02",[0.98202614],0.386739486735842,[[-4.19990669]]
"1327.32, 1349.03",[0.06213919],0.2772024312168445,[[-0.27325899]]
"1332.22, 1339.3",[0.02657843],0.4650841956215271,[[0.31702043]]
"1332.22, 1342.29",[0.02152407],0.20003386828432113,[[0.92981884]]
"1332.22, 1343.29",[0.00195382],0.5284583225249608,[[0.39149122]]
"1333.21, 1339.3",[0.03536979],0.20647241988740617,[[0.61108174]]
"1333.21, 1342.29",[0.03503428],0.20124417799457717,[[2.4791429]]
"1338.3, 1340.32",[0.03952417],0.42017359285938705,[[0.75215103]]
