,Intercept,Score,Coef
"1281.37, 1286.87",[0.02187843],0.20244231841325933,[[0.42503503]]
"1281.37, 1288.62",[0.02214864],0.26238377686325887,[[1.52188942]]
"1281.37, 1294.62",[0.02848],0.26097043673314124,[[1.15470919]]
"1281.37, 1295.81",[0.02201303],0.21593589500772226,[[0.84332821]]
"1281.37, 1304.62",[0.02581862],0.4818077813814189,[[1.20403541]]
"1281.37, 1305.62",[0.03126312],0.24669761908749377,[[0.59165292]]
"1281.37, 1309.62",[0.03029787],0.23902044238217524,[[0.41679021]]
"1281.37, 1311.62",[0.02491172],0.5683332574303381,[[0.76566296]]
"1281.37, 1314.62",[0.02128195],0.202219772476245,[[1.23835616]]
"1281.37, 1327.62",[0.02154132],0.25175881636998665,[[1.19201989]]
"1281.62, 1289.87",[0.02191645],0.6577539312910641,[[0.39403604]]
"1281.62, 1291.87",[0.01019551],0.7447358218939312,[[0.57890092]]
"1281.62, 1292.87",[0.01874212],0.4320009474335843,[[0.37593018]]
"1281.62, 1300.87",[0.02273439],0.49305449874111107,[[0.24327396]]
"1281.62, 1301.87",[0.02163202],0.6807821288242422,[[0.29101481]]
"1281.62, 1303.87",[0.01199599],0.49301170445258746,[[0.50943412]]
"1281.62, 1306.87",[0.01455529],0.5798038253166113,[[0.31321657]]
"1281.62, 1307.87",[0.01566467],0.4437237335944836,[[0.25510852]]
"1281.62, 1308.87",[0.01034646],0.5704983775997656,[[0.34579862]]
"1281.62, 1309.87",[0.00898516],0.584628071436292,[[0.59074134]]
"1281.62, 1319.8",[0.01495216],0.6088566090366413,[[0.36069291]]
"1281.62, 1321.83",[0.01432219],0.22657158300303004,[[0.31969234]]
"1281.62, 1324.87",[0.03789629],0.22816452425530231,[[0.17887769]]
"1281.62, 1325.87",[0.03826602],0.3939424830454882,[[0.17951571]]
"1281.62, 1328.87",[0.01734986],0.4785011884234983,[[0.17244694]]
"1281.62, 1334.84",[0.00981775],0.8401276056312638,[[0.39067654]]
"1281.62, 1337.77",[0.0122279],0.46583361900765935,[[0.27458867]]
"1281.62, 1338.74",[0.01571794],0.2774696406324826,[[0.09106401]]
"1281.62, 1345.75",[0.01569598],0.5329664834785686,[[0.18767334]]
"1281.62, 1348.81",[0.02109375],0.7388034382514646,[[0.23610302]]
"1281.87, 1292.62",[0.02927052],0.4249600330177853,[[0.30056683]]
"1281.87, 1295.81",[0.01914489],0.26117668332337496,[[0.37808228]]
"1281.87, 1296.84",[0.01622418],0.36906158416688484,[[0.54656043]]
"1281.87, 1302.62",[0.04244666],0.308507235982839,[[0.6566127]]
"1281.87, 1303.62",[0.04046305],0.20294702074803006,[[0.35242991]]
"1281.87, 1307.62",[0.01453469],0.4702107697456673,[[0.73270581]]
"1281.87, 1308.37",[0.01465647],0.4754607992535918,[[0.13501317]]
"1281.87, 1309.62",[0.02586538],0.20641899858592905,[[0.29265678]]
"1281.87, 1312.62",[0.02234445],0.5519561778146054,[[0.3019296]]
"1281.87, 1312.86",[0.01409781],0.3601504125922105,[[0.53460827]]
"1281.87, 1314.62",[0.02786212],0.23650234217454735,[[0.22610503]]
"1281.87, 1318.85",[0.02830077],0.5463613187762895,[[0.5723659]]
"1281.87, 1319.62",[0.01430373],0.2685451076271582,[[0.38939008]]
"1281.87, 1323.62",[0.02982608],0.4253941815125615,[[0.23714006]]
"1281.87, 1326.62",[0.01780969],0.4351960430728026,[[0.22728541]]
"1281.87, 1337.62",[0.01365927],0.21855438224193302,[[0.3553086]]
"1281.87, 1339.62",[0.0195266],0.38426670718250727,[[0.17928909]]
"1281.87, 1340.76",[0.00882976],0.5050094429995058,[[0.42057946]]
"1281.87, 1345.75",[0.02015803],0.3055726140884638,[[0.20362701]]
"1281.87, 1356.53",[0.0207389],0.2116762720545311,[[0.11277045]]
"1282.07, 1287.87",[0.01895951],0.2237738406752502,[[1.9837752]]
"1282.07, 1291.62",[0.03586279],0.2535088763045228,[[1.18131366]]
"1282.07, 1292.87",[0.03502918],0.23727209225434587,[[1.3123451]]
"1282.07, 1302.87",[0.01352973],0.5297581173433692,[[3.00708713]]
"1282.07, 1309.62",[0.03531246],0.268845194797229,[[0.80008127]]
"1282.37, 1303.87",[0.03051434],0.4539653369233847,[[0.60230716]]
"1282.37, 1306.62",[0.02448062],0.3223749208034902,[[0.54324438]]
"1282.37, 1347.82",[0.01994828],0.2404792466836827,[[0.55778649]]
"1282.62, 1284.87",[0.01530314],0.2652076082304104,[[0.48408556]]
"1282.62, 1286.87",[0.01751591],0.38299027938831254,[[0.1824145]]
"1282.62, 1288.37",[0.00697537],0.25800667822099854,[[0.04415456]]
"1282.62, 1290.87",[0.00476659],0.8613866382914445,[[0.70044192]]
"1282.62, 1291.87",[0.01874123],0.5787557589102468,[[0.4111469]]
"1282.62, 1292.87",[0.01769104],0.364813720203358,[[0.44021986]]
"1282.62, 1294.87",[0.00919975],0.461309925000946,[[0.68800135]]
"1282.62, 1296.84",[0.02643303],0.3933299995701489,[[0.28435006]]
"1282.62, 1300.87",[0.02153327],0.3580229931001344,[[0.2749917]]
"1282.62, 1303.87",[-0.00603011],0.21639079422820784,[[0.96210098]]
"1282.62, 1307.87",[0.01631373],0.203375566163578,[[0.26111085]]
"1282.62, 1308.87",[0.01499264],0.3632584815933858,[[0.26226607]]
"1282.62, 1310.03",[0.00748639],0.46788093806455733,[[0.09541191]]
"1282.62, 1317.87",[0.02655704],0.2704085098302651,[[0.40588665]]
"1282.62, 1318.85",[0.0196557],0.3795341677294174,[[0.46881082]]
"1282.62, 1320.83",[0.02626495],0.2666655187602144,[[0.26897623]]
"1282.62, 1321.83",[0.01980802],0.5117430670466676,[[0.18474936]]
"1282.62, 1324.87",[0.03549432],0.2908667023964845,[[0.19676773]]
"1282.62, 1325.87",[0.02481562],0.5062432313355015,[[0.48722908]]
"1282.62, 1328.87",[0.01741832],0.277250902815094,[[0.16076354]]
"1282.62, 1332.87",[0.0162601],0.228210915555615,[[0.18847203]]
"1282.62, 1334.84",[0.01041292],0.7880276249528738,[[0.42310344]]
"1282.62, 1338.74",[0.01279907],0.27662751158679066,[[0.16823282]]
"1282.62, 1348.81",[0.01903935],0.637869686867985,[[0.23848263]]
"1282.87, 1286.62",[0.02460707],0.2823013976490988,[[0.36266854]]
"1282.87, 1290.62",[0.0251418],0.34293425759138885,[[0.39213311]]
"1282.87, 1293.62",[0.02614264],0.35005814026956905,[[0.4000674]]
"1282.87, 1296.84",[0.02025365],0.31108996539146494,[[0.6272074]]
"1282.87, 1297.62",[0.03808683],0.28937388260742203,[[0.30872754]]
"1282.87, 1298.62",[0.03550816],0.24704219863041843,[[0.31209848]]
"1282.87, 1298.85",[0.01679092],0.3799960434098564,[[1.07515236]]
"1282.87, 1299.62",[0.03001057],0.24266490129063178,[[0.55592304]]
"1282.87, 1300.62",[0.03068927],0.5051333706194541,[[0.45333769]]
"1282.87, 1301.62",[0.07144218],0.266970268686761,[[0.55551477]]
"1282.87, 1302.62",[0.03871297],0.23156896620111078,[[0.62300396]]
"1282.87, 1303.62",[0.03440858],0.5038319639555875,[[0.52012382]]
"1282.87, 1304.62",[0.01935763],0.4096722130146385,[[0.62979503]]
"1282.87, 1307.62",[0.03048962],0.2179301845679924,[[0.28049031]]
"1282.87, 1308.62",[0.03802239],0.30637979472574084,[[0.29163006]]
"1282.87, 1309.37",[0.01202381],0.46829535918226173,[[0.1126202]]
"1282.87, 1313.62",[0.01970673],0.46896941423490024,[[0.61655431]]
"1282.87, 1317.62",[0.02794341],0.2520775134025127,[[0.18672525]]
"1282.87, 1319.8",[0.01771927],0.5280017629396334,[[0.46148771]]
"1282.87, 1320.62",[0.06585849],0.3585111002991047,[[0.68633718]]
"1282.87, 1321.62",[0.02637858],0.6107135682281953,[[0.90439117]]
"1282.87, 1326.62",[0.01602526],0.5781440233640462,[[0.30222558]]
"1282.87, 1328.62",[0.01904103],0.2873846998745607,[[0.23472534]]
"1282.87, 1331.62",[0.01045092],0.49986173575531145,[[0.47313373]]
"1282.87, 1333.62",[0.02182275],0.25025713861170673,[[0.27871953]]
"1282.87, 1334.62",[0.01379128],0.6409386155956402,[[0.55878852]]
"1282.87, 1335.62",[0.02123127],0.6337973507629869,[[0.30084538]]
"1282.87, 1336.62",[0.01822318],0.2765494494539944,[[0.16167385]]
"1282.87, 1337.62",[0.02187609],0.4337196375151504,[[0.37879349]]
"1282.87, 1338.62",[0.02135087],0.31163592241229554,[[0.30864303]]
"1282.87, 1340.62",[0.01766352],0.4480733137317009,[[0.11282624]]
"1282.87, 1356.53",[0.01831957],0.337633907436251,[[0.15168988]]
"1283.37, 1314.87",[0.02655426],0.2209682653090922,[[0.1216229]]
"1283.62, 1289.87",[0.01301574],0.5416005075919528,[[0.48573397]]
"1283.62, 1290.87",[0.01099811],0.42650308424862027,[[0.53357961]]
"1283.62, 1291.87",[0.01175046],0.6912319689333704,[[0.52876326]]
"1283.62, 1295.81",[0.0195665],0.24387083979264434,[[0.26502055]]
"1283.62, 1300.87",[0.0180344],0.45415571622552986,[[0.28135847]]
"1283.62, 1301.87",[0.01696755],0.6660991689997502,[[0.30284344]]
"1283.62, 1303.87",[0.00208161],0.22403865150001334,[[0.66525929]]
"1283.62, 1304.87",[0.02483805],0.33903377631173115,[[0.2383029]]
"1283.62, 1306.87",[0.00888461],0.36053500431040875,[[0.4273964]]
"1283.62, 1308.87",[0.00936751],0.752260180722149,[[0.27491248]]
"1283.62, 1309.87",[0.0102473],0.24976519151939858,[[0.30205736]]
"1283.62, 1310.87",[0.02003983],0.497313550087842,[[0.30625501]]
"1283.62, 1312.86",[0.0223198],0.3093237273760747,[[0.22334711]]
"1283.62, 1315.87",[0.01942433],0.47313428612144226,[[0.26707169]]
"1283.62, 1316.87",[0.00271789],0.6184377857445593,[[0.49772325]]
"1283.62, 1318.85",[0.03575413],0.2163847909046619,[[0.12239904]]
"1283.62, 1319.8",[0.01285444],0.2931322448556576,[[0.44195714]]
"1283.62, 1323.83",[0.00909325],0.20162337755763893,[[0.39879961]]
"1283.62, 1325.87",[0.02176396],0.2236300021776697,[[0.33909669]]
"1283.62, 1326.87",[0.02015681],0.2964944481897024,[[0.1713412]]
"1283.62, 1327.87",[0.00927992],0.5299112030545821,[[0.402292]]
"1283.62, 1328.87",[0.01785999],0.4799632839528331,[[0.13325666]]
"1283.62, 1334.84",[0.01372603],0.606961222595557,[[0.28093917]]
"1283.62, 1335.83",[0.00992993],0.7053673571252759,[[0.40613571]]
"1283.62, 1343.82",[0.02244772],0.2359314717649953,[[0.15909404]]
"1283.62, 1348.81",[0.01952056],0.6428565032409359,[[0.19900909]]
"1283.62, 1351.85",[0.01895095],0.5341367027567554,[[0.19075629]]
"1283.87, 1288.62",[0.03034411],0.3167590338088909,[[0.37028228]]
"1283.87, 1293.62",[0.02405711],0.20416845247510707,[[0.63526153]]
"1283.87, 1295.04",[0.00779231],0.2320604516396524,[[0.32533474]]
"1283.87, 1296.37",[0.00982816],0.2987587029550477,[[0.25494127]]
"1283.87, 1299.37",[0.01080882],0.2874472149504814,[[0.13910861]]
"1283.87, 1304.62",[0.01735184],0.2788008513450917,[[0.85439273]]
"1283.87, 1309.62",[0.02753217],0.2081194665760119,[[0.3397683]]
"1283.87, 1313.62",[0.01806842],0.22633923036355885,[[0.7803452]]
"1283.87, 1314.62",[0.01934621],0.30680356950097387,[[0.60809376]]
"1283.87, 1318.85",[0.0292443],0.2915628529533214,[[0.85306101]]
"1283.87, 1319.62",[0.02298196],0.25259844038458723,[[0.30773982]]
"1283.87, 1319.8",[0.02163279],0.2703104683268398,[[0.45245438]]
"1283.87, 1326.62",[0.01580933],0.5630655145691043,[[0.42763528]]
"1283.87, 1338.74",[0.01145699],0.2678411977966214,[[0.30111821]]
"1283.87, 1339.62",[0.01715809],0.4450881815942441,[[0.24477139]]
"1283.87, 1341.62",[0.02742745],0.22147807015087395,[[0.13217577]]
"1283.87, 1346.62",[0.01686347],0.5165090635838949,[[0.28252793]]
"1283.87, 1348.81",[0.01519107],0.2678106493568695,[[0.5770198]]
"1284.12, 1301.62",[0.0580703],0.22697296202350933,[[1.87638913]]
"1284.12, 1302.87",[0.02103158],0.2394939664151189,[[0.51222551]]
"1284.62, 1291.87",[0.02383822],0.46414603807748467,[[0.24990382]]
"1284.62, 1292.87",[0.01077375],0.37197802970646743,[[0.47883052]]
"1284.62, 1293.87",[0.01768224],0.2876183037817407,[[0.37194505]]
"1284.62, 1300.87",[0.01736778],0.26585128071040887,[[0.28281423]]
"1284.62, 1301.87",[0.02106353],0.33150645846669025,[[0.16764599]]
"1284.62, 1303.87",[0.00174177],0.7935380601498428,[[0.68504483]]
"1284.62, 1306.87",[0.01967884],0.3062282341859498,[[0.12026404]]
"1284.62, 1307.87",[0.01856208],0.6864598080143339,[[0.21376675]]
"1284.62, 1308.87",[0.00833554],0.34753700633441986,[[0.32290624]]
"1284.62, 1309.87",[0.01744416],0.5730662924086372,[[0.32021472]]
"1284.62, 1310.87",[0.02715034],0.4069657269354058,[[0.26325488]]
"1284.62, 1317.87",[0.04094069],0.3483794081645424,[[0.12768561]]
"1284.62, 1325.87",[0.02276043],0.696913859974261,[[0.3650318]]
"1284.62, 1327.87",[0.01857785],0.47978183897395105,[[0.29802283]]
"1284.62, 1332.87",[0.01526693],0.38105234870175064,[[0.18179877]]
"1284.62, 1334.84",[0.01283739],0.8365208671237072,[[0.35850335]]
"1284.62, 1335.83",[0.01664099],0.25842781414847715,[[0.20185163]]
"1284.62, 1337.77",[0.0147239],0.39978960057157564,[[0.25014152]]
"1284.62, 1338.74",[0.0157352],0.5093136955073122,[[0.08627622]]
"1284.62, 1348.81",[0.0182376],0.8631131817474064,[[0.25425919]]
"1284.62, 1357.52",[0.02006036],0.3690125627025117,[[0.10568929]]
"1284.87, 1287.62",[0.0362605],0.21084371933952495,[[0.25521705]]
"1284.87, 1295.62",[0.02495525],0.5079929249385549,[[0.52250698]]
"1284.87, 1296.84",[0.01362725],0.6846433196113648,[[0.75945135]]
"1284.87, 1298.62",[0.0326732],0.25506578312061357,[[0.37255802]]
"1284.87, 1298.85",[0.00571591],0.5026201245300825,[[1.20802503]]
"1284.87, 1300.62",[0.02960291],0.2522860205496995,[[0.57679322]]
"1284.87, 1303.62",[0.04091168],0.20967181977659732,[[0.27420626]]
"1284.87, 1308.62",[0.03595419],0.32215566726616496,[[0.33257053]]
"1284.87, 1312.86",[0.01970517],0.37490540732086375,[[0.48585759]]
"1284.87, 1320.83",[0.01596764],0.4876684760129243,[[0.73467744]]
"1284.87, 1323.62",[0.02157986],0.24929208169603168,[[0.29616897]]
"1284.87, 1326.62",[0.01691727],0.4287790026263951,[[0.24272745]]
"1284.87, 1330.62",[0.02115481],0.21552196378538627,[[0.20137716]]
"1284.87, 1337.62",[0.02489558],0.4116562754858103,[[0.20648985]]
"1284.87, 1339.62",[0.01585658],0.2351665504849465,[[0.19669468]]
"1284.87, 1340.76",[0.01682225],0.7464800994439357,[[0.35370582]]
"1284.87, 1341.62",[0.02896659],0.35337439767795664,[[0.13253679]]
"1284.87, 1342.77",[0.00707514],0.7404143215295883,[[1.0330844]]
"1284.87, 1347.82",[0.02512655],0.35072456953382397,[[0.11843755]]
"1284.87, 1351.85",[0.02403557],0.4919387413116775,[[0.23149129]]
"1285.37, 1306.87",[0.02049507],0.21201702522474183,[[0.39893313]]
"1285.62, 1289.87",[0.02011995],0.2646158905544096,[[0.30418499]]
"1285.62, 1293.87",[0.0176789],0.5990895466304068,[[0.28653625]]
"1285.62, 1298.37",[0.01362284],0.21972851957322415,[[0.04200474]]
"1285.62, 1299.87",[0.02683808],0.44852368348493216,[[0.27287936]]
"1285.62, 1300.87",[0.02300298],0.46215958201584795,[[0.2294483]]
"1285.62, 1303.87",[0.01824567],0.6602217632136238,[[0.40343009]]
"1285.62, 1307.87",[0.01572785],0.30683809982037014,[[0.25337499]]
"1285.62, 1308.87",[0.01008996],0.5081979071025314,[[0.28502721]]
"1285.62, 1314.87",[0.01670421],0.412289543624295,[[0.19219722]]
"1285.62, 1315.87",[0.02470049],0.3471752502245622,[[0.25822861]]
"1285.62, 1317.87",[0.04745134],0.2921180616331063,[[0.14177638]]
"1285.62, 1331.87",[0.02079767],0.2114605659938047,[[0.24407317]]
"1285.62, 1334.84",[0.00978108],0.698098484992842,[[0.39801683]]
"1285.62, 1338.74",[0.01626832],0.8044672363816392,[[0.11320973]]
"1285.62, 1345.75",[0.0187604],0.5127523680614162,[[0.15202102]]
"1285.62, 1347.82",[0.01703393],0.24339431573276205,[[0.1985353]]
"1285.62, 1348.81",[0.01642992],0.5421220018296575,[[0.24379555]]
"1285.62, 1351.85",[0.02203347],0.3346825435461276,[[0.1568258]]
"1285.62, 1356.53",[0.01926876],0.482678441979256,[[0.06346244]]
"1285.62, 1357.52",[0.01624928],0.27936348594016636,[[0.20808506]]
"1285.87, 1312.86",[0.02287981],0.2153697555676528,[[0.53245652]]
"1285.87, 1333.62",[0.02636538],0.21015445311627912,[[0.33876541]]
"1285.87, 1347.82",[0.01434311],0.32822016856591807,[[0.4312495]]
"1286.05, 1333.01",[0.02262955],0.2413399319744566,[[0.33571994]]
"1286.37, 1329.62",[0.01533497],0.46770478797256093,[[2.39802389]]
"1286.62, 1289.87",[0.01170136],0.5175152295057706,[[0.74343086]]
"1286.62, 1290.87",[0.0033068],0.8334694365872386,[[0.83519546]]
"1286.62, 1291.87",[0.00616972],0.76642585765847,[[0.73916647]]
"1286.62, 1292.87",[0.01429487],0.4664093569940344,[[0.4880453]]
"1286.62, 1294.87",[0.01585449],0.7583336607304294,[[0.49412933]]
"1286.62, 1298.85",[0.02757531],0.31981274576938634,[[0.4041402]]
"1286.62, 1299.87",[0.0233028],0.5691343245783431,[[0.47568851]]
"1286.62, 1300.87",[0.01905015],0.5971106801642478,[[0.44349231]]
"1286.62, 1301.87",[0.02336397],0.46841364692577425,[[0.23519714]]
"1286.62, 1303.87",[0.00310981],0.6047136528341264,[[0.80938205]]
"1286.62, 1305.87",[0.02132957],0.3898748399137413,[[0.33161573]]
"1286.62, 1306.87",[0.0074122],0.4724629408797971,[[0.56063168]]
"1286.62, 1308.87",[0.00963963],0.2132377013917388,[[0.35463823]]
"1286.62, 1317.87",[0.0246852],0.44136157673929055,[[0.57125482]]
"1286.62, 1320.83",[0.02759742],0.25424349166281546,[[0.21680898]]
"1286.62, 1321.83",[0.02196261],0.4464609377433879,[[0.16385841]]
"1286.62, 1326.87",[0.01695563],0.23846113499580412,[[0.24994149]]
"1286.62, 1332.87",[0.01271118],0.4073473593499255,[[0.25452531]]
"1286.62, 1333.83",[0.02508629],0.26429551464741263,[[0.09089777]]
"1286.62, 1334.84",[0.01057898],0.5703010772951979,[[0.38766694]]
"1286.62, 1336.81",[0.00593187],0.2667434726728324,[[0.47756432]]
"1286.62, 1340.76",[0.01706319],0.4929236014193261,[[0.20332148]]
"1286.62, 1342.77",[0.01675472],0.6930495034599293,[[0.47675137]]
"1286.62, 1348.81",[0.01931523],0.5817437992663875,[[0.27020365]]
"1286.62, 1349.87",[0.01573868],0.2574038854704309,[[0.39292473]]
"1286.62, 1356.53",[0.02149096],0.5238155259277902,[[0.0387657]]
"1286.87, 1297.62",[0.0182888],0.20043091778804212,[[1.12926232]]
"1286.87, 1298.85",[0.01552764],0.6314581176348928,[[1.01278817]]
"1286.87, 1299.37",[0.00798456],0.23589701031932386,[[0.17077161]]
"1286.87, 1308.62",[0.02059289],0.22746901578152456,[[1.12887506]]
"1286.87, 1309.37",[0.01195527],0.3262289317344449,[[0.13790173]]
"1286.87, 1311.62",[0.02060331],0.23346444216731443,[[0.60940931]]
"1286.87, 1312.86",[0.01408345],0.25762143682187855,[[0.75623335]]
"1286.87, 1314.62",[0.00222106],0.3388399486347049,[[1.15738392]]
"1286.87, 1319.62",[0.01697469],0.3273563850009704,[[0.43006112]]
"1286.87, 1321.83",[0.01899781],0.21625468660852135,[[0.43774795]]
"1286.87, 1327.62",[0.01149475],0.578856664880804,[[0.89400817]]
"1286.87, 1334.62",[0.01691101],0.6037108926282874,[[0.42231665]]
"1286.87, 1334.84",[0.0155777],0.2714823334918257,[[0.62629831]]
"1286.87, 1336.62",[0.02177003],0.21671362240287592,[[0.07048227]]
"1286.87, 1338.74",[0.01539891],0.642485458084362,[[0.2140859]]
"1286.87, 1342.77",[0.00695448],0.5027090403997407,[[0.98336421]]
"1286.87, 1347.82",[0.01694481],0.648437081718146,[[0.51340772]]
"1287.62, 1289.87",[0.00903265],0.4831897709273161,[[0.6018812]]
"1287.62, 1290.37",[0.00950062],0.3201633391115665,[[0.07110726]]
"1287.62, 1290.87",[0.0007623],0.8114323007831019,[[0.76853273]]
"1287.62, 1292.87",[0.01162381],0.43852085418897824,[[0.55741742]]
"1287.62, 1293.87",[0.00806186],0.4108520155084976,[[0.56385681]]
"1287.62, 1296.84",[0.0244727],0.430313098293035,[[0.24635185]]
"1287.62, 1298.85",[0.01946758],0.3011978799729106,[[0.42483915]]
"1287.62, 1299.87",[0.02460139],0.5006830689908415,[[0.34415253]]
"1287.62, 1299.98",[0.00967951],0.20080426467085077,[[0.06775814]]
"1287.62, 1300.87",[0.01688626],0.5282702568456281,[[0.30764126]]
"1287.62, 1303.37",[0.0071618],0.35070831793661406,[[0.13643683]]
"1287.62, 1303.87",[-0.00638301],0.6434214493200211,[[0.88896191]]
"1287.62, 1308.37",[0.0133523],0.2007686030003516,[[0.12030314]]
"1287.62, 1308.87",[0.01024846],0.8846035000570238,[[0.30936768]]
"1287.62, 1310.87",[0.014985],0.255160959958181,[[0.39815265]]
"1287.62, 1313.87",[0.01814436],0.3791620911677287,[[0.35817626]]
"1287.62, 1315.87",[0.01636847],0.5615407695218136,[[0.32132348]]
"1287.62, 1317.87",[0.01471461],0.697717902168091,[[0.45809809]]
"1287.62, 1318.85",[0.01429179],0.4911803752249886,[[0.55131526]]
"1287.62, 1321.83",[0.01366209],0.8072430838583409,[[0.32632247]]
"1287.62, 1322.85",[0.02120295],0.21652955572811464,[[0.2409407]]
"1287.62, 1326.87",[0.02170325],0.4071312746528031,[[0.20646076]]
"1287.62, 1327.87",[0.01347071],0.577278039879966,[[0.35814008]]
"1287.62, 1335.83",[-0.00409333],0.887672536852797,[[0.66299477]]
"1287.62, 1338.74",[0.01068242],0.31855196253782325,[[0.1469164]]
"1287.62, 1340.76",[0.01805818],0.43221902481408525,[[0.13303264]]
"1287.62, 1341.87",[0.01782825],0.3832057540169538,[[0.11356485]]
"1287.62, 1342.77",[0.01105957],0.7829836008759499,[[0.48392212]]
"1287.62, 1345.75",[0.01761534],0.21139381594984707,[[0.1922112]]
"1287.62, 1349.87",[0.01704052],0.34561320318303834,[[0.31526271]]
"1287.62, 1356.53",[0.01932325],0.33912203625603476,[[0.03463094]]
"1287.87, 1290.62",[0.02986733],0.2594365777444593,[[0.61069437]]
"1287.87, 1292.62",[0.03944988],0.20399848836356826,[[0.16144442]]
"1287.87, 1302.62",[0.03953315],0.23828891538896627,[[0.88311861]]
"1287.87, 1312.62",[0.01697487],0.7401483402994155,[[0.78459287]]
"1287.87, 1312.86",[0.03872067],0.2207116418954277,[[0.16409294]]
"1287.87, 1314.62",[0.02788203],0.4512345062631096,[[0.56191666]]
"1287.87, 1319.62",[0.02603375],0.36262147800372957,[[0.20526933]]
"1287.87, 1323.83",[0.02841222],0.238403665365064,[[0.43622324]]
"1287.87, 1334.84",[0.02119755],0.760715462153597,[[0.59857548]]
"1287.87, 1335.83",[0.0323395],0.20801133967905205,[[0.18855017]]
"1287.87, 1338.74",[0.01904325],0.6031355247228403,[[0.11888076]]
"1287.87, 1339.76",[0.01309371],0.4917862043414301,[[0.500645]]
