,Intercept,Score,Coef
"1286.62, 1288.87",[0.01425793],0.2548627378131393,[[0.11196956]]
"1286.62, 1306.85",[0.01853426],0.29361017568740766,[[0.2230041]]
"1286.62, 1323.06",[0.04436976],0.4335937479972568,[[-0.1425875]]
"1286.62, 1338.74",[0.00878082],0.25349745632828635,[[0.21162685]]
"1286.62, 1347.06",[0.04497598],0.3059400538823205,[[-0.09980746]]
"1286.84, 1340.32",[0.04997954],0.23449963278486238,[[0.39733605]]
"1287.37, 1344.53",[0.0237846],0.4828809374405709,[[0.38871113]]
"1287.62, 1290.87",[0.01762413],0.26611683846107403,[[0.25569402]]
"1287.62, 1291.37",[0.00694729],0.47620925456639207,[[0.14373619]]
"1287.62, 1299.08",[0.03610784],0.2074522619275887,[[-0.09826296]]
"1287.62, 1305.87",[0.01065939],0.38827413096209695,[[0.5124426]]
"1287.62, 1309.87",[0.01431475],0.27733356770788953,[[0.25739835]]
"1287.62, 1327.83",[0.02174942],0.3443965923792761,[[0.22182902]]
"1287.87, 1298.84",[0.03364199],0.25540790064854446,[[0.59897263]]
"1287.87, 1302.82",[0.01593299],0.2789263054742662,[[0.30789714]]
"1287.87, 1307.8",[0.01430839],0.38370887791097075,[[0.32251992]]
"1287.87, 1314.62",[0.02181416],0.2743795322753322,[[0.48350379]]
"1287.87, 1314.85",[0.02270566],0.23785265830858415,[[0.30312618]]
"1287.98, 1290.04",[0.00189508],0.8548308744351216,[[0.58770005]]
"1287.98, 1291.01",[0.0040215],0.2281854528027284,[[0.188431]]
"1287.98, 1295.0",[0.00382047],0.39433782177186594,[[0.13196989]]
"1287.98, 1312.97",[0.00661788],0.8471097840904878,[[1.13548588]]
"1287.98, 1336.97",[0.00997893],0.8081831745188972,[[1.02426344]]
"1287.98, 1359.97",[-0.00193433],0.8147503028717296,[[0.47885295]]
"1288.37, 1291.87",[0.0230945],0.305814263160607,[[0.51346354]]
"1288.37, 1296.62",[0.03179847],0.38035056011757196,[[1.42738889]]
"1288.62, 1291.87",[0.02323515],0.23059370521087716,[[0.18025479]]
"1288.62, 1306.85",[0.02241172],0.3327082386451994,[[0.15684154]]
"1288.62, 1323.06",[0.04454506],0.2227177897790561,[[-0.21051217]]
"1288.62, 1340.32",[0.04772444],0.2622503154612239,[[0.31128759]]
"1288.87, 1294.62",[0.02585088],0.24516294462961188,[[0.53438964]]
"1288.87, 1295.62",[0.02820094],0.3228738017998446,[[0.67044955]]
"1288.87, 1307.8",[0.01333924],0.36871325987697423,[[0.51617688]]
"1288.87, 1309.62",[0.03186344],0.3443223906038372,[[0.44816563]]
"1288.87, 1319.75",[0.02180935],0.488275557010712,[[0.35487013]]
"1288.87, 1327.83",[0.02285234],0.38611743261935216,[[0.28851298]]
"1289.03, 1295.0",[0.01104701],0.6159237348235618,[[0.07034338]]
"1289.03, 1311.98",[0.00862051],0.8819075286436862,[[0.80921561]]
"1289.03, 1312.97",[0.01109891],0.6814702586500421,[[0.95220895]]
"1289.03, 1313.98",[0.00189209],0.7612573715695531,[[0.54480906]]
"1289.03, 1314.98",[0.005067],0.26315827474232256,[[0.135983]]
"1289.03, 1335.98",[0.00969292],0.7957420510916084,[[0.73265027]]
"1289.03, 1336.97",[0.01255061],0.8563291820064155,[[0.86585391]]
"1289.03, 1337.98",[0.00398486],0.27394272224642,[[0.49447396]]
"1289.03, 1359.97",[0.00034589],0.6421022229434594,[[0.39552317]]
"1289.62, 1306.85",[0.01597663],0.5169094340644794,[[0.26661237]]
"1289.62, 1308.87",[0.0148781],0.7065850245443643,[[0.19564942]]
"1289.62, 1324.81",[0.0299218],0.210655288903547,[[0.16310737]]
"1289.78, 1293.87",[0.01890075],0.497357653406438,[[0.38445851]]
"1289.78, 1294.87",[0.01928363],0.3257342336181171,[[0.5932414]]
"1289.78, 1300.62",[0.03470602],0.2392257716705486,[[0.31819365]]
"1289.78, 1302.82",[0.01742366],0.23199832218230976,[[0.32499169]]
"1289.78, 1303.62",[0.03196533],0.22813136372753973,[[0.29002519]]
"1289.78, 1305.87",[0.01940412],0.20597479140408614,[[0.25766677]]
"1289.78, 1306.62",[0.02809585],0.3074119868220435,[[0.48447547]]
"1289.78, 1309.62",[0.02767802],0.3053371319638736,[[0.41526988]]
"1289.78, 1309.87",[0.01858077],0.3311725629758304,[[0.18697671]]
"1289.78, 1310.62",[0.02363335],0.2395408497149114,[[0.34826943]]
"1289.78, 1311.87",[0.02559538],0.2581184794058583,[[0.44508022]]
"1289.78, 1321.81",[0.02853862],0.33050895960435783,[[0.41950952]]
"1289.78, 1322.72",[0.01815985],0.20430848186673534,[[0.29478282]]
"1289.78, 1343.3",[0.02059529],0.2333304827857419,[[0.07216473]]
"1290.04, 1311.98",[0.01428409],0.6976786831536028,[[1.26553687]]
"1290.04, 1312.97",[0.01458853],0.4855179044561696,[[1.59725844]]
"1290.04, 1313.98",[0.00721491],0.564581480774725,[[0.86708785]]
"1290.04, 1314.98",[0.00329018],0.21016170820067992,[[0.29064765]]
"1290.04, 1335.98",[0.01582246],0.8028197600884136,[[1.16999422]]
"1290.04, 1336.97",[0.0152704],0.46039685337209657,[[1.43646623]]
"1290.04, 1337.98",[0.0127553],0.7641793182275736,[[0.73583729]]
"1290.04, 1359.97",[0.0053337],0.4904608658283621,[[0.68895398]]
"1290.37, 1315.62",[0.0356339],0.22574138376417563,[[1.4046144]]
"1290.62, 1306.37",[0.00824898],0.3918085296172443,[[0.13227306]]
"1290.62, 1343.3",[0.01901513],0.20540683973006313,[[0.10860634]]
"1291.01, 1311.98",[0.04041177],0.20834362101850604,[[2.46685393]]
"1291.01, 1312.97",[0.04503389],0.25885002332365703,[[2.69416588]]
"1291.01, 1313.98",[0.02723802],0.5694566843603734,[[1.62053826]]
"1291.01, 1314.98",[0.01134714],0.4503474403981957,[[0.5225934]]
"1291.01, 1336.97",[0.04510112],0.6008487146861768,[[2.65428957]]
"1291.01, 1337.98",[0.02287601],0.4258636612695996,[[1.71641154]]
"1291.01, 1359.97",[0.02086306],0.5791013632329147,[[1.31435807]]
"1291.37, 1295.62",[0.0189116],0.22451052598749488,[[1.35193969]]
"1291.37, 1311.62",[0.02418855],0.27225125580507636,[[0.57841929]]
"1291.62, 1296.81",[0.01973107],0.23775907871555738,[[0.38600252]]
"1291.62, 1298.84",[0.00046022],0.2733537459395784,[[1.47648814]]
"1291.62, 1299.86",[0.01932998],0.33149133486376703,[[0.6110212]]
"1291.62, 1304.75",[0.01393127],0.668487610032268,[[0.32238075]]
"1291.62, 1309.87",[0.01765378],0.22333492691729984,[[0.21608153]]
"1291.62, 1310.83",[0.01270892],0.4196861605718503,[[0.56436933]]
"1291.62, 1313.84",[0.02209573],0.351512023408705,[[0.25782494]]
"1291.62, 1326.86",[0.02633469],0.3094500023048934,[[0.19485573]]
"1291.62, 1341.32",[0.04058212],0.22460132789611298,[[0.24070449]]
"1291.87, 1300.62",[0.03535775],0.34585409900130015,[[0.38931076]]
"1291.87, 1306.62",[0.01812625],0.2054490947810962,[[0.55251486]]
"1291.87, 1313.62",[0.02664083],0.23327308386505985,[[0.32552144]]
"1291.87, 1314.62",[0.02325094],0.29220479014245226,[[0.3980494]]
"1291.87, 1320.83",[0.02545086],0.2246983052493866,[[0.32055209]]
"1292.62, 1297.84",[0.02102025],0.4506613148344286,[[0.46460618]]
"1292.62, 1308.87",[0.02236711],0.2615245501632406,[[0.12021977]]
"1292.62, 1309.87",[0.01019321],0.3377627756613615,[[0.24011829]]
"1292.62, 1323.87",[0.02241794],0.377436667827324,[[0.318535]]
"1292.87, 1295.79",[0.0217587],0.20221623315127057,[[0.24174605]]
"1292.87, 1298.62",[0.03686024],0.25177000807510463,[[0.35282163]]
"1292.87, 1301.72",[0.01570104],0.43706000746196116,[[0.11194388]]
"1292.87, 1303.62",[0.0295438],0.377338410408245,[[0.28056909]]
"1292.87, 1310.83",[0.02420247],0.5105085772694777,[[0.28839112]]
"1292.87, 1318.62",[0.02762632],0.26557360800551777,[[0.27150665]]
"1292.87, 1349.03",[0.04534454],0.23785170348012127,[[-0.12127314]]
"1293.37, 1296.62",[0.04225514],0.4400925322283031,[[0.96011996]]
"1293.37, 1300.87",[0.02507537],0.20608121600680374,[[0.33176884]]
"1293.37, 1320.62",[0.02903484],0.2657350573050282,[[0.37186117]]
"1293.62, 1300.87",[0.02398626],0.20070744986802314,[[0.15892391]]
"1293.62, 1304.75",[0.01171574],0.3905926543462852,[[0.36837554]]
"1293.62, 1345.75",[0.02024399],0.2146476554870984,[[0.15117192]]
"1293.87, 1304.75",[0.01877693],0.24979887507432552,[[0.2103081]]
"1293.87, 1316.62",[0.03417177],0.2667240797241329,[[0.31240815]]
"1293.87, 1316.77",[0.01083061],0.3765070503090322,[[0.32718775]]
"1293.87, 1318.62",[0.02109739],0.2465673326822022,[[0.44476829]]
"1294.62, 1306.85",[0.01385767],0.4151964848486145,[[0.31318181]]
"1294.62, 1315.87",[0.0179056],0.3862059022256585,[[0.28701024]]
"1294.62, 1338.74",[0.0131107],0.36324685489388775,[[0.17481729]]
"1294.87, 1297.62",[0.03842902],0.25076634651443375,[[0.41567734]]
"1294.87, 1306.62",[0.02579894],0.21650956909758123,[[0.32114961]]
"1294.87, 1307.8",[0.01299924],0.39098956166540233,[[0.25557972]]
"1294.87, 1318.62",[0.01994487],0.2462363276960604,[[0.4303811]]
"1294.87, 1321.81",[0.028005],0.24115036388531785,[[0.20628393]]
"1294.87, 1324.62",[0.02275299],0.22337573199323668,[[0.28922188]]
"1294.87, 1324.81",[0.0407347],0.28188510071351447,[[0.19339345]]
"1294.87, 1327.62",[0.01286314],0.29499194999373946,[[0.33080947]]
"1295.0, 1335.98",[0.05517057],0.20853389204328454,[[1.58266934]]
"1295.0, 1336.97",[0.06679683],0.3260358134939871,[[1.96145783]]
"1295.62, 1300.87",[0.0157709],0.25521370889827555,[[0.23429324]]
"1295.62, 1304.75",[0.01262365],0.42143725865533116,[[0.34176354]]
"1295.62, 1308.87",[0.01821208],0.35139386750780044,[[0.2249265]]
"1295.62, 1311.87",[0.02029665],0.38702480433919406,[[0.34893373]]
"1295.62, 1313.84",[0.01818806],0.32736298905381966,[[0.23094977]]
"1295.62, 1319.75",[0.01868477],0.3785269679358916,[[0.12698721]]
"1295.62, 1323.06",[0.04280235],0.4337516035765979,[[-0.21501032]]
"1295.62, 1326.86",[0.02966246],0.31484331948269906,[[0.12303882]]
"1295.62, 1327.83",[0.01542541],0.2691389678258732,[[0.24528818]]
"1295.79, 1298.62",[0.02705023],0.24439540601046705,[[0.60534827]]
"1295.79, 1308.87",[0.01520748],0.22825792111334242,[[0.39530925]]
"1295.79, 1318.62",[0.01938565],0.5452039406941954,[[0.59884798]]
"1296.62, 1327.83",[0.01926608],0.2956148943775152,[[0.20164731]]
"1296.62, 1348.76",[0.02282636],0.21628616604773265,[[0.08811073]]
"1296.62, 1357.54",[0.01838451],0.22002945651682715,[[0.14196286]]
"1296.81, 1298.84",[0.00696346],0.562982398693377,[[1.14347475]]
"1296.81, 1310.83",[0.00920211],0.6404254003051144,[[0.603716]]
"1296.81, 1311.87",[0.01963644],0.5566912990157689,[[0.34309433]]
"1296.81, 1312.87",[0.00261172],0.4025571504336376,[[0.6964455]]
"1296.81, 1313.84",[0.01429947],0.3090981251443188,[[0.36654538]]
"1297.62, 1301.72",[0.01198905],0.2123300621265695,[[0.12957446]]
"1297.62, 1304.75",[0.01913625],0.342845441357378,[[0.12578805]]
"1297.62, 1308.87",[0.00553055],0.24743329619163978,[[0.3278914]]
"1297.62, 1313.84",[0.01349949],0.2921321222913724,[[0.22198261]]
"1297.62, 1348.76",[0.0079606],0.3047576580131045,[[0.31951201]]
"1297.84, 1306.62",[0.02722669],0.3848959627150753,[[0.37440721]]
"1297.84, 1309.87",[0.01540005],0.4226970983854944,[[0.21214482]]
"1297.84, 1310.83",[0.01020861],0.7145875082234081,[[0.59902253]]
"1297.84, 1312.87",[0.01074816],0.3566612365516789,[[0.38937954]]
"1297.84, 1315.87",[0.02044378],0.6535334451438668,[[0.19628783]]
"1297.84, 1323.87",[0.02049703],0.42464476897846926,[[0.42263565]]
"1297.84, 1324.81",[0.00407461],0.6793766579648689,[[0.89337233]]
"1297.84, 1325.81",[0.00921037],0.8646624687625719,[[0.74242348]]
"1298.62, 1302.82",[0.02127413],0.2898577838197106,[[0.08565117]]
"1298.62, 1305.87",[0.02037245],0.23597135103301758,[[0.24403579]]
"1298.62, 1307.8",[0.00929447],0.20263178517593072,[[0.35776375]]
"1298.62, 1308.87",[0.01122698],0.2735833517249804,[[0.24991407]]
"1298.62, 1313.84",[0.02292466],0.47806389753837675,[[0.24779531]]
"1298.62, 1318.87",[0.02086904],0.25940263667521957,[[0.19644025]]
"1298.62, 1337.77",[0.01704234],0.4274855482425195,[[0.12089558]]
"1298.84, 1311.87",[0.01200093],0.777432902545382,[[0.34408878]]
"1298.84, 1312.87",[0.00853738],0.5322261209693117,[[0.37438422]]
"1298.84, 1315.87",[0.02639865],0.6278674254032015,[[0.08426952]]
"1298.84, 1319.75",[0.02116146],0.33393129475640393,[[0.10368401]]
"1298.84, 1323.87",[0.03006991],0.49973749162750464,[[0.09097974]]
"1298.84, 1324.81",[0.02206461],0.8492251193264841,[[0.33782227]]
"1298.84, 1325.81",[0.01772212],0.9252789002041953,[[0.33336432]]
"1299.02, 1315.19",[0.06842591],0.3980260935558755,[[-0.04709782]]
"1299.02, 1316.24",[0.53722267],0.25587766796958944,[[-0.33293274]]
"1299.02, 1322.97",[-0.00452569],0.27726853119068096,[[0.05875963]]
"1299.02, 1323.06",[0.00195022],0.6087098481990079,[[0.04909688]]
"1299.02, 1323.3",[0.22850803],0.2680220091497364,[[-0.13552642]]
"1299.02, 1324.35",[0.06065342],0.2781554290417859,[[-0.03149119]]
"1299.02, 1325.36",[0.05344422],0.20079935953874295,[[-0.02714896]]
"1299.02, 1327.32",[0.12954776],0.35293256378334803,[[-0.0758822]]
"1299.02, 1347.06",[-0.0041346],0.5560161846219669,[[0.05417214]]
"1299.08, 1316.24",[0.46127707],0.5104684631763372,[[-4.75651317]]
"1299.08, 1322.3",[0.21979492],0.4621189084050741,[[-2.03684916]]
"1299.08, 1323.02",[0.48849548],0.5686976398405871,[[10.47230892]]
"1299.08, 1323.3",[0.22283507],0.3257009001327791,[[-2.60432418]]
"1299.08, 1324.02",[0.10953653],0.5803502981328708,[[3.5304369]]
"1299.08, 1326.32",[0.42328729],0.25355266821717826,[[-4.24644874]]
"1299.08, 1327.32",[0.12137042],0.3958278903705188,[[-1.29077175]]
"1299.08, 1347.02",[0.48261165],0.590244071556441,[[10.37359169]]
"1299.08, 1348.02",[0.08026935],0.8444352963086748,[[4.03534746]]
"1299.62, 1303.43",[0.01458871],0.589211003431058,[[0.26047752]]
"1299.62, 1344.53",[0.02075108],0.2066127802986153,[[0.1308775]]
"1299.86, 1310.83",[0.00736655],0.3889019601886551,[[0.60168599]]
"1299.86, 1316.77",[0.01786254],0.2171751854991891,[[0.14306878]]
"1299.86, 1319.75",[0.02243129],0.32561672838678324,[[0.18831879]]
"1299.86, 1324.81",[0.01447367],0.8914045495603102,[[0.71550167]]
"1299.86, 1342.34",[0.02445855],0.22349717008129666,[[0.09007549]]
"1300.03, 1313.62",[0.05432785],0.22737781553426117,[[-0.10367474]]
"1300.03, 1315.19",[0.05872949],0.47550772198817576,[[-0.12895193]]
"1300.03, 1316.24",[0.49192242],0.2983469377702931,[[-0.99268357]]
"1300.03, 1321.3",[0.06539439],0.20548041918608506,[[-0.09376099]]
"1300.03, 1323.02",[0.28313813],0.7996294541663227,[[2.65155585]]
"1300.03, 1323.3",[0.20961597],0.2956990306992685,[[-0.41768446]]
"1300.03, 1324.02",[0.05328234],0.7199281813478655,[[0.86649493]]
"1300.03, 1324.35",[0.05403871],0.2187595481696365,[[-0.08505483]]
"1300.03, 1325.27",[0.05100638],0.32675471847490134,[[-0.08681023]]
"1300.03, 1340.32",[0.08297231],0.22938936121305464,[[-0.15826257]]
"1300.03, 1346.97",[0.00922751],0.2498926397097585,[[0.14559217]]
"1300.03, 1347.02",[0.24874316],0.8357332118928946,[[2.71796172]]
"1300.03, 1347.06",[0.0101271],0.39949132539216203,[[0.13607425]]
"1300.03, 1348.02",[0.03773584],0.8239218816475773,[[0.90421774]]
"1300.37, 1305.87",[0.01481176],0.6284536317652525,[[0.56787525]]
"1300.62, 1309.87",[0.01266765],0.20365647396855535,[[0.25072607]]
"1300.62, 1314.85",[0.01697196],0.2726414128071265,[[0.3085052]]
"1300.62, 1315.87",[0.01931156],0.22209625120922472,[[0.24083968]]
"1300.87, 1310.83",[0.01846458],0.601115797165475,[[0.51084989]]
"1300.87, 1311.62",[0.02276734],0.4128641028914253,[[0.41547137]]
"1300.87, 1313.84",[0.01714948],0.5075868613835783,[[0.4365305]]
"1301.03, 1312.29",[0.05034377],0.2082354170668982,[[-0.23998216]]
"1301.03, 1323.02",[0.75162815],0.2700005200905554,[[3.6133138]]
"1301.03, 1323.06",[0.03171032],0.438340483780991,[[0.27880051]]
"1301.03, 1324.02",[0.18806166],0.24511274447418394,[[1.62382155]]
"1301.03, 1325.27",[0.04276595],0.40657518879621546,[[-0.30719471]]
"1301.03, 1347.02",[0.73669762],0.2552593806018537,[[3.60574741]]
"1301.03, 1348.02",[0.18840004],0.3667563576822168,[[1.57983963]]
"1301.41, 1303.43",[0.0023957],0.8046372726167917,[[0.38051369]]
"1301.41, 1319.43",[0.0340517],0.7473160544439965,[[2.43325424]]
"1301.41, 1320.46",[0.00654933],0.76796710744688,[[1.38665037]]
"1301.41, 1321.62",[0.03489606],0.45780421381404524,[[0.52815481]]
"1301.41, 1323.62",[0.03349355],0.21866652833379996,[[0.07085755]]
"1301.72, 1345.62",[0.02199765],0.23991228766928385,[[0.35330059]]
"1302.62, 1317.84",[0.02528237],0.20647249512542895,[[0.10730901]]
"1302.62, 1319.43",[0.05268512],0.4287118966467257,[[1.31201721]]
"1302.62, 1338.74",[0.0165254],0.48210378034800205,[[0.08981171]]
"1302.82, 1309.87",[0.01509654],0.4815838390483433,[[0.21301959]]
"1302.82, 1318.62",[0.02582153],0.3762439498589142,[[0.59581945]]
"1302.82, 1319.62",[0.02712329],0.23212276251928154,[[0.26942658]]
"1302.82, 1344.53",[0.02671325],0.23902450265390193,[[0.23276525]]
"1303.43, 1320.46",[0.02374055],0.6149797909114929,[[2.8922325]]
"1303.43, 1321.62",[0.03086926],0.6365322480071836,[[1.2230103]]
"1304.62, 1307.8",[0.01484479],0.4973308189737159,[[0.24590752]]
"1304.75, 1311.62",[0.02586535],0.23092691907759888,[[0.4927757]]
"1304.75, 1315.87",[0.01683807],0.27644442692287974,[[0.54794665]]
"1304.75, 1322.72",[0.02306713],0.3768281505680035,[[0.14451816]]
"1305.62, 1307.8",[0.00722258],0.2572726591963841,[[0.39940734]]
"1305.87, 1314.85",[0.01876701],0.31999132057003743,[[0.34697013]]
"1305.87, 1318.62",[0.01866504],0.5047214346294142,[[0.44186734]]
"1306.62, 1308.87",[0.01809759],0.20668683548974998,[[0.24242065]]
"1306.62, 1325.81",[0.0222986],0.2808267797695829,[[0.24976462]]
"1306.85, 1308.87",[0.02367555],0.2234125203303804,[[0.43392614]]
"1307.62, 1321.81",[0.02503723],0.23711947644282483,[[0.24729826]]
"1307.8, 1310.62",[0.0188486],0.34394895714759943,[[0.62159408]]
"1307.8, 1340.32",[0.05027098],0.27167046735865685,[[0.43643917]]
"1308.87, 1349.03",[0.04479637],0.2196709082028645,[[-0.25944659]]
"1309.62, 1341.32",[0.04057989],0.25941947702782375,[[0.15652321]]
"1309.62, 1344.53",[0.02028762],0.37797280608726513,[[0.27381983]]
"1309.62, 1357.54",[0.01655563],0.5661571175749356,[[0.18195021]]
"1309.87, 1321.81",[0.02560721],0.28259848339427324,[[0.27930443]]
"1310.62, 1315.87",[0.01972682],0.20298785695813049,[[0.29376215]]
"1310.62, 1317.84",[0.02157788],0.4776697509232277,[[0.36155211]]
"1310.83, 1315.87",[0.02461389],0.30922709189313125,[[0.2073098]]
"1310.83, 1323.87",[0.02560331],0.52017880844949,[[0.29639958]]
"1311.87, 1314.85",[0.02126625],0.3703053913280528,[[0.23387589]]
"1311.87, 1325.81",[0.02167285],0.7042317103427004,[[0.62829408]]
"1311.87, 1337.62",[0.04845917],0.4111545726143762,[[0.16266399]]
"1311.98, 1336.97",[0.01114922],0.853442418763498,[[0.94793291]]
"1311.98, 1359.97",[-0.00300537],0.7145283228790688,[[0.46744247]]
"1312.29, 1315.19",[0.02635455],0.21760429355336655,[[0.16863245]]
"1312.29, 1316.24",[0.17757168],0.5124066359728916,[[3.21937504]]
"1312.29, 1317.26",[0.04438648],0.5070044721664785,[[1.04418599]]
"1312.29, 1318.28",[0.0097611],0.35459269329010057,[[0.11887755]]
"1312.29, 1322.97",[0.04847434],0.3832624812790474,[[-0.2456081]]
"1312.29, 1323.02",[0.96184324],0.2004577766563107,[[-3.79182066]]
"1312.29, 1323.06",[0.04575521],0.273564291451472,[[-0.15048988]]
"1312.29, 1324.27",[0.02267215],0.5715633732215024,[[0.33494078]]
"1312.29, 1326.32",[0.16051865],0.4728249266264529,[[3.20113088]]
"1312.29, 1327.32",[0.04731387],0.3546988057238341,[[0.69129961]]
"1312.29, 1332.21",[0.03688258],0.2653559691235968,[[0.42871923]]
"1312.29, 1347.02",[0.94653232],0.21614347831974712,[[-3.94520842]]
"1312.62, 1319.75",[0.01604055],0.3281043093997742,[[0.29656789]]
"1312.87, 1319.75",[0.01560772],0.2459406829595638,[[0.29129487]]
"1313.22, 1316.24",[0.1811029],0.34858446843208357,[[3.41926837]]
"1313.22, 1317.26",[0.04223278],0.38559354156907066,[[1.13668936]]
"1313.22, 1321.3",[0.02930349],0.23734935888764674,[[0.44305282]]
"1313.22, 1322.3",[0.09093957],0.36014796434372354,[[1.47751125]]
"1313.22, 1323.3",[0.08020759],0.48434855839612445,[[1.29588996]]
"1313.22, 1324.02",[0.26851563],0.2672270039371756,[[-1.28609283]]
"1313.22, 1324.27",[0.02304253],0.3164710471973463,[[0.36618929]]
