m/z,R00X157Y045,R00X120Y046,R00X135Y046,R00X158Y046,R00X160Y046,R00X161Y046,R00X113Y047,R00X137Y047,R00X139Y047,R00X160Y047,R00X122Y048,R00X132Y048,R00X145Y048,R00X219Y048,R00X103Y049,R00X119Y049,R00X126Y049,R00X165Y049,R00X175Y049,R00X199Y049,R00X266Y049,R00X185Y050,R00X300Y050,R00X107Y051,R00X122Y051,R00X125Y051,R00X133Y051,R00X168Y051,R00X191Y051,R00X194Y051,R00X260Y051,R00X100Y052,R00X103Y052,R00X106Y052,R00X117Y052,R00X125Y052,R00X158Y052,R00X172Y052,R00X175Y052,R00X190Y052,R00X125Y053,R00X156Y053,R00X160Y053,R00X169Y053,R00X123Y054,R00X158Y054,R00X169Y054,R00X192Y054,R00X216Y054,R00X260Y054,R00X094Y055,R00X150Y055,R00X158Y055,R00X159Y055,R00X253Y055,R00X121Y056,R00X211Y056,R00X213Y056,R00X286Y056,R00X093Y057,R00X105Y057,R00X150Y057,R00X187Y057,R00X198Y057,R00X207Y057,R00X225Y057,R00X255Y057,R00X263Y057,R00X095Y058,R00X114Y058,R00X123Y058,R00X178Y058,R00X180Y058,R00X258Y058,R00X128Y059,R00X158Y059,R00X159Y059,R00X174Y059,R00X246Y059,R00X256Y059,R00X297Y059,R00X099Y060,R00X112Y060,R00X204Y060,R00X103Y061,R00X114Y061,R00X242Y061,R00X260Y061,R00X263Y061,R00X170Y062,R00X175Y062,R00X178Y062,R00X240Y062,R00X253Y062,R00X084Y063,R00X107Y063,R00X128Y063,R00X162Y063,R00X217Y063,R00X238Y063,R00X085Y064,R00X091Y064,R00X145Y064,R00X220Y064,R00X223Y064,R00X086Y065,R00X117Y065,R00X121Y065,R00X128Y065,R00X137Y065,R00X171Y065,R00X198Y065,R00X207Y065,R00X284Y065,R00X096Y066,R00X123Y066,R00X124Y066,R00X186Y066,R00X200Y066,R00X221Y066,R00X241Y066,R00X276Y066,R00X169Y067,R00X175Y067,R00X288Y067,R00X143Y068,R00X170Y068,R00X172Y068,R00X197Y068,R00X200Y068,R00X206Y068,R00X231Y068,R00X240Y068,R00X256Y068,R00X080Y069,R00X088Y069,R00X194Y069,R00X197Y069,R00X224Y069,R00X230Y069,R00X244Y069,R00X245Y069,R00X246Y069,R00X258Y069,R00X073Y070,R00X108Y070,R00X287Y070,R00X080Y071,R00X131Y071,R00X143Y071,R00X162Y071,R00X196Y071,R00X240Y071,R00X120Y072,R00X153Y072,R00X154Y072,R00X168Y072,R00X186Y072,R00X237Y072,R00X240Y072,R00X112Y073,R00X119Y073,R00X155Y073,R00X163Y073,R00X233Y073,R00X235Y073,R00X236Y073,R00X084Y074,R00X155Y074,R00X185Y074,R00X186Y074,R00X230Y074,R00X234Y074,R00X237Y074,R00X238Y074,R00X143Y075,R00X144Y075,R00X152Y075,R00X181Y075,R00X185Y075,R00X262Y075,R00X082Y076,R00X087Y076,R00X143Y076,R00X146Y076,R00X162Y076,R00X190Y076,R00X227Y076,R00X233Y076,R00X237Y076,R00X243Y076,R00X281Y076,R00X121Y077,R00X179Y077,R00X189Y077,R00X227Y077,R00X234Y077,R00X069Y078,R00X127Y078,R00X164Y078,R00X167Y078,R00X179Y078,R00X191Y078,R00X195Y078,R00X219Y078,R00X228Y078,R00X232Y078,R00X242Y078,R00X076Y079,R00X119Y079,R00X195Y079,R00X266Y079,R00X177Y080,R00X183Y080,R00X189Y080,R00X237Y080,R00X090Y081,R00X146Y081,R00X198Y081,R00X237Y081,R00X140Y082,R00X164Y082,R00X166Y082,R00X214Y083,R00X229Y083,R00X230Y084,R00X208Y085,R00X237Y085,R00X239Y085,R00X298Y085,R00X183Y086,R00X229Y086,R00X274Y087,R00X297Y087,R00X222Y088,R00X225Y088,R00X234Y088,R00X257Y088,R00X229Y089,R00X272Y091,R00X295Y091
1309.02,0.0,0.0,0.0,500185.875,518773.25,0.0,0.0,671635.5625,3323500.25,1636580.75,3713294.75,2518535.25,0.0,0.0,578008.875,5394766.5,776838.125,0.0,3152739.25,0.0,0.0,0.0,878081.75,0.0,0.0,0.0,771756.5,0.0,0.0,0.0,0.0,0.0,1481527.0,0.0,0.0,0.0,0.0,473266.21875,0.0,1351199.125,0.0,893102.9375,0.0,0.0,0.0,406121.15625,0.0,0.0,0.0,0.0,626703.25,0.0,464450.75,494771.78125,0.0,869846.25,898577.3125,539545.4375,0.0,564717.8125,962944.5,0.0,1163732.125,0.0,635314.9375,641112.5625,0.0,3194533.75,0.0,0.0,866140.25,542943.625,0.0,0.0,520751.5,13406430.0,0.0,722187.25,1194715.375,2532693.0,1020012.6875,0.0,0.0,876522.625,870017.3125,0.0,1274275.375,762992.0,11444509.0,0.0,0.0,0.0,1289343.25,0.0,1649986.75,0.0,576896.0,0.0,552391.25,0.0,1280224.75,0.0,1072530.25,1119303.375,0.0,399312.90625,0.0,518400.96875,0.0,0.0,967231.6875,1709302.5,919704.5625,0.0,892833.4375,0.0,0.0,3814670.5,980496.875,301822.21875,0.0,855030.8125,0.0,776870.1875,0.0,551198.4375,0.0,0.0,2458096.25,0.0,900045.5625,0.0,0.0,2404919.5,7088992.5,0.0,477287.28125,4614182.0,330960.0,1836436.875,2782097.5,0.0,0.0,936900.625,1352003.75,2155385.5,0.0,0.0,0.0,0.0,0.0,0.0,508441.96875,991248.3125,0.0,330340.78125,0.0,0.0,0.0,0.0,1035386.5,1401468.0,1340535.125,518488.6875,453253.71875,708610.6875,0.0,1146456.625,615917.8125,494217.375,0.0,0.0,0.0,584792.75,0.0,854535.0,636167.1875,0.0,412911.25,642642.125,636431.1875,0.0,0.0,0.0,726954.125,0.0,0.0,0.0,508957.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907387.125,0.0,698689.5625,0.0,0.0,0.0,0.0,610301.5,0.0,1708946.5,0.0,0.0,0.0,0.0,564601.0625,0.0,0.0,846209.5625,0.0,661830.75,0.0,0.0,0.0,0.0,0.0,731831.4375,7515166.0,722208.75,0.0,1252662.0,1145109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321782.25,0.0,0.0,0.0
1309.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545709.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442238.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339774.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214260.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716316.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381836.8125,0.0,6135020.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435090.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351067.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465250.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535131.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638311.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443354.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817292.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334159.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465368.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996660.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339470.25,0.0,0.0,0.0,0.0,706404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415466.5,453083.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389686.28125,461604.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520564.84375,0.0,0.0,0.0,0.0,0.0,0.0,940135.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785255.9375,0.0,0.0,481338.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616425.5,0.0,0.0,0.0,0.0,0.0,0.0
1309.33,564452.1875,0.0,0.0,503567.8125,673505.8125,0.0,1400885.375,0.0,0.0,0.0,0.0,0.0,823346.375,0.0,0.0,0.0,615892.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684142.9375,0.0,0.0,0.0,2481318.0,657396.3125,0.0,0.0,0.0,0.0,0.0,0.0,936137.9375,0.0,0.0,847043.0,1299004.625,1465488.625,800070.25,0.0,0.0,0.0,489851.78125,756574.75,642742.9375,0.0,1152035.375,0.0,0.0,825108.1875,0.0,843432.6875,0.0,0.0,0.0,0.0,2347982.75,0.0,0.0,0.0,0.0,0.0,0.0,403419.5625,0.0,0.0,701648.25,472216.40625,472968.96875,0.0,0.0,0.0,0.0,1691798.375,2892625.5,0.0,0.0,0.0,894941.3125,0.0,0.0,3017389.75,0.0,0.0,640462.9375,804345.25,0.0,1247339.875,1523140.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239663.875,0.0,1060917.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083883.375,0.0,0.0,0.0,0.0,0.0,2197734.5,0.0,1259669.875,0.0,1324945.0,389818.5,623518.9375,0.0,0.0,0.0,0.0,403017.96875,1919138.25,1138556.25,0.0,1596723.75,0.0,0.0,0.0,2595399.75,0.0,2478384.75,498211.90625,565231.9375,1230188.125,0.0,1076389.25,1668118.25,0.0,0.0,0.0,0.0,580552.4375,0.0,0.0,0.0,389263.3125,0.0,2563874.0,0.0,0.0,1459219.375,1518230.75,413315.53125,0.0,1234127.25,0.0,616517.5,0.0,0.0,1714276.5,1089680.875,2816384.0,0.0,2287360.25,0.0,0.0,434550.53125,0.0,1206589.125,356442.75,669095.625,991763.3125,0.0,0.0,0.0,1606198.5,1869288.625,0.0,3048378.0,819780.5,494293.375,0.0,0.0,2282591.25,0.0,1425030.375,1479704.25,0.0,2883807.25,0.0,1389247.0,0.0,2183011.25,581442.5625,0.0,1709909.5,0.0,536139.375,1398761.625,1510568.75,0.0,776804.75,1251781.0,0.0,0.0,654755.375,0.0,1251619.875,0.0,1919269.5,1595840.0,0.0,0.0,0.0,541480.6875,0.0,639047.75,841838.75,0.0,2057724.875,702532.6875,0.0,553137.9375,0.0,2378116.25,820843.6875,654836.9375,1139469.25,0.0,0.0
1309.37,780792.0,0.0,0.0,0.0,0.0,0.0,726757.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605483.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638999.375,381205.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755421.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615835.6875,0.0,0.0,0.0,0.0,0.0,0.0,687981.1875,0.0,0.0,0.0,0.0,0.0,0.0,510691.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513410.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519428.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457475.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309.62,1299805.0,618754.3125,1064313.0,0.0,525962.1875,476145.21875,5021078.6875,874147.375,1082560.0,1890649.0,2421130.0,1126322.5,670669.375,1416445.4375,0.0,2742432.0,1542118.125,1242485.8125,2521827.75,3953303.25,349208.59375,0.0,1739248.875,580536.875,1608300.5625,904587.0625,484368.78125,0.0,1826366.0625,0.0,1260665.375,0.0,0.0,854361.4375,430908.0625,1608462.125,1172781.5,463499.34375,929605.75,707084.6875,588218.6875,1291410.0,826320.25,0.0,0.0,0.0,0.0,0.0,697976.6875,876108.1875,0.0,1137651.9375,0.0,676789.5,567463.75,1019482.5625,1823466.4375,1433175.4375,0.0,839402.40625,914324.125,0.0,900680.5,443854.40625,0.0,0.0,0.0,1954566.75,534644.75,0.0,1500605.5,492540.375,0.0,679465.125,1282274.5,9742138.0,1408760.0,0.0,1451614.25,2660381.0,0.0,925088.625,1327558.4375,577600.875,1057035.375,0.0,0.0,0.0,6834280.5,991079.5625,2289219.375,0.0,1147783.625,0.0,2056337.25,1469958.0,950301.75,491426.46875,394002.3125,703989.125,0.0,0.0,732479.5,1425447.0625,0.0,446249.34375,1136214.25,599340.4375,622687.6875,0.0,0.0,1388815.125,2724823.75,0.0,2095383.0,0.0,0.0,1401728.125,1075729.375,348940.84375,1010269.5,319985.34375,892448.5625,1002409.125,648880.125,0.0,0.0,0.0,1636272.875,542408.3125,0.0,408732.6875,0.0,1560657.25,6013569.0,0.0,720944.625,3804983.25,341448.84375,0.0,1397537.0,0.0,0.0,587212.625,0.0,975240.625,593037.1875,2517425.75,2439934.8125,340489.25,361972.5625,0.0,1310634.875,694934.9375,325916.09375,349238.71875,510154.21875,0.0,0.0,468543.4375,1813403.125,798272.6875,1223648.875,0.0,0.0,0.0,0.0,0.0,2018629.0,0.0,923956.0625,514125.59375,0.0,387092.96875,2718098.0,0.0,0.0,0.0,0.0,0.0,312515.1875,0.0,616831.375,644753.125,1186598.875,0.0,1769887.625,0.0,1212111.25,0.0,0.0,874071.53125,0.0,0.0,0.0,957641.375,685656.5,0.0,6340253.875,0.0,804274.75,4326565.6875,4337987.0,0.0,0.0,0.0,2532969.1875,553581.25,1077075.625,762576.75,0.0,0.0,622915.0625,1871887.5,446804.25,1224795.125,2362341.0,947112.6875,917744.8125,758018.8125,897209.75,676042.625,3732534.9375,0.0,7581225.0,0.0,0.0,1316118.375,1498452.0,1160742.25,0.0,0.0,0.0,0.0,881437.53125,0.0,0.0,1200024.25,0.0,0.0,1205901.25
1309.87,629518.125,0.0,763419.3125,815943.03125,0.0,441478.28125,782528.625,0.0,0.0,0.0,0.0,0.0,705622.75,1255667.75,0.0,0.0,584065.0,1918981.375,0.0,915106.9375,297597.71875,2114642.625,0.0,545784.0,642051.3125,615599.25,0.0,0.0,972887.0625,0.0,0.0,480674.5,0.0,0.0,558894.3125,1280914.5625,0.0,0.0,1003285.3125,577112.4375,2045173.8125,1483046.125,1237130.375,2305957.6875,0.0,0.0,344042.0,0.0,834472.4375,581880.5625,0.0,0.0,0.0,596744.25,0.0,715857.5625,0.0,0.0,0.0,0.0,802645.4375,3192915.25,0.0,0.0,0.0,313785.4375,0.0,0.0,0.0,527895.3125,0.0,500701.4375,322782.0,0.0,720320.25,0.0,1144938.9375,0.0,0.0,0.0,0.0,0.0,441940.625,0.0,0.0,738200.5,1098154.25,0.0,0.0,508570.84375,0.0,0.0,872022.6875,0.0,0.0,770849.75,543083.5,708718.875,0.0,0.0,0.0,0.0,0.0,0.0,662221.375,0.0,433556.8125,0.0,0.0,453665.46875,0.0,675614.5,927407.5625,0.0,0.0,860199.21875,753707.5,0.0,0.0,0.0,0.0,0.0,613201.0,0.0,0.0,469809.5625,3074529.875,0.0,0.0,0.0,837532.0625,0.0,0.0,0.0,0.0,871955.0625,396025.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508724.78125,667973.125,1651005.75,0.0,0.0,2119123.0,0.0,0.0,301807.96875,408626.09375,995278.5625,591067.5,0.0,990476.3125,0.0,0.0,0.0,521711.59375,0.0,1978096.4375,0.0,0.0,1074188.75,0.0,892600.0625,825158.1875,0.0,0.0,0.0,916503.8125,1481083.3125,0.0,0.0,0.0,0.0,0.0,0.0,982583.8125,0.0,650640.84375,0.0,629627.9375,0.0,0.0,1371625.4375,634280.15625,844545.875,0.0,0.0,0.0,0.0,0.0,4181056.625,0.0,1806879.875,0.0,0.0,4129861.0,0.0,821610.8125,0.0,1645878.3125,701754.9375,2107663.5,3402679.75,0.0,714968.9375,997393.5,0.0,0.0,722106.1875,0.0,0.0,513505.125,625922.1875,0.0,2002905.625,996371.53125,0.0,533509.8125,380372.5,0.0,0.0,431191.65625,0.0,547861.9375,0.0,0.0,0.0,0.0,0.0,1280023.75,0.0,0.0,0.0
