,Intercept,Score,Coef
"1290.02, 1311.98",[0.01197679],0.8068795842115986,[[1.47028681]]
"1290.02, 1313.98",[0.0104464],0.8013744602481974,[[0.78936126]]
"1290.02, 1315.0",[0.00098397],0.5616562259858557,[[0.32433692]]
"1290.02, 1335.98",[0.01175066],0.5010170577524538,[[1.35374259]]
"1290.02, 1336.98",[0.01737335],0.7681651203578386,[[1.48327424]]
"1290.02, 1337.98",[0.0066019],0.771453129925016,[[0.91991336]]
"1290.02, 1359.97",[0.00309782],0.5733689603324778,[[0.71301459]]
"1290.37, 1318.62",[0.03460832],0.5733021307920229,[[0.79477695]]
"1290.37, 1323.62",[0.03371316],0.24322669259149357,[[0.26505594]]
"1290.37, 1329.87",[0.0617285],0.32719809327153093,[[1.17243002]]
"1290.37, 1337.62",[0.02367769],0.20333655403112114,[[0.11543744]]
"1290.62, 1306.87",[0.01733063],0.2578770979626498,[[0.31137866]]
"1290.62, 1315.87",[0.02291595],0.22003628439543255,[[0.14378465]]
"1290.62, 1343.82",[0.01588283],0.3142207821612615,[[0.29975081]]
"1290.62, 1348.82",[0.01420985],0.2844899718344983,[[0.25282351]]
"1290.87, 1295.62",[0.02256577],0.22054504155649213,[[0.49791124]]
"1290.87, 1295.83",[0.00572132],0.3118503345939192,[[0.69969441]]
"1290.87, 1307.62",[0.02547626],0.4299705246606993,[[0.36057984]]
"1290.87, 1310.37",[0.00998172],0.2959818864671443,[[0.15677689]]
"1290.87, 1312.62",[0.0221667],0.4516890204370134,[[0.28517946]]
"1290.87, 1314.62",[0.01820462],0.33661027586419023,[[0.32433871]]
"1290.87, 1318.62",[0.03258259],0.3410918241909604,[[0.20510409]]
"1290.87, 1322.62",[0.0242673],0.20496338025429542,[[0.23944503]]
"1290.87, 1324.62",[0.02816508],0.4557151485709839,[[0.21301088]]
"1290.87, 1326.62",[0.02426601],0.36713981172284216,[[0.12292638]]
"1290.87, 1326.86",[0.01794093],0.2524762315980873,[[0.32800348]]
"1290.87, 1327.62",[0.02609909],0.5278027209117879,[[0.21710266]]
"1290.87, 1330.62",[0.01373911],0.20109115905983754,[[0.31852592]]
"1290.87, 1334.83",[0.00700464],0.8561868714805516,[[0.43317553]]
"1290.87, 1338.77",[0.01322062],0.2463917863687648,[[0.23876601]]
"1290.87, 1339.85",[0.03073753],0.3010978240552442,[[0.17135869]]
"1290.87, 1340.62",[0.01801009],0.5179617599405741,[[0.08191518]]
"1290.87, 1344.79",[0.01868499],0.21006801494112126,[[0.16858971]]
"1290.87, 1345.62",[0.02737908],0.3839340496525855,[[0.3031535]]
"1290.87, 1348.82",[0.01785358],0.6677145804771103,[[0.26478922]]
"1290.87, 1349.81",[0.01408735],0.8596352620840018,[[0.43608222]]
"1290.87, 1350.83",[0.01352392],0.2552184799082369,[[0.40479477]]
"1290.87, 1351.86",[0.01910962],0.2856772765185821,[[0.17778004]]
"1291.02, 1295.06",[0.01184354],0.2442659640215512,[[0.4095927]]
"1291.02, 1311.98",[0.04718919],0.5371343823513979,[[2.11504104]]
"1291.02, 1313.98",[0.02782281],0.557729697890412,[[1.44660377]]
"1291.02, 1315.0",[0.00798551],0.721489132449312,[[0.61161941]]
"1291.02, 1319.0",[0.01304852],0.3717832947481041,[[0.44175721]]
"1291.02, 1337.98",[0.0384584],0.31921709203472426,[[1.08871056]]
"1291.02, 1359.97",[0.02118242],0.6767000101793272,[[1.51953164]]
"1291.37, 1293.62",[0.0263599],0.21009865909002612,[[1.3723166]]
"1291.37, 1335.62",[0.03113435],0.3210303779369576,[[0.45365032]]
"1291.62, 1299.37",[0.01408983],0.3042153200893464,[[0.31537684]]
"1291.62, 1302.37",[0.01165089],0.25530737675952464,[[0.13463558]]
"1291.62, 1305.37",[0.00969692],0.27998950020929825,[[0.35194841]]
"1291.62, 1307.37",[0.00907255],0.3916989455667194,[[0.16174378]]
"1291.62, 1322.85",[0.01763098],0.20063673972771778,[[0.35796358]]
"1291.62, 1347.87",[0.02341412],0.4094302192796829,[[0.15671034]]
"1291.87, 1295.83",[0.01031768],0.30352621973317495,[[0.74358793]]
"1291.87, 1312.62",[0.01477979],0.20625331763581245,[[0.45705953]]
"1291.87, 1319.83",[0.0183559],0.21437650949213538,[[0.40524473]]
"1291.87, 1324.35",[0.04167487],0.21671494571088432,[[0.12260498]]
"1291.87, 1336.62",[0.01463985],0.3259289234406848,[[0.11103135]]
"1291.87, 1345.62",[0.02475757],0.3509621265026902,[[0.35322074]]
"1291.87, 1350.83",[0.01446845],0.3483226554479816,[[0.24649628]]
"1292.62, 1295.83",[0.00478004],0.2656605947507451,[[0.66861782]]
"1292.62, 1304.37",[0.00979495],0.28632234111292243,[[0.11581659]]
"1292.62, 1306.87",[0.01086784],0.35814795702066315,[[0.38548209]]
"1292.62, 1315.87",[0.01663621],0.43917601670404377,[[0.22239127]]
"1292.62, 1316.87",[0.01577529],0.25824460207300515,[[0.17599535]]
"1292.62, 1317.87",[0.01765844],0.3791462086016144,[[0.3794538]]
"1292.62, 1322.85",[0.01651102],0.25127005568975214,[[0.40626682]]
"1292.62, 1331.87",[0.02529542],0.20771198314879158,[[0.23405558]]
"1292.62, 1334.83",[0.01511227],0.3675325444210829,[[0.15426306]]
"1292.62, 1339.85",[0.01491246],0.5593927761279316,[[0.4668146]]
"1292.62, 1344.79",[0.01569444],0.47431252854279515,[[0.17118764]]
"1292.62, 1346.81",[0.01767633],0.2900813274051194,[[0.25106326]]
"1292.62, 1348.82",[0.0111747],0.6460705601729191,[[0.36502753]]
"1292.87, 1312.62",[0.01094518],0.32861781391156175,[[0.53928545]]
"1292.87, 1314.62",[0.0201615],0.35895749719905445,[[0.30360016]]
"1292.87, 1330.62",[0.01024115],0.42471043556660293,[[0.37720139]]
"1292.87, 1333.62",[0.01365617],0.5354754504654953,[[0.58520497]]
"1292.87, 1334.83",[0.02085379],0.318644649431466,[[0.15235867]]
"1292.87, 1340.62",[0.01554503],0.3835852023775288,[[0.16003043]]
"1292.87, 1346.62",[0.01243329],0.5400170616381541,[[0.38511959]]
"1292.87, 1346.81",[0.01853997],0.20220341161298636,[[0.33720492]]
"1292.87, 1350.83",[0.01369217],0.586876999826991,[[0.40724956]]
"1293.62, 1296.37",[0.0101799],0.3677152290059904,[[0.08466588]]
"1293.62, 1306.87",[0.0125142],0.29655328170991635,[[0.35040294]]
"1293.62, 1309.87",[0.01973028],0.20628489934342267,[[0.20925358]]
"1293.62, 1314.87",[0.01180663],0.2883038083959044,[[0.42064772]]
"1293.62, 1320.83",[0.01034261],0.27197210225267465,[[0.53201137]]
"1293.62, 1323.87",[0.01946564],0.2232090530408124,[[0.31607091]]
"1293.62, 1325.87",[0.0291783],0.30113777771634576,[[0.29290496]]
"1293.62, 1331.87",[0.02578096],0.2152729466033927,[[0.27116573]]
"1293.62, 1334.83",[0.01996335],0.4405841447768741,[[0.12051815]]
"1293.62, 1339.85",[0.02125108],0.6433251452155833,[[0.35378139]]
"1293.62, 1347.87",[0.01445966],0.5255917358561195,[[0.31454537]]
"1293.87, 1306.62",[0.02061147],0.2576942755441266,[[0.58926545]]
"1293.87, 1308.62",[0.0240735],0.3861368805212303,[[0.57810891]]
"1293.87, 1309.62",[0.02766766],0.22674016409837816,[[0.22877403]]
"1293.87, 1319.83",[0.01806234],0.42193541439716886,[[0.48304365]]
"1293.87, 1322.85",[0.02297555],0.2836263142743626,[[0.43368199]]
"1293.87, 1326.86",[0.01707709],0.20327665404517448,[[0.43911204]]
"1293.87, 1329.62",[0.01604231],0.4093151591353851,[[0.40292921]]
"1293.87, 1331.27",[0.01155665],0.28655495882499293,[[0.17615657]]
"1293.87, 1339.85",[0.02007102],0.3183133719779495,[[0.44096133]]
"1293.87, 1346.81",[0.01525258],0.47297410995019973,[[0.51522453]]
"1293.87, 1350.83",[0.01598673],0.6882900470221255,[[0.35537338]]
"1294.37, 1306.62",[0.0243876],0.2676596684773773,[[0.43845102]]
"1294.37, 1327.87",[0.02244976],0.6818152953966121,[[0.75030707]]
"1294.37, 1328.62",[0.01852078],0.2868946865868476,[[0.31132378]]
"1294.37, 1333.01",[0.02010212],0.2538901587005321,[[0.28395372]]
"1294.37, 1333.62",[0.01390041],0.2085026769429409,[[1.05066175]]
"1294.37, 1340.8",[0.02737716],0.5169788057301932,[[0.26838792]]
"1294.62, 1301.87",[0.02175613],0.4090822232622162,[[0.26059602]]
"1294.62, 1307.87",[0.01623464],0.4768760448352225,[[0.23306558]]
"1294.62, 1319.83",[0.01968351],0.3181670452773889,[[0.23070652]]
"1294.62, 1320.83",[0.01268655],0.3407683148285111,[[0.53812477]]
"1294.62, 1334.83",[0.01493538],0.6759292163405022,[[0.28284677]]
"1294.62, 1337.84",[0.02374588],0.419967837941476,[[0.10737006]]
"1294.62, 1339.85",[0.01903809],0.3831377662566954,[[0.37787326]]
"1294.62, 1341.83",[0.01687275],0.3117144487485043,[[0.29401649]]
"1294.62, 1347.87",[0.02478552],0.36396434302404834,[[0.19284742]]
"1294.87, 1298.86",[0.01279192],0.24337922846625767,[[0.98442973]]
"1294.87, 1308.62",[0.02003776],0.2680886409199442,[[0.51111663]]
"1294.87, 1327.62",[0.01834531],0.361656690872565,[[0.35840625]]
"1294.87, 1337.84",[0.01939099],0.2966997882125385,[[0.18845994]]
"1294.87, 1338.77",[0.00924652],0.3690910566748463,[[0.36058187]]
"1294.87, 1346.81",[0.01146396],0.4955311532120952,[[0.44794089]]
"1294.87, 1350.83",[0.01079309],0.22951669324563462,[[0.35982713]]
"1295.06, 1313.98",[0.0318777],0.21068199680995478,[[1.00456439]]
"1295.06, 1319.0",[0.01600418],0.4038573588220956,[[0.33836138]]
"1295.06, 1335.98",[0.05007301],0.291672363147664,[[1.79089915]]
"1295.06, 1359.97",[0.03333188],0.3258855944182154,[[0.79016291]]
"1295.37, 1312.62",[0.02510536],0.34696422553760153,[[0.69136862]]
"1295.37, 1330.62",[0.01724191],0.3009998338015816,[[0.93556403]]
"1295.37, 1345.62",[0.01427304],0.6664444070412616,[[1.53582261]]
"1295.62, 1301.37",[0.0064515],0.3422134413250757,[[0.29606065]]
"1295.62, 1304.87",[0.00991584],0.20048547085245483,[[0.41629811]]
"1295.62, 1306.87",[0.01068286],0.29334427498916094,[[0.43329067]]
"1295.62, 1313.87",[0.00641052],0.23836390822511758,[[0.64595857]]
"1295.62, 1314.87",[0.01076022],0.36030383863378734,[[0.36404633]]
"1295.62, 1317.87",[0.00913967],0.2581402780770401,[[0.59419436]]
"1295.62, 1322.85",[0.01553827],0.20905155072063022,[[0.41382814]]
"1295.62, 1324.87",[0.00898234],0.3531130990477699,[[0.756191]]
"1295.62, 1326.86",[0.01352459],0.2751588820943427,[[0.32428209]]
"1295.62, 1336.79",[0.01844591],0.21260274611072794,[[0.15252286]]
"1295.62, 1337.84",[0.01852907],0.37197417707328784,[[0.22389202]]
"1295.62, 1341.83",[0.01109636],0.24675363606942824,[[0.33473802]]
"1295.62, 1343.82",[0.01465318],0.2610127261155759,[[0.32671603]]
"1295.62, 1344.79",[0.016684],0.34825449593197927,[[0.15011068]]
"1295.62, 1349.81",[0.01836021],0.28951058371452243,[[0.29578513]]
"1295.83, 1304.62",[0.03117887],0.2862477444228718,[[0.26349144]]
"1295.83, 1306.62",[0.01794902],0.5018266157138029,[[0.43435174]]
"1295.83, 1310.62",[0.02927567],0.31092014750345953,[[0.1441453]]
"1295.83, 1314.87",[0.01319089],0.29333426903985216,[[0.51726607]]
"1295.83, 1317.62",[0.03769605],0.20918672214149092,[[0.11877762]]
"1295.83, 1323.87",[0.01487494],0.570963462695287,[[0.58750504]]
"1295.83, 1324.87",[0.02203046],0.5692636760440397,[[0.79617633]]
"1295.83, 1326.62",[0.01903686],0.6396771182651082,[[0.25694636]]
"1295.83, 1327.62",[0.0248915],0.2758492222112763,[[0.23713386]]
"1295.83, 1338.77",[0.01627446],0.23181420203216418,[[0.17825295]]
"1295.83, 1339.85",[0.01213539],0.37960778686669994,[[0.72097246]]
"1295.83, 1343.82",[0.02542762],0.22165800102007982,[[0.11548646]]
"1295.83, 1346.81",[0.01865961],0.20670271911748406,[[0.33378174]]
"1295.83, 1347.87",[0.01847262],0.2407151677125704,[[0.33590041]]
"1296.37, 1323.87",[0.02093113],0.3819616234547321,[[0.65297272]]
"1296.62, 1299.98",[0.00721074],0.3966002433546467,[[0.09962471]]
"1296.62, 1307.87",[0.01447558],0.3481152114904422,[[0.22804151]]
"1296.62, 1309.37",[0.00958296],0.21252344617233443,[[0.06219774]]
"1296.62, 1321.83",[0.01923041],0.2805248479920126,[[0.25121903]]
"1296.62, 1324.87",[0.02946499],0.31849461985631544,[[0.21519464]]
"1296.62, 1325.87",[0.02698348],0.20646098552288217,[[0.18979929]]
"1296.62, 1332.87",[0.01654462],0.2223139810841006,[[0.13251582]]
"1296.62, 1334.83",[0.01021021],0.464871765413319,[[0.26017829]]
"1296.62, 1336.79",[0.0235488],0.25120841597597043,[[0.08863062]]
"1296.62, 1339.85",[0.02788779],0.22405232320133395,[[0.11937407]]
"1296.62, 1346.81",[0.01600355],0.2978557097821195,[[0.3055668]]
"1296.62, 1350.83",[0.00907692],0.232329433652406,[[0.31222825]]
"1296.83, 1298.86",[-0.00298502],0.8767065651804385,[[1.33358825]]
"1296.83, 1299.87",[0.01502466],0.8311897378834787,[[0.71930327]]
"1296.83, 1300.87",[0.02209494],0.21370209041446786,[[0.27016019]]
"1296.83, 1310.87",[0.01026624],0.34062653604353477,[[0.59640726]]
"1296.83, 1312.87",[0.01334916],0.6952733844378967,[[0.48899213]]
"1296.83, 1313.87",[0.0236059],0.37036305243769374,[[0.3229893]]
"1296.83, 1324.87",[0.01118238],0.4712762658761255,[[0.7018825]]
"1296.83, 1325.87",[0.01574642],0.4620960583124697,[[0.52029169]]
"1296.83, 1327.87",[0.02217966],0.7813172867799989,[[0.24680935]]
"1296.83, 1328.87",[0.02072614],0.2691910180057876,[[0.07162155]]
"1296.83, 1346.81",[0.02085306],0.20561112239560186,[[0.20680578]]
"1297.37, 1299.62",[0.04285496],0.23737760663830854,[[1.23365654]]
"1297.37, 1305.62",[0.03044492],0.20899144688509952,[[0.58983678]]
"1297.37, 1310.62",[0.03284039],0.2572822333722301,[[0.32298969]]
"1297.37, 1332.62",[0.02736562],0.3668827256537319,[[0.33215297]]
"1297.62, 1306.87",[0.00945176],0.30365721735420004,[[0.37533468]]
"1297.62, 1332.87",[0.01821682],0.27458153707050337,[[0.10955003]]
"1297.62, 1334.83",[0.01280821],0.3998326680315456,[[0.19593537]]
