m/z,R00X101Y045,R00X137Y045,R00X123Y046,R00X114Y047,R00X120Y047,R00X156Y047,R00X177Y047,R00X188Y047,R00X090Y048,R00X092Y048,R00X148Y048,R00X154Y048,R00X216Y048,R00X233Y048,R00X122Y049,R00X137Y049,R00X151Y049,R00X224Y049,R00X232Y049,R00X234Y049,R00X268Y049,R00X273Y049,R00X284Y049,R00X097Y050,R00X109Y050,R00X119Y050,R00X154Y050,R00X226Y050,R00X281Y050,R00X087Y051,R00X167Y051,R00X224Y051,R00X252Y051,R00X269Y051,R00X270Y051,R00X091Y052,R00X099Y052,R00X135Y052,R00X271Y052,R00X297Y052,R00X086Y053,R00X153Y053,R00X202Y053,R00X206Y053,R00X226Y053,R00X285Y053,R00X294Y053,R00X296Y053,R00X098Y054,R00X128Y054,R00X152Y054,R00X154Y054,R00X196Y054,R00X246Y054,R00X271Y054,R00X281Y054,R00X286Y054,R00X197Y055,R00X272Y055,R00X282Y055,R00X146Y056,R00X179Y056,R00X198Y056,R00X270Y056,R00X275Y056,R00X280Y056,R00X289Y056,R00X124Y057,R00X125Y057,R00X133Y057,R00X166Y057,R00X215Y057,R00X218Y057,R00X228Y057,R00X236Y057,R00X269Y057,R00X249Y058,R00X284Y058,R00X295Y058,R00X296Y058,R00X091Y059,R00X120Y059,R00X189Y059,R00X234Y059,R00X265Y059,R00X274Y059,R00X277Y059,R00X282Y059,R00X300Y059,R00X122Y060,R00X160Y060,R00X219Y060,R00X225Y060,R00X233Y060,R00X237Y060,R00X269Y060,R00X296Y060,R00X129Y061,R00X130Y061,R00X236Y061,R00X266Y061,R00X270Y061,R00X290Y061,R00X228Y062,R00X234Y062,R00X264Y062,R00X267Y062,R00X269Y062,R00X272Y062,R00X276Y062,R00X118Y063,R00X150Y063,R00X205Y063,R00X209Y063,R00X245Y063,R00X268Y063,R00X072Y064,R00X082Y064,R00X113Y064,R00X119Y064,R00X209Y064,R00X210Y064,R00X221Y064,R00X274Y064,R00X278Y064,R00X294Y064,R00X076Y065,R00X099Y065,R00X140Y065,R00X181Y065,R00X199Y065,R00X211Y065,R00X217Y065,R00X236Y065,R00X260Y065,R00X074Y066,R00X081Y066,R00X164Y066,R00X227Y066,R00X254Y066,R00X266Y066,R00X273Y066,R00X074Y067,R00X122Y067,R00X134Y067,R00X152Y067,R00X280Y067,R00X293Y067,R00X074Y068,R00X214Y068,R00X079Y069,R00X137Y069,R00X139Y069,R00X212Y069,R00X222Y069,R00X263Y069,R00X268Y069,R00X075Y070,R00X109Y070,R00X139Y070,R00X260Y070,R00X264Y070,R00X277Y070,R00X282Y070,R00X083Y071,R00X165Y071,R00X172Y071,R00X180Y071,R00X207Y071,R00X208Y071,R00X242Y071,R00X263Y071,R00X073Y072,R00X132Y072,R00X165Y072,R00X190Y072,R00X198Y072,R00X300Y072,R00X064Y073,R00X117Y073,R00X118Y073,R00X124Y073,R00X151Y073,R00X170Y073,R00X219Y073,R00X249Y073,R00X253Y073,R00X067Y074,R00X068Y074,R00X070Y074,R00X087Y074,R00X205Y074,R00X249Y074,R00X273Y074,R00X277Y074,R00X093Y075,R00X132Y075,R00X221Y075,R00X261Y075,R00X275Y075,R00X116Y076,R00X125Y076,R00X135Y076,R00X175Y076,R00X205Y076,R00X252Y076,R00X253Y076,R00X073Y077,R00X081Y077,R00X085Y077,R00X113Y077,R00X251Y077,R00X279Y077,R00X066Y078,R00X120Y078,R00X114Y079,R00X122Y079,R00X246Y079,R00X287Y079,R00X078Y080,R00X129Y080,R00X241Y080,R00X293Y080,R00X218Y081,R00X238Y081,R00X255Y081,R00X154Y082,R00X185Y082,R00X197Y082,R00X270Y082,R00X289Y082,R00X135Y083,R00X144Y083,R00X205Y083,R00X275Y083,R00X193Y084,R00X206Y084,R00X254Y084,R00X226Y085,R00X251Y085,R00X252Y085,R00X286Y085,R00X272Y086,R00X286Y086,R00X292Y086,R00X188Y087,R00X251Y087,R00X264Y087,R00X287Y087,R00X202Y088,R00X214Y088,R00X221Y088,R00X249Y088,R00X272Y088,R00X237Y089,R00X260Y089,R00X290Y089,R00X265Y090,R00X272Y090,R00X267Y091
1296.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429247.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505309.4375,0.0,0.0,0.0,1147899.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225890.0,0.0,0.0,0.0,0.0,0.0,0.0,1685031.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990148.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239004.75,0.0,0.0,1314971.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110486.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785835.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080296.625,0.0,1076713.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297.01,49489116.0,43889124.0,62375940.0,46768020.0,244301088.0,127040928.0,32961576.0,20794090.0,4543147.5,17321262.0,45478076.0,151958896.0,15299008.0,84785456.0,59689364.0,26512148.0,34176044.0,157806704.0,25851734.0,27315380.0,40892012.0,74845952.0,66033528.0,34107892.0,79942968.0,37061584.0,98795168.0,21434532.0,146512928.0,58334980.0,317311360.0,386382528.0,30369896.0,89199000.0,72259208.0,47709720.0,56445952.0,30733348.0,45317340.0,27002786.0,38115364.0,87596992.0,42333992.0,17044924.0,64463464.0,76519968.0,38206640.0,29328382.0,59914472.0,26315824.0,471770208.0,72843688.0,40198624.0,21827160.0,54301484.0,46550848.0,38197160.0,38916216.0,103507584.0,86780440.0,53878688.0,29877560.0,29146436.0,234698384.0,252018416.0,28941658.0,141723824.0,151022560.0,49092780.0,72291488.0,12981723.0,24926554.0,180928496.0,27015850.0,53933272.0,21155584.0,40059428.0,42591708.0,185883520.0,116908200.0,48765796.0,76729224.0,88586488.0,31188340.0,119554976.0,473901824.0,49979600.0,48293032.0,80956264.0,126374240.0,45751184.0,164767200.0,32990592.0,51941012.0,63805308.0,117794264.0,35753168.0,139281968.0,57651116.0,96155904.0,87122096.0,187457552.0,75630504.0,75152496.0,71659464.0,193405584.0,40317404.0,189963856.0,69053624.0,59527252.0,41619112.0,139680832.0,155689616.0,51319536.0,100320992.0,52714332.0,128855072.0,114261568.0,51813100.0,14671557.0,402140672.0,34844780.0,17071508.0,36411208.0,26316494.0,208242768.0,50839584.0,94005920.0,76647272.0,74673088.0,50972480.0,95633536.0,54141032.0,14263523.0,52562904.0,32887762.0,84666504.0,19212860.0,17010530.0,15650435.0,102589376.0,47291276.0,115787840.0,799901120.0,120435920.0,76816248.0,58959812.0,54621944.0,80004288.0,107143232.0,92559984.0,69747824.0,64255272.0,11831939.0,43920588.0,69519016.0,78520824.0,35638052.0,34898284.0,192738528.0,50743884.0,45580480.0,161900304.0,28234610.0,72521632.0,65758036.0,24145778.0,22682072.0,165696096.0,118239904.0,159775488.0,99167680.0,178071264.0,560954112.0,86488544.0,163727408.0,145321856.0,27073398.0,19206942.0,52064360.0,51528976.0,17364412.0,126919104.0,16427301.0,93957760.0,43118060.0,84303440.0,49865972.0,45857892.0,30643470.0,82590920.0,60838128.0,48164876.0,45838792.0,139271104.0,32363988.0,54989364.0,65327092.0,13748430.0,26508232.0,111091472.0,80472640.0,222892000.0,53428164.0,197938016.0,45213632.0,171046720.0,24664626.0,136972448.0,58814468.0,160270576.0,109743392.0,49383924.0,10254765.0,61200904.0,188313712.0,53878064.0,488013728.0,25447590.0,94524872.0,93088632.0,83237816.0,85156608.0,129922664.0,18275940.0,110417080.0,7596868.0,167239504.0,60726848.0,70081960.0,29779484.0,32413756.0,243802032.0,106067912.0,171292768.0,36720012.0,133746368.0,144510352.0,85159456.0,58476708.0,85079664.0,110272104.0,105597264.0,84905456.0,105929896.0,35922768.0,118885704.0,167273360.0,125360736.0,123824344.0,40771268.0,41047404.0,58029336.0,77124376.0,56844564.0,48235968.0,73334240.0,46156156.0,27505428.0,53900116.0
1297.05,0.0,3206042.25,0.0,0.0,0.0,0.0,0.0,0.0,596927.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082335.625,0.0,0.0,0.0,1804283.125,0.0,0.0,0.0,0.0,936383.8125,1796870.0,0.0,0.0,0.0,1390997.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333163.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147256.625,0.0,379154.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459073.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066851.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459360.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376891.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412887.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524018.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464349.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807877.8125,646325.0625,0.0,0.0,700786.75,0.0,0.0,0.0,0.0,0.0,0.0,446070.4375,0.0,0.0,0.0,0.0,0.0,651763.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153338.25,0.0,0.0,440469.96875,560473.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867232.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799943.4375,0.0,0.0,0.0,0.0,406957.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474821.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297.37,1501937.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520030.5,691792.4375,511112.1875,546803.4375,0.0,376589.6875,0.0,324742.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429773.34375,0.0,520425.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491271.40625,0.0,0.0,801052.0,0.0,497821.25,547614.625,0.0,0.0,0.0,955813.28125,0.0,1555804.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423180.875,0.0,0.0,0.0,0.0,0.0,0.0,832488.125,493702.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542911.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316896.125,406507.15625,510021.90625,430848.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886105.3125,0.0,0.0,0.0,386935.75,0.0,648297.0625,0.0,0.0,0.0,0.0,0.0,0.0,627053.0,0.0,636000.4375,0.0,0.0,0.0,0.0,0.0,0.0,329284.125,1265379.375,608191.875,0.0,758718.125,0.0,0.0,0.0,0.0,1075719.59375,0.0,0.0,0.0,392007.28125,0.0,433008.71875,0.0,0.0,0.0,0.0,763180.75,468159.21875,0.0,0.0,0.0,0.0,0.0,548968.0625,0.0,331255.46875,0.0,0.0,0.0,0.0,470920.0,754875.1875,0.0,1174165.5,0.0,875384.375,1079006.0,0.0,0.0,0.0,0.0,1612604.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470131.125,0.0,639502.875,603626.8125,0.0,483376.375,902386.5,673734.6875,496117.09375,903214.875,0.0,0.0,0.0,671383.25,0.0,0.0,0.0,844904.625,348740.375,0.0,668839.0,1667655.9375,0.0,0.0,0.0,0.0,1458763.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931949.625,669808.625,0.0,0.0,551645.1875,709982.1875,0.0,0.0,0.0,245498.203125,724252.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917242.5,0.0,0.0,0.0,688830.5,0.0,0.0,0.0,0.0,0.0,0.0,855270.4375,1169315.125,433572.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461996.78125
1297.62,0.0,848866.5625,1674132.125,2353783.6875,2054296.125,653007.125,526060.3125,730495.09375,1183402.25,2173559.625,979479.28125,1721012.875,985367.875,1521335.3125,924304.28125,512977.90625,1024672.0625,0.0,509716.78125,668413.1875,1234537.9375,630753.375,801993.4375,0.0,1330524.09375,800886.875,1308686.25,392479.125,2359858.25,1579043.875,1692887.25,2077372.9375,1311159.625,6128866.6875,1534789.125,1658541.6875,1283389.8125,1464519.84375,1420766.46875,528987.1875,1986726.75,612760.25,0.0,809134.5,957705.125,1727897.6875,0.0,488444.90625,1257988.78125,495059.28125,0.0,0.0,572449.0625,666338.125,1263738.1875,949619.59375,462338.90625,1664878.0,937358.625,1407207.375,1122568.5,1162390.78125,610946.8125,2305950.375,1173216.375,5613458.125,1241205.25,1299318.625,1329800.5625,1664142.3125,598731.46875,985409.78125,789586.375,0.0,0.0,491580.0625,3413279.6875,0.0,782796.5625,0.0,1034065.28125,0.0,1343320.875,500000.75,0.0,2319608.75,0.0,834116.8125,1672404.3125,1113808.0,1496281.5,891498.8125,1875102.40625,1673261.6875,570079.0,737397.625,1384509.90625,658326.625,0.0,851286.8125,948923.625,1872014.5,1564928.5625,1623026.875,0.0,2190376.5,1356986.1875,1861340.875,538912.75,1752877.5,931958.0,1596794.875,2955415.1875,1396725.5,536805.75,641807.1875,1398424.3125,2663199.3125,445452.5,0.0,3155466.5,0.0,725698.90625,682799.625,441371.0,0.0,1509343.625,1718652.1875,2308966.625,619800.25,0.0,0.0,377334.0,1925524.875,794774.5625,1361701.3125,1511005.625,767247.0,878324.53125,620427.1875,1269833.375,453962.125,0.0,6200748.0,722442.75,1043381.75,519685.0,1621403.25,581239.4375,1576241.4375,2013312.4375,2073364.25,635943.375,1172525.09375,2666140.1875,0.0,1583087.5625,1271553.125,493383.125,716096.3125,1553901.125,695143.0625,705510.5,1409240.0625,1596304.5625,1216236.4375,0.0,499470.4375,1722352.625,1843931.3125,1112126.875,3457799.25,1145183.25,3528866.75,1303119.0625,1279288.375,0.0,1029124.8125,658008.75,829602.0,3457512.375,0.0,2719447.75,671741.34375,640357.375,0.0,2071258.0625,1795435.625,0.0,0.0,1453346.6875,2440111.875,2181801.625,0.0,1396363.375,1600371.375,632496.875,3961078.9375,0.0,1104115.5625,1372822.125,2222863.75,2962336.875,495203.84375,927776.875,1843564.0625,1606549.875,1755181.03125,1652982.9375,3389935.25,2904288.8125,2609425.6875,1769488.75,1730715.1875,662159.4375,0.0,1699121.375,3163447.25,1454630.125,0.0,3867942.5,0.0,685453.3125,1323649.75,533771.8125,1062709.0,0.0,1530821.25,1145212.65625,566294.3125,3698705.5625,1264586.375,1186049.25,1300031.0,1672314.875,2037007.03125,1024968.6875,1275169.875,603171.0625,1714795.5,1821027.75,1631949.25,2301548.1875,0.0,896066.3125,2271261.40625,605710.4375,650168.5,1530845.75,2143678.5625,1296097.125,0.0,0.0,792962.5,1219166.34375,890404.4375,1626508.5,1783861.125,1431465.0625,1069284.625
1297.84,2023634.9375,505964.75,0.0,1332865.5625,0.0,700972.375,0.0,383061.5625,0.0,838830.375,0.0,0.0,1301934.3125,1416296.0,0.0,2344596.4375,0.0,0.0,0.0,481386.1875,1184068.125,470492.78125,486078.4375,1244797.875,842475.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151066.4375,1154702.75,585458.9375,0.0,0.0,0.0,327090.5,0.0,0.0,584633.5625,481534.03125,0.0,0.0,0.0,0.0,0.0,0.0,502330.90625,0.0,870220.46875,634378.6875,308605.6875,1069232.53125,460938.65625,315196.40625,0.0,771402.3125,2530224.1875,430093.40625,588466.75,382769.125,0.0,0.0,1789630.625,734954.3125,0.0,1034613.34375,1007596.96875,0.0,0.0,0.0,0.0,745621.15625,517468.1875,1494993.875,0.0,916629.4375,1630629.1875,391709.40625,0.0,0.0,0.0,0.0,0.0,0.0,530388.5,418619.78125,0.0,966333.875,0.0,0.0,0.0,781013.0,926491.84375,0.0,1991528.125,3998209.1875,0.0,508124.5,0.0,584377.8125,0.0,577361.375,0.0,434532.90625,0.0,0.0,1368941.5625,0.0,0.0,1815049.9375,2680194.25,548063.6875,493966.90625,0.0,0.0,0.0,2616731.875,0.0,0.0,330013.65625,0.0,0.0,0.0,0.0,1468141.3125,715732.625,0.0,0.0,0.0,465592.0625,397917.375,0.0,0.0,1307668.28125,0.0,966797.53125,0.0,771474.4375,0.0,806374.0,0.0,2531745.1875,1646438.75,573975.5625,657691.125,632860.5625,0.0,675706.0,0.0,454754.53125,0.0,1370130.5,0.0,0.0,940264.40625,1379758.0,827354.5625,0.0,537284.875,0.0,1979228.5625,2141441.9375,0.0,0.0,605255.0,0.0,1129365.875,0.0,1631215.1875,0.0,0.0,1375721.71875,0.0,0.0,0.0,697743.875,660573.125,3147634.0625,1321223.875,0.0,0.0,0.0,433109.71875,0.0,736666.875,0.0,0.0,584975.625,1565554.8125,437537.28125,0.0,1103791.625,584007.3125,1392906.0,943566.5,0.0,0.0,1470240.125,933404.8125,0.0,0.0,0.0,2158603.25,0.0,0.0,0.0,1071656.90625,2705201.375,0.0,1926564.625,1778050.5625,2123892.5,0.0,0.0,0.0,375808.34375,534929.1875,635903.125,0.0,2520697.625,0.0,0.0,0.0,0.0,841663.125,722984.125,451448.46875,0.0,0.0,1695696.3125,0.0,1374586.3125,0.0,0.0,0.0,1011188.3125,617562.0,0.0,526029.4375,531157.875,2054646.0,885348.625,2299018.1875,0.0,631275.4375,1542736.0,0.0,360376.5,624928.3125,0.0,1534690.625,593061.4375,0.0,0.0,0.0,1556168.5,0.0
1297.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683018.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947531.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026437.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
