,Intercept,Score,Coef
"1281.37, 1338.3",[0.03010437],0.3308254613906634,[[0.38610131]]
"1281.37, 1340.76",[0.02193824],0.3020212625129257,[[0.33015725]]
"1281.62, 1288.87",[0.01349658],0.23361882439241288,[[0.14581115]]
"1281.62, 1290.87",[0.01912462],0.39872171269847945,[[0.2952999]]
"1281.62, 1292.87",[0.01685867],0.28525756658179713,[[0.43441942]]
"1281.62, 1293.87",[0.01718077],0.5752885649094737,[[0.37849191]]
"1281.62, 1294.87",[0.01784495],0.3115301652288537,[[0.39811888]]
"1281.62, 1295.84",[0.02261597],0.24107018212727382,[[0.17614955]]
"1281.62, 1306.87",[0.01036802],0.44881557684104145,[[0.36195044]]
"1281.62, 1307.87",[0.01780558],0.23460351500046717,[[0.22861575]]
"1281.62, 1325.87",[0.0358664],0.31370717357036376,[[0.31372677]]
"1281.62, 1328.87",[0.02831954],0.2353883211519251,[[0.07274249]]
"1281.62, 1333.83",[0.02461617],0.23570674067938088,[[0.12177181]]
"1281.62, 1334.8",[0.0195482],0.2213646492713247,[[0.15981592]]
"1281.62, 1340.32",[0.05441868],0.2295276845303197,[[0.15738758]]
"1281.87, 1296.79",[-0.01043982],0.377962694362606,[[1.39091142]]
"1281.87, 1297.84",[0.01569438],0.22302463954489027,[[0.59285092]]
"1281.87, 1298.86",[0.02309571],0.3116574070938679,[[0.86122872]]
"1281.87, 1309.62",[0.02780173],0.24165821462641002,[[0.24492164]]
"1281.87, 1312.62",[0.02071836],0.26233325095840676,[[0.28444268]]
"1281.87, 1325.62",[0.01585963],0.2028694051477169,[[0.20040937]]
"1281.87, 1336.62",[0.01231451],0.40121619011883464,[[0.13032392]]
"1282.37, 1301.62",[0.07000811],0.2439460304538541,[[1.90272031]]
"1282.37, 1303.62",[0.0430872],0.22520872504227674,[[0.81897514]]
"1282.62, 1289.87",[0.02796755],0.2582357801746923,[[0.20771317]]
"1282.62, 1290.37",[0.01134601],0.2389411409341643,[[0.10385896]]
"1282.62, 1292.87",[0.01999022],0.4229996664542174,[[0.41710868]]
"1282.62, 1293.87",[0.02058925],0.2627320944316138,[[0.33478475]]
"1282.62, 1294.87",[0.02021819],0.2682294551024976,[[0.34065084]]
"1282.62, 1302.87",[0.02017317],0.33628457648553334,[[0.19563325]]
"1282.62, 1304.87",[0.01899],0.2242606117682141,[[0.20546936]]
"1282.62, 1309.78",[0.0167481],0.33193986123555075,[[0.17270396]]
"1282.62, 1337.74",[0.01501795],0.3996241686676578,[[0.21859686]]
"1282.62, 1342.84",[0.02652768],0.2355145745175934,[[0.19177972]]
"1282.87, 1289.37",[0.00838325],0.39085283644107155,[[0.22504386]]
"1282.87, 1296.79",[-0.01496289],0.7604015676302006,[[1.72591586]]
"1282.87, 1298.86",[-0.02059623],0.507630482333224,[[2.09498455]]
"1282.87, 1305.62",[0.02848067],0.21558530643916907,[[0.16845998]]
"1282.87, 1325.62",[0.01356331],0.2894278185951479,[[0.26278467]]
"1283.62, 1320.83",[0.02182547],0.2164382586075452,[[0.22985075]]
"1283.62, 1336.83",[0.01815145],0.27604365966875033,[[0.24089962]]
"1283.62, 1357.55",[0.02031966],0.24767648068503154,[[0.07719601]]
"1283.87, 1286.08",[0.00744267],0.28538212300876964,[[0.074743]]
"1283.87, 1295.84",[0.02859048],0.27085681675643525,[[0.21581432]]
"1283.87, 1296.79",[-0.01147141],0.21178967779600455,[[2.57690945]]
"1283.87, 1297.84",[0.00622438],0.5091554021802907,[[1.35942776]]
"1283.87, 1301.37",[0.00988263],0.3026444068012888,[[0.15544967]]
"1283.87, 1322.86",[0.02287949],0.3461185618689515,[[0.27434825]]
"1284.12, 1298.86",[0.03485377],0.3272894546148814,[[0.48118488]]
"1284.62, 1293.87",[0.01503655],0.2788605678029725,[[0.35758807]]
"1284.62, 1306.87",[0.00983833],0.25721692056972756,[[0.35951097]]
"1284.62, 1313.87",[0.02167878],0.2627489783245578,[[0.24999293]]
"1284.62, 1320.83",[0.01754042],0.3578367940008964,[[0.29516583]]
"1284.62, 1323.87",[0.02137029],0.3654660276651768,[[0.19798602]]
"1284.62, 1338.87",[0.01784629],0.32137566000355333,[[0.24811516]]
"1284.62, 1346.81",[0.01619448],0.4568392072758654,[[0.31821771]]
"1284.87, 1296.79",[0.0046521],0.7100584384959026,[[1.48922865]]
"1284.87, 1298.37",[0.00593145],0.4434580381560058,[[0.30566805]]
"1284.87, 1298.86",[-0.00647155],0.8329118227927093,[[2.08176793]]
"1284.87, 1309.62",[0.03382011],0.21371477904447667,[[0.11426545]]
"1284.87, 1339.82",[0.0148559],0.4164397208409966,[[0.56940096]]
"1284.87, 1342.84",[0.02007188],0.49132971890805943,[[0.36558123]]
"1285.01, 1310.03",[0.00692607],0.20175263543465785,[[0.23687105]]
"1285.01, 1348.03",[0.20441638],0.2042423002929783,[[1.97539542]]
"1285.62, 1289.37",[0.00532905],0.3257831715098878,[[0.17828837]]
"1285.62, 1291.87",[0.01298641],0.33246165681472506,[[0.39081785]]
"1285.62, 1292.87",[0.01041305],0.28827406952793533,[[0.50736351]]
"1285.62, 1301.37",[0.00649206],0.29818257928368885,[[0.1310036]]
"1285.62, 1303.87",[0.01857363],0.23860273647379493,[[0.20224069]]
"1285.62, 1306.87",[0.00791697],0.3504622964298222,[[0.38521017]]
"1285.62, 1307.37",[0.00843373],0.35444405397302403,[[0.17682301]]
"1285.62, 1309.78",[0.0080518],0.27350639800600485,[[0.30499438]]
"1285.62, 1320.47",[0.04121629],0.22754426827586036,[[0.5906695]]
"1285.62, 1320.83",[0.02055389],0.22509634671045387,[[0.26101032]]
"1285.62, 1346.81",[0.01391566],0.4095565178494113,[[0.26357733]]
"1285.62, 1349.87",[0.02380358],0.20342991693260393,[[0.12163569]]
"1285.62, 1350.8",[0.01584752],0.48825971360773046,[[0.1836878]]
"1285.62, 1351.79",[0.01126652],0.48775697143856744,[[0.33017115]]
"1285.87, 1293.31",[0.0076786],0.290993463456958,[[0.21728525]]
"1285.87, 1297.84",[0.01219315],0.48064282097691946,[[1.12207824]]
"1285.87, 1298.86",[0.0088642],0.708212639592344,[[1.77172543]]
"1285.87, 1336.83",[0.02285007],0.38384968265419617,[[0.21537571]]
"1285.87, 1339.82",[0.01491566],0.3579984332736406,[[0.61773728]]
"1285.87, 1342.84",[0.01699437],0.23232521064506384,[[0.31679278]]
"1286.08, 1302.87",[0.01405725],0.5844556246959707,[[1.06540601]]
"1286.08, 1307.87",[0.01849331],0.46694722142883055,[[0.66286982]]
"1286.08, 1357.02",[0.02374791],0.4646881123010428,[[0.36013522]]
"1286.37, 1297.84",[0.02702666],0.5774808428081025,[[0.95143599]]
"1286.62, 1293.87",[0.01573319],0.3348849644253872,[[0.44470951]]
"1286.62, 1299.87",[0.03087548],0.4535493129387169,[[0.49713488]]
"1286.62, 1306.87",[0.01328597],0.4537977660758291,[[0.34953507]]
"1286.62, 1309.78",[0.01053279],0.3981831875333277,[[0.3084712]]
"1286.62, 1320.83",[0.01902723],0.26907324780475317,[[0.35820513]]
"1286.62, 1321.81",[0.02245556],0.3066366859952352,[[0.23160255]]
"1286.62, 1322.86",[0.02148127],0.2389035255583638,[[0.25930978]]
"1286.62, 1325.87",[0.03183943],0.2196759443708625,[[0.27114883]]
"1286.62, 1338.87",[0.01796129],0.2991974966251003,[[0.2721986]]
"1286.87, 1297.84",[0.01429861],0.35964270761145556,[[1.44250717]]
"1286.87, 1298.62",[0.03364961],0.34811883079700123,[[0.48802736]]
"1286.87, 1308.37",[0.01916293],0.44594435748843675,[[0.22677417]]
"1286.87, 1342.84",[0.03632101],0.4394555830322673,[[0.21311582]]
"1286.87, 1348.62",[0.02479158],0.283556809814408,[[0.28630849]]
"1286.87, 1350.8",[0.01561869],0.27338512640012846,[[0.41646235]]
"1287.37, 1320.47",[0.05475025],0.4034797951011251,[[1.20110035]]
"1287.37, 1327.62",[0.02106402],0.3998038979459343,[[0.6649822]]
"1287.62, 1290.87",[0.01961936],0.34777204157013875,[[0.37090631]]
"1287.62, 1291.87",[0.01583629],0.43146427314109403,[[0.42270612]]
"1287.62, 1294.87",[0.01760504],0.4795040031059974,[[0.37231414]]
"1287.62, 1306.87",[0.01525318],0.2622307200635028,[[0.30654368]]
"1287.62, 1309.78",[0.01520621],0.24164064161253962,[[0.13161862]]
"1287.62, 1320.83",[0.02032181],0.21684361268844243,[[0.27797683]]
"1287.62, 1323.87",[0.02289569],0.30962269098373285,[[0.17866285]]
"1287.62, 1338.87",[0.02308178],0.24816885687801804,[[0.16643344]]
"1287.62, 1346.81",[0.01451862],0.5542684357949982,[[0.36871891]]
"1287.87, 1294.62",[0.03448899],0.32312771402262375,[[0.25651116]]
"1287.87, 1312.62",[0.02214259],0.43801291747730564,[[0.5226355]]
"1287.87, 1328.62",[0.01953034],0.4486528833028616,[[0.48909942]]
"1287.87, 1334.8",[0.01539009],0.207900732875544,[[0.45169376]]
"1287.87, 1336.83",[0.01969721],0.2042737639427299,[[0.3726586]]
"1287.97, 1290.12",[0.00454003],0.8354548643194317,[[0.61909938]]
"1287.97, 1290.99",[0.00244335],0.6981495803604749,[[0.18580517]]
"1287.97, 1314.99",[0.00070481],0.7674355730953928,[[0.22490798]]
"1287.97, 1315.19",[0.03658302],0.2430752220976069,[[-0.03536764]]
"1287.97, 1319.05",[0.0117525],0.26884649362685964,[[0.1541178]]
"1287.97, 1323.07",[0.03215876],0.25138953733061553,[[0.11842542]]
"1287.97, 1324.37",[0.04607097],0.2528254499086484,[[-0.09060163]]
"1287.97, 1325.36",[0.04898255],0.3191770723798501,[[-0.12013581]]
"1287.97, 1338.99",[-0.00249622],0.5477377089041986,[[0.26347544]]
"1288.37, 1316.85",[0.0185448],0.20724765067690076,[[1.11755538]]
"1288.37, 1322.86",[0.02809318],0.25563024549786084,[[0.60560118]]
"1288.37, 1326.87",[0.01985941],0.3829614981306003,[[0.28121155]]
"1288.62, 1291.87",[0.01712844],0.5807805189474189,[[0.48144994]]
"1288.62, 1292.87",[0.0193998],0.6484823390402489,[[0.51948288]]
"1288.62, 1294.87",[0.01223391],0.2273522160825151,[[0.59857804]]
"1288.62, 1300.87",[0.01826871],0.23568709372654165,[[0.42589249]]
"1288.62, 1303.87",[0.02208097],0.2141796760605229,[[0.20373593]]
"1288.62, 1306.87",[0.01374862],0.3477926969670906,[[0.35841288]]
"1288.62, 1307.87",[0.0171901],0.3280418154847905,[[0.22266252]]
"1288.62, 1319.83",[0.02668777],0.33958634178453806,[[0.21145457]]
"1288.62, 1336.83",[0.0177023],0.2581472960069825,[[0.26636968]]
"1288.62, 1338.87",[0.02069911],0.4826060414520913,[[0.22837776]]
"1288.62, 1340.76",[0.01306628],0.5530474182532319,[[0.22745759]]
"1288.62, 1344.76",[0.02550394],0.20687399276373408,[[0.06338831]]
"1288.62, 1348.73",[0.02097113],0.3091539319067972,[[0.06609852]]
"1288.62, 1350.8",[0.02009217],0.21077574439141902,[[0.13359345]]
"1288.87, 1300.37",[0.01444672],0.20117515695693444,[[0.22321409]]
"1288.87, 1311.62",[0.03179145],0.24455292170131016,[[0.23110536]]
"1288.87, 1325.62",[0.02145307],0.3365498679578983,[[0.1968092]]
"1288.87, 1329.62",[0.02201622],0.4426620691410903,[[0.47414741]]
"1288.87, 1336.83",[0.01978049],0.2461987212637415,[[0.55790783]]
"1288.87, 1338.62",[0.01689713],0.2320736044777358,[[0.13254585]]
"1288.87, 1339.82",[0.02393236],0.2662240781251688,[[0.54313072]]
"1288.87, 1342.62",[0.01902684],0.36577612196757636,[[0.2136463]]
"1288.87, 1346.81",[0.01668165],0.29224769138154216,[[0.55930569]]
"1289.05, 1311.98",[0.00164792],0.775270685349644,[[0.8503648]]
"1289.05, 1312.98",[0.00601336],0.7746950206930222,[[0.99290316]]
"1289.05, 1313.98",[-6.29481935e-05],0.7612609709441838,[[0.59065585]]
"1289.05, 1314.99",[0.00070936],0.6592104069686217,[[0.18088168]]
"1289.05, 1323.07",[0.03050341],0.26451482817143857,[[0.09918292]]
"1289.05, 1335.97",[0.00615157],0.8310100194603179,[[0.7641243]]
"1289.05, 1336.98",[0.00548895],0.7696660584946993,[[0.94239845]]
"1289.05, 1337.98",[0.00116417],0.8154919766268169,[[0.53314024]]
"1289.05, 1338.99",[-0.00158538],0.674700042849858,[[0.20983031]]
"1289.05, 1346.97",[0.03349454],0.20642268413409381,[[0.04941739]]
"1289.05, 1359.98",[0.00240794],0.8777900475888339,[[0.39548196]]
"1289.37, 1309.62",[0.02638592],0.20477445178081252,[[0.46302917]]
"1289.37, 1314.62",[0.01611889],0.4469550416191673,[[1.08336629]]
"1289.62, 1295.84",[0.02343764],0.20019135682281552,[[0.19977106]]
"1289.62, 1300.87",[0.02810329],0.27491327981297076,[[0.23381273]]
"1289.62, 1340.76",[0.01023524],0.28712005571720767,[[0.26845379]]
"1289.62, 1346.81",[0.01133933],0.29958454308207927,[[0.38442726]]
"1289.87, 1294.62",[0.0298592],0.20360745551005177,[[0.37582534]]
"1289.87, 1296.62",[0.03685265],0.28634267888333875,[[0.4988539]]
"1289.87, 1314.62",[0.02261803],0.3106243662007143,[[0.28944886]]
"1289.87, 1315.31",[0.04094995],0.29019066769276247,[[-0.06214288]]
"1289.87, 1315.62",[0.03917062],0.4026704021517525,[[0.61290606]]
"1289.87, 1319.83",[0.01118823],0.4497948676662579,[[0.57070119]]
"1289.87, 1323.62",[0.01787438],0.20837449052139279,[[0.33327227]]
"1289.87, 1325.62",[0.01842955],0.30978832696201997,[[0.16140345]]
"1289.87, 1327.62",[0.01687292],0.5847009695029471,[[0.35336037]]
"1289.87, 1328.62",[0.0180273],0.6943763032921939,[[0.29659377]]
"1289.87, 1330.62",[0.02355828],0.5132320338308518,[[0.17605461]]
"1289.87, 1333.83",[0.0117759],0.6200294501600545,[[0.55539675]]
"1289.87, 1334.8",[0.0098199],0.357070846404102,[[0.43020909]]
"1289.87, 1338.62",[0.01863952],0.3209346638084235,[[0.0593934]]
"1289.87, 1341.62",[0.02541471],0.21247193808913678,[[0.08583589]]
"1289.87, 1345.62",[0.02461757],0.22290648149114667,[[0.1530785]]
"1290.12, 1295.05",[0.0013244],0.2483830925228676,[[0.34464317]]
"1290.12, 1303.37",[0.00966628],0.25463017085639783,[[0.14730386]]
"1290.12, 1311.98",[0.01163204],0.7474518499998792,[[1.2754276]]
"1290.12, 1312.98",[0.01878887],0.733229229698418,[[1.55579352]]
"1290.12, 1313.98",[0.00346758],0.7218744287701468,[[0.97677388]]
"1290.12, 1314.99",[0.00056688],0.3080424796216452,[[0.35187227]]
"1290.12, 1335.97",[0.01476882],0.7762285563703005,[[1.17765547]]
"1290.12, 1336.98",[0.01926862],0.7604784814434206,[[1.36880693]]
"1290.12, 1337.98",[0.00587313],0.794825041716286,[[0.90317206]]
"1290.12, 1359.98",[0.00215909],0.8091034838937546,[[0.72280703]]
"1290.37, 1301.87",[0.02819375],0.3465087989281872,[[0.24900467]]
"1290.37, 1306.87",[0.01991372],0.4611732719165923,[[0.53148305]]
"1290.62, 1292.87",[0.01613837],0.5206124352019361,[[0.54213615]]
"1290.62, 1294.87",[0.01475046],0.3854527568716417,[[0.45667562]]
"1290.62, 1295.84",[0.01761715],0.20224887618960663,[[0.35351842]]
"1290.62, 1305.87",[0.01468243],0.3973210002438806,[[0.29254949]]
"1290.62, 1306.87",[0.01443438],0.2351031740053574,[[0.30416465]]
"1290.62, 1309.78",[0.01263384],0.21663369236377983,[[0.21555185]]
"1290.62, 1320.83",[0.0178671],0.38432832436191144,[[0.33305793]]
"1290.62, 1321.81",[0.02280689],0.3070344876002765,[[0.26774561]]
"1290.62, 1336.83",[0.01790636],0.4015320763805458,[[0.20070731]]
"1290.62, 1340.76",[0.00855609],0.4724173688215773,[[0.35028169]]
"1290.62, 1346.81",[0.01717429],0.2896979948389342,[[0.23306616]]
"1290.87, 1306.62",[0.02062763],0.3800601513941593,[[0.54634623]]
"1290.87, 1307.62",[0.02133958],0.40947934793539803,[[0.41333833]]
"1290.87, 1309.62",[0.02913555],0.273355609473264,[[0.24709914]]
"1290.87, 1312.62",[0.02294694],0.3795677306483629,[[0.36204533]]
"1290.87, 1313.62",[0.03380973],0.20579078059466305,[[0.27021491]]
"1290.87, 1314.62",[0.02291335],0.2749900674832808,[[0.35734286]]
"1290.87, 1315.79",[0.00976987],0.21992535944536595,[[0.51426624]]
"1290.87, 1316.85",[0.01852283],0.25018017070835885,[[0.34538439]]
"1290.87, 1319.83",[0.00565501],0.3920228164841868,[[0.74127606]]
"1290.87, 1327.62",[0.02072351],0.20914805207210518,[[0.29901263]]
"1290.87, 1328.62",[0.01406428],0.3031787262407454,[[0.4255977]]
"1290.87, 1333.83",[0.00715191],0.28019213611080795,[[0.70939374]]
"1290.87, 1335.62",[0.00876718],0.24191382938012984,[[0.52341762]]
"1290.87, 1338.62",[0.01532665],0.42360884642540525,[[0.14948395]]
"1290.87, 1340.62",[0.01882892],0.5527724738426895,[[0.18864582]]
"1290.87, 1345.62",[0.0182038],0.2091024311874463,[[0.37443408]]
"1290.99, 1295.05",[0.00879049],0.4921356170728374,[[0.76331139]]
"1290.99, 1299.06",[0.03027727],0.35052469474993775,[[0.30007771]]
"1290.99, 1307.87",[0.01534375],0.2231577927698789,[[0.79995102]]
"1290.99, 1311.98",[0.03992288],0.6462764891804322,[[2.68004329]]
"1290.99, 1312.98",[0.05791324],0.6714698506617267,[[2.69654782]]
"1290.99, 1313.98",[0.02527656],0.5555735316179291,[[2.17868869]]
"1290.99, 1319.05",[0.01438241],0.22230426324657782,[[0.73903866]]
"1290.99, 1323.87",[0.01783127],0.41765466640586135,[[0.36919304]]
"1290.99, 1335.97",[0.04280224],0.3531045761239009,[[2.39226231]]
"1290.99, 1337.98",[0.01840403],0.32025963439155064,[[2.32378257]]
"1290.99, 1359.98",[0.0132533],0.4251658564580312,[[1.78818918]]
"1291.37, 1306.62",[0.02750369],0.20204099128486086,[[0.46050734]]
"1291.37, 1309.02",[0.02030787],0.3708891411827918,[[0.27777659]]
"1291.62, 1340.76",[0.01316868],0.5917485563000853,[[0.21736433]]
"1291.62, 1346.81",[0.01561184],0.3404270399004267,[[0.30458713]]
"1291.62, 1351.79",[0.01617551],0.23469241600950153,[[0.29928375]]
"1291.87, 1301.37",[0.00781854],0.2823451281172402,[[0.1517646]]
"1291.87, 1302.62",[0.04233806],0.2199265597020985,[[0.49402371]]
"1291.87, 1306.62",[0.02124056],0.2745712145194791,[[0.34076545]]
"1291.87, 1311.62",[0.01814401],0.34382543041590596,[[0.44181686]]
"1291.87, 1312.62",[0.01392158],0.4986380032050674,[[0.5402453]]
"1291.87, 1316.62",[0.03030622],0.27137949207684164,[[0.50672888]]
"1291.87, 1324.62",[0.02209413],0.4042675894353835,[[0.2711992]]
"1291.87, 1326.62",[0.02020015],0.40595233987315815,[[0.26841516]]
"1291.87, 1328.62",[0.00975636],0.5218573756623837,[[0.43335396]]
"1291.87, 1337.74",[0.01449357],0.2684875174611264,[[0.25202299]]
"1291.87, 1343.62",[0.02433432],0.26723122537553723,[[0.31282397]]
"1292.62, 1320.83",[0.0170876],0.21663713973504772,[[0.438905]]
"1292.62, 1346.81",[0.01916004],0.20323802698962345,[[0.18005782]]
"1292.87, 1295.62",[0.01597253],0.2514253557572048,[[0.7019512]]
"1292.87, 1295.84",[0.02595771],0.24230515321502177,[[0.2107608]]
"1292.87, 1296.62",[0.02352268],0.33525870916449485,[[0.73601219]]
"1292.87, 1297.62",[0.02905934],0.22249966457556147,[[0.55272097]]
"1292.87, 1297.84",[0.03476132],0.20050331244823405,[[0.31592676]]
"1292.87, 1304.62",[0.02653594],0.33574531807973573,[[0.41997614]]
"1292.87, 1306.62",[0.01015092],0.35055200801434383,[[0.597598]]
"1292.87, 1309.62",[0.02492538],0.3480994776720414,[[0.31889186]]
"1292.87, 1312.62",[0.02119891],0.44909879922515245,[[0.2636563]]
"1292.87, 1315.62",[0.04000778],0.2054972293879398,[[0.60963911]]
"1292.87, 1321.81",[0.01453962],0.24527099858895138,[[0.44305144]]
"1292.87, 1322.86",[0.02736425],0.2494058083755304,[[0.14496929]]
"1292.87, 1324.62",[0.01812121],0.3689327476539721,[[0.31288603]]
"1292.87, 1326.62",[0.01574805],0.3332777807404309,[[0.30865965]]
"1292.87, 1333.62",[0.0189548],0.3289947727958517,[[0.32624568]]
"1292.87, 1335.62",[0.01185829],0.23649073386128783,[[0.22587847]]
"1292.87, 1336.62",[0.0172802],0.28561332163876474,[[0.06332734]]
"1292.87, 1336.83",[0.00922485],0.2143510855172499,[[0.44730688]]
"1292.87, 1338.62",[0.01366452],0.2798500028988745,[[0.12441867]]
"1292.87, 1340.32",[0.05706527],0.2034394198896644,[[0.17006941]]
"1292.87, 1340.62",[0.01995264],0.26643313088870624,[[0.11154033]]
"1292.87, 1340.76",[0.0121929],0.3023640262531152,[[0.27864729]]
"1292.87, 1351.79",[0.01677851],0.5420494551742565,[[0.29094001]]
"1293.31, 1321.62",[0.02799519],0.36772773260477065,[[1.47720303]]
"1293.62, 1306.87",[0.01574113],0.3263649935026538,[[0.32810292]]
"1293.62, 1337.74",[0.01700466],0.23560659434243802,[[0.09979296]]
"1293.62, 1346.81",[0.01412955],0.46472936103279383,[[0.36406]]
"1293.87, 1296.62",[0.02880188],0.22649082434982334,[[0.68990557]]
"1293.87, 1298.62",[0.0200913],0.24893368650762582,[[0.62370652]]
"1293.87, 1299.62",[0.03722729],0.4025495322415956,[[0.55010173]]
"1293.87, 1307.62",[0.01214242],0.4259487214641581,[[0.57894583]]
"1293.87, 1309.78",[0.01475537],0.20528453737532115,[[0.24770084]]
"1293.87, 1313.62",[0.03106354],0.34297781502049685,[[0.33212214]]
"1293.87, 1320.83",[0.01702069],0.2163840329951079,[[0.48886682]]
"1293.87, 1322.86",[0.02363538],0.2552571752213779,[[0.23647568]]
"1293.87, 1323.62",[0.02306586],0.27495140852612043,[[0.26659389]]
"1293.87, 1328.62",[0.0216187],0.5275850287177244,[[0.22482033]]
"1293.87, 1331.62",[0.02789444],0.2602603852938711,[[0.14299608]]
"1293.87, 1334.62",[0.01900489],0.238726696187325,[[0.18025661]]
"1293.87, 1335.62",[0.01699976],0.42999787276258783,[[0.18195816]]
"1293.87, 1336.62",[0.01482246],0.5507580415503166,[[0.16912034]]
"1293.87, 1336.83",[0.01333706],0.5266685222693822,[[0.3877465]]
"1294.37, 1301.87",[0.02243506],0.34298455966991637,[[0.72065807]]
"1294.37, 1303.62",[0.02897375],0.2239867456925844,[[2.11997244]]
"1294.37, 1304.87",[0.02026584],0.20087010377651393,[[0.30465172]]
"1294.37, 1314.87",[0.02180221],0.29975910863400423,[[0.34501768]]
"1294.62, 1299.99",[0.00752247],0.2787742373502572,[[0.14934209]]
"1294.62, 1302.37",[0.01171234],0.21944130997875477,[[0.11430545]]
"1294.62, 1302.87",[0.01819552],0.24593326861743647,[[0.28033482]]
"1294.62, 1307.37",[0.01061383],0.27938846784363114,[[0.16734811]]
"1294.62, 1311.37",[0.00095946],0.23444109870867202,[[0.251061]]
"1294.62, 1318.87",[0.01725108],0.3095326626335743,[[0.51044138]]
"1294.62, 1319.83",[0.0175253],0.2852487664129527,[[0.30096078]]
"1294.62, 1320.83",[0.01501579],0.2640087885927478,[[0.41961204]]
"1294.62, 1333.83",[0.01869775],0.29678698366140577,[[0.15589846]]
"1294.62, 1343.82",[0.01872713],0.24347341039790793,[[0.2391589]]
"1294.62, 1346.81",[0.02613405],0.3224498548949246,[[0.17863181]]
"1294.87, 1297.62",[0.03134757],0.20820941748853017,[[0.54159188]]
"1294.87, 1298.62",[0.03205722],0.31634814790203625,[[0.26764077]]
"1294.87, 1298.86",[0.01606888],0.2470587507718427,[[1.19870017]]
"1294.87, 1301.37",[0.00933832],0.23739261923747068,[[0.08453975]]
"1294.87, 1303.62",[0.03587659],0.28075028444758965,[[0.64557259]]
"1294.87, 1304.62",[0.02819988],0.3001125169220229,[[0.39347395]]
"1294.87, 1306.62",[0.02201686],0.37455393961007954,[[0.29794641]]
"1294.87, 1307.62",[0.01219872],0.4297295135360528,[[0.59440992]]
"1294.87, 1308.62",[0.03032407],0.3768660356060659,[[0.3898016]]
"1294.87, 1311.62",[0.01582256],0.2056621699345217,[[0.39254562]]
"1294.87, 1316.62",[0.03408048],0.253870478861285,[[0.40684981]]
"1294.87, 1317.62",[0.03016166],0.22002652939556666,[[0.28604193]]
"1294.87, 1320.83",[0.01829351],0.2550377206579695,[[0.36124974]]
"1294.87, 1321.81",[0.02081638],0.5735513087171082,[[0.35347262]]
"1294.87, 1322.86",[0.02111527],0.3195157302106655,[[0.20638104]]
"1294.87, 1327.62",[0.01787118],0.34267847281907454,[[0.29581129]]
"1294.87, 1328.62",[0.01437546],0.20686625066407327,[[0.26436176]]
"1294.87, 1331.62",[0.02025441],0.461623836889939,[[0.29084897]]
"1294.87, 1333.62",[0.01980167],0.5637995033404795,[[0.24908638]]
"1294.87, 1337.62",[0.03868463],0.2871276343149418,[[0.23856437]]
"1294.87, 1338.62",[0.01538714],0.560787143283644,[[0.09662396]]
"1294.87, 1340.76",[0.01057495],0.3014251918318407,[[0.2424591]]
"1294.87, 1345.62",[0.02121087],0.29570309148529583,[[0.25235013]]
"1294.87, 1346.81",[0.01905141],0.6416053602327338,[[0.2871856]]
"1295.05, 1307.87",[0.01394141],0.3452438243188676,[[0.6111175]]
"1295.05, 1311.98",[0.06203446],0.40773247505550714,[[1.56584914]]
"1295.05, 1312.98",[0.07660364],0.5523008453165708,[[1.70565368]]
"1295.05, 1313.98",[0.02941925],0.7843448825730058,[[1.71655235]]
"1295.05, 1314.99",[0.01551829],0.45486667237677003,[[0.43770673]]
