,Intercept,Score,Coef
"1281.37, 1312.62",[0.01474651],0.4561239238749739,[[0.7528069]]
"1281.37, 1343.82",[0.01701843],0.39768727218985345,[[0.53345753]]
"1281.37, 1347.62",[0.02153622],0.34244105628077404,[[0.27943402]]
"1281.37, 1349.86",[0.01069396],0.6064029508168622,[[0.72498767]]
"1281.62, 1288.87",[0.01214108],0.21695067751322164,[[0.16827894]]
"1281.62, 1290.87",[0.012439],0.7766373274197784,[[0.38075611]]
"1281.62, 1291.87",[0.01638311],0.3336483748293305,[[0.35920672]]
"1281.62, 1292.87",[0.01464809],0.24475696622765808,[[0.44249049]]
"1281.62, 1294.87",[0.01712385],0.6852844269349748,[[0.35653125]]
"1281.62, 1295.37",[0.00626263],0.29332876385722084,[[0.11663939]]
"1281.62, 1304.87",[0.01384168],0.6237553851383275,[[0.41862791]]
"1281.62, 1306.87",[0.01769759],0.2883842552520207,[[0.31848609]]
"1281.62, 1314.87",[0.01982294],0.33021181126681753,[[0.19588669]]
"1281.62, 1319.78",[0.01947158],0.21888358703100497,[[0.33122156]]
"1281.62, 1321.81",[0.01964467],0.590684647891792,[[0.21622545]]
"1281.62, 1326.87",[0.01814622],0.20755227782547991,[[0.3426343]]
"1281.62, 1330.8",[0.02003525],0.3308896993258329,[[0.2277516]]
"1281.62, 1337.76",[0.004586],0.4269749117012518,[[0.39070735]]
"1281.62, 1340.84",[0.02800961],0.20537445802120047,[[0.09205708]]
"1281.62, 1342.85",[0.01695052],0.511063110523956,[[0.19422131]]
"1281.62, 1344.83",[0.01610853],0.31507627367277846,[[0.17648176]]
"1281.62, 1345.81",[0.01150251],0.30583964150803855,[[0.23794919]]
"1281.62, 1346.81",[0.01541036],0.20022532604576104,[[0.17169583]]
"1281.62, 1347.74",[0.00898278],0.21357537718257458,[[0.34476659]]
"1281.87, 1286.62",[0.02321242],0.2243212506631731,[[0.24965293]]
"1281.87, 1287.62",[0.02191558],0.3167976074290001,[[0.3743771]]
"1281.87, 1296.84",[-0.00553705],0.5558308178439273,[[1.43757605]]
"1281.87, 1297.86",[0.00365246],0.7146079824860114,[[0.96308701]]
"1281.87, 1298.85",[4.80414258e-05],0.6370511783979785,[[1.3448351]]
"1281.87, 1299.62",[0.04032371],0.2355386253112165,[[0.34921274]]
"1281.87, 1300.62",[0.0203552],0.29598395146615053,[[0.3531343]]
"1281.87, 1305.62",[0.00971382],0.3589150228964111,[[0.52614323]]
"1281.87, 1307.62",[0.01944985],0.2785144257350126,[[0.27239659]]
"1281.87, 1310.62",[0.01350896],0.36015360071817926,[[0.26040572]]
"1281.87, 1314.62",[0.01592224],0.21714275261825777,[[0.28102068]]
"1281.87, 1315.86",[0.01613696],0.3154842840229598,[[0.21084981]]
"1281.87, 1323.62",[0.02310048],0.23819927288554366,[[0.13676983]]
"1281.87, 1325.62",[0.00529575],0.21234679682453095,[[0.60837304]]
"1281.87, 1330.62",[0.01356944],0.28063216032194216,[[0.31117511]]
"1281.87, 1330.8",[0.01684655],0.3468199547115861,[[0.14808308]]
"1281.87, 1333.62",[0.01982228],0.2360309398282985,[[0.18205387]]
"1281.87, 1335.62",[0.01622545],0.33401284081628246,[[0.18722842]]
"1281.87, 1337.76",[0.0085155],0.5790036936236038,[[0.42839675]]
"1281.87, 1338.62",[0.01910948],0.42874612827749636,[[0.18665146]]
"1281.87, 1340.84",[0.00892647],0.5120771829686088,[[0.43860965]]
"1281.87, 1344.83",[0.01744375],0.22703730961864987,[[0.12822881]]
"1281.87, 1346.62",[0.00353579],0.3033941354514904,[[0.48078008]]
"1281.87, 1346.81",[0.01519622],0.564581544173769,[[0.2690824]]
"1281.87, 1348.79",[0.01721388],0.38053518262276687,[[0.34306897]]
"1282.62, 1290.87",[0.01577269],0.37165137932731845,[[0.29737676]]
"1282.62, 1291.87",[0.01232419],0.5917500840401668,[[0.60706966]]
"1282.62, 1292.87",[0.00508972],0.3335547297204663,[[0.74308696]]
"1282.62, 1295.37",[0.00564212],0.39096903374836106,[[0.12206194]]
"1282.62, 1295.84",[0.01849765],0.37753710177171185,[[0.27122805]]
"1282.62, 1304.87",[0.00760129],0.556241082148578,[[0.66266279]]
"1282.62, 1305.81",[0.01750379],0.20140925058577697,[[0.18079339]]
"1282.62, 1309.87",[0.01256092],0.42939124018797803,[[0.25783929]]
"1282.62, 1314.87",[0.01893933],0.3626094303098385,[[0.2267159]]
"1282.62, 1315.86",[0.02029166],0.31460246186084806,[[0.12843151]]
"1282.62, 1322.85",[0.01384121],0.45639345818763755,[[0.4125999]]
"1282.62, 1332.87",[0.01208785],0.5453626008186474,[[0.2688483]]
"1282.62, 1343.82",[0.01888763],0.24173243305111103,[[0.11936525]]
"1282.62, 1344.83",[0.01402934],0.5635630471778807,[[0.24458945]]
"1282.62, 1346.81",[0.01559847],0.40359120679689087,[[0.19568522]]
"1282.62, 1348.79",[0.01258982],0.23718531236111107,[[0.47245752]]
"1282.62, 1349.86",[0.00642445],0.32672019708298516,[[0.5222726]]
"1282.87, 1296.84",[0.02529552],0.25892201718161234,[[0.67727132]]
"1282.87, 1297.37",[0.00278878],0.5175524941371528,[[0.50952762]]
"1282.87, 1298.85",[-0.01720774],0.4100444658321738,[[2.19891719]]
"1282.87, 1315.86",[0.01709332],0.44181744695841646,[[0.28400459]]
"1282.87, 1319.78",[0.02404374],0.542200025683769,[[0.19493215]]
"1282.87, 1324.62",[0.01576269],0.9140254420797216,[[0.4346335]]
"1282.87, 1342.85",[0.01209158],0.5625296253814976,[[0.29715722]]
"1282.87, 1345.81",[0.0189834],0.2190426427563621,[[0.2369202]]
"1282.87, 1347.74",[0.01856625],0.220433014859584,[[0.19339884]]
"1282.87, 1357.02",[0.02102312],0.6464069281812153,[[0.07163177]]
"1283.37, 1286.87",[0.01145209],0.4675632203413016,[[0.96974973]]
"1283.37, 1303.62",[0.03730115],0.286893920727855,[[0.54041867]]
"1283.37, 1316.87",[0.01085318],0.5285615268090077,[[0.91275076]]
"1283.37, 1318.87",[0.02493512],0.31644704875446594,[[0.37685565]]
"1283.37, 1322.62",[0.02010709],0.5352425394081901,[[0.54492631]]
"1283.37, 1322.85",[0.02197703],0.2884463759823108,[[0.41638797]]
"1283.37, 1323.62",[0.01611636],0.41437150601480066,[[0.96935711]]
"1283.37, 1325.62",[0.01627033],0.24779782687734742,[[0.4511084]]
"1283.37, 1326.62",[0.02066393],0.43933851699571036,[[0.66607231]]
"1283.37, 1331.62",[0.01010184],0.27011891188183357,[[1.68330736]]
"1283.37, 1331.8",[0.01534487],0.21430230146551696,[[0.16848267]]
"1283.37, 1345.62",[0.01473378],0.5077517619079277,[[0.98337756]]
"1283.62, 1285.87",[0.01939965],0.41199081019926653,[[0.16379146]]
"1283.62, 1290.87",[0.0123848],0.4598404966175963,[[0.27873862]]
"1283.62, 1292.87",[0.01031531],0.7420598620740069,[[0.46025651]]
"1283.62, 1294.87",[0.01443393],0.3852393108567258,[[0.35733149]]
"1283.62, 1295.84",[0.0191366],0.23323069092677928,[[0.16487855]]
"1283.62, 1296.84",[0.01892723],0.2602743263361049,[[0.41030327]]
"1283.62, 1301.37",[0.0040764],0.2000083451124611,[[0.1728759]]
"1283.62, 1304.87",[0.00652089],0.6103422951930548,[[0.48413323]]
"1283.62, 1314.87",[0.02083444],0.41504023626454567,[[0.1466647]]
"1283.62, 1319.78",[0.00574365],0.5233535581772372,[[0.56056669]]
"1283.62, 1321.81",[0.01874828],0.4514939387231093,[[0.20495261]]
"1283.62, 1322.85",[0.012377],0.6395689285144128,[[0.32123709]]
"1283.62, 1323.87",[0.01599962],0.5369778778131633,[[0.34129005]]
"1283.62, 1324.87",[0.02595634],0.29433055922977525,[[0.18505652]]
"1283.62, 1332.87",[0.01311521],0.3188495314469981,[[0.16515442]]
"1283.62, 1335.79",[0.00997222],0.7990759580487592,[[0.19690177]]
"1283.62, 1337.76",[0.00782593],0.3155459078564061,[[0.26013662]]
"1283.62, 1340.84",[0.00696266],0.2041364139102947,[[0.39375116]]
"1283.62, 1344.83",[0.00762916],0.7162482318040919,[[0.29522509]]
"1283.62, 1346.81",[0.01263766],0.42284624124396697,[[0.23621298]]
"1283.62, 1348.79",[0.00782764],0.7446344091970348,[[0.45386003]]
"1283.62, 1349.86",[0.01102883],0.39089301713784574,[[0.2930948]]
"1283.62, 1357.51",[0.01565909],0.5639500437352596,[[0.21019563]]
"1283.87, 1296.84",[0.00262822],0.704512229955059,[[1.84897405]]
"1283.87, 1298.85",[0.00351697],0.5182687168276512,[[1.92769366]]
"1283.87, 1305.81",[0.01275807],0.20044302429785057,[[0.41464036]]
"1283.87, 1322.85",[0.02522784],0.22513913673738317,[[0.25037763]]
"1283.87, 1340.84",[0.01932893],0.6836368416399339,[[0.70411502]]
"1283.87, 1343.46",[0.01971792],0.2563003810421197,[[0.10362027]]
"1284.62, 1290.87",[0.00753237],0.3918628751874711,[[0.43811977]]
"1284.62, 1291.87",[0.01821106],0.47818255231414847,[[0.32057478]]
"1284.62, 1292.87",[0.01139875],0.8001757825604229,[[0.49354051]]
"1284.62, 1294.87",[0.01629714],0.6292881418149608,[[0.31974056]]
"1284.62, 1295.84",[0.01539657],0.3884472982181286,[[0.2344302]]
"1284.62, 1304.87",[0.01174679],0.41444876524514485,[[0.42204317]]
"1284.62, 1305.37",[0.00785064],0.3390922264597446,[[0.24506464]]
"1284.62, 1306.35",[0.0071402],0.7364983829218861,[[0.17294091]]
"1284.62, 1309.87",[0.00834698],0.32242508439148937,[[0.30815744]]
"1284.62, 1314.87",[0.01740027],0.26632140267527815,[[0.22432314]]
"1284.62, 1318.87",[0.02982338],0.41424236293928296,[[0.15440869]]
"1284.62, 1319.78",[0.00499648],0.36021801054943836,[[0.53902339]]
"1284.62, 1321.81",[0.01027336],0.7212865969413516,[[0.37008509]]
"1284.62, 1330.8",[0.0134149],0.39949981093216824,[[0.21208446]]
"1284.62, 1331.8",[0.01454768],0.23037516904697397,[[0.14070573]]
"1284.62, 1348.79",[0.0184803],0.5034656612284155,[[0.1948909]]
"1284.62, 1349.86",[0.00597867],0.3582496014591927,[[0.34186875]]
"1284.87, 1290.37",[0.00906704],0.2792051725834217,[[0.3193196]]
"1284.87, 1291.03",[0.00577215],0.43141061213944765,[[0.49099229]]
"1284.87, 1296.84",[-0.00093527],0.5423372514238802,[[1.60794323]]
"1284.87, 1322.85",[0.02911716],0.22422553969344372,[[0.0664995]]
"1284.87, 1330.8",[0.02021514],0.2564924795503274,[[0.22020744]]
"1284.87, 1340.84",[0.01355871],0.20604434498597668,[[0.43076214]]
"1284.87, 1341.84",[0.00531276],0.7991394772902487,[[0.64086483]]
"1285.12, 1287.87",[0.00288334],0.4922132394046494,[[1.23338392]]
"1285.12, 1308.37",[0.00208692],0.26040312826111145,[[1.12807779]]
"1285.12, 1309.87",[0.00471221],0.33364755643959343,[[0.89387098]]
"1285.12, 1310.62",[0.00899233],0.2327807309555583,[[0.74103982]]
"1285.12, 1321.62",[0.0204165],0.2663302126534183,[[1.14320299]]
"1285.12, 1325.28",[0.04188186],0.26001940302488613,[[-0.37531109]]
"1285.12, 1326.87",[0.01465653],0.502272823829091,[[0.89147365]]
"1285.12, 1331.33",[0.01521861],0.21827916822505458,[[-0.133477]]
"1285.12, 1331.8",[0.01836576],0.260583762541035,[[0.20603276]]
"1285.12, 1334.62",[0.00958587],0.24900031338945317,[[0.75264226]]
"1285.12, 1346.81",[0.01602075],0.23440367925674055,[[0.20659592]]
"1285.12, 1347.74",[0.01688531],0.5543228840567447,[[0.38312963]]
"1285.12, 1356.51",[0.01686376],0.21634720986346112,[[0.16403162]]
"1285.37, 1288.62",[0.02111648],0.2771606876352025,[[0.51619921]]
"1285.37, 1290.87",[0.01074081],0.29044132346245843,[[0.82786624]]
"1285.37, 1291.62",[0.02306149],0.33862484072544763,[[0.35157061]]
"1285.37, 1292.62",[0.02307649],0.3832258425531414,[[0.58128365]]
"1285.37, 1293.62",[0.02704795],0.42603964488580176,[[0.4250801]]
"1285.37, 1304.62",[0.02606795],0.44689940310566856,[[0.74177992]]
"1285.37, 1306.87",[0.01764353],0.2782375237576792,[[0.85705126]]
"1285.37, 1319.78",[0.02287037],0.41745704001610295,[[0.60912839]]
"1285.37, 1321.81",[0.02090497],0.46511621608303216,[[0.69624105]]
"1285.37, 1323.87",[0.02424673],0.5594373252794127,[[0.71880381]]
"1285.37, 1334.83",[0.0030525],0.32688131753231575,[[0.99903382]]
"1285.37, 1337.76",[0.01251726],0.31676854417121636,[[0.3937871]]
"1285.62, 1290.87",[0.00924387],0.4655962544624135,[[0.43106112]]
"1285.62, 1291.87",[0.00908317],0.3694741942344836,[[0.52569249]]
"1285.62, 1292.87",[0.01078954],0.3149448720952439,[[0.43447048]]
"1285.62, 1294.87",[0.01250594],0.45228427814495986,[[0.4162014]]
"1285.62, 1301.87",[0.01448945],0.24361140666433057,[[0.24972406]]
"1285.62, 1304.87",[0.01189022],0.35883409815716494,[[0.39894548]]
"1285.62, 1309.87",[0.01205304],0.26768450585483017,[[0.19703396]]
"1285.62, 1339.79",[0.01142974],0.2770189123612967,[[0.33424018]]
"1285.62, 1342.85",[0.01915908],0.29656960351730344,[[0.13736935]]
"1285.62, 1347.74",[0.00265235],0.273556831135623,[[0.51786251]]
"1285.87, 1296.84",[0.01150271],0.6659853879610798,[[1.42241322]]
"1285.87, 1298.85",[0.01409148],0.5764898061894996,[[1.35903224]]
"1285.87, 1314.62",[0.01679325],0.2680121645432332,[[0.39942057]]
"1285.87, 1315.86",[0.02005843],0.30335090074451787,[[0.18646289]]
"1285.87, 1329.83",[0.01709833],0.5783579109134083,[[0.12169141]]
"1285.87, 1335.62",[0.01666344],0.43949328790553893,[[0.21256515]]
"1285.87, 1339.62",[0.01680372],0.28648646950359147,[[0.17058342]]
"1285.87, 1340.84",[0.00353572],0.23377160594859403,[[0.67831595]]
"1286.04, 1292.87",[0.01666168],0.4391990717876141,[[0.63591076]]
"1286.04, 1294.62",[0.02554527],0.2903997264748215,[[0.60916493]]
"1286.04, 1298.85",[-0.00505786],0.5700475318633982,[[5.9135007]]
"1286.04, 1303.87",[0.01622486],0.20115037575210093,[[0.24279955]]
"1286.04, 1308.87",[0.0151649],0.28013578243841064,[[0.72735556]]
"1286.04, 1312.87",[0.01799087],0.4195761032910108,[[2.29295966]]
"1286.04, 1313.87",[0.01278382],0.7693245794061031,[[2.2916355]]
"1286.04, 1319.62",[0.0185813],0.31867847759508683,[[0.43681412]]
"1286.37, 1304.62",[0.02980839],0.27328743793240073,[[0.17440208]]
"1286.37, 1308.62",[0.03224812],0.8736969046566743,[[0.88104404]]
"1286.37, 1313.87",[0.02780973],0.5174961559011781,[[0.38029069]]
"1286.37, 1318.87",[0.02522732],0.6302478450488984,[[0.61239486]]
"1286.37, 1323.62",[0.02585113],0.21541163620961046,[[0.31345187]]
"1286.37, 1325.87",[0.0290487],0.3350431671772133,[[0.30040576]]
"1286.37, 1328.87",[0.01929498],0.4036335208281462,[[0.95649269]]
"1286.37, 1333.62",[0.02314498],0.9617975755923738,[[0.95186492]]
"1286.37, 1338.3",[0.03026505],0.6360107809295916,[[0.12530582]]
"1286.62, 1289.87",[0.01880784],0.2803000697824638,[[0.25346576]]
"1286.62, 1290.87",[0.01221058],0.6803916568658948,[[0.42460657]]
"1286.62, 1291.87",[0.01383583],0.3497077722844225,[[0.45737239]]
"1286.62, 1292.87",[0.01996595],0.3424268271080313,[[0.34987933]]
"1286.62, 1294.87",[0.01880941],0.49348763853561883,[[0.33436595]]
"1286.62, 1302.87",[0.01537239],0.39468966452991266,[[0.19924632]]
"1286.62, 1304.87",[0.01590747],0.577344693632591,[[0.37354358]]
"1286.62, 1306.87",[0.0165878],0.6156955909918903,[[0.34008962]]
"1286.62, 1317.81",[0.02114564],0.4168513692122572,[[0.24905253]]
"1286.62, 1321.81",[0.02015258],0.2837085090632969,[[0.22050992]]
"1286.62, 1331.8",[0.01543371],0.45345972879635654,[[0.17421591]]
"1286.62, 1332.87",[0.0154864],0.21318427179670474,[[0.17967172]]
"1286.62, 1335.79",[0.01470365],0.5518906699074175,[[0.16742012]]
"1286.62, 1339.79",[0.02301216],0.21711817922192655,[[0.13907771]]
"1286.62, 1343.46",[0.01483927],0.4019460924311933,[[0.1221134]]
"1286.62, 1344.83",[0.01238379],0.6268817837620324,[[0.29776753]]
"1286.62, 1348.79",[0.00668267],0.6125613578125317,[[0.56346398]]
"1286.62, 1356.51",[0.01730126],0.3086702353341715,[[0.04658128]]
"1286.87, 1295.62",[0.02533624],0.346196715315379,[[0.66665176]]
"1286.87, 1296.84",[0.01175178],0.44996592942436897,[[1.60629427]]
"1286.87, 1303.62",[0.03460419],0.4140735822817156,[[0.77586431]]
"1286.87, 1304.62",[0.01710881],0.3355099379233193,[[0.79088577]]
"1286.87, 1305.37",[0.00315064],0.5378791705628867,[[0.60938299]]
"1286.87, 1315.86",[0.01516675],0.32376132544732283,[[0.46985125]]
"1286.87, 1322.85",[0.02215904],0.28611979255067377,[[0.31846369]]
"1286.87, 1324.62",[0.01274465],0.20963852063538257,[[0.61986918]]
"1286.87, 1330.62",[0.01036071],0.5224148182883395,[[0.79600641]]
"1286.87, 1339.62",[0.01172978],0.2003931077866441,[[0.43374085]]
"1286.87, 1340.84",[0.01758338],0.24153568281605065,[[0.57042798]]
"1286.87, 1341.84",[0.00385161],0.644829664823446,[[1.4883789]]
"1286.87, 1342.85",[0.00850745],0.7107460181923937,[[0.65565347]]
"1286.87, 1345.62",[0.01418176],0.3593863838958893,[[0.52230498]]
"1286.87, 1347.74",[0.01101618],0.24078461637743231,[[0.54882912]]
"1287.37, 1292.62",[0.0286258],0.24114815103459186,[[0.68407668]]
"1287.37, 1306.87",[0.01481906],0.26428126078815484,[[1.49669853]]
"1287.37, 1319.78",[0.01807322],0.23385652355555853,[[1.15931327]]
"1287.37, 1323.87",[0.02449053],0.21123416189692537,[[0.54380933]]
"1287.62, 1291.87",[0.01648925],0.5563495985697591,[[0.38827429]]
"1287.62, 1292.87",[0.01847918],0.4007533873169852,[[0.26724136]]
"1287.62, 1294.87",[0.02275921],0.426797301146416,[[0.26516084]]
"1287.62, 1300.87",[0.01918576],0.2537027665331053,[[0.18521877]]
"1287.62, 1304.87",[0.01219609],0.539766003567549,[[0.39372651]]
"1287.62, 1309.87",[0.01465439],0.475682513657405,[[0.24150691]]
"1287.62, 1314.87",[0.02130972],0.3453155488417664,[[0.16912352]]
"1287.62, 1316.87",[0.01308228],0.26674439187374044,[[0.20230577]]
"1287.62, 1317.81",[0.03184593],0.2570207947041131,[[0.14374866]]
"1287.62, 1319.37",[0.01362039],0.24866746862361666,[[0.10601537]]
"1287.62, 1320.74",[0.01825212],0.21123824620994183,[[0.11455471]]
"1287.62, 1321.81",[0.01912994],0.32971267185636255,[[0.18940545]]
"1287.62, 1322.85",[0.01511168],0.3573167571892155,[[0.29906782]]
"1287.62, 1324.87",[0.03691097],0.23533132437483675,[[0.08960334]]
"1287.62, 1328.87",[0.02116049],0.2953998704019849,[[0.18713726]]
"1287.62, 1339.79",[0.01366623],0.3019210875805337,[[0.21154135]]
"1287.62, 1343.46",[0.01778531],0.3926034925717785,[[0.05172317]]
"1287.62, 1344.83",[0.01497529],0.26076859877592906,[[0.2385535]]
"1287.62, 1349.86",[0.01037292],0.7844958879033813,[[0.36116904]]
"1287.87, 1296.62",[0.02199443],0.34655140228925163,[[0.76562401]]
"1287.87, 1302.62",[0.03800969],0.5469344418869678,[[0.71720105]]
"1287.87, 1304.62",[0.01531225],0.4768300058150405,[[1.02552288]]
"1287.87, 1322.62",[0.01998099],0.25215787559566494,[[0.32393357]]
"1287.87, 1329.83",[0.01571866],0.37295512702575506,[[0.19529018]]
"1287.87, 1330.8",[0.01896127],0.26023512925157244,[[0.19116659]]
"1287.87, 1341.84",[0.02119466],0.23146595360593566,[[0.5864807]]
"1287.87, 1349.86",[0.01678032],0.39639628313277914,[[0.2739501]]
"1287.87, 1357.02",[0.01831526],0.25956201039513604,[[0.16622342]]
"1288.1, 1291.03",[0.00294317],0.32347852128867827,[[0.20444698]]
"1288.1, 1295.09",[0.00170425],0.37807299711425746,[[0.17168967]]
"1288.1, 1312.02",[0.00540566],0.8081890833546856,[[0.92866178]]
"1288.1, 1312.98",[0.00767827],0.9083101752706846,[[1.03796519]]
"1288.1, 1313.98",[0.00118183],0.7119111836306962,[[0.61134587]]
"1288.1, 1314.99",[3.07327988e-05],0.7400710416179594,[[0.21309146]]
"1288.1, 1319.03",[0.00862448],0.494585038653885,[[0.16239668]]
"1288.1, 1335.97",[0.00202079],0.7356577154824551,[[0.88346092]]
"1288.1, 1336.97",[0.00430929],0.7707324034585598,[[1.05124532]]
"1288.1, 1337.98",[0.00372856],0.8158330641502363,[[0.59783833]]
"1288.1, 1359.97",[0.00035701],0.6985854305364618,[[0.49179875]]
"1288.37, 1312.62",[0.0166264],0.21497812490949453,[[0.4067547]]
"1288.37, 1323.62",[0.01911745],0.36182197829868024,[[0.52820792]]
"1288.37, 1325.87",[0.02024044],0.2043303498433221,[[1.19668169]]
"1288.37, 1342.33",[0.01911048],0.2378625584457318,[[0.36070416]]
"1288.62, 1290.87",[0.01379428],0.6628615781861278,[[0.45121782]]
"1288.62, 1291.87",[0.01529158],0.42609899801343276,[[0.49564246]]
"1288.62, 1292.87",[0.01211198],0.7128007015874939,[[0.71013387]]
"1288.62, 1294.87",[0.01847169],0.2254965522453921,[[0.45710151]]
"1288.62, 1295.84",[0.01803216],0.261539523928603,[[0.34348744]]
"1288.62, 1300.87",[0.02393925],0.20171316125853012,[[0.27152106]]
"1288.62, 1305.37",[0.00627649],0.29155697049670504,[[0.33490414]]
"1288.62, 1306.87",[0.01596524],0.8007662515165478,[[0.52432425]]
"1288.62, 1309.87",[0.01244839],0.23748414222538736,[[0.33563198]]
"1288.62, 1319.78",[0.02052034],0.349757769289493,[[0.38388714]]
"1288.62, 1321.81",[0.01049521],0.7546266730855918,[[0.54583024]]
"1288.62, 1332.87",[0.01511442],0.2509867653921025,[[0.22056376]]
"1288.62, 1343.46",[0.01856437],0.3091169958358915,[[0.06376935]]
"1288.62, 1343.82",[0.01879622],0.3988455678769077,[[0.17927186]]
"1288.62, 1344.83",[0.0144898],0.7187698830782557,[[0.38828435]]
"1288.62, 1348.79",[0.01760395],0.48815264706342004,[[0.33304791]]
"1288.87, 1298.85",[0.01952552],0.3089683746092192,[[1.40680428]]
"1288.87, 1307.62",[0.02734003],0.25585489146319373,[[0.23144871]]
"1288.87, 1313.62",[0.02836903],0.27453232138707506,[[0.49246487]]
"1288.87, 1341.84",[0.01808814],0.2340810311182655,[[0.63025937]]
"1288.87, 1342.85",[0.01295156],0.22838809070602484,[[0.72226533]]
"1288.87, 1347.74",[0.01557339],0.21263349798193787,[[0.31759324]]
"1288.87, 1357.02",[0.0195425],0.3334405148654622,[[0.1327314]]
"1288.98, 1291.03",[-0.00093495],0.22918502730273815,[[0.16293129]]
"1288.98, 1295.09",[0.00175093],0.5148587121636288,[[0.14555316]]
"1288.98, 1299.02",[0.56464277],0.20693403551194012,[[1.51515294]]
"1288.98, 1312.02",[0.00368695],0.8225800776478267,[[0.82555021]]
"1288.98, 1319.03",[0.0098718],0.6153219575357266,[[0.12426984]]
"1288.98, 1335.97",[0.00146399],0.8358539287441179,[[0.78796989]]
"1288.98, 1336.97",[0.00567749],0.8738533780502146,[[0.9030955]]
"1288.98, 1359.97",[0.00159885],0.9032918924951221,[[0.39749393]]
"1289.37, 1329.62",[0.0213183],0.232204623279488,[[0.12220437]]
"1289.62, 1291.87",[0.01732106],0.681925529212365,[[0.30834019]]
"1289.62, 1292.87",[0.01174118],0.3813608779061719,[[0.34299888]]
"1289.62, 1294.87",[0.02098674],0.24930462617432192,[[0.17946559]]
"1289.62, 1295.37",[0.00913655],0.2798486034612867,[[0.04623332]]
"1289.62, 1300.87",[0.02532927],0.2247471483090131,[[0.12415444]]
"1289.62, 1305.37",[0.00651251],0.35669777567741834,[[0.20498882]]
"1289.62, 1314.87",[0.02177034],0.25214476901020433,[[0.13111574]]
"1289.62, 1317.81",[0.0240702],0.28380938710834724,[[0.20270228]]
"1289.62, 1319.78",[0.01856314],0.2662739623964141,[[0.20545337]]
"1289.62, 1321.81",[0.01747535],0.2574913295875466,[[0.22911766]]
"1289.62, 1322.85",[0.01399323],0.4370495522998372,[[0.28466055]]
"1289.62, 1336.86",[0.01562677],0.2607265633089271,[[0.08930014]]
"1289.62, 1343.46",[0.01224718],0.35707954694377686,[[0.17350669]]
"1289.62, 1344.83",[0.01498286],0.6383769237609032,[[0.18304524]]
"1289.62, 1348.79",[0.01865815],0.2747638941987931,[[0.20212946]]
"1289.62, 1349.86",[0.01274551],0.3956584257248578,[[0.27044003]]
