,Intercept,Score,Coef
"1291.62, 1307.37",[0.00791224],0.8999485427497121,[[0.2984996]]
"1291.62, 1309.37",[0.01161797],0.4164870607243999,[[0.0520313]]
"1291.62, 1324.85",[0.03249944],0.33065620282281194,[[0.214707]]
"1291.87, 1294.62",[0.020255],0.43419320671588146,[[0.65072613]]
"1291.87, 1297.84",[0.03936393],0.2872015784596762,[[0.20530882]]
"1291.87, 1304.62",[0.03191044],0.33776210031380627,[[0.3645561]]
"1291.87, 1308.37",[0.01252337],0.5127102761239297,[[0.33942427]]
"1291.87, 1309.37",[0.00987275],0.20377106328342653,[[0.08027206]]
"1291.87, 1309.62",[0.02379999],0.514977530072298,[[0.56085448]]
"1291.87, 1311.62",[0.01106531],0.33094278417505263,[[0.68867471]]
"1291.87, 1319.83",[0.02062726],0.2775880553367004,[[0.50187165]]
"1291.87, 1323.62",[0.03177823],0.23730260710925977,[[0.18790785]]
"1291.87, 1324.62",[0.02791102],0.289327136690968,[[0.17976998]]
"1291.87, 1327.79",[0.01533341],0.2047640186089984,[[0.34301207]]
"1291.87, 1328.62",[0.0162277],0.4443950536290555,[[0.36277072]]
"1291.87, 1329.62",[0.0257898],0.2385845946432178,[[0.10731077]]
"1291.87, 1332.76",[0.01533604],0.3473356519142291,[[0.29985187]]
"1291.87, 1334.62",[0.01729772],0.49946582217108904,[[0.24298738]]
"1291.87, 1335.62",[0.0117195],0.3335461359428309,[[0.27914064]]
"1291.87, 1338.77",[0.01643052],0.4597775740276772,[[0.24630396]]
"1291.87, 1339.74",[0.0164497],0.49889268675510984,[[0.2222614]]
"1291.87, 1345.62",[0.02211275],0.466880034321686,[[0.29067999]]
"1291.87, 1348.78",[0.02228823],0.30680570138863894,[[0.17504565]]
"1292.37, 1323.87",[0.02468448],0.22032965912089789,[[0.3028364]]
"1292.62, 1302.87",[0.01827264],0.2891635470474143,[[0.29972449]]
"1292.62, 1306.87",[0.01460795],0.32503448041596117,[[0.39083469]]
"1292.62, 1307.87",[0.01718411],0.21389685592599794,[[0.18223347]]
"1292.62, 1316.87",[0.01290003],0.2889450104714394,[[0.27496673]]
"1292.62, 1321.81",[0.02291054],0.2316461752106893,[[0.17099389]]
"1292.62, 1322.81",[0.01324664],0.47716468399441697,[[0.52444598]]
"1292.62, 1339.74",[0.01352372],0.8915420644571176,[[0.22633843]]
"1292.62, 1343.8",[0.02254073],0.3713696960695412,[[0.16861492]]
"1292.87, 1297.62",[0.02138843],0.25165715920007514,[[0.80314638]]
"1292.87, 1298.62",[0.02229398],0.29443804354550507,[[0.47934326]]
"1292.87, 1300.62",[0.02743559],0.2962767021068826,[[0.54819309]]
"1292.87, 1308.85",[0.01598715],0.23398107109748792,[[0.15094059]]
"1292.87, 1310.62",[0.02080119],0.23530512240174795,[[0.37062048]]
"1292.87, 1311.62",[0.0113807],0.31267999426579074,[[0.62949271]]
"1292.87, 1319.37",[0.01071797],0.2169500907789187,[[0.30572359]]
"1292.87, 1319.62",[0.02080819],0.2245018518022758,[[0.27165804]]
"1292.87, 1320.83",[0.01581235],0.5557842196477172,[[0.42346397]]
"1292.87, 1322.81",[0.01452394],0.43232848337748525,[[0.70671219]]
"1292.87, 1323.62",[0.02323145],0.5819912983896669,[[0.35640949]]
"1292.87, 1325.37",[0.03656098],0.2815449834217305,[[0.15622405]]
"1292.87, 1326.62",[0.01555826],0.2679420970377022,[[0.36427693]]
"1292.87, 1326.83",[0.01616154],0.4112600372537699,[[0.39518191]]
"1292.87, 1327.79",[0.01490826],0.47217287964534005,[[0.3630622]]
"1292.87, 1328.62",[0.01237979],0.37707864780220823,[[0.41806581]]
"1292.87, 1334.62",[0.01404206],0.4749002037800246,[[0.31429963]]
"1292.87, 1337.85",[0.01982947],0.21202172899804606,[[0.21176452]]
"1292.87, 1339.74",[0.01362664],0.5968791603843069,[[0.38918112]]
"1292.87, 1348.78",[0.01943544],0.2709505558235712,[[0.26859385]]
"1292.87, 1349.83",[0.01774032],0.224458683680835,[[0.1221659]]
"1293.62, 1301.87",[0.0207209],0.2128460740324183,[[0.34904359]]
"1293.62, 1302.87",[0.01720927],0.30201368514078564,[[0.38079959]]
"1293.62, 1306.87",[0.02387236],0.2475974994028768,[[0.2649187]]
"1293.62, 1314.87",[0.01960255],0.25770065387148067,[[0.25379038]]
"1293.87, 1309.62",[0.03147319],0.26718926402340226,[[0.2113612]]
"1293.87, 1311.62",[0.02282568],0.27050027054397585,[[0.26623159]]
"1293.87, 1312.62",[0.01498474],0.5169412588817547,[[0.40648155]]
"1293.87, 1314.62",[0.01826714],0.3468952805132185,[[0.30594266]]
"1293.87, 1322.62",[0.02163221],0.5813802186980606,[[0.30402087]]
"1293.87, 1322.81",[0.02049208],0.2001192695982946,[[0.50399509]]
"1293.87, 1325.62",[0.01861312],0.23721240798194146,[[0.28881947]]
"1293.87, 1329.62",[0.01923495],0.2822958253049441,[[0.22634646]]
"1293.87, 1335.62",[0.01496801],0.4298096803744653,[[0.20665732]]
"1293.87, 1346.62",[0.01639398],0.26584652277556897,[[0.08642449]]
"1294.37, 1316.87",[0.01900332],0.32221263124887667,[[0.26466]]
"1294.62, 1297.84",[0.02674378],0.37751026168246193,[[0.39971403]]
"1294.62, 1302.87",[0.01744124],0.35982442054177055,[[0.38507174]]
"1294.62, 1304.87",[0.01401138],0.32044736448836086,[[0.31656438]]
"1294.62, 1309.37",[0.00847777],0.23974177449364553,[[0.14633836]]
"1294.62, 1309.87",[0.02290511],0.2938535826483901,[[0.13248364]]
"1294.62, 1314.87",[0.02144175],0.2566692567597567,[[0.192966]]
"1294.62, 1319.37",[0.01774622],0.38304915410553364,[[0.17697627]]
"1294.62, 1320.83",[0.00916556],0.40565077649212683,[[0.51516325]]
"1294.62, 1321.81",[0.01436525],0.20573666678451075,[[0.3817567]]
"1294.62, 1322.81",[0.01424305],0.35248604866182,[[0.47551854]]
"1294.62, 1324.85",[0.03087767],0.5530370274166827,[[0.40886804]]
"1294.62, 1347.85",[0.02094407],0.3333256173347322,[[0.1782523]]
"1294.62, 1350.86",[0.01728743],0.36543546492999324,[[0.24612879]]
"1294.87, 1321.81",[0.01576347],0.37063469165849827,[[0.36788361]]
"1294.87, 1322.81",[0.02272267],0.3584663965996655,[[0.35643071]]
"1294.87, 1326.62",[0.01508527],0.22060265200828444,[[0.33353919]]
"1294.87, 1329.62",[0.01951622],0.22138531816695473,[[0.19342348]]
"1294.87, 1336.3",[0.01069005],0.2892226305407276,[[0.19006157]]
"1295.12, 1311.98",[0.05949107],0.5994187385789097,[[1.57187887]]
"1295.12, 1313.99",[0.03605401],0.5021928280975504,[[1.30789313]]
"1295.12, 1315.0",[0.01479954],0.25861788830377186,[[0.50139017]]
"1295.12, 1317.62",[0.03220223],0.2721429783507685,[[0.48619773]]
"1295.12, 1319.0",[0.01422946],0.7164371567364494,[[0.54414112]]
"1295.12, 1328.87",[0.03057461],0.23353653424245635,[[-0.24548397]]
"1295.12, 1337.98",[0.03307126],0.5072366029556012,[[1.32112516]]
"1295.12, 1338.99",[0.01687203],0.5568178558169519,[[0.36911951]]
"1295.37, 1302.87",[0.01936869],0.24775127874084757,[[0.76231673]]
"1295.37, 1315.62",[0.04282092],0.20991801651534517,[[1.31819176]]
"1295.37, 1317.62",[0.02966107],0.3707226743335494,[[0.5295228]]
"1295.37, 1323.87",[0.01512441],0.20228588116565815,[[0.76283491]]
"1295.62, 1324.85",[0.02460844],0.30686178257383356,[[0.54746152]]
"1295.62, 1339.74",[0.01712458],0.2860383392902477,[[0.30348253]]
"1295.62, 1340.75",[0.01843088],0.25519531597607104,[[0.12347885]]
"1295.62, 1343.8",[0.02428708],0.3204108592233176,[[0.16319532]]
"1295.62, 1347.85",[0.0198549],0.26588553747554067,[[0.23864179]]
"1295.85, 1301.87",[0.01385325],0.22867296502330922,[[0.56730127]]
"1295.85, 1304.62",[0.02052787],0.2623870917828013,[[0.62995766]]
"1295.85, 1307.37",[0.01675716],0.26098387751866725,[[0.16685575]]
"1295.85, 1311.62",[0.01356696],0.4697559888932784,[[0.53176804]]
"1295.85, 1312.62",[0.02476548],0.4724675978753629,[[0.24672714]]
"1295.85, 1319.37",[0.01370421],0.26798960240654035,[[0.26241503]]
"1295.85, 1325.62",[0.01660255],0.3803046679524389,[[0.35267334]]
"1295.85, 1326.83",[0.01295606],0.30519095043576816,[[0.46261029]]
"1295.85, 1328.62",[0.01229012],0.3725895617814594,[[0.44119187]]
"1295.85, 1339.74",[0.0211526],0.22716413446665673,[[0.19366107]]
"1295.85, 1344.74",[0.01650493],0.3558333957609576,[[0.25748148]]
"1295.85, 1345.62",[0.02351655],0.21573077817307118,[[0.13108289]]
"1296.37, 1304.87",[0.02077461],0.37149353380861283,[[0.70684726]]
"1296.62, 1315.85",[0.01939544],0.3114975249737353,[[0.16047563]]
"1296.62, 1338.77",[0.0144874],0.21505797552743056,[[0.24274409]]
"1296.62, 1347.85",[0.02365311],0.34519764195744695,[[0.11752472]]
"1296.83, 1307.87",[0.02226814],0.33493904192446844,[[0.07649594]]
"1296.83, 1310.87",[0.00665046],0.6863645476681639,[[0.59514642]]
"1296.83, 1311.81",[0.01369347],0.7771719619560381,[[0.35143377]]
"1296.83, 1313.87",[0.020577],0.5493686115721594,[[0.29885812]]
"1296.83, 1324.85",[0.01412417],0.8905371109683327,[[0.72295749]]
"1296.83, 1325.86",[0.00722873],0.6157985617359096,[[0.72332345]]
"1296.83, 1327.79",[0.02543269],0.42669060140900894,[[0.07218975]]
"1296.83, 1341.85",[0.02388746],0.3471328219145181,[[0.22755323]]
"1297.62, 1309.87",[0.01938714],0.24978407951197656,[[0.18885999]]
"1297.62, 1313.87",[0.02154956],0.24180402702232875,[[0.15985886]]
"1297.62, 1314.87",[0.01995675],0.39502708378172025,[[0.17039903]]
"1297.62, 1319.83",[0.02041745],0.25872770106088094,[[0.15745352]]
"1297.62, 1320.83",[0.01007516],0.472786777731774,[[0.36411283]]
"1297.62, 1322.81",[0.01827913],0.44082067610780196,[[0.32155431]]
"1297.62, 1342.84",[0.02074035],0.2729547761032485,[[0.10677456]]
"1297.62, 1345.81",[0.00949827],0.239743443392324,[[0.29397581]]
"1297.62, 1357.52",[0.0129671],0.23706202182009836,[[0.2310836]]
"1297.84, 1301.87",[0.02688912],0.3518423163838985,[[0.27211181]]
"1297.84, 1306.87",[0.023294],0.22090865340425836,[[0.22935447]]
"1297.84, 1312.87",[0.00265136],0.45218176812827926,[[0.60644601]]
"1297.84, 1313.87",[0.01640667],0.3070980638847207,[[0.3006256]]
"1297.84, 1316.87",[0.02276247],0.3671383804851708,[[0.1429541]]
"1297.84, 1325.86",[-0.00170825],0.29775075862137035,[[0.83359013]]
"1298.37, 1307.62",[0.02124134],0.3378497342668654,[[0.6551414]]
"1298.37, 1317.87",[0.01821355],0.45911649072445593,[[0.34874311]]
"1298.62, 1300.87",[0.02157027],0.5523274880845948,[[0.31459303]]
"1298.62, 1308.85",[0.01494961],0.2245538590800723,[[0.20864939]]
"1298.62, 1320.83",[0.01448124],0.24945052836874448,[[0.36925786]]
"1298.62, 1322.81",[0.02475577],0.48357214001462867,[[0.29883462]]
"1298.62, 1323.87",[0.02235388],0.5681162493655834,[[0.27454432]]
"1298.62, 1339.74",[0.02154693],0.36100431558385737,[[0.10537797]]
"1298.62, 1348.78",[0.01130677],0.21776146882890557,[[0.46984467]]
"1298.84, 1301.87",[0.02358293],0.25901011139621355,[[0.2724662]]
"1298.84, 1307.87",[0.02505893],0.24674137259403728,[[0.0488762]]
"1298.84, 1310.87",[0.01199269],0.24884468860689937,[[0.424679]]
"1298.84, 1311.81",[0.01372798],0.7984756755948282,[[0.26220141]]
"1298.84, 1312.87",[0.01854867],0.7938687641280111,[[0.27117042]]
"1298.84, 1313.87",[0.02531465],0.3034741221077688,[[0.1554567]]
"1298.84, 1325.86",[0.009106],0.9111233351601413,[[0.51893139]]
"1298.84, 1326.83",[0.01676889],0.7430743300040565,[[0.22540404]]
"1298.98, 1301.03",[0.00870403],0.22063967833275344,[[0.60412256]]
"1298.98, 1325.03",[0.01776811],0.2901071219441169,[[0.50935782]]
"1299.02, 1314.19",[0.06370242],0.32129860335315985,[[-0.04034682]]
"1299.02, 1314.27",[0.0586903],0.4472051930955996,[[-0.03026401]]
"1299.02, 1316.24",[0.47668996],0.20035563553707525,[[-0.26203233]]
"1299.02, 1322.3",[0.23129618],0.2641393459714583,[[-0.12710479]]
"1299.02, 1323.06",[-0.00287223],0.7909384412807287,[[0.05572139]]
"1299.02, 1324.27",[0.06544866],0.37100721865320263,[[-0.03813278]]
"1299.02, 1324.35",[0.0675389],0.5375924629595609,[[-0.0366302]]
"1299.02, 1325.27",[0.06149394],0.4685220814309592,[[-0.03543105]]
"1299.02, 1325.37",[0.05777856],0.3630535487874159,[[-0.02796009]]
"1299.02, 1346.97",[0.00420372],0.5845831034623085,[[0.04527866]]
