m/z,R00X139Y045,R00X145Y045,R00X102Y046,R00X124Y046,R00X090Y047,R00X107Y047,R00X145Y047,R00X157Y047,R00X219Y047,R00X109Y048,R00X112Y048,R00X125Y048,R00X127Y048,R00X156Y048,R00X108Y049,R00X120Y049,R00X181Y049,R00X193Y049,R00X112Y050,R00X159Y050,R00X194Y050,R00X144Y051,R00X159Y051,R00X170Y051,R00X183Y051,R00X199Y051,R00X248Y051,R00X265Y051,R00X301Y051,R00X120Y052,R00X124Y052,R00X159Y052,R00X173Y052,R00X159Y053,R00X193Y053,R00X142Y054,R00X144Y054,R00X163Y054,R00X186Y054,R00X264Y054,R00X160Y055,R00X182Y055,R00X216Y055,R00X135Y056,R00X163Y056,R00X207Y056,R00X210Y056,R00X138Y057,R00X146Y057,R00X157Y057,R00X180Y057,R00X184Y057,R00X199Y057,R00X201Y057,R00X158Y058,R00X162Y058,R00X168Y058,R00X216Y058,R00X248Y058,R00X257Y058,R00X138Y059,R00X160Y059,R00X176Y059,R00X195Y059,R00X260Y060,R00X088Y061,R00X094Y061,R00X113Y061,R00X144Y061,R00X212Y061,R00X253Y061,R00X083Y062,R00X132Y062,R00X169Y062,R00X176Y062,R00X215Y062,R00X242Y062,R00X086Y063,R00X106Y063,R00X155Y063,R00X226Y063,R00X293Y063,R00X084Y064,R00X144Y064,R00X170Y064,R00X115Y065,R00X145Y065,R00X189Y065,R00X223Y065,R00X246Y065,R00X277Y065,R00X154Y066,R00X175Y066,R00X212Y066,R00X239Y066,R00X104Y067,R00X111Y067,R00X164Y067,R00X172Y067,R00X221Y067,R00X240Y067,R00X094Y068,R00X104Y068,R00X108Y068,R00X112Y068,R00X154Y068,R00X174Y068,R00X175Y068,R00X185Y068,R00X195Y068,R00X224Y068,R00X235Y068,R00X238Y068,R00X245Y068,R00X118Y069,R00X159Y069,R00X171Y069,R00X185Y069,R00X079Y070,R00X110Y070,R00X126Y070,R00X143Y070,R00X237Y070,R00X084Y071,R00X168Y071,R00X238Y071,R00X243Y071,R00X290Y071,R00X152Y072,R00X156Y072,R00X221Y072,R00X236Y072,R00X140Y073,R00X147Y073,R00X162Y073,R00X238Y073,R00X268Y073,R00X285Y073,R00X295Y073,R00X073Y074,R00X101Y074,R00X102Y074,R00X160Y074,R00X169Y074,R00X231Y074,R00X072Y075,R00X100Y075,R00X109Y075,R00X131Y075,R00X138Y075,R00X155Y075,R00X243Y075,R00X079Y076,R00X100Y076,R00X141Y076,R00X142Y076,R00X160Y076,R00X231Y076,R00X087Y077,R00X094Y077,R00X239Y077,R00X138Y078,R00X143Y078,R00X184Y078,R00X192Y078,R00X198Y078,R00X226Y078,R00X233Y078,R00X108Y079,R00X143Y079,R00X189Y079,R00X236Y079,R00X142Y080,R00X163Y080,R00X238Y080,R00X093Y081,R00X101Y081,R00X142Y081,R00X144Y081,R00X145Y081,R00X148Y081,R00X216Y081,R00X233Y081,R00X258Y081,R00X233Y082,R00X241Y082,R00X139Y083,R00X184Y083,R00X193Y083,R00X237Y083,R00X268Y083,R00X196Y084,R00X238Y084,R00X293Y084,R00X155Y085,R00X163Y085,R00X193Y086,R00X226Y087,R00X230Y087,R00X295Y087,R00X227Y089,R00X242Y089,R00X242Y090
1292.23,0.0,0.0,710236.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360352.8125,0.0,0.0,573151.125,0.0,0.0,289973.125,407413.90625,0.0,0.0,0.0,295461.125,0.0,0.0,0.0,434575.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550342.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699796.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375117.6875,661618.0625,245154.1875,0.0,0.0,758549.125,626064.6875,473336.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361012.78125,0.0,0.0,366209.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497045.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386707.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418868.8125,0.0,0.0,0.0,0.0,510544.65625,0.0,0.0,0.0,432618.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292.37,1110892.125,0.0,715058.125,0.0,0.0,604610.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764764.25,0.0,852339.1875,514631.3125,0.0,1232444.75,0.0,1808094.3125,0.0,534754.75,311284.125,0.0,0.0,409573.3125,3248103.0,0.0,0.0,1805446.1875,0.0,0.0,0.0,0.0,0.0,865529.5,0.0,0.0,0.0,682999.5625,0.0,0.0,0.0,0.0,0.0,468838.4375,0.0,0.0,352541.21875,0.0,0.0,373309.0,0.0,503971.96875,0.0,0.0,454058.78125,0.0,1722336.25,0.0,0.0,1080018.375,0.0,0.0,0.0,641490.0,0.0,0.0,1189443.375,0.0,0.0,738648.8125,0.0,0.0,0.0,0.0,0.0,0.0,658093.5625,0.0,0.0,0.0,0.0,1422002.9375,344612.59375,0.0,0.0,0.0,0.0,0.0,504162.3125,0.0,376865.8125,0.0,0.0,999261.375,642063.6875,898102.0625,0.0,0.0,0.0,457499.28125,634512.875,0.0,633486.9375,0.0,343928.5,0.0,0.0,667361.5,0.0,0.0,0.0,486503.375,0.0,0.0,1460870.375,0.0,0.0,1032693.3125,0.0,1910642.75,0.0,0.0,0.0,694534.125,657126.4375,0.0,439557.0,809005.3125,0.0,0.0,1280711.09375,592602.1875,0.0,1597859.625,773309.4375,432556.125,586003.8125,514601.65625,683735.25,0.0,0.0,0.0,1459389.25,499468.46875,0.0,0.0,0.0,1300887.0,791495.625,0.0,649791.8125,935478.75,0.0,590370.9375,664107.3125,547857.75,548087.8125,0.0,0.0,0.0,0.0,541439.3125,0.0,2506556.5,0.0,0.0,0.0,0.0,1426984.375,426232.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287935.3125,498849.90625,612221.0625,0.0,1038926.5625,0.0,0.0,479259.65625,0.0,0.0,523643.28125,1157187.375,748503.9375,592680.375,0.0,606105.0625
1292.62,1222825.625,4112318.25,4215863.75,1083716.8125,298136.625,693473.4375,0.0,530778.4375,1805165.8125,0.0,0.0,0.0,0.0,363151.40625,1042925.40625,0.0,0.0,896156.1875,712211.875,903086.0625,0.0,636774.9375,2526697.0625,0.0,597098.875,0.0,2610986.0625,0.0,686411.75,1445729.125,1120373.03125,0.0,287665.125,0.0,0.0,444305.5,595328.9375,0.0,858003.34375,377480.21875,860449.3125,1349914.8125,1372504.5,3025044.875,612643.4375,0.0,730206.125,748608.1875,641766.0,0.0,0.0,0.0,891624.125,0.0,0.0,1016019.46875,0.0,356419.34375,0.0,0.0,470141.53125,1276272.8125,0.0,3067512.8125,0.0,0.0,1990242.375,0.0,0.0,360603.0625,1122437.25,0.0,1006781.3125,0.0,0.0,0.0,0.0,1104621.5,0.0,777067.9375,1119944.25,0.0,2018333.5,393971.6875,0.0,0.0,2256269.3125,0.0,1635116.5,0.0,574509.125,1959211.25,1002362.25,425485.4375,0.0,1798637.625,1158629.25,482987.78125,0.0,0.0,831131.0625,575253.375,4852981.0,632082.125,0.0,780912.125,847245.96875,0.0,1935583.3125,328987.34375,0.0,0.0,328631.65625,0.0,0.0,2026473.375,737736.125,0.0,1323836.0625,1409717.8125,712001.53125,1069737.0,1405368.5625,0.0,977535.0625,577102.875,1016874.8125,0.0,947864.3125,695504.46875,0.0,0.0,1264778.625,0.0,0.0,0.0,0.0,1045991.0,660828.5625,0.0,2005305.625,3093693.28125,1005638.75,1066187.0625,1002469.8125,730501.4375,2627934.5,1190436.1875,0.0,0.0,689897.125,1543881.5625,0.0,601111.125,1516594.75,1667150.3125,0.0,546300.0,710470.5625,621567.375,0.0,1068500.0,663312.75,1062795.34375,486946.21875,1685098.5625,914328.375,906830.75,507578.90625,0.0,3018177.0625,0.0,311451.625,0.0,435476.8125,1916958.125,438868.28125,0.0,2366871.625,967899.21875,1325745.125,1250370.96875,935207.375,0.0,0.0,391311.15625,1926520.0625,384247.1875,2111337.5625,5174781.125,629919.625,865872.625,1257081.875,815717.8125,398461.03125,761373.5625,0.0,879928.3125,1730027.125,1410508.375,932835.9375,419685.65625,0.0
1292.83,0.0,3889949.6875,0.0,1755230.5625,0.0,0.0,500974.53125,0.0,3711720.0625,747770.6875,1348222.15625,0.0,0.0,919660.0,717424.9375,0.0,552941.5,874637.6875,1811286.375,0.0,585702.3125,804224.9375,2016067.75,770162.875,1160957.0625,780929.84375,1050485.25,374300.21875,0.0,449720.21875,394499.6875,1966050.5,0.0,844026.0625,0.0,648159.78125,474073.5,0.0,317360.65625,437563.0,1799563.6875,640196.125,642161.5625,2354762.75,1532132.8125,0.0,0.0,0.0,0.0,0.0,482131.53125,2031666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725442.4375,1128946.125,0.0,0.0,0.0,983639.3125,0.0,1179345.5625,0.0,862945.8125,1345703.375,366278.71875,901897.25,0.0,385981.53125,537041.625,0.0,643994.5625,0.0,598043.1875,0.0,0.0,0.0,1481225.25,0.0,1755222.8125,0.0,1481386.0,0.0,323930.84375,683848.625,0.0,349593.71875,0.0,1693964.9375,805855.9375,983222.96875,969706.1875,348830.28125,0.0,1114103.5,1774608.5,603457.25,941044.1875,0.0,415509.5625,0.0,0.0,0.0,359815.96875,410490.75,0.0,0.0,602803.4375,1099731.8125,1837500.75,390777.375,635290.875,766480.0625,784113.46875,858075.4375,1145997.125,0.0,3557362.0,772282.0625,945048.6875,0.0,1006684.71875,784689.28125,599736.21875,0.0,1824908.0625,491830.3125,928956.5,983454.75,438093.59375,0.0,1979192.0625,0.0,1013999.25,3289712.6875,0.0,698163.125,2693111.125,0.0,2245518.4375,430054.5625,530262.6875,964168.9375,1613586.21875,0.0,0.0,1222242.1875,682991.125,1040442.84375,272929.0625,0.0,1019811.0,1124663.84375,0.0,1528764.125,1206421.75,0.0,543490.0625,4413165.25,0.0,0.0,414366.40625,0.0,2381797.125,1646990.40625,0.0,281730.0,0.0,2990327.125,329590.75,2297596.6875,0.0,574350.125,0.0,1203697.25,0.0,0.0,445623.59375,0.0,2197660.0,0.0,1472646.5,0.0,0.0,2092389.125,665392.1875,0.0,0.0,0.0,882280.8125,548703.75,1687852.5,0.0,913994.8125,742605.9375,692665.0
1292.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412046.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435502.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658374.5,0.0,0.0,0.0,335889.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632960.25,0.0,0.0,0.0,0.0,0.0,0.0,370058.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444291.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129446.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519200.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.06,0.0,0.0,0.0,0.0,318280.46875,0.0,0.0,0.0,0.0,0.0,0.0,507463.34375,0.0,502766.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280975.09375,0.0,268966.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474392.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465957.625,430172.375,415145.78125,0.0,0.0,0.0,0.0,0.0,346147.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351094.40625,0.0,362760.09375,0.0,0.0,0.0,376396.40625,551873.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320128.21875,679647.5,0.0,722959.875,0.0,0.0,307883.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874307.90625,0.0,330235.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398986.84375,0.0,0.0,0.0,489757.4375,0.0,0.0,0.0,0.0,0.0,6202701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486943.21875,0.0,511092.90625,0.0,0.0,0.0,0.0,0.0,0.0,321735.75,0.0,0.0,319555.3125,0.0,0.0,396434.25,330952.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626117.5,409600.8125,337308.34375,0.0,0.0,0.0,0.0,0.0,580727.625,0.0
1293.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474331.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377640.46875,0.0,0.0,0.0,0.0,466315.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378536.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310348.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381622.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506770.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338989.4375,0.0,524111.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342243.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293593.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430449.6875,0.0,0.0,0.0,0.0,602665.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600797.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448906.6875,526675.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466904.53125
1293.21,0.0,0.0,0.0,0.0,0.0,588804.1875,519141.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487575.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691858.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401282.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275990.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391921.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562254.6875,0.0,0.0,701607.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.37,0.0,0.0,801716.875,606429.0625,0.0,0.0,0.0,0.0,0.0,847552.1875,0.0,0.0,0.0,453796.78125,0.0,0.0,0.0,576608.125,731703.25,738586.8125,0.0,480225.59375,1369638.375,0.0,1140521.625,0.0,0.0,0.0,350397.28125,652655.625,0.0,3598730.25,0.0,0.0,697848.8125,0.0,0.0,0.0,0.0,0.0,0.0,504566.75,1269296.3125,0.0,0.0,0.0,0.0,0.0,1725934.0625,0.0,606162.5625,739993.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460724.9375,0.0,861504.4375,0.0,0.0,1480229.75,0.0,0.0,533662.5625,877704.5,0.0,750276.375,1939921.5,0.0,0.0,673000.5,0.0,0.0,848217.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525309.0625,1714460.5,0.0,0.0,558756.6875,1256564.375,0.0,0.0,0.0,394158.53125,0.0,0.0,0.0,838212.375,488169.625,1286752.625,707936.6875,540740.5625,0.0,449753.78125,0.0,1010407.9375,364648.78125,0.0,0.0,347211.34375,320552.21875,1275860.875,485533.21875,1808526.0,0.0,0.0,504948.65625,0.0,1888339.875,563651.1875,1139594.375,1745469.5,0.0,1222132.125,0.0,409533.84375,451059.21875,0.0,1610137.5625,0.0,0.0,0.0,912884.4375,0.0,0.0,448578.5,0.0,1746595.875,0.0,461477.5625,0.0,0.0,795466.4375,1279733.375,554455.125,0.0,1373403.0,0.0,0.0,0.0,737534.9375,1990481.0,0.0,0.0,546608.0,1782893.625,581889.1875,533093.0,0.0,487391.5625,415047.03125,417421.96875,0.0,0.0,1596227.25,0.0,0.0,1847057.5,0.0,404668.90625,284879.625,0.0,3949150.75,0.0,0.0,0.0,402078.6875,0.0,579402.1875,966140.3125,0.0,0.0,0.0,0.0,0.0,0.0,1939388.75,497942.25,612216.0,806485.75,762174.1875,508612.75,518393.9375,933485.0,988227.03125,0.0,862530.75,1207004.5,0.0,0.0
1293.62,1094356.125,2001999.5625,2520537.4375,0.0,0.0,2475385.40625,558957.0625,0.0,2197446.75,1016445.0625,678471.4375,0.0,0.0,0.0,488556.1875,0.0,436954.09375,1535706.8125,745029.5625,0.0,769157.8125,864974.375,2752168.0625,466863.09375,0.0,0.0,1579055.5,672188.0,390620.40625,681924.1875,0.0,1197818.75,296375.90625,0.0,0.0,426422.59375,902087.28125,0.0,456325.34375,0.0,537653.625,1451959.75,845918.25,1019782.0,662835.0,0.0,1138841.46875,0.0,0.0,559927.6875,613467.0,1858605.0625,505412.125,0.0,0.0,1192638.34375,0.0,922445.59375,0.0,0.0,408651.875,0.0,1109698.0,896595.1875,0.0,924453.8125,697213.1875,0.0,615447.3125,307020.09375,1508335.625,878589.8125,0.0,2225390.6875,0.0,275634.21875,661053.1875,592366.4375,318268.34375,763981.6875,559233.4375,1165435.59375,936755.0625,695569.59375,1171099.75,0.0,1487550.6875,0.0,2703207.0,442176.15625,426155.5,0.0,791800.75,0.0,344413.71875,1577490.375,530563.0625,827599.6875,0.0,0.0,1014245.3125,0.0,4096861.625,783588.25,713957.0,0.0,408778.875,0.0,607724.25,711474.625,0.0,459027.125,0.0,724613.5625,1460911.5,386610.34375,0.0,421743.96875,399447.8125,1675648.625,0.0,829690.375,2635001.0,0.0,2402721.125,865520.5625,3412724.5,0.0,594052.375,407523.40625,270590.3125,0.0,0.0,0.0,972233.4375,1169803.375,418134.8125,0.0,937316.21875,402949.09375,835583.6875,3919504.4375,1134773.5625,0.0,2687013.0625,798151.3125,2749947.75,512169.21875,650119.75,0.0,0.0,660877.0,0.0,690624.0,3575143.25,1881640.375,0.0,0.0,1512866.75,0.0,1584776.8125,930624.0,1627607.8125,1658422.90625,1186054.375,901113.3125,0.0,0.0,976752.03125,842078.625,2306875.625,0.0,1324335.125,348171.5625,0.0,3998844.25,0.0,1645935.84375,0.0,505156.25,0.0,0.0,0.0,0.0,337571.375,784173.75,1510701.75,378064.875,2329654.25,4236174.8125,0.0,700366.6875,714983.3125,1867419.25,522666.6875,931521.65625,517039.71875,787014.71875,2389301.9375,1555557.875,0.0,856909.84375,0.0
1293.84,0.0,0.0,0.0,0.0,252793.953125,0.0,0.0,0.0,1641941.9375,654720.375,0.0,0.0,0.0,578821.5,934446.0,0.0,0.0,589557.25,976177.0,469031.40625,0.0,1241733.375,1863178.75,0.0,1131866.375,251567.859375,1419300.84375,330753.28125,711709.8125,1682329.71875,804299.125,2598480.5,0.0,0.0,827971.4375,0.0,490811.90625,0.0,0.0,0.0,0.0,767321.6875,1686646.9375,955909.0,1370955.5625,0.0,488177.25,428656.125,0.0,0.0,0.0,2146787.625,528274.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828189.875,615233.5625,0.0,0.0,645530.25,648011.875,763342.75,0.0,1578442.46875,0.0,0.0,0.0,482377.3125,0.0,379333.90625,0.0,1276680.4375,0.0,337351.25,951715.125,0.0,0.0,0.0,0.0,0.0,0.0,1803866.9375,338515.78125,0.0,0.0,395924.25,918033.5625,0.0,452590.9375,0.0,776586.5,0.0,1010028.71875,0.0,0.0,0.0,490114.28125,3071517.5625,690644.625,615061.875,1066326.75,439075.78125,0.0,0.0,344127.34375,407028.90625,1153222.53125,0.0,676856.75,611835.3125,1091990.9375,1040986.8125,874301.6875,1089675.0625,567390.0625,1171542.625,0.0,696849.0625,0.0,858066.9375,588447.9375,3711838.125,0.0,415112.03125,503176.34375,246956.359375,3381493.4375,0.0,0.0,627442.3125,1030783.9375,0.0,0.0,1596705.0625,548132.25,1948007.0,3408642.625,0.0,520941.5625,2272890.375,0.0,1227426.8125,1649484.15625,0.0,0.0,639270.0,0.0,0.0,1028274.5625,0.0,661619.625,0.0,580661.875,0.0,1248151.9375,0.0,2248556.5625,2830332.4375,0.0,0.0,5043049.0625,0.0,844383.3125,435250.3125,544669.375,1114587.375,825604.3125,0.0,0.0,0.0,1117517.0,652825.15625,610109.1875,0.0,463405.9375,0.0,1187085.9375,0.0,0.0,343021.9375,0.0,641102.0,1106254.46875,486556.6875,0.0,487353.5625,0.0,1087954.96875,1178755.625,404258.5625,708476.875,1127340.6875,0.0,776503.0625,1276796.5,0.0,469906.4375,474247.875
1293.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988266.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011896.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806711.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166838.75,0.0,0.0,0.0,0.0,0.0,0.0,437145.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249210.0,0.0,0.0,0.0,0.0,785780.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
