,m/z,I,S/N,em,dbe,error,C,H,Class
145,242.17607999999998,3883480,28.8,242.1761672167,2,8.721670002387327e-05,13,24,O3N1
147,243.11799,3663231,26.9,243.1179240629,12,6.593710000402098e-05,19,15,
151,244.1132,286964288,2299.1,244.1131730347,12,2.696530000889652e-05,18,14,N1
153,245.09722999999997,14423024,113.2,245.0971886185,12,4.1381499954695755e-05,18,13,O1
156,245.11843,2322042,16.1,245.11831798729997,7,0.00011201270001492958,15,17,O3
157,246.05608999999998,2983063,21.4,246.0560520815,13,3.791849997014651e-05,16,8,O2N1
162,247.09761,2493150,17.4,247.0975825429,7,2.7457100003402957e-05,14,15,O4
163,247.11288,25311076,199.6,247.1128386829,11,4.131709999910527e-05,18,15,O1
164,247.13401000000002,3902061,28.7,247.13396805169998,6,4.1948300037120134e-05,15,19,O3
166,248.14445,5071907,38.0,248.1444731635,10,2.3163500003420268e-05,18,18,N1
167,249.12851,3222728,23.2,249.1284887473,10,2.1252700008744796e-05,18,17,O1
168,249.14968,2322513,16.1,249.1496181161,5,6.188390000261279e-05,15,21,O3
169,250.14487999999997,2815862,19.9,250.1448670879,5,1.2912099975892488e-05,14,20,O3N1
170,250.16015,13080701,101.5,250.16012322790002,9,2.6772099971594798e-05,18,20,N1
171,251.07137000000003,2700922,19.0,251.0713677941,11,2.2059000173157983e-06,16,11,O3
172,251.10785,2526090,17.6,251.1077533029,10,9.669710001958265e-05,17,15,O2
173,251.14414,13366809,103.7,251.1441388117,9,1.1882999899626157e-06,18,19,O1
175,251.20168999999999,2965297,21.1,251.2016536893,3,3.6310699982777805e-05,16,27,O2
179,253.08706,8389943,64.2,253.08701785850002,10,4.214149998915673e-05,16,13,O3
180,253.14448,15056206,117.1,253.14453273610002,4,5.273610003087015e-05,14,21,O4
181,253.15977,5514196,41.3,253.1597888761,8,1.8876100000397855e-05,18,21,O1
183,253.21733999999998,41972076,331.0,253.2173037537,2,3.62462999703439e-05,16,29,O2
185,254.09743999999998,5687853,42.5,254.09752297030002,14,8.297030004200678e-05,19,12,N1
188,255.0662,3465037,24.9,255.0662824141,10,8.241409997822302e-05,15,11,O4
189,255.10271,5036379,37.3,255.10266792289997,9,4.207710003356624e-05,16,15,O3
192,256.11314,17739236,137.8,256.11317303469997,13,3.303469998172659e-05,19,14,N1
195,257.09724,4475997,32.7,257.0971886185,13,5.13814999862916e-05,19,13,O1
197,257.13358999999997,3715435,26.7,257.1335741273,12,1.5872699975716387e-05,20,17,
203,258.12887,212422880,1666.3,258.1288230991,12,4.6900900031232595e-05,19,16,N1
204,259.07651,3701053,26.6,259.0764531741,13,5.682590000333221e-05,18,11,O2
205,259.1129,19241546,148.7,259.11283868289996,12,6.131710006229696e-05,19,15,O1
209,260.07178,5548964,41.1,260.0717021459,13,7.785409997040915e-05,17,10,O2N1
215,261.09214,2828813,19.6,261.0921032385,12,3.676149998455003e-05,18,13,O2
216,261.12859,20741402,159.4,261.12848874729997,11,0.00010125270000571618,19,17,O1
218,261.14959,2585889,17.7,261.1496181161,6,2.811609999753273e-05,16,21,O3
219,262.08745,2946917,20.5,262.0873522103,12,9.778969996432352e-05,17,12,O2N1
223,262.16017,4483454,32.5,262.1601232279,10,4.677210000636478e-05,19,20,N1
224,263.10778,2416703,16.4,263.1077533029,11,2.6697099997363694e-05,18,15,O2
226,263.14415,2997451,20.9,263.1441388117,10,1.1188300049980171e-05,19,19,O1
228,264.17585,7597857,56.8,264.1757732923,9,7.670770003187499e-05,19,22,N1
231,265.08702,4238665,30.4,265.0870178585,11,2.1414999764601816e-06,17,13,O3
233,265.15984,11102817,83.6,265.1597888761,9,5.112389999339939e-05,19,21,O1
236,266.09749,187898768,1454.3,266.0975229703,15,3.29703000261361e-05,20,12,N1
238,267.08158,4487359,32.3,267.0815385541,15,4.144589996712966e-05,20,11,O1
240,267.1027,5748421,42.1,267.10266792289997,10,3.207710005881381e-05,17,15,O3
241,267.17541,3680988,26.1,267.1754389405,8,2.894049998758419e-05,19,23,O1
242,267.23292000000004,13282541,100.5,267.2329538181,2,3.381809995062213e-05,17,31,O2
246,268.1132,24608250,188.3,268.11317303469997,14,2.696530003731823e-05,20,14,N1
250,269.08193,2496157,16.8,269.0819324785,10,2.4784999936855456e-06,16,13,O4
251,269.09722,6473505,47.4,269.0971886185,14,3.138149997994333e-05,20,13,O1
253,269.11836,4887336,35.2,269.1183179873,9,4.201270002113233e-05,17,17,O3
255,269.21222,11235139,84.1,269.2122183737,2,1.6262999906757614e-06,16,29,O3
256,269.2486,92200784,707.5,269.2486038825,1,3.882499981955334e-06,17,33,O2
260,270.12883999999997,27236432,207.3,270.1288230991,13,1.6900899993288476e-05,20,16,N1
262,271.11291,7780716,57.4,271.11283868289996,13,7.131710003704939e-05,20,15,O1
264,271.14927,2511606,16.9,271.1492241917,12,4.58083000012266e-05,21,19,
265,271.22787999999997,9997709,74.5,271.2278684381,1,1.1561899952994281e-05,16,31,O3
267,272.10806,5531781,40.1,272.10808765469994,13,2.765469992027647e-05,19,14,O1N1
270,272.14455,101450384,778.7,272.1444731635,12,7.683649999989939e-05,20,18,N1
271,273.09211,7113110,51.9,273.0921032385,13,6.761500003449328e-06,19,13,O2
272,273.12855,14141343,105.7,273.12848874729997,12,6.125270004986305e-05,20,17,O1
275,274.08735,5610660,40.4,274.08735221029997,13,2.2102999537310097e-06,18,12,O2N1
278,275.07136,2429483,16.1,275.0713677941,13,7.794099985858338e-06,18,11,O3
279,275.10782,3604404,25.1,275.1077533029,12,6.669710001006024e-05,19,15,O2
280,275.14421,13107646,97.8,275.1441388117,11,7.118830001218157e-05,20,19,O1
283,275.20166,11525581,85.7,275.2016536893,5,6.310700030098815e-06,18,27,O2
284,276.10311,5315769,38.2,276.1030022747,12,0.00010772530004032888,18,14,O2N1
286,276.1756,3963403,27.8,276.1757732923,10,0.0001732923000190567,20,22,N1
288,277.08713,2297525,15.1,277.0870178585,12,0.00011214149998295397,18,13,O3
289,277.14456,2286276,15.0,277.1445327361,6,2.7263899994522944e-05,16,21,O4
290,277.15987,2695880,18.2,277.1597888761,10,8.112390003134351e-05,20,21,O1
292,277.21723,32204758,242.0,277.2173037537,4,7.375370000772818e-05,18,29,O2
294,278.19142999999997,5040588,35.8,278.1914233567,9,6.64329996880042e-06,20,24,N1
297,278.24896,3442906,23.7,278.24893823429994,3,2.1765700068954175e-05,18,32,O1N1
298,279.1027,5029805,35.7,279.10266792289997,11,3.207710005881381e-05,18,15,O3
299,279.1755,9097663,66.6,279.1754389405,9,6.105950001256133e-05,20,23,O1
301,279.23294,707258816,5366.8,279.2329538181,3,1.3818100001117273e-05,18,31,O2
305,280.11319,502459040,3812.0,280.11317303469997,15,1.6965300005722384e-05,21,14,N1
308,280.2642,3478215,24.0,280.26458829869995,2,0.0003882986999315108,18,34,O1N1
314,281.09727999999996,12721038,94.1,281.09718861849996,15,9.138149999898815e-05,21,13,O1
317,281.11798,6965139,50.4,281.1183179873,10,0.000337987299985798,18,17,O3
326,282.09256,2301304,14.9,282.0924375903,15,0.00012240969999766094,20,12,O1N1
331,282.12862,49233024,368.6,282.1288230991,14,0.0002030990999628557,21,16,N1
333,282.27997,4086948,28.4,282.28023836309995,1,0.00026836309996269847,18,36,O1N1
337,283.09737,4301152,30.0,283.0975825429,10,0.0002125428999875112,17,15,O4
338,283.11259,17218916,127.3,283.11283868289996,14,0.00024868289995083614,21,15,O1
341,283.13382,4973929,35.0,283.1339680517,9,0.00014805169996634504,18,19,O3
349,284.10797,5664838,40.3,284.10808765469994,14,0.00011765469992042199,20,14,O1N1
352,284.14437999999996,62955088,472.0,284.1444731635,13,9.316350002563922e-05,21,18,N1
353,284.25856,2546280,16.8,284.2595029187,1,0.0009429186999909689,17,34,O2N1
357,285.09204,3268130,22.2,285.0921032385,14,6.323849999034792e-05,20,13,O2
358,285.1132,2982183,20.0,285.1132326073,9,3.260729999965406e-05,17,17,O4
359,285.12842,19189546,142.2,285.12848874729997,13,6.874729996297901e-05,21,17,O1
363,285.16483,2907699,19.5,285.1648742561,12,4.425610001135283e-05,22,21,
369,286.1237,14198790,104.6,286.12373771909995,13,3.7719099964306224e-05,20,16,O1N1
373,286.16012,116076560,872.3,286.1601232279,12,3.2278999810841924e-06,21,20,N1
375,286.2743,8807463,63.5,286.2751529831,0,0.0008529831000032573,17,36,O2N1
376,287.07141,3983572,27.4,287.0713677941,14,4.2205900001590635e-05,19,11,O3
379,287.10774,25039068,184.9,287.1077533029,13,1.3302900015332852e-05,20,15,O2
382,287.1289,2585824,16.9,287.1288826717,8,1.7328299975361006e-05,17,19,O4
385,287.14417000000003,28008676,207.1,287.1441388117,12,3.1188300056328444e-05,21,19,O1
389,287.16527,2620136,17.2,287.1652681805,7,1.8195000279774831e-06,18,23,O3
390,287.2228,3355380,22.7,287.2227830581,1,1.69419000144444e-05,16,31,O4
391,288.10301,8159665,58.6,288.1030022747,13,7.72530000858751e-06,19,14,O2N1
394,288.13942000000003,2377401,15.4,288.13938778349996,12,3.2216500073900534e-05,20,18,O1N1
398,288.17577,5301184,37.2,288.1757732923,11,3.2922999935180997e-06,21,22,N1
401,289.08707999999996,11254401,81.7,289.0870178585,13,6.214149993866158e-05,19,13,O3
404,289.12343,7781001,55.8,289.1234033673,12,2.6632699984929786e-05,20,17,O2
406,289.15987,17052304,125.1,289.1597888761,11,8.112390003134351e-05,21,21,O1
408,289.18092,2602133,17.0,289.1809182449,6,1.7551000155435759e-06,18,25,O3
412,290.0976,55452500,412.3,290.09752297029996,17,7.702970003720111e-05,22,12,N1
413,290.11867,10002264,72.4,290.1186523391,12,1.766090002774945e-05,19,16,O2N1
415,290.19147000000004,5140327,36.0,290.1914233567,10,4.6643300038340385e-05,21,24,N1
417,291.0815,3052830,20.2,291.08153855409995,17,3.855409994457659e-05,22,11,O1
419,291.10271,6353443,44.7,291.10266792289997,12,4.207710003356624e-05,19,15,O3
421,291.13919,2318762,14.8,291.1390534317,11,0.00013656829997898967,20,19,O2
422,291.17546,3194418,21.3,291.1754389405,10,2.1059499999864784e-05,21,23,O1
423,291.19665,4081206,27.9,291.1965683093,5,8.169069997165934e-05,18,27,O3
427,292.1132,23092464,169.0,292.11317303469997,16,2.696530003731823e-05,22,14,N1
428,292.20707000000004,5269251,36.7,292.2070734211,9,3.4210999615424953e-06,21,26,N1
430,293.08201,3207347,21.4,293.0819324785,12,7.752150003170755e-05,18,13,O4
432,293.09713,2886582,19.0,293.09718861849996,16,5.861849996335877e-05,22,13,O1
434,293.11827999999997,6393275,45.0,293.1183179873,11,3.798730000426076e-05,19,17,O3
436,293.13364,11110845,80.0,293.1335741273,15,6.587270002000878e-05,23,17,
437,293.17579,50296260,370.9,293.1758328649,5,4.28648999672987e-05,17,25,O4
439,293.19104,8345033,59.5,293.1910890049,9,4.900490000636637e-05,21,25,O1
441,293.21229,18562510,135.3,293.2122183737,4,7.162629998447301e-05,18,29,O3
444,294.09234,3133052,20.8,294.09243759029994,16,9.759029995848323e-05,21,12,O1N1
447,294.12883999999997,868415104,6442.6,294.1288230991,15,1.6900899993288476e-05,22,16,N1
453,295.09758,3711811,25.1,295.0975825429,11,2.542900006119453e-06,18,15,O4
455,295.11289,21706566,158.7,295.11283868289996,15,5.131710003070111e-05,22,15,O1
458,295.13401,6254410,44.0,295.1339680517,10,4.1948300008698425e-05,19,19,O3
459,295.22787999999997,89634656,662.8,295.2278684381,3,1.1561899952994281e-05,18,31,O3
460,295.2643,11257699,81.1,295.2642539469,2,4.605309999305973e-05,19,35,O2
461,296.07175,3682305,24.7,296.07170214589996,16,4.785410004615187e-05,20,10,O2N1
463,296.10809,5168648,35.7,296.10808765469994,15,2.345300060824229e-06,21,14,O1N1
467,296.14454,63584272,465.8,296.1444731635,14,6.683650002514696e-05,22,18,N1
471,297.09213,4721863,32.4,297.0921032385,15,2.67615000097976e-05,21,13,O2
473,297.11319,4127435,28.0,297.1132326073,10,4.2607300031249906e-05,18,17,O4
474,297.1285,31447246,229.1,297.12848874729997,14,1.125270000557066e-05,22,17,O1
476,297.14968,3237586,21.4,297.1496181161,9,6.188390000261279e-05,19,21,O3
477,297.20717,2727901,17.7,297.2071329937,3,3.700630003322658e-05,17,29,O4
479,297.24356,408385760,3004.5,297.24351850249997,2,4.149750003534791e-05,18,33,O3
480,297.27988,35055852,255.7,297.2799040113,1,2.401130001317142e-05,19,37,O2
481,298.08744,3970950,26.8,298.08735221029997,15,8.778970004641451e-05,20,12,O2N1
482,298.12375,7103373,49.9,298.12373771909995,14,1.2280900023142749e-05,21,16,O1N1
486,298.16015,55994772,409.9,298.1601232279,13,2.6772100000016508e-05,22,20,N1
490,299.10775,4556361,31.1,299.1077533029,14,3.3028999837370066e-06,21,15,O2
491,299.12892,2462029,15.7,299.1288826717,9,3.732829998170928e-05,18,19,O4
492,299.14423,21094992,152.9,299.1441388117,13,9.118830001852984e-05,22,19,O1
495,299.20174,3673179,24.6,299.2016536893,7,8.631069999864849e-05,20,27,O2
496,299.2229,5893215,41.0,299.2227830581,2,0.00011694189998934235,17,31,O4
498,299.25914,27695718,201.5,299.2591685669,1,2.856689997088324e-05,18,35,O3
502,300.10305,2599174,16.7,300.1030022747,14,4.7725300021284056e-05,20,14,O2N1
503,300.1394,10996493,78.6,300.13938778349996,13,1.221650006755226e-05,21,18,O1N1
506,300.17584,53275412,389.9,300.1757732923,12,6.670770000027915e-05,22,22,N1
508,300.19711,3435032,22.9,300.19690266109995,7,0.00020733890005431022,19,26,O2N1
511,301.08715,4864960,33.1,301.0870178585,14,0.00013214149998930225,20,13,O3
513,301.12338,27091910,195.5,301.1234033673,13,2.3367300002519187e-05,21,17,O2
515,301.14459,2686666,17.2,301.1445327361,8,5.7263899975623644e-05,18,21,O4
517,301.15987,19430350,139.5,301.1597888761,12,8.112390003134351e-05,22,21,O1
519,301.21727000000004,3275480,21.5,301.2173037537,6,3.375369993818822e-05,20,29,O2
520,301.23852999999997,12927964,92.0,301.2384331225,1,9.687749997056017e-05,17,33,O4
523,302.11867,5365890,36.8,302.1186523391,13,1.766090002774945e-05,20,16,O2N1
527,302.19141,5923983,40.9,302.1914233567,11,1.3356699980704434e-05,22,24,N1
528,302.23379,7118999,49.6,302.2336820943,1,0.0001079057000197281,16,32,O4N1
533,303.10266,11688250,83.0,303.10266792289997,13,7.922899953882734e-06,20,15,O3
534,303.11792,4107069,27.6,303.1179240629,17,4.06289996135456e-06,24,15,
536,303.13914,7861569,55.0,303.1390534317,12,8.65682999915407e-05,21,19,O2
537,303.17548999999997,8625479,60.6,303.1754389405,11,5.1059499980965484e-05,22,23,O1
538,303.23304,3316050,21.8,303.2329538181,5,8.618190003062409e-05,20,31,O2
543,304.11316,138132976,1006.4,304.11317303469997,17,1.3034699975378317e-05,23,14,N1
544,304.13435,8434170,59.2,304.1343024035,12,4.759649999641624e-05,20,18,O2N1
545,304.20705,4741640,32.2,304.2070734211,10,2.3421100024734187e-05,22,26,N1
547,305.08205,4252331,28.7,305.0819324785,13,0.00011752149998756067,19,13,O4
550,305.09731,6533806,45.3,305.09718861849996,17,0.00012138150003693227,23,13,O1
552,305.11837,9096882,64.0,305.1183179873,12,5.201270005272818e-05,20,17,O3
556,305.19115,4224191,28.5,305.1910890049,10,6.099510000012742e-05,22,25,O1
558,305.24871,2414538,15.2,305.2486038825,4,0.00010611750002453846,20,33,O2
560,306.09251,2707303,17.2,306.09243759029994,17,7.240970006705538e-05,22,12,O1N1
562,306.11365,3817323,25.3,306.11356695909996,12,8.304090005140097e-05,19,16,O3N1
565,306.12891,80297840,579.1,306.1288230991,16,8.690090004392914e-05,23,16,N1
566,306.22283999999996,4511615,30.3,306.22272348549996,9,0.00011651450000726982,22,28,N1
569,307.09762,3389474,22.2,307.0975825429,12,3.745710000657709e-05,19,15,O4
571,307.11284,11954213,84.2,307.11283868289996,16,1.3171000432521396e-06,23,15,O1
573,307.134,5863977,40.1,307.1339680517,11,3.1948300033946e-05,20,19,O3
575,307.14931,9629740,67.4,307.1492241917,15,8.580830001392314e-05,24,19,
576,307.19152,6497332,44.7,307.1914829293,5,3.707070004566049e-05,18,27,O4
577,307.20676000000003,5215287,35.4,307.20673906929994,9,2.0930700088683807e-05,22,27,O1
579,307.26428,8396865,58.4,307.2642539469,3,2.605309998671146e-05,20,35,O2
582,308.10822,6758622,46.6,308.10808765469994,16,0.0001323453000736663,22,14,O1N1
585,308.12934,2447842,15.4,308.12921702349996,11,0.0001229765000516636,19,18,O3N1
587,308.14445,515834080,3733.3,308.1444731635,15,2.3163499974998558e-05,23,18,N1
588,309.09221,6879638,47.4,309.0921032385,16,0.00010676150003519069,22,13,O2
590,309.1133,4069274,27.1,309.1132326073,11,6.739269997524389e-05,19,17,O4
593,309.12849,22241692,158.7,309.12848874729997,15,1.2527000308182323e-06,23,17,O1
596,309.14968,4182433,27.9,309.1496181161,10,6.188390000261279e-05,20,21,O3
599,309.20716,18495916,131.6,309.2071329937,4,2.7006300001630734e-05,18,29,O4
601,309.27997,99451320,717.9,309.2799040113,2,6.59886999869741e-05,20,37,O2
602,310.08742,7743056,53.7,310.08735221029997,16,6.778970004006624e-05,21,12,O2N1
604,310.12377999999995,6627415,45.6,310.12373771909995,15,4.228090000424345e-05,22,16,O1N1
609,310.16022999999996,61702748,444.5,310.1601232279,14,0.00010677209996856618,23,20,N1
614,311.10776,9062159,63.2,311.1077533029,15,6.6970999910154205e-06,22,15,O2
616,311.12895,3347219,21.9,311.1288826717,10,6.732829996280998e-05,19,19,O4
617,311.14425,28545814,204.4,311.1441388117,14,0.00011118830002487812,23,19,O1
620,311.1653,2891034,18.6,311.1652681805,9,3.181950000907818e-05,20,23,O3
622,311.22288,74687272,538.5,311.2227830581,3,9.694189998299407e-05,18,31,O4
623,311.25916,3527468,23.2,311.2591685669,2,8.566899964534969e-06,19,35,O3
624,311.29556,273154880,1975.8,311.2955540757,1,5.92430001233879e-06,20,39,O2
625,312.10301,6899659,47.2,312.1030022747,15,7.72530000858751e-06,21,14,O2N1
626,312.1395,7410642,50.8,312.13938778349996,14,0.00011221650004245021,22,18,O1N1
630,312.17576,37950424,270.1,312.1757732923,13,1.3292299968270527e-05,23,22,N1
634,313.08704,3260805,21.1,313.08701785849996,15,2.2141500039651874e-05,21,13,O3
635,313.12346,6454412,44.0,313.1234033673,14,5.6632700022873905e-05,22,17,O2
636,313.15989,17179794,121.0,313.1597888761,13,0.00010112390003769178,23,21,O1
640,313.23847,989398208,7101.4,313.2384331225,2,3.6877500008358766e-05,18,33,O4
644,314.11867,2782793,17.6,314.1186523391,14,1.766090002774945e-05,21,16,O2N1
645,314.15513,8579408,59.2,314.15503784789996,13,9.215210002366803e-05,22,20,O1N1
648,314.19147000000004,28923222,205.3,314.1914233567,12,4.6643300038340385e-05,23,24,N1
655,315.10278,6391302,43.5,315.10266792289997,14,0.00011207710002736349,21,15,O3
657,315.11798999999996,4456969,29.6,315.1179240629,18,6.593709997559927e-05,25,15,
658,315.13906000000003,23596556,167.1,315.1390534317,13,6.568300022991025e-06,22,19,O2
659,315.17548999999997,13927955,97.6,315.1754389405,12,5.1059499980965484e-05,23,23,O1
665,315.25406,136037920,974.4,315.2540831869,1,2.318690002311996e-05,18,35,O4
669,316.11319,210863824,1511.6,316.11317303469997,18,1.6965300005722384e-05,24,14,N1
670,316.13437999999996,5080269,34.1,316.1343024035,13,7.759649997751694e-05,21,18,O2N1
674,316.19192999999996,2426584,15.1,316.1918172811,7,0.00011271889997033213,19,26,O3N1
675,316.20709,5106907,34.3,316.2070734211,11,1.657889998796236e-05,23,26,N1
681,317.08209,3022725,19.2,317.0819324785,14,0.00015752150000025722,20,13,O4
683,317.09731,3542408,22.9,317.09718861849996,18,0.00012138150003693227,24,13,O1
686,317.11836,9207692,63.2,317.1183179873,13,4.201270002113233e-05,21,17,O3
687,317.13354,6006671,40.4,317.1335741273,17,3.4127300011732586e-05,25,17,
691,317.15473,5222803,34.8,317.1547034961,12,2.6503899960061972e-05,22,21,O2
692,317.1912,4885914,32.4,317.1910890049,11,0.0001109950999875764,23,25,O1
697,318.09238999999997,3633739,23.5,318.09243759029994,18,4.7590299971034256e-05,23,12,O1N1
701,318.12889,202082384,1435.8,318.1288230991,17,6.690090003758087e-05,24,16,N1
702,318.15006,6409303,43.3,318.1499524679,12,0.00010753210000302715,21,20,O2N1
704,318.22279,2957413,18.7,318.22272348549996,10,6.651450001982084e-05,23,28,N1
709,319.09769,4643090,30.7,319.0975825429,13,0.00010745710000037434,20,15,O4
712,319.11296,13142293,91.2,319.11283868289996,17,0.00012131710002449836,24,15,O1
715,319.13396,8608025,58.9,319.1339680517,12,8.051699978750548e-06,21,19,O3
717,319.14919,3494684,22.5,319.1492241917,16,3.4191700024166494e-05,25,19,
719,319.20682,2327080,14.2,319.20673906929994,10,8.093070005088521e-05,23,27,O1
721,319.22802,3244844,20.7,319.22786843809996,5,0.0001515619000542756,20,31,O3
725,320.09373,3088857,19.6,320.0928315147,13,0.0008984853000129078,19,14,O4N1
727,320.10815,5949404,40.0,320.10808765469994,17,6.234530007986905e-05,23,14,O1N1
730,320.12928999999997,3522016,22.7,320.12921702349996,12,7.297650000737121e-05,20,18,O3N1
732,320.14444,106154464,753.1,320.1444731635,16,3.3163500006594404e-05,24,18,N1
734,320.23832999999996,3103222,19.7,320.23837354989996,9,4.3549899999106856e-05,23,30,N1
738,321.11328,2849448,17.9,321.1132326073,12,4.739269996889561e-05,20,17,O4
740,321.12846,18256554,127.6,321.12848874729997,16,2.8747299950282468e-05,24,17,O1
742,321.14967,5010095,33.3,321.1496181161,11,5.1883900027860363e-05,21,21,O3
743,321.16497999999996,5344434,35.7,321.1648742561,15,0.00010574389995099409,25,21,
745,321.20712000000003,2623931,16.3,321.2071329937,5,1.2993699954222393e-05,19,29,O4
748,321.2224,2855870,18.0,321.22238913369995,9,1.0866300044654054e-05,23,29,O1
756,322.12372,8332150,56.9,322.12373771909995,16,1.771909995795795e-05,23,16,O1N1
760,322.14489,2516091,15.6,322.14486708789997,11,2.2912100007488334e-05,20,20,O3N1
762,322.16017,230591360,1638.7,322.1601232279,15,4.677210000636478e-05,24,20,N1
766,323.10782,10398786,71.0,323.1077533029,16,6.669710001006024e-05,23,15,O2
768,323.12882,3624006,23.2,323.1288826717,11,6.267169999318867e-05,20,19,O4
770,323.14411,20309066,141.0,323.1441388117,15,2.8811699962716375e-05,24,19,O1
773,323.1653,3454798,22.0,323.1652681805,10,3.181950000907818e-05,21,23,O3
776,323.2228,5215322,34.5,323.2227830581,4,1.69419000144444e-05,19,31,O4
778,323.25925,3066722,19.3,323.2591685669,3,8.143310003561055e-05,20,35,O3
779,323.29566,3700841,23.8,323.2955540757,2,0.00010592429998723674,21,39,O2
780,324.10311,8387859,56.9,324.1030022747,16,0.00010772530004032888,22,14,O2N1
783,324.13937999999996,5453083,36.1,324.13938778349996,15,7.783499995639431e-06,23,18,O1N1
787,324.17581,59288868,416.1,324.1757732923,14,3.6707700019178446e-05,24,22,N1
788,325.08713,3892708,25.1,325.08701785849996,16,0.00011214150003979739,22,13,O3
789,325.1235,10666476,72.9,325.1234033673,15,9.663269997872703e-05,23,17,O2
791,325.14457999999996,2650608,16.4,325.1445327361,10,4.72638999440278e-05,20,21,O4
792,325.15981,16489971,114.0,325.1597888761,14,2.112390001229869e-05,24,21,O1
794,325.18086,3683832,23.7,325.1809182449,9,5.824490000350124e-05,21,25,O3
798,325.23856,5744645,38.2,325.2384331225,3,0.00012687750000850428,19,33,O4
799,325.27481,8514060,57.7,325.2748186313,2,8.631299976968876e-06,20,37,O3
800,325.31126,14431764,99.5,325.3112041401,1,5.5859899987353856e-05,21,41,O2
802,326.11865,8076995,54.7,326.1186523391,15,2.3390999785988242e-06,22,16,O2N1
804,326.15515,5809866,38.7,326.15503784789996,14,0.0001121521000300163,23,20,O1N1
