,m/z,I,S/N,em,dbe,error,C,H,Class
12021,307.13401,6849796,45.7,307.1339680517,12,4.1948300008698425e-05,20,19,O3
12023,307.14922,2007303,11.7,307.1492241917,16,4.191699986222375e-06,24,19,
12026,307.17045,5614861,37.0,307.1703535605,11,9.643949999826873e-05,21,23,O2
12029,307.19147000000004,4194578,27.1,307.1914829293,6,1.2929299941788486e-05,18,27,O4
12031,307.20675,12407061,84.6,307.20673906929994,10,1.0930700057087961e-05,22,27,O1
12034,307.22794,3368219,21.3,307.22786843809996,5,7.156190002888252e-05,19,31,O3
12035,307.26433,7221540,48.3,307.2642539469,4,7.605309997416043e-05,20,35,O2
12050,308.09288,8408558,56.6,308.0928315147,13,4.848529999890161e-05,18,14,O4N1
12053,308.10819,13811186,94.5,308.10808765469994,17,0.00010234530003572218,22,14,O1N1
12057,308.1293,9993719,67.7,308.12921702349996,12,8.297650003896706e-05,19,18,O3N1
12061,308.14442,786304512,5508.8,308.1444731635,16,5.316349995609926e-05,23,18,N1
12062,308.1656,12518912,85.4,308.1656025323,11,2.532300015900546e-06,20,22,O2N1
12064,308.20211,2796553,17.3,308.2019880411,10,0.00012195890002431042,21,26,O1N1
12096,309.09222,3294947,20.8,309.0921032385,17,0.00011676150000994312,22,13,O2
12103,309.12847,22458092,155.1,309.12848874729997,16,1.874729997553004e-05,23,17,O1
12106,309.14966,6825201,45.5,309.1496181161,11,4.188389999626452e-05,20,21,O3
12111,309.18608,5876986,38.9,309.1860036249,10,7.637509997948655e-05,21,25,O2
12113,309.20716,8376063,56.4,309.2071329937,5,2.7006300001630734e-05,18,29,O4
12114,309.22238,7799555,52.3,309.22238913369995,9,9.13369996169422e-06,22,29,O1
12119,309.27997999999997,64458512,449.5,309.2799040113,3,7.598869996172652e-05,20,37,O2
12140,310.08741000000003,7995350,53.7,310.08735221029997,17,5.778970006531381e-05,21,12,O2N1
12141,310.10847,4098523,26.4,310.1084815791,12,1.1579099975733698e-05,18,16,O4N1
12145,310.12374,15654879,107.4,310.12373771909995,16,2.280900048390322e-06,22,16,O1N1
12151,310.14499,7265252,48.6,310.14486708789997,11,0.0001229121000392297,19,20,O3N1
12155,310.16022000000004,173363168,1212.8,310.1601232279,15,9.677210005065717e-05,23,20,N1
12158,310.18131,10542061,71.6,310.1812525967,10,5.7403299990710366e-05,20,24,O2N1
12162,310.21769,1776630,10.1,310.21763810549993,9,5.189450007492269e-05,21,28,O1N1
12184,311.10775,5605583,37.0,311.1077533029,16,3.3028999837370066e-06,22,15,O2
12190,311.12897000000004,4485333,29.1,311.1288826717,11,8.732830002600167e-05,19,19,O4
12193,311.14425,28418264,196.9,311.1441388117,15,0.00011118830002487812,23,19,O1
12199,311.16537,3835101,24.6,311.1652681805,10,0.00010181950000287543,20,23,O3
12202,311.18042,1201761,6.1,311.1805243205,14,0.00010432049998598814,24,23,
12205,311.20167000000004,3880166,24.9,311.2016536893,9,1.631070006169466e-05,21,27,O2
12206,311.22289,42356972,294.5,311.2227830581,4,0.00010694190001458992,18,31,O4
12207,311.23812999999996,2886895,17.9,311.23803919809995,8,9.080190000076982e-05,22,31,O1
12211,311.29558,64508156,449.8,311.2955540757,2,2.5924299961843644e-05,20,39,O2
12227,312.0667,1707577,9.5,312.0666167659,17,8.323410003185927e-05,20,10,O3N1
12234,312.103,11216322,75.5,312.1030022747,16,2.274699966164917e-06,21,14,O2N1
12241,312.12422999999995,3207624,19.9,312.1241316435,11,9.835649996148277e-05,18,18,O4N1
12244,312.1395,52048332,358.6,312.13938778349996,15,0.00011221650004245021,22,18,O1N1
12249,312.16058,2540241,15.3,312.1605171523,10,6.284770000775097e-05,19,22,O3N1
12251,312.17574,205885904,1425.4,312.1757732923,14,3.32922999746188e-05,23,22,N1
12252,312.19695,1263577,6.5,312.1969026611,9,4.733890000352403e-05,20,26,O2N1
12255,312.26973,1245675,6.3,312.2696736787,7,5.6321300007766695e-05,22,34,N1
12276,313.08705,1693875,9.4,313.08701785849996,16,3.21415000144043e-05,21,13,O3
12284,313.12343,8807100,58.8,313.1234033673,15,2.6632699984929786e-05,22,17,O2
12292,313.14466,3027137,18.7,313.1445327361,10,0.0001272638999694209,19,21,O4
12296,313.15989,25273028,172.9,313.1597888761,14,0.00010112390003769178,23,21,O1
12301,313.18093999999996,3909322,24.8,313.1809182449,9,2.175509996504843e-05,20,25,O3
12304,313.21736,3806419,24.1,313.2173037537,8,5.624630000511388e-05,21,29,O2
12307,313.23851,348787424,2416.3,313.2384331225,3,7.687750002105531e-05,18,33,O4
12325,314.08234,3687846,23.3,314.0822668303,16,7.316969998782952e-05,20,12,O3N1
12328,314.09761000000003,2453162,14.7,314.09752297029996,20,8.702970006879696e-05,24,12,N1
12331,314.11863999999997,17855408,121.5,314.1186523391,15,1.233910001019467e-05,21,16,O2N1
12335,314.13982999999996,1816756,10.3,314.1397817079,10,4.829209996159989e-05,18,20,O4N1
12339,314.15512,89412536,617.7,314.15503784789996,14,8.21521000489156e-05,22,20,O1N1
12344,314.17616,1750077,9.8,314.1761672167,9,7.2166999984801805e-06,19,24,O3N1
12348,314.19145,148673472,1028.6,314.1914233567,13,2.6643299975148693e-05,23,24,N1
12349,314.21259,1573958,8.6,314.21255272549996,8,3.72745000163377e-05,20,28,O2N1
12366,315.0662,1289367,6.6,315.0662824141,16,8.241410000664473e-05,20,11,O4
12375,315.10277,7549089,50.0,315.10266792289997,15,0.00010207710005261106,21,15,O3
12383,315.13903999999997,33457322,229.7,315.1390534317,14,1.3431700040200667e-05,22,19,O2
12389,315.15966000000003,1947822,11.2,315.1601828005,9,0.0005228004999935365,19,23,O4
12392,315.17548,18883762,128.6,315.1754389405,13,4.105950000621306e-05,23,23,O1
12396,315.19665,3442872,21.6,315.19656830929995,8,8.169070002850276e-05,20,27,O3
12401,315.25407,54990020,379.0,315.2540831869,2,1.3186899991524115e-05,18,35,O4
12405,315.26948,1839049,10.4,315.26933932689997,6,0.0001406731000201944,22,35,O1
12423,316.0979,5578645,36.4,316.09791689469995,15,1.689469996790649e-05,20,14,O3N1
12425,316.11318,134960544,933.5,316.11317303469997,19,6.9653000309699564e-06,24,14,N1
12427,316.13441,25724318,176.1,316.1343024035,14,0.00010759650001546106,21,18,O2N1
12431,316.15547999999995,2042275,11.9,316.1554317723,9,4.822769994916598e-05,18,22,O4N1
12435,316.1707,7259559,48.0,316.17068791229997,13,1.2087700042684446e-05,22,22,O1N1
12440,316.19178999999997,1933996,11.1,316.1918172811,8,2.728110001726236e-05,19,26,O3N1
12442,316.20707000000004,27796912,190.4,316.2070734211,12,3.4210999615424953e-06,23,26,N1
12445,316.22829,1415349,7.5,316.22820278989997,7,8.721010004819618e-05,20,30,O2N1
12459,317.09732,1590923,8.6,317.09718861849996,19,0.0001313815000685281,24,13,O1
12462,317.11832000000004,8264336,54.4,317.1183179873,14,2.012700065279205e-06,21,17,O3
12465,317.13357,1333652,6.9,317.1335741273,18,4.1272999737884675e-06,25,17,
12470,317.15472,12007065,80.1,317.1547034961,13,1.6503899985309545e-05,22,21,O2
12478,317.17605,1547678,8.3,317.1758328649,8,0.00021713510000154201,19,25,O4
12482,317.19119,11505314,76.6,317.1910890049,12,0.00010099510001282397,23,25,O1
12487,317.21227000000005,2522279,15.0,317.21221837369995,7,5.162630009181157e-05,20,29,O3
12492,317.28508,4136121,26.1,317.2849893913,5,9.060870002031152e-05,22,37,O1
12507,318.07718,1765501,9.8,318.0771814503,15,1.450299976113456e-06,19,12,O4N1
12512,318.09238999999997,4612481,29.3,318.09243759029994,19,4.7590299971034256e-05,23,12,O1N1
12516,318.11357000000004,7086982,46.3,318.11356695909996,14,3.0409000828512944e-06,20,16,O3N1
12518,318.12887,249173904,1706.7,318.1288230991,18,4.6900900031232595e-05,24,16,N1
12519,318.15006,33236878,225.7,318.1499524679,13,0.00010753210000302715,21,20,O2N1
12524,318.18632,5395352,34.7,318.1863379767,12,1.797669995085016e-05,22,24,O1N1
12528,318.20745,1611677,8.8,318.20746734549994,7,1.7345499941257003e-05,19,28,O3N1
12530,318.22278,30054304,203.8,318.22272348549996,11,5.6514500045068417e-05,23,28,N1
12546,319.0977,2464633,14.6,319.0975825429,14,0.00011745709997512677,20,15,O4
12549,319.11293,10727549,71.3,319.11283868289996,18,9.131710004339766e-05,24,15,O1
12553,319.13399,5856899,37.9,319.1339680517,13,2.1948300002350152e-05,21,19,O3
12558,319.17031000000003,4258444,26.9,319.1703535605,12,4.356049998932576e-05,22,23,O2
12562,319.19152,2144657,12.4,319.1914829293,7,3.707070004566049e-05,19,27,O4
12564,319.20684,8435860,55.6,319.20673906929994,11,0.00010093070005723348,23,27,O1
12569,319.22792999999996,2645146,15.9,319.22786843809996,6,6.156189999728667e-05,20,31,O3
12585,320.09292999999997,2856817,17.3,320.0928315147,14,9.848529998635058e-05,19,14,O4N1
12590,320.10818,18848116,127.0,320.10808765469994,18,9.234530006096975e-05,23,14,O1N1
12593,320.1292,10652026,70.8,320.12921702349996,13,1.7023499935930886e-05,20,18,O3N1
12595,320.1444,206657920,1415.1,320.1444731635,17,7.316349996244753e-05,24,18,N1
12597,320.16562999999996,14612867,97.9,320.1656025323,12,2.7467699965200154e-05,21,22,O2N1
12599,320.18655,1343752,6.9,320.18673190109996,7,0.000181901099949755,18,26,O4N1
12601,320.20205,3923852,24.6,320.2019880411,11,6.19589000052656e-05,22,26,O1N1
12606,320.23832000000004,25002388,169.2,320.23837354989996,10,5.3549899917015864e-05,23,30,N1
12629,321.11323,3180144,19.5,321.1132326073,13,2.60730001855336e-06,20,17,O4
12632,321.12844,15272563,102.5,321.12848874729997,17,4.874729995663074e-05,24,17,O1
12638,321.14959,5111417,32.8,321.1496181161,12,2.811609999753273e-05,21,21,O3
12639,321.16492,1424509,7.5,321.1648742561,16,4.574389998879269e-05,25,21,
12642,321.18609,3960450,24.9,321.1860036249,11,8.637509995423898e-05,22,25,O2
12645,321.2071,1926407,10.9,321.2071329937,6,3.2993699960570666e-05,19,29,O4
12648,321.22237,8659595,57.1,321.22238913369995,10,1.9133699936446646e-05,23,29,O1
12652,321.24343,3151760,19.3,321.24351850249997,5,8.850249997749415e-05,20,33,O3
12654,321.27997,1713433,9.5,321.2799040113,4,6.59886999869741e-05,21,37,O2
12668,322.08744,1900900,10.7,322.08735221029997,18,8.778970004641451e-05,22,12,O2N1
12670,322.10851,8117097,53.4,322.1084815791,13,2.842090003696285e-05,19,16,O4N1
12673,322.12368,29801326,202.1,322.12373771909995,17,5.77190999706545e-05,23,16,O1N1
12678,322.14485,8732530,57.6,322.14486708789997,12,1.7087899948364793e-05,20,20,O3N1
12680,322.16013,461708160,3164.4,322.1601232279,16,6.772099993668235e-06,24,20,N1
12681,322.18134,10451836,69.4,322.1812525967,11,8.740329997181107e-05,21,24,O2N1
12687,322.2176,2743173,16.5,322.21763810549993,10,3.810549992522283e-05,22,28,O1N1
12708,323.10782,7649381,49.7,323.1077533029,17,6.669710001006024e-05,23,15,O2
12713,323.12879,4476523,28.2,323.1288826717,12,9.267170003113279e-05,20,19,O4
12716,323.14409,21838958,146.2,323.1441388117,16,4.881169996906465e-05,24,19,O1
12720,323.16528999999997,5188724,33.0,323.1652681805,11,2.1819499977482337e-05,21,23,O3
12725,323.20176000000004,4628093,29.2,323.2016536893,10,0.00010631070006184018,22,27,O2
12726,323.22275,8198275,53.5,323.2227830581,5,3.305809997300457e-05,19,31,O4
12728,323.23795,5472390,34.9,323.23803919809995,9,8.91980999426778e-05,23,31,O1
12729,323.25921,3095180,18.8,323.2591685669,4,4.1433100022914005e-05,20,35,O3
12731,323.29567000000003,3179157,19.3,323.2955540757,3,0.00011592430001883258,21,39,O2
12743,324.10312999999996,9685346,63.6,324.1030022747,17,0.00012772529998983373,22,14,O2N1
12746,324.12416,4730727,29.9,324.1241316435,12,2.835650002452894e-05,19,18,O4N1
12749,324.13937000000004,19064170,127.3,324.13938778349996,16,1.778349991354844e-05,23,18,O1N1
12755,324.16045,6353777,40.9,324.1605171523,11,6.715229994824767e-05,20,22,O3N1
12759,324.17576,151608688,1028.4,324.1757732923,15,1.3292299968270527e-05,24,22,N1
12760,324.19701000000003,10179962,66.9,324.1969026611,10,0.00010733890002256885,21,26,O2N1
12771,325.08693,1401949,7.3,325.08701785849996,17,8.785849996684192e-05,22,13,O3
12776,325.1235,7830118,51.0,325.1234033673,16,9.663269997872703e-05,23,17,O2
12781,325.14459,3970412,24.7,325.1445327361,11,5.7263899975623644e-05,20,21,O4
12785,325.15979,21724784,145.4,325.1597888761,15,1.1239000059504178e-06,24,21,O1
12789,325.18085,4788853,30.3,325.1809182449,10,6.824489997825367e-05,21,25,O3
12794,325.21738,5100158,32.4,325.2173037537,9,7.624630001146215e-05,22,29,O2
12796,325.23857999999996,3852420,23.9,325.2384331225,4,0.00014687749995800914,19,33,O4
12797,325.25375,2205320,12.7,325.25368926249996,8,6.073750006407863e-05,23,33,O1
12798,325.27477000000005,6393997,41.2,325.2748186313,3,4.8631299932822e-05,20,37,O3
12799,325.31122999999997,7771798,50.6,325.3112041401,2,2.5859899949409737e-05,21,41,O2
12810,326.08232000000004,2198108,12.7,326.08226683029994,17,5.316970009516808e-05,21,12,O3N1
12816,326.1186,17557350,117.1,326.1186523391,16,5.23390999660478e-05,22,16,O2N1
12824,326.13989,2064107,11.8,326.1397817079,11,0.00010829209998064471,19,20,O4N1
12827,326.15512,47320944,319.4,326.15503784789996,15,8.21521000489156e-05,23,20,O1N1
12832,326.17624,3590005,22.1,326.1761672167,10,7.278330002691291e-05,20,24,O3N1
12835,326.19142999999997,140877696,955.5,326.1914233567,14,6.64329996880042e-06,24,24,N1
12837,326.21261,1479806,7.8,326.21255272549996,9,5.727450002268597e-05,21,28,O2N1
12840,326.23367,1605379,8.6,326.2336820943,4,1.2094299961518118e-05,18,32,O4N1
12855,327.06621,1782107,9.8,327.0662824141,17,7.241409997504888e-05,21,11,O4
12861,327.10277,4352612,27.3,327.10266792289997,16,0.00010207710005261106,22,15,O3
12870,327.13902,10286190,67.6,327.1390534317,15,3.343169998970552e-05,23,19,O2
12874,327.16021,2765683,16.5,327.1601828005,10,2.7199499982089037e-05,20,23,O4
12877,327.1754,19171446,128.1,327.1754389405,14,3.8940499962336617e-05,24,23,O1
12880,327.19667999999996,2162557,12.4,327.19656830929995,9,0.00011169070000960346,21,27,O3
12882,327.23306,2404742,14.1,327.2329538181,8,0.00010618190003697237,22,31,O2
12883,327.25403,4371084,27.4,327.2540831869,3,5.318690000422066e-05,19,35,O4
12887,327.29042999999996,2102165,12.0,327.2904686957,2,3.86957000273469e-05,20,39,O3
12900,328.09782,5563752,35.5,328.09791689469995,16,9.689469993645616e-05,21,14,O3N1
12902,328.11314,9290091,60.9,328.11317303469997,20,3.303469998172659e-05,25,14,N1
12905,328.13431,22290800,149.3,328.1343024035,15,7.5965000405631145e-06,22,18,O2N1
12909,328.15553,1660790,9.0,328.1554317723,10,9.822769999345837e-05,19,22,O4N1
12913,328.17077,70377848,476.2,328.17068791229997,14,8.208770003648169e-05,23,22,O1N1
12917,328.19187,1520768,8.1,328.1918172811,9,5.271890000813073e-05,20,26,O3N1
12919,328.20702,95027584,643.7,328.2070734211,13,5.342110000583489e-05,24,26,N1
12933,329.08192,2092650,11.9,329.0819324785,16,1.2478499968437973e-05,21,13,O4
12941,329.11842,8572531,55.6,329.1183179873,15,0.00010201270004017715,22,17,O3
12946,329.1337,1362807,6.9,329.1335741273,19,0.00012587269998221018,26,17,
12949,329.1547,28951164,193.1,329.1547034961,14,3.4961000210387283e-06,23,21,O2
12955,329.17579,1916802,10.7,329.17583286490003,9,4.2864900024142116e-05,20,25,O4
12958,329.19108,13598342,89.5,329.1910890049,13,9.004899993669824e-06,24,25,O1
12963,329.21221,2353676,13.6,329.21221837369995,8,8.373699927233247e-06,21,29,O3
12965,329.24854,1328022,6.7,329.2486038825,7,6.388250000100015e-05,22,33,O2
12966,329.26968999999997,3403931,20.7,329.2697332513,2,4.325130004190214e-05,19,37,O4
12967,329.28488,1731743,9.4,329.2849893913,6,0.0001093912999863278,23,37,O1
12977,330.07727,4539249,28.4,330.0771814503,16,8.854970002403206e-05,20,12,O4N1
12980,330.09256,1476981,7.7,330.09243759029994,20,0.00012240970005450436,24,12,O1N1
12982,330.11354,6711163,43.0,330.11356695909996,15,2.6959099955092825e-05,21,16,O3N1
12983,330.12872999999996,276079488,1861.0,330.1288230991,19,9.309910001320532e-05,25,16,N1
12987,330.14993,24877956,165.6,330.1499524679,14,2.2467900009814912e-05,22,20,O2N1
12991,330.17111,1637258,8.8,330.17108183669995,9,2.8163300044070638e-05,19,24,O4N1
12995,330.18639,5886862,37.5,330.1863379767,13,5.2023300042947085e-05,23,24,O1N1
13000,330.20751,1846163,10.2,330.20746734549994,8,4.2654500077787816e-05,20,28,O3N1
13002,330.22272999999996,18332568,121.5,330.22272348549996,12,6.5145000007760245e-06,24,28,N1
13004,330.26487000000003,1258275,6.2,330.2649822231,2,0.00011222309996128388,18,36,O4N1
13018,331.13399,7681162,49.6,331.1339680517,14,2.1948300002350152e-05,22,19,O3
13020,331.14926,1407886,7.2,331.1492241917,18,3.580830002647417e-05,26,19,
13022,331.17042999999995,12598420,82.8,331.1703535605,13,7.643949993507704e-05,23,23,O2
13029,331.19151,1741594,9.5,331.1914829293,8,2.707070001406464e-05,20,27,O4
13032,331.20668,8826014,57.3,331.20673906929994,12,5.9069299936709285e-05,24,27,O1
13035,331.22787999999997,2181027,12.4,331.22786843809996,7,1.15619000098377e-05,21,31,O3
13038,331.26437000000004,1902765,10.6,331.2642539469,6,0.0001160531000437004,22,35,O2
13039,331.3007,3937463,24.3,331.3006394557,5,6.054430002677691e-05,23,39,O1
13042,332.09279,3292811,19.9,332.0928315147,15,4.151470000124391e-05,20,14,O4N1
13046,332.10805,12222863,80.2,332.10808765469994,19,3.765469995187232e-05,24,14,O1N1
13050,332.14455,268150176,1807.5,332.1444731635,18,7.683649999989939e-05,25,18,N1
13051,332.16568,27637150,184.2,332.1656025323,13,7.746770000949255e-05,22,22,O2N1
13053,332.20198,4477865,27.9,332.2019880411,12,8.041099988531641e-06,23,26,O1N1
13057,332.23843999999997,19588530,129.9,332.23837354989996,11,6.645010000738694e-05,24,30,N1
13068,333.0922,1866649,10.3,333.0921032385,19,9.676150000359485e-05,24,13,O2
13073,333.11324,2515615,14.7,333.1132326073,14,7.392700013042486e-06,21,17,O4
13076,333.12855,15081123,99.5,333.12848874729997,18,6.125270004986305e-05,25,17,O1
13079,333.14966,5865129,37.3,333.1496181161,13,4.188389999626452e-05,22,21,O3
13084,333.18593,4439219,27.7,333.1860036249,12,7.362490003970379e-05,23,25,O2
13088,333.20714,2656184,15.6,333.2071329937,7,7.006299995282461e-06,20,29,O4
13091,333.2224,5950653,37.9,333.22238913369995,11,1.0866300044654054e-05,24,29,O1
13096,333.2436,1235906,6.1,333.24351850249997,6,8.149750004804446e-05,21,33,O3
13099,333.28004,1691852,9.1,333.2799040113,5,0.00013598869998077134,22,37,O2
13107,334.10842,3266733,19.8,334.1084815791,14,6.157909996318267e-05,20,16,O4N1
13111,334.12377999999995,29808562,198.9,334.12373771909995,18,4.228090000424345e-05,24,16,O1N1
13115,334.14498,11760567,77.1,334.14486708789997,13,0.00011291210000763385,21,20,O3N1
13117,334.16017999999997,221685696,1493.9,334.1601232279,17,5.677209998111721e-05,25,20,N1
13119,334.18127000000004,9913281,64.6,334.1812525967,12,1.740330003485724e-05,22,24,O2N1
13123,334.21766,2844107,16.9,334.21763810549993,11,2.189450009382199e-05,23,28,O1N1
13129,334.25412,16814036,111.2,334.25402361429997,10,9.638570003289715e-05,24,32,N1
13138,335.10764,3442878,20.8,335.1077533029,18,0.0001133028999902308,24,15,O2
13143,335.12897000000004,2813124,16.6,335.1288826717,13,8.732830002600167e-05,21,19,O4
13146,335.14423,17967304,118.1,335.1441388117,17,9.118830001852984e-05,25,19,O1
13149,335.16528999999997,4384206,27.1,335.1652681805,12,2.1819499977482337e-05,22,23,O3
13155,335.20165,3442392,20.8,335.2016536893,11,3.689300001497031e-06,23,27,O2
13160,335.23805,6442210,40.9,335.23803919809995,10,1.0801900032220146e-05,24,31,O1
13163,335.25914,2632552,15.4,335.2591685669,5,2.856689997088324e-05,21,35,O3
13164,335.29559,2646514,15.5,335.2955540757,4,3.592429999343949e-05,22,39,O2
13175,336.10295,4032976,24.7,336.1030022747,18,5.227469995361389e-05,23,14,O2N1
13178,336.1241,5300694,33.2,336.1241316435,13,3.164349999451588e-05,20,18,O4N1
13181,336.13935,41114072,273.1,336.13938778349996,17,3.778349997674013e-05,24,18,O1N1
13186,336.16061,6463456,41.0,336.1605171523,12,9.284770004569509e-05,21,22,O3N1
13188,336.17586,237251040,1586.9,336.1757732923,16,8.670770000662742e-05,25,22,N1
13189,336.19698,9022954,58.2,336.1969026611,11,7.733889998462473e-05,22,26,O2N1
13191,336.23332999999997,1631860,8.7,336.23328816989994,10,4.1830100030892936e-05,23,30,O1N1
13196,336.3272,19110414,125.7,336.3271885563,3,1.1443700032032211e-05,22,42,O1N1
13203,337.08715,1624032,8.6,337.08701785849996,18,0.00013214150004614567,23,13,O3
13211,337.12347,9479914,61.2,337.1234033673,17,6.663269999762633e-05,24,17,O2
13216,337.14453,3501808,21.2,337.1445327361,12,2.7361000434211746e-06,21,21,O4
13219,337.15977000000004,17017588,111.7,337.1597888761,16,1.8876099943554436e-05,25,21,O1
13224,337.1809,4594426,28.5,337.1809182449,11,1.8244899990804697e-05,22,25,O3
13230,337.2174,4419844,27.3,337.2173037537,10,9.624630001781043e-05,23,29,O2
13232,337.23845,1372170,6.9,337.2384331225,5,1.6877500002010493e-05,20,33,O4
13233,337.25363,3396366,20.5,337.25368926249996,9,5.926249997401101e-05,24,33,O1
13236,337.31127999999995,54954780,365.8,337.3112041401,3,7.585989993685871e-05,22,41,O2
13247,338.08223,1576180,8.3,338.08226683029994,18,3.6830299961820856e-05,22,12,O3N1
13252,338.11875,10748926,69.7,338.1186523391,17,9.766089999629912e-05,23,16,O2N1
13256,338.13982999999996,3882500,23.7,338.1397817079,12,4.829209996159989e-05,20,20,O4N1
13260,338.1551,15737865,103.1,338.15503784789996,16,6.215210004256733e-05,24,20,O1N1
13266,338.17613,5376527,33.7,338.1761672167,11,3.721669997958088e-05,21,24,O3N1
13268,338.19135,101936144,680.5,338.1914233567,15,7.335669999974925e-05,25,24,N1
13270,338.21255,8417305,54.1,338.21255272549996,10,2.72549993951543e-06,22,28,O2N1
13285,339.10274,2344209,13.4,339.10266792289997,17,7.207710001466694e-05,23,15,O3
13293,339.13903,7559452,48.4,339.1390534317,16,2.3431700014953094e-05,24,19,O2
13298,339.16022000000004,2749217,16.1,339.1601828005,11,3.719950001368488e-05,21,23,O4
13304,339.17554,16123174,105.7,339.1754389405,15,0.00010105950002525788,25,23,O1
13307,339.19661,3044396,18.1,339.19656830929995,10,4.1690700072649634e-05,22,27,O3
13311,339.23281000000003,4735158,29.4,339.2329538181,9,0.00014381809995711592,23,31,O2
13313,339.25404,3645756,22.1,339.2540831869,4,4.3186900029468234e-05,20,35,O4
13314,339.26932,1330944,6.6,339.26933932689997,8,1.9326899973748368e-05,24,35,O1
13316,339.3269,26574160,175.7,339.3268542045,2,4.579550000016752e-05,22,43,O2
13331,340.09796,3446825,20.8,340.09791689469995,17,4.310530005113833e-05,22,14,O3N1
13337,340.13439,21466674,141.5,340.1343024035,16,8.759650000911279e-05,23,18,O2N1
13340,340.15542999999997,2094905,11.8,340.1554317723,11,1.7723000382829923e-06,20,22,O4N1
13342,340.17066,34168380,226.6,340.17068791229997,15,2.79122999700121e-05,24,22,O1N1
13347,340.1918,2385219,13.7,340.1918172811,10,1.7281099985666515e-05,21,26,O3N1
13349,340.20706,87674440,585.0,340.2070734211,14,1.3421099993138341e-05,25,26,N1
13350,340.22835,2387021,13.7,340.22820278989997,9,0.00014721010001039758,22,30,O2N1
13352,340.24944,1341139,6.7,340.2493321587,4,0.0001078413000072942,19,34,O4N1
13362,341.08196,1854526,10.1,341.0819324785,17,2.7521499987415154e-05,22,13,O4
13369,341.11829,5126984,32.1,341.1183179873,16,2.7987299972664914e-05,23,17,O3
13377,341.15477000000004,9821010,63.5,341.1547034961,15,6.650390002960194e-05,24,21,O2
13383,341.1759,2442584,14.1,341.17583286490003,10,6.713509998235168e-05,21,25,O4
13387,341.19116,15107932,98.9,341.1910890049,14,7.099510003172327e-05,25,25,O1
13393,341.21181,2708066,15.9,341.21221837369995,9,0.00040837369994051187,22,29,O3
13397,341.24855,2581869,15.0,341.2486038825,8,5.388249996940431e-05,23,33,O2
13399,341.26972,5209971,32.6,341.2697332513,3,1.3251300003958022e-05,20,37,O4
13414,342.11351,6305378,39.6,342.11356695909996,16,5.6959099936193525e-05,22,16,O3N1
13416,342.12891,29950054,196.8,342.1288230991,20,8.690090004392914e-05,26,16,N1
13419,342.15005,24002668,157.3,342.1499524679,15,9.753210002827473e-05,23,20,O2N1
13424,342.17117,1406578,7.1,342.1710818367,10,8.816330000627204e-05,20,24,O4N1
13426,342.18632,49574008,327.2,342.1863379767,14,1.797669995085016e-05,24,24,O1N1
13430,342.20736,1639676,8.6,342.20746734549994,9,0.00010734549994140252,21,28,O3N1
13433,342.22267999999997,58183808,384.5,342.22272348549996,13,4.348549998667295e-05,25,28,N1
13435,342.24381,1517447,7.8,342.2438528543,8,4.285429997707979e-05,22,32,O2N1
13443,343.09769,3644793,22.0,343.0975825429,16,0.00010745710000037434,22,15,O4
13446,343.11293,2430334,13.9,343.11283868289996,20,9.131710004339766e-05,26,15,O1
13452,343.13403,7977348,50.8,343.1339680517,15,6.19483000150467e-05,23,19,O3
13456,343.14926,1802632,9.7,343.1492241917,19,3.580830002647417e-05,27,19,
13460,343.17032,22579598,147.8,343.1703535605,14,3.3560500014573336e-05,24,23,O2
13465,343.19149,2159764,12.1,343.1914829293,9,7.070700007716368e-06,21,27,O4
13468,343.20677,8745368,55.9,343.20673906929994,13,3.0930700063436234e-05,25,27,O1
13472,343.22791,2559902,14.8,343.22786843809996,8,4.156190004778182e-05,22,31,O3
13474,343.26416,1243816,6.0,343.2642539469,7,9.394689999453476e-05,23,35,O2
13477,343.28538,2919599,17.1,343.2853833157,2,3.315700041639502e-06,20,39,O4
13478,343.30045,1292211,6.3,343.3006394557,6,0.00018945569996731138,24,39,O1
13485,344.09292999999997,8745621,55.9,344.0928315147,16,9.848529998635058e-05,21,14,O4N1
13490,344.10816,3985561,24.2,344.10808765469994,20,7.234530005462148e-05,25,14,O1N1
13493,344.12916,8143519,51.9,344.12921702349996,15,5.702349994862743e-05,22,18,O3N1
13494,344.14436,260256416,1727.6,344.1444731635,19,0.00011316349997514408,26,18,N1
13495,344.16558,21613226,141.4,344.1656025323,14,2.253230002224882e-05,23,22,O2N1
13500,344.2021,4836020,29.9,344.2019880411,13,0.00011195889999271458,24,26,O1N1
13505,344.22325,1393082,7.0,344.22311740989994,8,0.00013259010006549943,21,30,O3N1
13507,344.23839,13503166,87.5,344.23837354989996,12,1.6450100019937963e-05,25,30,N1
13526,345.12845,5799357,36.3,345.12848874729997,19,3.8747299981878314e-05,26,17,O1
13529,345.14959,7112643,45.0,345.1496181161,14,2.811609999753273e-05,23,21,O3
13535,345.1861,10996686,70.8,345.1860036249,13,9.637509998583482e-05,24,25,O2
13540,345.2072,1370324,6.8,345.2071329937,8,6.700630001432728e-05,21,29,O4
13543,345.22245,5564376,34.7,345.22238913369995,12,6.086630003210303e-05,25,29,O1
13551,345.31639,4525043,27.8,345.3162895201,5,0.00010047990002703955,24,41,O1
13558,346.1084,3360470,20.1,346.1084815791,15,8.157909996953094e-05,21,16,O4N1
