,m/z,I,S/N,em,dbe,error,C,H,Class
1614,361.2385,4081776,24.6,361.2384331225,7,6.687749998945947e-05,22,33,O4
1617,361.25391,3984501,24.0,361.25368926249996,11,0.0002207375000580214,26,33,O1
1620,361.27515,10486908,66.7,361.2748186313,6,0.00033136870001726493,23,37,O3
1624,361.31154,22197384,143.8,361.3112041401,5,0.00033585989996254284,24,41,O2
1627,362.15537,11312550,72.2,362.15503784789996,18,0.0003321521000430039,26,20,O1N1
1629,362.17643,5543341,34.2,362.1761672167,13,0.0002627833000019564,23,24,O3N1
1630,362.19161,28181938,183.1,362.1914233567,17,0.00018664330002593488,27,24,N1
1631,362.21265,7407033,46.5,362.21255272549996,12,9.727450003538252e-05,24,28,O2N1
1633,362.24919,6161861,38.3,362.24893823429994,11,0.0002517657000566942,25,32,O1N1
1635,362.28564,47625680,311.0,362.2853237431,10,0.0003162569000210169,26,36,N1
1641,363.16084,18294522,116.4,363.1601828005,13,0.0006571994999831077,23,23,O4
1644,363.17576,2560511,14.4,363.1754389405,17,0.00032105950003824546,27,23,O1
1648,363.1968,4908806,29.6,363.19656830929995,12,0.0002316907000476931,24,27,O3
1652,363.23312999999996,9560850,59.8,363.2329538181,11,0.0001761818999739262,25,31,O2
1655,363.25435,4840730,29.2,363.2540831869,6,0.00026681309998366487,22,35,O4
1656,363.26962000000003,6182175,37.9,363.26933932689997,10,0.0002806731000646323,26,35,O1
1660,363.29082,10871590,68.3,363.2904686957,5,0.0003513043000111793,23,39,O3
1661,363.32711,47154996,303.6,363.3268542045,4,0.00025579549998155926,24,43,O2
1663,364.13465,3088965,17.8,364.1343024035,18,0.0003475965000347969,25,18,O2N1
1665,364.15584,2466124,13.8,364.1554317723,13,0.0004082277000065915,22,22,O4N1
1667,364.17103,9380945,58.6,364.17068791229997,17,0.0003420877000053224,26,22,O1N1
1670,364.19208,3214424,18.6,364.1918172811,12,0.00026271889998952247,23,26,O3N1
1671,364.20727999999997,28203102,180.7,364.2070734211,16,0.00020657889996300582,27,26,N1
1672,364.22837999999996,10135652,63.5,364.22820278989997,11,0.00017721009999149828,24,30,O2N1
1674,364.26487000000003,2692209,15.2,364.26458829869995,10,0.0002817013000822044,25,34,O1N1
1679,365.1551,2608544,14.7,365.1547034961,17,0.0003965038999922399,26,21,O2
1682,365.17618999999996,2445735,13.6,365.17583286490003,12,0.0003571350999322931,23,25,O4
1686,365.19138,3890092,23.0,365.1910890049,16,0.00029099509998786743,27,25,O1
1689,365.21243,6635955,40.8,365.21221837369995,11,0.00021162630002891092,24,29,O3
1694,365.24876,10968512,68.9,365.2486038825,10,0.00015611750001198743,25,33,O2
1697,365.26999,4050375,24.0,365.2697332513,5,0.00025674869999647854,22,37,O4
1698,365.28528,6715852,41.3,365.2849893913,9,0.00029060870002695083,26,37,O1
1699,365.34279,129104352,834.9,365.34250426890003,3,0.00028573109995022605,24,45,O2
1701,366.15016,6475507,39.8,366.1499524679,17,0.00020753210003476852,25,20,O2N1
1703,366.17132000000004,1922810,10.2,366.1710818367,12,0.00023816330002546238,22,24,O4N1
1705,366.18663,11567871,72.8,366.1863379767,16,0.0002920233000054395,26,24,O1N1
1707,366.20783,3756295,22.1,366.20746734549994,11,0.00036265450006567335,23,28,O3N1
1708,366.22303,26499852,169.6,366.22272348549996,15,0.0003065145000391567,27,28,N1
1710,366.24413,15082259,95.6,366.2438528543,10,0.00027714570001080574,24,32,O2N1
1713,366.28046,2809888,16.0,366.28023836309995,9,0.00022163690005072567,25,36,O1N1
1719,367.17054,2703440,15.3,367.1703535605,16,0.00018643949999841425,26,23,O2
1723,367.19171,2008663,10.8,367.1914829293,11,0.00022707070002070395,23,27,O4
1725,367.20696,3396188,19.8,367.20673906929994,15,0.0002209307000384797,27,27,O1
1728,367.2283,5778019,35.2,367.22786843809996,10,0.0004315619000294646,24,31,O3
1731,367.24388,2157417,11.8,367.2431245781,14,0.0007554219000098783,28,31,
1734,367.26457999999997,15389808,97.6,367.2642539469,9,0.0003260530999682487,25,35,O2
1736,367.28552,6268023,38.4,367.2853833157,4,0.0001366843000027984,22,39,O4
1737,367.30088,4142204,24.6,367.3006394557,8,0.00024054430002706795,26,39,O1
1738,367.32196,5487236,33.4,367.3217688245,3,0.00019117549999236871,23,43,O3
1740,367.3584,415710336,2693.4,367.3581543333,2,0.00024566670003878244,24,47,O2
1742,368.12962000000005,2044824,11.0,368.12921702349996,17,0.000402976500083696,24,18,O3N1
1744,368.16586,7444900,46.0,368.1656025323,16,0.0002574677000097836,25,22,O2N1
1747,368.20218,10774961,67.6,368.2019880411,15,0.00019195890001810767,26,26,O1N1
1749,368.22336,2375096,13.2,368.22311740989994,10,0.00024259010007199322,23,30,O3N1
1750,368.23866,25750974,164.8,368.23837354989996,14,0.0002864501000203745,27,30,N1
1751,368.25985,3646916,21.4,368.2595029187,9,0.0003470812999921691,24,34,O2N1
1753,368.28094,2935244,16.8,368.2806322875,4,0.0003077124999890657,21,38,O4N1
1755,368.29623,4803537,28.9,368.29588842749996,8,0.000341572500019538,25,38,O1N1
1756,368.33246,2043357,11.0,368.3322739363,7,0.00018606370002771655,26,42,N1
1760,369.14987,2364149,13.1,369.1496181161,16,0.0002518839000344997,25,21,O3
1764,369.1863,5667586,34.5,369.1860036249,15,0.00029637509999247413,26,25,O2
1767,369.20742,3409673,19.9,369.2071329937,10,0.00028700630002731486,23,29,O4
1770,369.22269,3897614,23.0,369.22238913369995,14,0.0003008663000514389,27,29,O1
1774,369.24379,5447446,33.1,369.24351850249997,9,0.0002714975000230879,24,33,O3
1778,369.28012,14657314,92.8,369.2799040113,8,0.00021598870000616444,25,37,O2
1779,369.30135,11637545,73.2,369.3010333801,3,0.00031661989999065554,22,41,O4
1780,369.31663,7645999,47.3,369.3162895201,7,0.000340479899989532,26,41,O1
1781,369.3378,2476342,13.8,369.3374188889,2,0.0003811111000118217,23,45,O3
1785,370.14509,4347979,26.0,370.14486708789997,16,0.00022291210001412765,24,20,O3N1
1786,370.16029,10462288,64.7,370.1601232279,20,0.000166772099987611,28,20,N1
1787,370.1814,7245911,44.1,370.1812525967,15,0.00014740329999085588,25,24,O2N1
1791,370.21785,10524772,65.1,370.21763810549993,14,0.00021189450006886545,26,28,O1N1
1793,370.25437,41807984,264.9,370.25402361429997,13,0.00034638570002698543,27,32,N1
1795,370.27546,8969335,55.1,370.2751529831,8,0.00030701690002388204,24,36,O2N1
1798,370.31155,2162820,11.6,370.31153849189997,7,1.1508100044466119e-05,25,40,O1N1
1801,371.16562999999996,4119977,24.1,371.1652681805,15,0.00036181949997171614,25,23,O3
1805,371.20192000000003,7689654,46.9,371.2016536893,14,0.00026631070005578295,26,27,O2
1808,371.22294,3646397,21.1,371.2227830581,9,0.0001569419000020389,23,31,O4
1811,371.23816,4312514,25.4,371.23803919809995,13,0.00012080190003871394,27,31,O1
1815,371.25937000000005,5837258,35.1,371.2591685669,8,0.0002014331000737002,24,35,O3
1818,371.29589,22759894,143.2,371.2955540757,7,0.00033592429997497675,25,39,O2
1819,371.31711,11704797,72.6,371.31668344450003,2,0.0004265554999847154,22,43,O4
1820,371.33231,11823586,73.3,371.3319395845,6,0.0003704155000150422,26,43,O1
1822,372.13948,2818040,15.8,372.13938778349996,20,9.221650003610193e-05,27,18,O1N1
1824,372.16072,3411967,19.6,372.1605171523,15,0.00020284770005218888,24,22,O3N1
1825,372.17592,19347204,121.4,372.1757732923,19,0.00014670770002567224,28,22,N1
1826,372.1972,9347851,57.5,372.1969026611,14,0.0002973388999976123,25,26,O2N1
1828,372.2337,8937240,54.9,372.23328816989994,13,0.00041183010006307086,26,30,O1N1
1829,372.25481,2881311,16.2,372.25441753869995,8,0.00039246130006631574,23,34,O3N1
1831,372.26999,12480292,77.5,372.2696736787,12,0.0003163213000334508,27,34,N1
1833,372.29092,4090156,23.9,372.2908030475,7,0.00011695250003640467,24,38,O2N1
1842,373.18125,4118622,24.1,373.1809182449,14,0.00033175509997818153,25,25,O3
1845,373.21758,6001770,36.1,373.2173037537,13,0.00027624630001810146,26,29,O2
1847,373.23859,2700401,15.0,373.2384331225,8,0.00015687749998960498,23,33,O4
1848,373.25386000000003,3733623,21.7,373.25368926249996,12,0.00017073750007057242,27,33,O1
1851,373.27508,9154686,56.3,373.2748186313,7,0.0002613687000234677,24,37,O3
1855,373.31157,38438028,243.4,373.3112041401,6,0.00036585990000048696,25,41,O2
1856,373.34791,29705366,187.6,373.3475896489,5,0.0003203511000151593,26,45,O1
1858,374.15529,6748589,40.9,374.15503784789996,19,0.0002521521000176108,27,20,O1N1
1860,374.1764,3753908,21.8,374.1761672167,14,0.00023278330002085568,24,24,O3N1
1861,374.1916,21241272,133.5,374.1914233567,18,0.00017664329999433903,28,24,N1
1864,374.27037,2056660,10.9,374.27006760309996,7,0.0003023969000537363,23,36,O3N1
1866,374.2857,21110234,132.7,374.2853237431,11,0.00037625690004006174,27,36,N1
1875,375.16017999999997,2164870,11.6,375.1601828005,14,2.800500055855082e-06,24,23,O4
1880,375.19699999999995,4035858,23.6,375.19656830929995,13,0.000431690699997489,25,27,O3
1883,375.23337999999995,7089951,43.1,375.2329538181,12,0.0004261818999680145,26,31,O2
1885,375.25442999999996,4880678,29.0,375.2540831869,7,0.00034681309995221454,23,35,O4
1886,375.26953,4519211,26.7,375.26933932689997,11,0.00019067310000764337,27,35,O1
1889,375.29062999999996,10702642,66.2,375.2904686957,6,0.0001613042999792924,24,39,O3
1893,375.32709,18771774,117.7,375.3268542045,5,0.000235795499975211,25,43,O2
1894,376.13408,2129492,11.4,376.1343024035,19,0.00022240350000402032,26,18,O2N1
1897,376.1711,11004001,68.1,376.17068791229997,18,0.00041208770005596307,27,22,O1N1
1899,376.19221,5522536,33.1,376.1918172811,13,0.00039271890000236453,24,26,O3N1
1901,376.20734,23162990,145.8,376.2070734211,17,0.00026657889998205064,28,26,N1
1903,376.22843,29505652,186.3,376.22820278989997,12,0.00022721010003579067,25,30,O2N1
1905,376.2648,5668993,34.0,376.26458829869995,11,0.00021170130003156373,26,34,O1N1
1907,376.30134,43341964,274.7,376.3009738075,10,0.000366192499996032,27,38,N1
1911,377.15502000000004,2488242,13.7,377.1547034961,18,0.0003165039000236902,27,21,O2
1914,377.17578,2058937,10.9,377.17583286490003,13,5.286490005573796e-05,24,25,O4
1916,377.19131,2624191,14.6,377.1910890049,17,0.0002209950999940702,28,25,O1
1919,377.21243,4818886,28.6,377.21221837369995,12,0.00021162630002891092,25,29,O3
1925,377.24895,9089490,55.9,377.2486038825,11,0.0003461174999870309,26,33,O2
1927,377.27013,6164954,37.2,377.2697332513,6,0.00039674869998407303,23,37,O4
1928,377.2853,6171103,37.2,377.2849893913,10,0.0003106087000332991,27,37,O1
1932,377.30644,12719590,79.1,377.3061187601,5,0.0003212399000176447,24,41,O3
1933,377.34272999999996,40450548,256.2,377.34250426890003,4,0.00022573109993118123,25,45,O2
1935,378.15018,4238600,24.5,378.1499524679,18,0.00022753209998427337,26,20,O2N1
1937,378.17135,2130959,11.2,378.1710818367,13,0.0002681633000065631,23,24,O4N1
1939,378.1865,8057620,48.5,378.1863379767,17,0.00016202330004944088,27,24,O1N1
1941,378.20769,2766363,15.2,378.20746734549994,12,0.00022265450007807885,24,28,O3N1
1942,378.22305,28515104,177.3,378.22272348549996,16,0.000326514500045505,28,28,N1
1944,378.24424,10668840,65.0,378.2438528543,11,0.00038714570001729953,25,32,O2N1
1948,378.28065,2980660,16.6,378.28023836309995,10,0.00041163690002576914,26,36,O1N1
1954,379.17061,2614117,14.3,379.1703535605,17,0.0002564394999922115,27,23,O2
1957,379.19169,2382188,12.8,379.1914829293,12,0.00020707070001435568,24,27,O4
1960,379.20707000000004,2615921,14.3,379.20673906929994,16,0.0003309307001018169,28,27,O1
1963,379.2282,7247993,43.4,379.22786843809996,11,0.00033156190005456665,25,31,O3
1964,379.24377000000004,2837886,15.7,379.2431245781,15,0.0006454219000602279,29,31,
1968,379.26459,10134661,61.6,379.2642539469,10,0.00033605309999984456,26,35,O2
1971,379.28562999999997,4195980,24.2,379.2853833157,5,0.0002466842999524488,23,39,O4
1972,379.30087000000003,6038161,35.8,379.3006394557,9,0.00023054430005231552,27,39,O1
1973,379.3584,118787240,745.4,379.3581543333,3,0.00024566670003878244,25,47,O2
1976,380.16587000000004,6426041,38.3,380.1656025323,17,0.00026746770004137943,26,22,O2N1
1979,380.20234,11224517,68.5,380.2019880411,16,0.00035195890001205044,27,26,O1N1
1981,380.22348999999997,3598285,20.5,380.22311740989994,11,0.00037259010002799187,24,30,O3N1
1983,380.23876,23690706,146.9,380.23837354989996,15,0.0003864501000521159,28,30,N1
1985,380.25981,17616344,108.7,380.2595029187,10,0.00030708130003631595,25,34,O2N1
1987,380.29599,2968549,16.5,380.29588842749996,9,0.00010157250005704554,26,38,O1N1
1992,381.18626,3095317,17.3,381.1860036249,16,0.0002563750999797776,27,25,O2
1995,381.20743999999996,2938652,16.3,381.2071329937,11,0.0003070062999768197,24,29,O4
1997,381.22286,3140898,17.6,381.22238913369995,15,0.0004708663000769775,28,29,O1
2002,381.24379,6766889,40.4,381.24351850249997,10,0.0002714975000230879,25,33,O3
2006,381.28006,12828469,78.5,381.2799040113,9,0.00015598869998711962,26,37,O2
2008,381.30112,6894908,41.2,381.3010333801,4,8.661990000291553e-05,23,41,O4
2009,381.31645,4844354,28.3,381.3162895201,8,0.00016047989998924095,27,41,O1
2010,381.33772999999997,5897033,34.9,381.3374188889,3,0.000311111099961181,24,45,O3
2012,381.37415,363745120,2287.1,381.3738043977,2,0.0003456023000012465,25,49,O2
2016,382.14493999999996,2657883,14.5,382.14486708789997,17,7.291209999493731e-05,25,20,O3N1
2019,382.1816,6529128,38.9,382.1812525967,16,0.0003474032999974952,26,24,O2N1
2022,382.21805,12064884,73.7,382.21763810549993,15,0.00041189450007550477,27,28,O1N1
2024,382.23912,3461244,19.6,382.23876747429995,10,0.0003525257000660531,24,32,O3N1
2026,382.25428,24207488,150.2,382.25402361429997,14,0.0002563857000268399,28,32,N1
2027,382.27542,3608200,20.5,382.2751529831,9,0.0002670169000111855,25,36,O2N1
2029,382.29646,4088975,23.5,382.2962823519,4,0.00017764810002063314,22,40,O4N1
2030,382.3117,4211348,24.3,382.31153849189997,8,0.00016150810000681304,26,40,O1N1
2035,383.16548,2621878,14.3,383.1652681805,16,0.00021181950000936922,26,23,O3
2040,383.20202,6266307,37.2,383.2016536893,15,0.0003663107000306809,27,27,O2
2044,383.22325,2813386,15.5,383.2227830581,10,0.000466941900015172,24,31,O4
2046,383.23832999999996,3456719,19.6,383.23803919809995,14,0.00029080190000740913,28,31,O1
2050,383.25936,6944214,41.5,383.2591685669,9,0.00019143310004210434,25,35,O3
2053,383.29571,11765218,71.9,383.2955540757,8,0.0001559242999746857,26,39,O2
2054,383.31687,14602729,89.7,383.31668344450003,3,0.00018655549996537957,23,43,O4
2055,383.33215,6878703,41.1,383.3319395845,7,0.00021041550002109943,27,43,O1
2056,383.35336,5722102,33.8,383.35306895329995,2,0.0002910467000560857,24,47,O3
2062,384.16053999999997,4773639,27.8,384.1605171523,16,2.2847699995054427e-05,25,22,O3N1
2063,384.17602,13691660,84.0,384.1757732923,20,0.0002467077000005702,29,22,N1
2064,384.19725,6679316,39.8,384.1969026611,15,0.0003473388999850613,26,26,O2N1
2067,384.23368,10387232,63.2,384.23328816989994,14,0.0003918301000567226,27,30,O1N1
2070,384.25486,2137383,11.3,384.25441753869995,9,0.0004424613000537647,24,34,O3N1
2071,384.26996,36725548,228.9,384.2696736787,13,0.0002863213000523501,28,34,N1
2073,384.29101,7008051,41.9,384.2908030475,8,0.0002069525000365502,25,38,O2N1
2077,384.32747,1982016,10.3,384.3271885563,7,0.00028144370003246877,26,42,O1N1
2082,385.18112,3597408,20.4,385.1809182449,15,0.0002017551000221829,26,25,O3
2086,385.21758,7561324,45.4,385.2173037537,14,0.00027624630001810146,27,29,O2
2089,385.23876,2923891,16.2,385.2384331225,9,0.0003268775000151436,24,33,O4
2093,385.25408,6847609,40.9,385.25368926249996,13,0.0003907375000267166,28,33,O1
2097,385.27513999999996,7826560,47.1,385.2748186313,8,0.0003213686999856691,25,37,O3
2100,385.31147999999996,21265548,131.6,385.3112041401,7,0.000275859899943498,26,41,O2
2101,385.33247,14624915,89.8,385.33233350890004,2,0.0001364910999654967,23,45,O4
2102,385.34777,13381784,82.0,385.3475896489,6,0.00018035110002756483,27,45,O1
2104,386.15521,4648360,27.1,386.15503784789996,20,0.00017215210004906112,28,20,O1N1
2106,386.17644,4362159,25.3,386.1761672167,15,0.0002727833000335522,25,24,O3N1
2107,386.1916,19697076,121.8,386.1914233567,19,0.00017664329999433903,29,24,N1
2108,386.21275,9199035,55.7,386.21255272549996,14,0.00019727450006712388,26,28,O2N1
2110,386.24914,7287752,43.7,386.24893823429994,13,0.0002017657000692452,27,32,O1N1
2111,386.2705,2184015,11.5,386.27006760309996,8,0.0004323969000665784,24,36,O3N1
2114,386.28567999999996,12338644,75.5,386.2853237431,12,0.00035625689997687005,28,36,N1
2115,386.30687,4578267,26.6,386.3064531119,7,0.000416888100005508,25,40,O2N1
2120,387.1606,1980921,10.1,387.1601828005,15,0.0004171994999637718,25,23,O4
2125,387.19702,3889413,21.9,387.19656830929995,14,0.0004516907000606807,26,27,O3
2129,387.23321,6360850,37.3,387.2329538181,13,0.0002561818999993193,27,31,O2
2133,387.2542,3333401,18.5,387.2540831869,8,0.00011681310002131795,24,35,O4
2134,387.26954,3515166,19.6,387.26933932689997,12,0.00020067310003923922,28,35,O1
2137,387.29076000000003,9338661,55.7,387.2904686957,7,0.0002913043000489779,25,39,O3
2139,387.32721000000004,42207024,259.5,387.3268542045,6,0.0003557955000133006,26,43,O2
2140,387.36361,36738876,225.6,387.36323971329995,5,0.0003702867000470178,27,47,O1
2141,388.13455,2196799,11.4,388.1343024035,20,0.00024759650000305555,27,18,O2N1
2144,388.17098,9746507,58.3,388.17068791229997,19,0.00029208770001787343,28,22,O1N1
2147,388.19216,3886162,21.9,388.1918172811,14,0.00034271890001491556,25,26,O3N1
2149,388.20746,19691608,119.9,388.2070734211,18,0.0003865789000201403,29,26,N1
2150,388.2286,11708510,70.4,388.22820278989997,13,0.00039721010000448587,26,30,O2N1
2151,388.2497,2376549,12.6,388.2493321587,8,0.0003678413000329783,23,34,O4N1
2152,388.26482999999996,6236778,36.5,388.26458829869995,12,0.00024170130001266443,27,34,O1N1
2153,388.28603,2219633,11.6,388.28571766749997,7,0.00031233250001605484,24,38,O3N1
2156,388.30115,18598006,113.1,388.3009738075,11,0.00017619250002098852,28,38,N1
2167,389.21244,4609958,26.4,389.21221837369995,13,0.00022162630006050676,26,29,O3
2171,389.24901,6542770,38.4,389.2486038825,12,0.0004061175000060757,27,33,O2
2173,389.27015,5170105,29.9,389.2697332513,7,0.0004167486999904213,24,37,O4
2174,389.28538,3747262,21.1,389.2849893913,11,0.0003906087000018488,28,37,O1
2178,389.30643,13153733,79.4,389.3061187601,6,0.00031123989998604884,25,41,O3
2181,389.34267,18538960,112.8,389.34250426890003,5,0.00016573109996897983,26,45,O2
2182,390.15036000000003,3464925,19.3,390.1499524679,19,0.00040753210004140783,27,20,O2N1
2185,390.18672000000004,10802920,64.8,390.1863379767,18,0.00038202330006242846,28,24,O1N1
2187,390.20775,3585008,20.1,390.20746734549994,13,0.00028265450004028025,25,28,O3N1
2189,390.22296,16775924,101.8,390.22272348549996,17,0.00023651450004535945,29,28,N1
2190,390.24399,7679740,45.4,390.2438528543,12,0.00013714570002321125,26,32,O2N1
2191,390.28049,5679880,33.0,390.28023836309995,11,0.00025163690003182637,27,36,O1N1
2193,390.31702,44608276,274.4,390.3166238719,10,0.0003961281000215422,28,40,N1
2197,391.17052,2576173,13.8,391.1703535605,18,0.00016643949999206598,28,23,O2
2200,391.19178999999997,2732084,14.8,391.1914829293,13,0.0003070706999892536,25,27,O4
2204,391.20713,2481209,13.2,391.20673906929994,17,0.0003909307000640183,29,27,O1
2208,391.22842,5005888,28.9,391.22786843809996,12,0.0005515619000675542,26,31,O3
2214,391.26461,8251468,49.0,391.2642539469,11,0.00035605310000619284,27,35,O2
2215,391.2856,5554259,32.3,391.2853833157,6,0.00021668429997134808,24,39,O4
2216,391.30086,5062744,29.2,391.3006394557,10,0.00022054430002071967,28,39,O1
2220,391.32191,11771999,70.8,391.3217688245,5,0.00014117550000491974,25,43,O3
2221,391.35845,46210156,284.3,391.3581543333,4,0.0002956667000262314,26,47,O2
2222,392.1658,4501876,25.7,392.1656025323,18,0.00019746769999073877,27,22,O2N1
2225,392.20212000000004,7697792,45.5,392.2019880411,17,0.00013195890005590627,28,26,O1N1
2227,392.22316,3482503,19.4,392.22311740989994,12,4.259010006535391e-05,25,30,O3N1
2229,392.23856,20540812,125.2,392.23837354989996,16,0.00018645010004547657,29,30,N1
2230,392.25978,12252563,73.8,392.2595029187,11,0.00027708129999837183,26,34,O2N1
2233,392.29627,2944415,16.1,392.29588842749996,10,0.00038157250003223453,27,38,O1N1
2240,393.1865,3028161,16.6,393.1860036249,17,0.0004963750999991134,28,25,O2
2243,393.20749,2960072,16.2,393.2071329937,12,0.0003570063000211121,25,29,O4
2246,393.22289,2939085,16.0,393.22238913369995,16,0.0005008663000580782,29,29,O1
2249,393.24388,6304468,36.9,393.24351850249997,11,0.00036149750002323344,26,33,O3
2253,393.28017,10850016,65.1,393.2799040113,10,0.0002659886999936134,27,37,O2
2255,393.30117,4785383,27.5,393.3010333801,5,0.0001366198999903645,24,41,O4
2256,393.31641,5957868,34.8,393.3162895201,9,0.00012047990003338782,28,41,O1
2257,393.33769,3685107,20.7,393.3374188889,4,0.0002711111000053279,25,45,O3
2258,393.3742,115973888,716.8,393.3738043977,3,0.00039560229998869545,26,49,O2
2260,394.14535,2632185,14.1,394.14486708789997,18,0.0004829121000398118,26,20,O3N1
2262,394.18149,7946245,47.1,394.1812525967,17,0.0002374032999910014,27,24,O2N1
2265,394.21783999999997,8893456,53.0,394.21763810549993,16,0.0002018945000372696,28,28,O1N1
2267,394.2389,3677207,20.6,394.23876747429995,11,0.00013252570005306552,25,32,O3N1
2270,394.25424,18243612,110.9,394.25402361429997,15,0.00021638570001414337,29,32,N1
2271,394.2755,19337250,117.7,394.2751529831,10,0.0003470169000365786,26,36,O2N1
2275,394.29655,2134058,11.0,394.2962823519,5,0.00026764810002077866,23,40,O4N1
2276,394.31202,3102767,17.1,394.31153849189997,9,0.000481508100051542,27,40,O1N1
2284,395.2021,3536206,19.5,395.2016536893,16,0.00044631069999923056,28,27,O2
2288,395.22316,2868821,15.4,395.2227830581,11,0.0003769419000150265,25,31,O4
2290,395.23871,3674458,20.3,395.23803919809995,15,0.0006708019000711829,29,31,O1
2295,395.25941,6815585,39.6,395.2591685669,10,0.00024143310002955332,26,35,O3
2297,395.275,10533221,62.3,395.2744247069,14,0.0005752930999847194,30,35,
2300,395.29573999999997,11540844,68.5,395.2955540757,9,0.0001859242999557864,27,39,O2
2302,395.31684,8420723,49.4,395.31668344450003,4,0.00015655549998427887,24,43,O4
2303,395.33212000000003,3589240,19.8,395.3319395845,8,0.00018041550003999873,28,43,O1
2304,395.35321,5136255,29.3,395.35306895329995,3,0.00014104670003689534,25,47,O3
2305,395.38979,302375296,1849.7,395.3894544621,2,0.00033553790001406014,26,51,O2
2309,396.16096,2690690,14.3,396.1605171523,17,0.0004428477000146813,26,22,O3N1
2311,396.1972,6195853,35.8,396.1969026611,16,0.0002973388999976123,27,26,O2N1
2313,396.21825,26706580,161.4,396.2180320299,11,0.0002179701000386558,24,30,O4N1
2315,396.23345,9141913,53.8,396.23328816989994,15,0.00016183010006898257,28,30,O1N1
2317,396.26986,20026020,120.5,396.2696736787,14,0.00018632130002060876,29,34,N1
2318,396.29116,3763371,20.9,396.2908030475,9,0.0003569524999988971,26,38,O2N1
2320,396.31226000000004,4807346,27.3,396.3119324163,4,0.00032758370002738957,23,42,O4N1
2322,396.3276,4047543,22.6,396.3271885563,8,0.00041144370004531083,27,42,O1N1
2323,396.34872,2497086,13.1,396.3483179251,3,0.00040207490002330815,24,46,O3N1
2329,397.21764,4959187,28.2,397.2173037537,15,0.0003362463000371463,28,29,O2
2333,397.23861,3084249,16.7,397.2384331225,10,0.00017687749999595326,25,33,O4
2335,397.25424,3017438,16.3,397.25368926249996,14,0.0005507375000206594,29,33,O1
2339,397.27522,6783973,39.4,397.2748186313,9,0.0004013687000110622,26,37,O3
2342,397.3115,14431216,86.2,397.3112041401,8,0.0002958599000066897,27,41,O2
2343,397.33254,20319222,122.3,397.33233350890004,3,0.00020649109995929393,24,45,O4
2344,397.34786,5821436,33.5,397.3475896489,7,0.00027035110002771034,28,45,O1
2345,397.36882,3583491,19.8,397.36871901769996,2,0.00010098230006860831,25,49,O3
2351,398.17645,4240642,23.8,398.1761672167,16,0.00028278330000830465,26,24,O3N1
2352,398.19173,13300999,79.3,398.1914233567,20,0.0003066433000071811,30,24,N1
2353,398.2129,7726350,45.2,398.21255272549996,15,0.0003472745000294708,27,28,O2N1
2356,398.24928,8458521,49.6,398.24893823429994,14,0.0003417657000568397,28,32,O1N1
2359,398.2703,1922080,9.6,398.27006760309996,9,0.00023239690005993907,25,36,O3N1
2361,398.28549,34100516,206.7,398.2853237431,13,0.00016625690000182658,29,36,N1
2362,398.30663,6604075,38.3,398.3064531119,8,0.00017688809998617216,26,40,O2N1
2371,399.19682,2894659,15.6,399.19656830929995,15,0.00025169070005404137,27,27,O3
2374,399.23314,6309966,36.5,399.2329538181,14,0.00018618190000552204,28,31,O2
2377,399.2543,2537301,13.4,399.2540831869,9,0.0002168130999962159,25,35,O4
2379,399.26956,8195674,48.0,399.26933932689997,13,0.0002206731000455875,29,35,O1
2383,399.29059,8420448,49.4,399.2904686957,8,0.00012130430002343928,26,39,O3
2386,399.32717,23297644,140.5,399.3268542045,7,0.0003157955000006041,27,43,O2
2387,399.34836,17479282,104.9,399.3479835733,2,0.00037642670002924206,24,47,O4
2388,399.36357000000004,12913271,76.9,399.36323971329995,6,0.0003302867000911647,28,47,O1
2390,400.17102,5033331,28.7,400.17068791229997,20,0.00033208770003057,29,22,O1N1
2392,400.19198,3849082,21.4,400.1918172811,15,0.00016271890001462452,26,26,O3N1
2393,400.20727,12627838,75.2,400.2070734211,19,0.0001965788999882534,30,26,N1
2394,400.22837000000004,9961349,58.8,400.22820278989997,14,0.00016721010007358927,27,30,O2N1
2396,400.26482999999996,6724496,39.0,400.26458829869995,13,0.00024170130001266443,28,34,O1N1
2397,400.28585,2651543,14.1,400.28571766749997,8,0.0001323325000157638,25,38,O3N1
2398,400.30129,10497948,62.1,400.3009738075,12,0.000316192500008583,29,38,N1
2399,400.32248,3927970,21.9,400.3221031763,7,0.00037682369998037757,26,42,O2N1
2407,401.17578,2411819,12.6,401.17583286490003,15,5.286490005573796e-05,26,25,O4
2412,401.21247999999997,3005366,16.2,401.21221837369995,14,0.0002616263000163599,27,29,O3
2414,401.24886000000004,5319873,30.4,401.2486038825,13,0.0002561175000437288,28,33,O2
2416,401.27012,3751624,20.8,401.2697332513,8,0.0003867487000093206,25,37,O4
2417,401.28533999999996,3972813,22.2,401.2849893913,12,0.00035060869998915223,29,37,O1
2420,401.30642,11464915,68.0,401.3061187601,7,0.0003012399000112964,26,41,O3
2425,401.34276,38111456,231.2,401.34250426890003,6,0.00025573109996912535,27,45,O2
2426,401.37912,29890794,180.9,401.37888977769995,5,0.0002302223000469894,28,49,O1
2427,402.15015,2672343,14.2,402.1499524679,20,0.00019753210000317267,28,20,O2N1
2428,402.17126,2624989,13.9,402.1710818367,15,0.00017816330000641756,25,24,O4N1
