,m/z,I,S/N,em,dbe,error,C,H,Class
214,261.14966,2167031,14.7,261.1496181161,6,4.188389999626452e-05,16,21,O3
216,261.18607000000003,15486339,120.5,261.18600362489997,5,6.637510006157754e-05,17,25,O2
217,262.12374,2584488,18.0,262.1237377191,11,2.280899991546903e-06,18,16,O1N1
220,262.16017,3182772,22.8,262.1601232279,10,4.677210000636478e-05,19,20,N1
222,263.1078,3015893,21.4,263.1077533029,11,4.6697100003711967e-05,18,15,O2
224,263.14425,2985184,21.2,263.1441388117,10,0.00011118830002487812,19,19,O1
225,263.1653,3474918,25.1,263.1652681805,5,3.181950000907818e-05,16,23,O3
228,263.20165,35956720,283.1,263.2016536893,4,3.689300001497031e-06,17,27,O2
230,264.13911,1520777,9.6,264.1393877835,10,0.000277783499996076,18,18,O1N1
231,264.17584,4332308,31.9,264.1757732923,9,6.670770000027915e-05,19,22,N1
233,265.12345,4947751,36.6,265.1234033673,10,4.663269999127806e-05,18,17,O2
237,265.21736,70918720,557.9,265.2173037537,3,5.624630000511388e-05,17,29,O2
239,266.09753,5789500,43.2,266.0975229703,15,7.029699986560445e-06,20,12,N1
240,266.11871,1971202,13.1,266.1186523391,10,5.7660900040445995e-05,17,16,O2N1
243,267.10269,2998099,21.2,267.10266792289997,10,2.2077100027217966e-05,17,15,O3
244,267.13911,6872669,51.8,267.1390534317,9,5.656830001044e-05,18,19,O2
245,267.19662999999997,17857644,138.6,267.1965683093,3,6.169069996531107e-05,16,27,O3
247,267.23292000000004,90371192,711.6,267.2329538181,2,3.381809995062213e-05,17,31,O2
252,269.15473,6969465,52.3,269.1547034961,8,2.6503899960061972e-05,18,21,O2
253,269.17589,2700926,18.7,269.1758328649,3,5.713510000759925e-05,15,25,O4
254,269.2122,49247880,384.6,269.2122183737,2,1.837370001567251e-05,16,29,O3
255,269.24859,166401680,1305.3,269.2486038825,1,1.388250001355118e-05,17,33,O2
256,270.12887,3663988,26.3,270.1288230991,13,4.6900900031232595e-05,20,16,N1
257,270.14977999999996,1759865,11.3,270.1499524679,8,0.00017246790002900525,17,20,O2N1
261,271.13402,1773426,11.4,271.1339680517,8,5.194830004029427e-05,17,19,O3
264,271.17041,14915707,114.7,271.1703535605,7,5.6439499985572184e-05,18,23,O2
265,271.19153,3779456,27.2,271.1914829293,2,4.7070700020412914e-05,15,27,O4
266,271.22787,5387913,39.8,271.2278684381,1,1.5618999782418541e-06,16,31,O3
268,272.10812999999996,1595106,10.0,272.10808765469994,13,4.2345300016677356e-05,19,14,O1N1
270,272.14454,21156202,163.8,272.1444731635,12,6.683650002514696e-05,20,18,N1
271,272.16558,1852016,12.1,272.1656025323,7,2.253230002224882e-05,17,22,O2N1
274,273.09216000000004,1669071,10.6,273.0921032385,13,5.676150004774172e-05,19,13,O2
277,273.14963,2738013,18.9,273.1496181161,7,1.1883900015163817e-05,17,21,O3
280,273.18605,20020838,154.0,273.18600362489997,6,4.637510005522927e-05,18,25,O2
281,273.20713,2166250,14.4,273.2071329937,1,2.993699979469966e-06,15,29,O4
282,274.0874,3361337,23.8,274.08735221029997,13,4.778970003371796e-05,18,12,O2N1
283,274.14457000000004,5442887,40.1,274.14486708789997,7,0.0002970878999235538,16,20,O3N1
286,275.10769,2276516,15.3,275.1077533029,12,6.330290000278183e-05,19,15,O2
288,275.16532,3660337,26.1,275.1652681805,6,5.1819500015426456e-05,17,23,O3
291,275.20167000000004,30743610,237.8,275.2016536893,5,1.631070006169466e-05,18,27,O2
292,276.103,1532996,9.5,276.1030022747,12,2.274699966164917e-06,18,14,O2N1
293,276.13937999999996,4097292,29.5,276.13938778349996,11,7.783499995639431e-06,19,18,O1N1
294,276.17577,3458325,24.5,276.1757732923,10,3.2922999935180997e-06,20,22,N1
296,277.12349,3194597,22.5,277.1234033673,11,8.66327000039746e-05,19,17,O2
298,277.14457000000004,2534634,17.3,277.1445327361,6,3.726390002611879e-05,16,21,O4
300,277.18097,3431409,24.3,277.1809182449,5,5.175510000299255e-05,17,25,O3
302,277.2173,52637176,406.7,277.2173037537,4,3.7536999570875196e-06,18,29,O2
303,278.11843,1821499,11.7,278.1186523391,11,0.0002223390999915864,18,16,O2N1
304,278.19156,3219403,22.5,278.1914233567,9,0.00013664329998164249,20,24,N1
306,279.13907,4984466,36.3,279.1390534317,10,1.6568299997743452e-05,19,19,O2
307,279.17546,1593434,9.9,279.1754389405,9,2.1059499999864784e-05,20,23,O1
310,279.19662,2555038,17.4,279.1965683093,4,5.169069999055864e-05,17,27,O3
311,279.23301000000004,209870752,1628.8,279.2329538181,3,5.618190004952339e-05,18,31,O2
313,280.11322,16045147,122.2,280.11317303469997,15,4.69653000436665e-05,21,14,N1
314,280.13431,2899808,20.1,280.1343024035,10,7.5965000405631145e-06,18,18,O2N1
318,281.11816,3142695,21.9,281.1183179873,10,0.00015798729998550698,18,17,O3
319,281.15481,7958830,59.4,281.1547034961,9,0.00010650389998545506,19,21,O2
321,281.21229,6939449,51.5,281.2122183737,3,7.162629998447301e-05,17,29,O3
327,282.12877000000003,2283887,15.2,282.1288230991,14,5.309909994366535e-05,21,16,N1
331,283.17041,11342521,85.2,283.1703535605,8,5.6439499985572184e-05,19,23,O2
332,283.1915,9719997,72.6,283.1914829293,3,1.7070700039312214e-05,16,27,O4
333,283.22791,15270596,115.5,283.2278684381,2,4.15618999909384e-05,17,31,O3
337,284.10805,2796396,19.1,284.10808765469994,14,3.765469995187232e-05,20,14,O1N1
339,284.14454,6056307,44.3,284.1444731635,13,6.683650002514696e-05,21,18,N1
346,285.14967,2478127,16.7,285.1496181161,8,5.1883900027860363e-05,18,21,O3
350,285.18604,25732150,196.4,285.18600362489997,7,3.637510002363342e-05,19,25,O2
351,285.20711,18142266,137.7,285.2071329937,2,2.299369998581824e-05,16,29,O4
352,285.24362,3465280,24.3,285.24351850249997,1,0.00010149750005439273,17,33,O3
355,286.1238,2622946,17.8,286.12373771909995,13,6.228090006743514e-05,20,16,O1N1
357,286.16017999999997,20341992,154.7,286.1601232279,12,5.677209998111721e-05,21,20,N1
358,286.18124,2377964,15.9,286.18125259669995,7,1.2596699946243461e-05,18,24,O2N1
361,287.10774,3125268,21.5,287.1077533029,13,1.3302900015332852e-05,20,15,O2
364,287.16528999999997,4541342,32.4,287.1652681805,7,2.1819499977482337e-05,18,23,O3
367,287.20171,28007844,212.7,287.2016536893,6,5.631070001754779e-05,19,27,O2
368,287.22285,28851624,219.2,287.2227830581,1,6.694190000189337e-05,16,31,O4
369,287.23804,1798955,11.4,287.23803919809995,5,8.019000574677193e-07,20,31,O1
370,288.10291,3899205,27.5,288.1030022747,13,9.227469996631044e-05,19,14,O2N1
376,289.12334,3911672,27.6,289.1234033673,12,6.336730001521573e-05,20,17,O2
378,289.1445,2324603,15.4,289.1445327361,7,3.2736100024521875e-05,17,21,O4
379,289.15993,9345790,69.3,289.1597888761,11,0.0001411238999935449,21,21,O1
382,289.18098,4668674,33.4,289.1809182449,6,6.175509997774498e-05,18,25,O3
385,289.21737,33146632,252.2,289.2173037537,5,6.624630003670973e-05,19,29,O2
386,289.25376,1672206,10.4,289.25368926249996,4,7.073750003883106e-05,20,33,O1
387,290.11868,3349668,23.3,290.1186523391,12,2.7660900002501876e-05,19,16,O2N1
388,290.15512,4601258,32.9,290.15503784789996,11,8.21521000489156e-05,20,20,O1N1
389,290.19142999999997,4218544,29.9,290.1914233567,10,6.64329996880042e-06,21,24,N1
392,291.13911,3864913,27.1,291.1390534317,11,5.656830001044e-05,20,19,O2
394,291.16005,2210517,14.4,291.1601828005,6,0.00013280050001185373,17,23,O4
396,291.19666,7711323,56.4,291.1965683093,5,9.169070000325519e-05,18,27,O3
399,291.23291,60287072,457.9,291.2329538181,4,4.381809998221797e-05,19,31,O2
400,292.1343,2120696,13.7,292.1343024035,11,2.4034999910327315e-06,19,18,O2N1
402,292.17076000000003,2682367,18.0,292.17068791229997,10,7.208770006172927e-05,20,22,O1N1
404,292.20707000000004,3809541,26.6,292.2070734211,9,3.4210999615424953e-06,21,26,N1
407,293.11825,2094492,13.5,293.1183179873,11,6.798729998536146e-05,19,17,O3
408,293.1548,8947106,65.9,293.1547034961,10,9.650390001070264e-05,20,21,O2
409,293.17581,39311780,297.7,293.1758328649,5,2.2864899960950424e-05,17,25,O4
412,293.2123,26042796,196.4,293.2122183737,4,8.162630001606885e-05,18,29,O3
413,293.24857000000003,91998640,700.0,293.2486038825,3,3.3882499963056034e-05,19,33,O2
415,294.12891,24543810,185.0,294.1288230991,15,8.690090004392914e-05,22,16,N1
416,294.15,3639877,25.3,294.1499524679,10,4.7532099983982334e-05,19,20,O2N1
421,294.1863,1652427,10.2,294.1863379767,9,3.7976699957198434e-05,20,24,O1N1
427,295.13402,4370405,30.9,295.1339680517,10,5.194830004029427e-05,19,19,O3
431,295.17035,9034475,66.5,295.1703535605,9,3.5605000334726356e-06,20,23,O2
432,295.19157,3801838,26.6,295.1914829293,4,8.707070003310946e-05,17,27,O4
433,295.22787,213854960,1630.5,295.2278684381,3,1.5618999782418541e-06,18,31,O3
434,295.26429,76991224,585.4,295.2642539469,2,3.6053100018307305e-05,19,35,O2
436,296.1081,2501506,16.5,296.10808765469994,15,1.2345300035576656e-05,21,14,O1N1
438,296.14453,2873992,19.4,296.1444731635,14,5.6836499993551115e-05,22,18,N1
439,296.16559,1821963,11.4,296.1656025323,9,1.2532299990652973e-05,19,22,O2N1
445,297.14966,2181928,14.1,297.1496181161,9,4.188389999626452e-05,19,21,O3
449,297.18599,14190638,105.2,297.1860036249,8,1.362490002065897e-05,20,25,O2
450,297.20716,11361329,83.8,297.2071329937,3,2.7006300001630734e-05,17,29,O4
452,297.24354,640871488,4860.6,297.24351850249997,2,2.149750002899964e-05,18,33,O3
453,297.27986,179645504,1360.7,297.2799040113,1,4.4011300019519695e-05,19,37,O2
455,298.12369,5449923,38.9,298.12373771909995,14,4.771909993905865e-05,21,16,O1N1
458,298.16015,7166153,51.9,298.1601232279,13,2.6772100000016508e-05,22,20,N1
459,298.18132,2754252,18.5,298.18125259669995,8,6.740330007914963e-05,19,24,O2N1
465,299.16533,2939239,19.9,299.1652681805,8,6.181949999017888e-05,19,23,O3
470,299.20171,26266988,196.9,299.2016536893,7,5.631070001754779e-05,20,27,O2
471,299.22286,14911856,110.7,299.2227830581,2,7.694190003348922e-05,17,31,O4
474,299.25915,10509686,77.3,299.2591685669,1,1.8566899996130815e-05,18,35,O3
476,300.10294,1775739,11.0,300.1030022747,14,6.227469998520974e-05,20,14,O2N1
478,300.13937999999996,2635776,17.5,300.13938778349996,13,7.783499995639431e-06,21,18,O1N1
480,300.17582999999996,14674438,108.9,300.1757732923,12,5.67076999686833e-05,22,22,N1
483,300.19689,18566666,138.4,300.19690266109995,7,1.2661099958677369e-05,19,26,O2N1
491,301.1231,2086106,13.3,301.1234033673,13,0.00030336729997770817,21,17,O2
492,301.14463,1983646,12.5,301.1445327361,8,9.726389998832019e-05,18,21,O4
496,301.18102999999996,4715683,33.1,301.1809182449,7,0.00011175509996519395,19,25,O3
501,301.19566000000003,1530150,9.1,301.1961743849,11,0.0005143848999864531,23,25,
503,301.21729,31760040,237.0,301.2173037537,6,1.3753699988683366e-05,20,29,O2
504,301.23852999999997,10803884,79.0,301.2384331225,1,9.687749997056017e-05,17,33,O4
506,302.11863999999997,2865462,19.2,302.1186523391,13,1.233910001019467e-05,20,16,O2N1
507,302.13989,1567929,9.4,302.1397817079,8,0.00010829209998064471,17,20,O4N1
509,302.15509,2429499,15.9,302.15503784789996,12,5.215210001097148e-05,21,20,O1N1
511,302.19149,1569857,9.4,302.1914233567,11,6.664329998784524e-05,22,24,N1
514,302.23379,1805896,11.2,302.2336820943,1,0.0001079057000197281,16,32,O4N1
517,303.1027,1752015,10.8,303.10266792289997,13,3.207710005881381e-05,20,15,O3
518,303.13912,5210069,36.8,303.1390534317,12,6.656829998519243e-05,21,19,O2
519,303.16033999999996,2433496,15.9,303.1601828005,7,0.00015719949993808768,18,23,O4
523,303.19652,5026782,35.5,303.1965683093,6,4.8309299984339305e-05,19,27,O3
527,303.23305,42561508,318.5,303.2329538181,5,9.618190000537652e-05,20,31,O2
529,304.11324,1923181,12.1,304.11317303469997,17,6.696530005001478e-05,23,14,N1
530,304.13433,3463024,23.7,304.1343024035,12,2.759649999006797e-05,20,18,O2N1
531,304.17073999999997,3784054,26.1,304.17068791229997,11,5.208769999853757e-05,21,22,O1N1
532,304.20706,4069499,28.2,304.2070734211,10,1.3421099993138341e-05,22,26,N1
536,305.1547,7539471,54.4,305.1547034961,11,3.4961000210387283e-06,21,21,O2
539,305.17591,2707475,18.0,305.1758328649,6,7.713510001394752e-05,18,25,O4
542,305.21222,4476696,31.3,305.21221837369995,5,1.6263000475191802e-06,19,29,O3
545,305.24868,77852960,584.5,305.2486038825,4,7.611749998659434e-05,20,33,O2
547,306.12895,3026856,20.2,306.1288230991,16,0.00012690089999978227,23,16,N1
548,306.15002000000004,3382187,22.9,306.1499524679,11,6.753210004717403e-05,20,20,O2N1
550,306.18639,2221489,14.2,306.1863379767,10,5.2023300042947085e-05,21,24,O1N1
552,306.22279,5242807,36.8,306.22272348549996,9,6.651450001982084e-05,22,28,N1
557,307.13401,2719045,17.9,307.1339680517,11,4.1948300008698425e-05,20,19,O3
559,307.17045,13108811,95.8,307.1703535605,10,9.643949999826873e-05,21,23,O2
561,307.19147000000004,9584206,69.4,307.1914829293,5,1.2929299941788486e-05,18,27,O4
563,307.22787999999997,4670804,32.6,307.22786843809996,4,1.15619000098377e-05,19,31,O3
564,307.26428,131330648,981.2,307.2642539469,3,2.605309998671146e-05,20,35,O2
566,308.1293,2146786,13.6,308.12921702349996,11,8.297650003896706e-05,19,18,O3N1
567,308.14449,21398244,157.8,308.1444731635,15,1.6836500037697988e-05,23,18,N1
568,308.16558,4218088,29.2,308.1656025323,10,2.253230002224882e-05,20,22,O2N1
570,308.20207999999997,1952238,12.2,308.2019880411,9,9.19588999863663e-05,21,26,O1N1
572,309.11335,1554174,9.2,309.1132326073,11,0.00011739270001953628,19,17,O4
575,309.14966,4573060,31.8,309.1496181161,10,4.188389999626452e-05,20,21,O3
580,309.18609,14107530,103.2,309.1860036249,9,8.637509995423898e-05,21,25,O2
581,309.20714,25533326,188.8,309.2071329937,4,7.006299995282461e-06,18,29,O4
582,309.24357000000003,5944211,42.1,309.24351850249997,3,5.149750006694376e-05,19,33,O3
584,309.27996,127218584,950.4,309.2799040113,2,5.598870001222167e-05,20,37,O2
585,310.08734,1771674,10.8,310.08735221029997,16,1.2210299985326856e-05,21,12,O2N1
587,310.1238,3792928,26.0,310.12373771909995,15,6.228090006743514e-05,22,16,O1N1
588,310.1449,1533475,9.1,310.14486708789997,10,3.291210003908418e-05,19,20,O3N1
589,310.1602,3429158,23.3,310.1601232279,14,7.677209998746548e-05,23,20,N1
591,310.18127999999996,2132265,13.5,310.1812525967,9,2.7403299952766247e-05,20,24,O2N1
598,311.12897999999996,1759554,10.7,311.1288826717,10,9.732829994391068e-05,19,19,O4
599,311.16537999999997,2599880,17.0,311.1652681805,9,0.00011181949997762786,20,23,O3
604,311.20167000000004,17462478,128.4,311.2016536893,8,1.631070006169466e-05,21,27,O2
605,311.22289,94696656,706.8,311.2227830581,3,0.00010694190001458992,18,31,O4
606,311.23811,1615827,9.7,311.23803919809995,7,7.080190005126497e-05,22,31,O1
607,311.25923,8093911,58.2,311.2591685669,2,6.143310002926228e-05,19,35,O3
610,311.29555,263156960,1968.5,311.2955540757,1,4.075700019257056e-06,20,39,O2
611,312.10303,1581664,9.3,312.1030022747,15,2.7725300014935783e-05,21,14,O2N1
613,312.13952,5955942,41.9,312.13938778349996,14,0.00013221650004879848,22,18,O1N1
615,312.16065,1725545,10.4,312.1605171523,9,0.00013284770000154822,19,22,O3N1
617,312.17577,8069484,57.6,312.1757732923,13,3.2922999935180997e-06,23,22,N1
618,312.19683,1905903,11.8,312.1969026611,8,7.26611000345656e-05,20,26,O2N1
625,313.12337,1891719,11.7,313.1234033673,14,3.3367299977271614e-05,22,17,O2
631,313.18089,4864017,33.8,313.1809182449,8,2.8244900022400543e-05,20,25,O3
636,313.21737,27825686,204.6,313.2173037537,7,6.624630003670973e-05,21,29,O2
638,313.2385,472118816,3509.6,313.2384331225,2,6.687749998945947e-05,18,33,O4
640,314.11863,2687660,17.6,314.1186523391,14,2.2339099984947097e-05,21,16,O2N1
641,314.13982000000004,1540272,9.0,314.1397817079,9,3.829210004369088e-05,18,20,O4N1
643,314.15515,3108530,20.7,314.15503784789996,13,0.0001121521000300163,22,20,O1N1
645,314.176,1920310,11.9,314.1761672167,8,0.00016721669999242295,19,24,O3N1
646,314.1915,11332280,81.9,314.1914233567,12,7.664330001944109e-05,23,24,N1
649,314.21258,3169212,21.2,314.21255272549996,7,2.727450004158527e-05,20,28,O2N1
653,315.13907,3538776,23.9,315.1390534317,13,1.6568299997743452e-05,22,19,O2
654,315.16022000000004,2180827,13.8,315.1601828005,8,3.719950001368488e-05,19,23,O4
660,315.19664,6716769,47.5,315.19656830929995,7,7.169070005375033e-05,20,27,O3
664,315.23295,35403624,260.9,315.2329538181,6,3.818099969521427e-06,21,31,O2
667,315.25404,185694064,1378.9,315.2540831869,1,4.3186900029468234e-05,18,35,O4
668,315.26943,1655918,9.9,315.26933932689997,5,9.067310003274542e-05,22,35,O1
671,316.11322,3349501,22.5,316.11317303469997,18,4.69653000436665e-05,24,14,N1
672,316.13443,3109377,20.7,316.1343024035,13,0.00012759650002180933,21,18,O2N1
673,316.15555,1719812,10.4,316.1554317723,8,0.00011822769999980665,18,22,O4N1
675,316.17066,3391751,22.8,316.17068791229997,12,2.79122999700121e-05,22,22,O1N1
676,316.20687000000004,2208909,14.0,316.2070734211,11,0.0002034210999681818,23,26,N1
681,317.11835,2729643,17.8,317.1183179873,13,3.2012700046379905e-05,21,17,O3
684,317.15472,5208753,36.1,317.1547034961,12,1.6503899985309545e-05,22,21,O2
685,317.17595,2887861,18.9,317.1758328649,7,0.00011713510002664407,19,25,O4
688,317.21226,5264571,36.5,317.21221837369995,6,4.1626300060215726e-05,20,29,O3
690,317.2486,40429760,296.2,317.2486038825,5,3.882499981955334e-06,21,33,O2
695,318.12892999999997,3175771,21.1,318.1288230991,17,0.000106900899993434,24,16,N1
697,318.15012,3409503,22.8,318.1499524679,12,0.00016753210002207197,21,20,O2N1
698,318.18632,3233637,21.5,318.1863379767,11,1.797669995085016e-05,22,24,O1N1
700,318.22281,4708716,32.4,318.22272348549996,10,8.651450002616912e-05,23,28,N1
704,319.13445,5347342,37.1,319.1339680517,12,0.0004819483000346736,21,19,O3
706,319.17036,6328341,44.3,319.1703535605,11,6.43949999812321e-06,22,23,O2
708,319.19156,3248408,21.6,319.1914829293,6,7.707070000151361e-05,19,27,O4
712,319.22797,6400543,44.9,319.22786843809996,5,0.00010156190006682664,20,31,O3
717,319.26423,66796068,491.0,319.2642539469,4,2.3946900000737514e-05,21,35,O2
719,320.10826000000003,1654462,9.8,320.10808765469994,17,0.00017234530008636284,23,14,O1N1
721,320.1444,3986116,27.0,320.1444731635,16,7.316349996244753e-05,24,18,N1
722,320.16562999999996,4144840,28.2,320.1656025323,11,2.7467699965200154e-05,21,22,O2N1
725,320.20211,2242767,14.2,320.2019880411,10,0.00012195890002431042,22,26,O1N1
727,320.23836,4320982,29.5,320.23837354989996,9,1.3549899961162737e-05,23,30,N1
731,321.14956,4442493,30.4,321.1496181161,11,5.811609997863343e-05,21,21,O3
736,321.18612,13229956,95.3,321.1860036249,10,0.0001163750999921831,22,25,O2
738,321.20703,2750856,17.9,321.2071329937,5,0.00010299370001121133,19,29,O4
743,321.24346,5781391,40.3,321.24351850249997,4,5.8502499939550034e-05,20,33,O3
745,321.28001,134527888,991.3,321.2799040113,3,0.00010598869999967064,21,37,O2
748,322.14482000000004,1861687,11.3,322.14486708789997,11,4.708789992946549e-05,20,20,O3N1
749,322.16021,15156282,109.5,322.1601232279,15,8.677210001906133e-05,24,20,N1
750,322.18143,5300798,36.7,322.1812525967,10,0.00017740329997195659,21,24,O2N1
753,322.21758,2288453,14.5,322.21763810549993,9,5.81054999315711e-05,22,28,O1N1
757,323.1282,11318514,80.3,323.1288826717,11,0.0006826717000194549,20,19,O4
760,323.16528999999997,5308666,36.4,323.1652681805,10,2.1819499977482337e-05,21,23,O3
763,323.18088,1905276,11.5,323.1805243205,14,0.0003556794999894919,25,23,
