,m/z,I,S/N,em,dbe,error,C,H,Class
366,242.09756000000002,14590055,113.4,242.09752297030002,14,3.7029699996082854e-05,18,12,N1
367,242.17623999999998,5179533,38.7,242.1761672167,3,7.278329997006949e-05,13,24,O3N1
369,243.06637999999998,5123123,38.0,243.0662824141,10,9.758589999364631e-05,14,11,O4
371,243.08161,2941114,20.8,243.0815385541,14,7.144590000507378e-05,18,11,O1
374,243.10269,2133188,14.4,243.10266792289997,9,2.2077100027217966e-05,15,15,O3
375,243.11782000000002,1580043,10.0,243.1179240629,13,0.00010406289996467422,19,15,
377,243.13893,1728789,11.2,243.1390534317,8,0.00012343170001827275,16,19,O2
378,243.16025,2216671,15.1,243.16018280050002,3,6.719949996636387e-05,13,23,O4
384,244.06162,2231945,15.2,244.0615313859,10,8.861410000804426e-05,13,10,O4N1
385,244.07682000000003,3413904,24.5,244.07678752590002,14,3.2474100009949325e-05,17,10,O1N1
388,244.11319,682048576,5383.9,244.1131730347,13,1.6965300005722384e-05,18,14,N1
389,244.15454,2119093,14.3,244.15543177230003,3,0.000891772300036564,12,22,O4N1
393,245.08199,1529192,9.6,245.0819324785,9,5.7521499996937564e-05,14,13,O4
396,245.09724,20045296,155.8,245.0971886185,13,5.13814999862916e-05,18,13,O1
399,245.11843,3703674,26.8,245.11831798729997,8,0.00011201270001492958,15,17,O3
401,246.05612999999997,4606384,33.9,246.0560520815,14,7.791849995442135e-05,16,8,O2N1
404,246.09253999999999,2152513,14.5,246.09243759030002,13,0.00010240969996289095,17,12,O1N1
409,246.11354,2307019,15.8,246.11356695909998,8,2.6959099983514534e-05,14,16,O3N1
411,246.12894,2955730,20.9,246.1288230991,12,0.00011690089999660813,18,16,N1
412,247.07656,1780618,11.5,247.0764531741,13,0.00010682589999078118,17,11,O2
416,247.09766000000002,3154708,22.3,247.0975825429,8,7.745710001927364e-05,14,15,O4
417,247.11292000000003,26456474,205.3,247.1128386829,12,8.131710004022352e-05,18,15,O1
419,247.13402000000002,5935781,44.2,247.13396805169998,7,5.194830004029427e-05,15,19,O3
420,247.17047999999997,1721013,11.1,247.17035356050002,6,0.00012643949995094772,16,23,O2
421,248.07182999999998,1815509,11.8,248.07170214590002,13,0.00012785409995785812,16,10,O2N1
423,248.10814,5447014,40.3,248.1080876547,12,5.2345299991429783e-05,17,14,O1N1
426,248.14452000000003,25598838,198.6,248.1444731635,11,4.683650001879869e-05,18,18,N1
430,249.09216,2536616,17.5,249.09210323850002,12,5.67614999908983e-05,17,13,O2
432,249.1133,1711537,11.0,249.1132326073,7,6.73927000036656e-05,14,17,O4
433,249.12857000000002,7211321,54.2,249.1284887473,11,8.125270002778961e-05,18,17,O1
437,249.14967000000001,7699778,58.0,249.1496181161,6,5.1883900027860363e-05,15,21,O3
439,250.08739,4724460,34.5,250.08735221030003,12,3.778969997370041e-05,16,12,O2N1
440,250.12382000000002,5409020,39.8,250.1237377191,11,8.228090001694e-05,17,16,O1N1
443,250.14487000000003,3711749,26.5,250.1448670879,6,2.9121000295617705e-06,14,20,O3N1
444,250.1602,50423564,391.4,250.16012322790002,10,7.677209998746548e-05,18,20,N1
447,251.07137000000003,3059494,21.4,251.0713677941,12,2.2059000173157983e-06,16,11,O3
448,251.10782000000003,8872118,66.8,251.1077533029,11,6.669710003848195e-05,17,15,O2
451,251.12887,2401216,16.3,251.1288826717,6,1.2671700005739694e-05,14,19,O4
452,251.14416,13301446,101.4,251.1441388117,10,2.118829999631089e-05,18,19,O1
455,251.16532999999998,4351184,31.5,251.1652681805,5,6.181949999017888e-05,15,23,O3
457,251.20174,3653088,26.1,251.2016536893,4,8.631069999864849e-05,16,27,O2
459,252.10307999999998,7891057,59.2,252.1030022747,11,7.772529997396305e-05,16,14,O2N1
461,252.1394,1838337,11.9,252.1393877835,10,1.2216499982287132e-05,17,18,O1N1
466,253.08708,7720994,57.8,253.08701785850002,11,6.214149996708329e-05,16,13,O3
467,253.12347999999997,6100018,45.2,253.1234033673,10,7.663269997237876e-05,17,17,O2
468,253.14437,3095867,21.7,253.14453273610002,5,0.00016273610000894223,14,21,O4
469,253.15977,9474626,71.5,253.1597888761,9,1.8876100000397855e-05,18,21,O1
470,253.18098999999998,1462027,9.0,253.1809182449,4,7.175509998091911e-05,15,25,O3
471,253.21736,92413016,719.3,253.2173037537,3,5.624630000511388e-05,16,29,O2
474,254.08219,2089427,13.8,254.08226683030003,11,7.683030003136082e-05,15,12,O3N1
476,254.09758,11841498,89.5,254.09752297030002,15,5.702969997400942e-05,19,12,N1
477,254.11867999999998,12648419,95.8,254.1186523391,10,2.7660899974080166e-05,16,16,O2N1
478,254.15515,2168819,14.4,254.15503784790002,9,0.00011215209997317288,17,20,O1N1
481,254.24902000000003,1837084,11.8,254.2489382343,2,8.176570003115557e-05,16,32,O1N1
487,255.06631000000002,3370747,23.7,255.0662824141,11,2.758590002827077e-05,15,11,O4
491,255.10267000000002,14853514,112.9,255.10266792289997,10,2.0771000492914027e-06,16,15,O3
493,255.13906,4926362,35.8,255.1390534317,9,6.5682999945693155e-06,17,19,O2
494,255.16021,2272803,15.2,255.16018280050002,4,2.7199499982089037e-05,14,23,O4
495,255.1967,1418098,8.6,255.1965683093,3,0.00013169069998753002,15,27,O3
498,255.23288,4647866368,36084.8,255.23295381810001,2,7.381810002016209e-05,16,31,O2
501,256.09798,2719664,18.7,256.09791689469995,10,6.31053000574866e-05,15,14,O3N1
503,256.11316,59834680,462.1,256.11317303469997,14,1.3034699975378317e-05,19,14,N1
504,256.13435,1483455,9.1,256.1343024035,9,4.759649999641624e-05,16,18,O2N1
511,257.08195,3867595,27.4,257.0819324785,10,1.7521500012662727e-05,15,13,O4
514,257.09722,7023570,51.7,257.0971886185,14,3.138149997994333e-05,19,13,O1
517,257.1183,2426843,16.3,257.1183179873,9,1.7987299997912487e-05,16,17,O3
518,257.13364,1488481,9.0,257.1335741273,13,6.587270002000878e-05,20,17,
521,257.15477000000004,2204842,14.6,257.1547034961,8,6.650390002960194e-05,17,21,O2
522,257.17584,2069490,13.5,257.1758328649,3,7.135100020150276e-06,14,25,O4
527,258.07724,3507557,24.6,258.0771814503,10,5.854970004293136e-05,14,12,O4N1
528,258.09251,15825003,119.5,258.0924375903,14,7.240970001021196e-05,18,12,O1N1
531,258.11341,1481940,9.0,258.11356695909996,9,0.0001569590999679349,15,16,O3N1
532,258.12887,460936320,3548.9,258.1288230991,13,4.6900900031232595e-05,19,16,N1
534,259.0765,3278330,22.8,259.0764531741,14,4.682590002857978e-05,18,11,O2
538,259.09765,2857347,19.6,259.0975825429,9,6.74570999876778e-05,15,15,O4
540,259.11291,22722056,172.6,259.11283868289996,13,7.131710003704939e-05,19,15,O1
543,259.13403999999997,4941073,35.6,259.1339680517,8,7.194829998979912e-05,16,19,O3
545,260.07181,10628999,79.4,260.0717021459,14,0.00010785410000835327,17,10,O2N1
548,260.10818,4087701,29.0,260.1080876547,13,9.234530000412633e-05,18,14,O1N1
552,260.12927,2290717,15.2,260.12921702349996,8,5.297650005786636e-05,15,18,O3N1
554,260.14447,4164771,29.6,260.1444731635,12,3.163499968650285e-06,19,18,N1
557,261.09213,4093719,28.9,261.0921032385,13,2.67615000097976e-05,18,13,O2
560,261.11329,3692063,25.8,261.1132326073,8,5.739270000049146e-05,15,17,O4
561,261.1286,21719332,163.6,261.12848874729997,12,0.00011125270003731202,19,17,O1
565,261.14963,3583533,25.0,261.1496181161,7,1.1883900015163817e-05,16,21,O3
567,262.08745,7887510,57.9,262.0873522103,13,9.778969996432352e-05,17,12,O2N1
569,262.10855,1565086,9.5,262.1084815791,8,6.842089999281598e-05,14,16,O4N1
570,262.12374,6673572,48.6,262.1237377191,12,2.280899991546903e-06,18,16,O1N1
573,262.14498,2045612,13.2,262.14486708789997,7,0.00011291210000763385,15,20,O3N1
574,262.16017999999997,21694130,163.4,262.1601232279,11,5.677209998111721e-05,19,20,N1
577,263.07145,2043531,13.2,263.0713677941,13,8.220590001428718e-05,17,11,O3
581,263.10778,2530457,16.9,263.1077533029,12,2.6697099997363694e-05,18,15,O2
585,263.12896,1932961,12.3,263.1288826717,7,7.732829999440582e-05,15,19,O4
587,263.14419,5059878,36.2,263.1441388117,11,5.11883000058333e-05,19,19,O1
590,263.16519,1762990,11.0,263.1652681805,6,7.818049999741561e-05,16,23,O3
593,264.06674,2958462,20.2,264.0666167659,13,0.0001232340999877124,16,10,O3N1
595,264.10308,7062412,51.5,264.1030022747,12,7.772530000238476e-05,17,14,O2N1
597,264.13941,3368601,23.3,264.1393877835,11,2.221649998546127e-05,18,18,O1N1
600,264.17586,29867430,225.9,264.1757732923,10,8.670770000662742e-05,19,22,N1
603,265.08705,4225524,29.6,265.0870178585,12,3.214149995756088e-05,17,13,O3
604,265.12351,7640834,55.5,265.1234033673,11,0.00010663270001032288,18,17,O2
607,265.14448,1810185,11.3,265.1445327361,6,5.273610003087015e-05,15,21,O4
610,265.15988,8612623,62.9,265.1597888761,10,9.112390000609594e-05,19,21,O1
613,265.18099,2332310,15.3,265.1809182449,5,7.175510000934082e-05,16,25,O3
614,265.21736,2426532,16.0,265.2173037537,4,5.624630000511388e-05,17,29,O2
616,266.0975,367747168,2786.0,266.0975229703,16,2.2970299994540255e-05,20,12,N1
617,266.11872999999997,7469672,54.2,266.1186523391,11,7.766089998995085e-05,17,16,O2N1
618,266.13985,1484016,8.8,266.1397817079,6,6.829210002479158e-05,14,20,O4N1
620,266.15505,1474805,8.8,266.1550378479,10,1.2152099998274934e-05,18,20,O1N1
623,267.06629,1825848,11.4,267.0662824141,12,7.585899993500789e-06,16,11,O4
626,267.08159,4771006,33.8,267.0815385541,16,5.144589999872551e-05,20,11,O1
630,267.10272000000003,11861445,87.5,267.10266792289997,11,5.2077100065162085e-05,17,15,O3
631,267.13914,4580306,32.3,267.1390534317,10,8.65682999915407e-05,18,19,O2
632,267.17542000000003,6600671,47.6,267.1754389405,9,1.8940499955988344e-05,19,23,O1
633,267.19665,3594982,24.8,267.1965683093,4,8.169069997165934e-05,16,27,O3
634,267.23295,31470066,236.2,267.2329538181,3,3.818099969521427e-06,17,31,O2
639,268.0979,3722273,25.8,268.09791689469995,11,1.689469996790649e-05,16,14,O3N1
642,268.11323,38781732,291.6,268.11317303469997,15,5.696530001841893e-05,20,14,N1
643,268.1344,11368237,83.8,268.1343024035,10,9.759650004070863e-05,17,18,O2N1
644,268.17076000000003,1887546,11.9,268.1706879123,9,7.208770000488585e-05,18,22,O1N1
651,269.08193,3930995,27.2,269.0819324785,11,2.4784999936855456e-06,16,13,O4
653,269.09722,8467576,61.3,269.0971886185,15,3.138149997994333e-05,20,13,O1
656,269.11841,10392703,75.7,269.1183179873,10,9.20127000085813e-05,17,17,O3
659,269.15477000000004,4520588,31.6,269.1547034961,9,6.650390002960194e-05,18,21,O2
660,269.21224,19539102,144.5,269.2122183737,3,2.1626299997024034e-05,16,29,O3
661,269.24863999999997,90408104,677.5,269.2486038825,2,3.611749997389779e-05,17,33,O2
663,270.07718,1686595,10.3,270.0771814503,11,1.450299976113456e-06,15,12,O4N1
664,270.09247999999997,9518536,69.2,270.0924375903,15,4.2409699972267845e-05,19,12,O1N1
668,270.11366,3304911,22.4,270.11356695909996,10,9.30409000261534e-05,16,16,O3N1
669,270.12886000000003,92972504,696.7,270.1288230991,14,3.690090005648017e-05,20,16,N1
678,271.09755,3230743,21.9,271.0975825429,10,3.254289998722015e-05,16,15,O4
681,271.11291,11003675,80.3,271.11283868289996,14,7.131710003704939e-05,20,15,O1
684,271.13403,2551587,16.8,271.1339680517,9,6.19483000150467e-05,17,19,O3
685,271.14929,1653672,10.0,271.1492241917,13,6.580830000757487e-05,21,19,
687,271.17041,3404591,23.2,271.1703535605,8,5.6439499985572184e-05,18,23,O2
688,271.19157,1617717,9.7,271.1914829293,3,8.707070003310946e-05,15,27,O4
689,271.22794,10248001,74.6,271.2278684381,2,7.15618999720391e-05,16,31,O3
692,272.09291,3009116,20.2,272.0928315147,10,7.848530003684573e-05,15,14,O4N1
695,272.10811,37197920,277.3,272.10808765469994,14,2.2345300067172502e-05,19,14,O1N1
699,272.14457000000004,246687856,1852.7,272.1444731635,13,9.683650006309108e-05,20,18,N1
701,273.09213,10168734,73.4,273.0921032385,14,2.67615000097976e-05,19,13,O2
706,273.11337000000003,2294181,14.7,273.1132326073,9,0.00013739270002588455,16,17,O4
709,273.12858,18506154,135.6,273.12848874729997,13,9.125270003096375e-05,20,17,O1
713,273.14966,3394481,22.9,273.1496181161,8,4.188389999626452e-05,17,21,O3
715,274.08744,11755226,85.3,274.08735221029997,14,8.778970004641451e-05,18,12,O2N1
717,274.10868999999997,1432033,8.3,274.1084815791,9,0.00020842089998041047,15,16,O4N1
720,274.12375,4093670,28.1,274.12373771909995,13,1.2280900023142749e-05,19,16,O1N1
724,274.14498,1632749,9.8,274.14486708789997,8,0.00011291210000763385,16,20,O3N1
726,274.16026,4091377,28.1,274.1601232279,12,0.0001367721000065103,20,20,N1
729,275.10783,6667802,47.3,275.1077533029,13,7.669709998481267e-05,19,15,O2
733,275.12894,3029280,20.2,275.1288826717,8,5.732829998805755e-05,16,19,O4
735,275.14423,14139429,103.0,275.1441388117,12,9.118830001852984e-05,20,19,O1
738,275.16536,3241771,21.8,275.1652681805,7,9.1819500028123e-05,17,23,O3
739,275.20172,33928248,250.6,275.2016536893,6,6.631070004914363e-05,18,27,O2
742,276.10314,17753420,130.0,276.1030022747,13,0.00013772530002142958,18,14,O2N1
744,276.12404,1801362,11.0,276.1241316435,8,9.16435000135607e-05,15,18,O4N1
745,276.13943,5399383,37.9,276.13938778349996,12,4.221650004865296e-05,19,18,O1N1
748,276.16059,3553629,24.1,276.1605171523,7,7.284770003934682e-05,16,22,O3N1
749,276.17586,15152482,110.6,276.1757732923,11,8.670770000662742e-05,20,22,N1
754,277.08707999999996,5511286,38.7,277.0870178585,13,6.214149993866158e-05,18,13,O3
758,277.12351,2655361,17.4,277.1234033673,12,0.00010663270001032288,19,17,O2
762,277.14457000000004,4179080,28.8,277.1445327361,7,3.726390002611879e-05,16,21,O4
763,277.15986000000004,3845772,26.3,277.1597888761,11,7.112390005659108e-05,20,21,O1
768,277.21735,37695132,276.3,277.2173037537,5,4.6246300030361454e-05,18,29,O2
772,278.08236,4271520,29.2,278.0822668303,13,9.316969999417779e-05,17,12,O3N1
773,278.0976,3225508,21.5,278.09752297029996,17,7.702970003720111e-05,21,12,N1
776,278.11874,7980971,56.6,278.1186523391,12,8.76609000215467e-05,18,16,O2N1
777,278.15511000000004,2594741,16.8,278.15503784789996,11,7.215210007416317e-05,19,20,O1N1
779,278.19152,17145792,124.4,278.1914233567,10,9.664330002578936e-05,20,24,N1
783,278.24902000000003,2680529,17.4,278.24893823429994,4,8.1765700087999e-05,18,32,O1N1
785,279.0664,2845378,18.6,279.0662824141,13,0.00011758589999999458,17,11,O4
790,279.10281000000003,4690636,32.3,279.10266792289997,12,0.0001420771000653076,18,15,O3
791,279.11805,1693393,10.1,279.1179240629,16,0.00012593709999464409,22,15,
793,279.13876,3984087,27.1,279.1390534317,11,0.00029343170001538965,19,19,O2
796,279.16031,1586653,9.3,279.1601828005,6,0.00012719949995698698,16,23,O4
800,279.17556,6589666,46.3,279.1754389405,10,0.00012105950003160615,20,23,O1
805,279.23304,634712320,4689.8,279.2329538181,4,8.618190003062409e-05,18,31,O2
809,280.11326,471265792,3481.5,280.11317303469997,16,8.696530005636305e-05,21,14,N1
810,280.13408,5820408,40.6,280.1343024035,11,0.00022240350000402032,18,18,O2N1
813,280.26437999999996,12778013,92.1,280.26458829869995,3,0.00020829869998806316,18,34,O1N1
819,281.09737,7666443,54.3,281.09718861849996,16,0.00018138150005597709,21,13,O1
822,281.11818999999997,12620561,90.9,281.1183179873,11,0.00012798730000440628,18,17,O3
823,281.15488,3578652,24.1,281.1547034961,10,0.0001765038999792523,19,21,O2
826,281.19097999999997,3980838,27.0,281.1910890049,9,0.00010900490002541119,20,25,O1
827,281.21199,2608172,16.9,281.2122183737,4,0.00022837369999706425,17,29,O3
830,281.24845,10965283840,81060.1,281.2486038825,3,0.00015388250000114567,18,33,O2
835,282.09226,4438052,30.1,282.0924375903,16,0.00017759029998387632,20,12,O1N1
838,282.11347,5642794,39.0,282.11356695909996,11,9.695909994889007e-05,17,16,O3N1
841,282.12876,84112432,614.0,282.1288230991,15,6.30990999752612e-05,21,16,N1
843,282.14988999999997,10383924,73.7,282.1499524679,10,6.246790002251146e-05,18,20,O2N1
852,283.09754,5442364,37.5,283.0975825429,11,4.2542900018816e-05,17,15,O4
854,283.11284,20046144,144.5,283.11283868289996,15,1.3171000432521396e-06,21,15,O1
857,283.13394,10046790,71.2,283.1339680517,10,2.805169998509882e-05,18,19,O3
860,283.17033,5141328,35.3,283.1703535605,9,2.356050003982091e-05,19,23,O2
861,283.19146,6423894,44.7,283.1914829293,4,2.292929997338433e-05,16,27,O4
866,283.26417000000004,8794731520,64441.2,283.2642539469,2,8.394689996293891e-05,18,35,O2
868,284.0718,2367304,15.0,284.07170214589996,16,9.785410003360084e-05,19,10,O2N1
872,284.10808,30373458,220.2,284.10808765469994,15,7.654699970771617e-06,20,14,O1N1
877,284.12924,4198999,28.4,284.12921702349996,10,2.297650001992224e-05,17,18,O3N1
879,284.14451,151484000,1107.6,284.1444731635,14,3.683650004404626e-05,21,18,N1
887,285.09216000000004,3730268,24.9,285.0921032385,15,5.676150004774172e-05,20,13,O2
890,285.11328,4795234,32.8,285.1132326073,10,4.739269996889561e-05,17,17,O4
894,285.12852000000004,21800806,157.4,285.12848874729997,14,3.125270006876235e-05,21,17,O1
