,m/z,I,S/N,em,dbe,error,C,H,Class
7155,217.06582999999998,1251123,8.0,217.0658884897,12,5.8489700023756086e-05,16,9,O1
7160,217.08705,4617853,36.1,217.08701785850002,7,3.214149998598259e-05,13,13,O3
7163,217.12337999999997,2989197,22.5,217.1234033673,6,2.3367300030940896e-05,14,17,O2
7168,217.15975,10829853,88.0,217.1597888761,5,3.887610000674613e-05,15,21,O1
7237,218.08222999999998,1143093,7.1,218.08226683030003,7,3.6830300047085984e-05,12,12,O3N1
7242,218.09753999999998,3214780,24.4,218.09752297030002,11,1.7029699961312872e-05,16,12,N1
7244,218.11865,3283653,24.9,218.1186523391,6,2.3391000070205337e-06,13,16,O2N1
7325,219.06633,2167661,15.6,219.0662824141,7,4.7585900006197335e-05,12,11,O4
7329,219.08151,1396916,9.1,219.0815385541,11,2.8554099998245874e-05,16,11,O1
7332,219.1027,5688702,44.9,219.10266792289997,6,3.20771000303921e-05,13,15,O3
7337,219.13907000000003,3220942,24.3,219.1390534317,5,1.656830002616516e-05,14,19,O2
7341,219.17541,22313886,183.3,219.17543894050002,4,2.89405000160059e-05,15,23,O1
7411,220.09792000000002,1956096,13.8,220.09791689469998,6,3.105300038441783e-06,12,14,O3N1
7416,220.1132,16471367,134.6,220.1131730347,10,2.696530000889652e-05,16,14,N1
7494,221.08197,2666242,19.7,221.0819324785,6,3.7521500019011e-05,12,13,O4
7496,221.0972,7632650,61.0,221.0971886185,10,1.1381499973595055e-05,16,13,O1
7508,221.15477,1883940,13.2,221.1547034961,4,6.650390000118023e-05,14,21,O2
7578,222.09248,7243733,57.6,222.09243759030002,10,4.2409699972267845e-05,15,12,O1N1
7583,222.12887,153088736,1267.0,222.1288230991,9,4.6900900002810886e-05,16,16,N1
7655,223.07645,1750944,12.0,223.0764531741,10,3.174100015712611e-06,15,11,O2
7659,223.11286,21319856,174.3,223.1128386829,9,2.1317100021178703e-05,16,15,O1
7664,223.13402999999997,1312763,8.4,223.13396805169998,4,6.194829998662499e-05,13,19,O3
7668,223.17035,1334476,8.6,223.17035356050002,3,3.560500005050926e-06,14,23,O2
7728,224.07169,3971827,30.4,224.07170214590002,10,1.2145900029736367e-05,14,10,O2N1
7731,224.10809,2288517,16.5,224.1080876547,9,2.3453000039808103e-06,15,14,O1N1
7799,225.0921,7081814,56.0,225.09210323850002,9,3.238500028146518e-06,15,13,O2
7803,225.12847999999997,14247527,115.2,225.1284887473,8,8.747300029199323e-06,16,17,O1
7805,225.14966,2446705,17.7,225.1496181161,3,4.188390002468623e-05,13,21,O3
7811,225.18604,4444547,34.2,225.1860036249,2,3.637509999521171e-05,14,25,O2
7868,226.051,1054367,6.2,226.05096670150002,10,3.3298499971579076e-05,13,8,O3N1
7873,226.08735,7063088,55.9,226.08735221030003,9,2.210300038996138e-06,14,12,O2N1
7877,226.12372000000002,3790529,28.8,226.1237377191,8,1.771909998637966e-05,15,16,O1N1
7884,226.16012,2224339,15.9,226.16012322790002,7,3.227900009505902e-06,16,20,N1
7956,227.07133,1588871,10.6,227.0713677941,9,3.779410002380246e-05,14,11,O3
7959,227.1077,6180889,48.6,227.1077533029,8,5.330289999960769e-05,15,15,O2
7961,227.12892000000002,1113443,6.7,227.1288826717,3,3.732830001013099e-05,12,19,O4
7962,227.14408999999998,3370794,25.3,227.1441388117,7,4.881170002590807e-05,16,19,O1
7965,227.20166,32801862,268.5,227.2016536893,1,6.310700001677105e-06,14,27,O2
8020,228.10298999999998,2576184,18.7,228.1030022747,8,1.2274700026182472e-05,14,14,O2N1
8023,228.13942000000003,1765385,12.0,228.1393877835,7,3.2216500017057115e-05,15,18,O1N1
8027,228.17575,3594331,27.1,228.17577329230002,6,2.3292300028288082e-05,16,22,N1
8091,229.12342,2048101,14.4,229.1234033673,7,1.663270001017736e-05,15,17,O2
8094,229.15982999999997,8323574,66.0,229.1597888761,6,4.1123899961803545e-05,16,21,O1
8147,230.09756000000002,177242560,1455.7,230.09752297030002,12,3.7029699996082854e-05,17,12,N1
8148,230.11862999999997,4310727,33.0,230.1186523391,7,2.2339100041790516e-05,14,16,O2N1
8152,230.15505,1831001,12.6,230.15503784790002,6,1.2152099969853225e-05,15,20,O1N1
8220,231.08157999999997,4294684,32.7,231.0815385541,12,4.144589996712966e-05,17,11,O1
8224,231.10269,3808678,28.7,231.10266792289997,7,2.2077100027217966e-05,14,15,O3
8231,231.1391,2285495,16.2,231.1390534317,6,4.656830000726586e-05,15,19,O2
8234,231.17547000000002,9373641,74.3,231.17543894050002,5,3.105950000303892e-05,16,23,O1
8305,232.07677999999999,1354752,8.6,232.07678752590002,12,7.525900031168931e-06,16,10,O1N1
8310,232.09797000000003,2370954,16.9,232.09791689469998,7,5.3105300054312465e-05,13,14,O3N1
8313,232.11317999999997,4278418,32.6,232.1131730347,11,6.9652999741265376e-06,17,14,N1
8315,232.13435,3799964,28.6,232.13430240350002,6,4.759649999641624e-05,14,18,O2N1
8380,233.08198,2947178,21.6,233.0819324785,7,4.752149999376343e-05,13,13,O4
8384,233.09718999999998,5278834,40.8,233.0971886185,11,1.3814999704209185e-06,17,13,O1
8387,233.11837000000003,5704572,44.2,233.11831798729997,6,5.201270005272818e-05,14,17,O3
8389,233.15478,5908110,45.9,233.1547034961,5,7.650389997593265e-05,15,21,O2
8391,233.19114,21207968,171.3,233.1910890049,4,5.0995099996953286e-05,16,25,O1
8453,234.0924,1823959,12.4,234.09243759030002,11,3.759030002470354e-05,16,12,O1N1
8457,234.11362999999997,2323298,16.5,234.11356695909998,6,6.304089998820928e-05,13,16,O3N1
8459,234.12882000000002,46276968,375.1,234.1288230991,10,3.0990999846380873e-06,17,16,N1
8528,235.0976,1749314,11.8,235.0975825429,6,1.745710000022882e-05,13,15,O4
8532,235.1129,10556233,83.6,235.1128386829,10,6.131710000545354e-05,17,15,O1
8537,235.13397,1694355,11.3,235.13396805169998,5,1.948300024423588e-06,14,19,O3
8543,235.17037000000002,1376869,8.7,235.17035356050002,4,1.6439500001297347e-05,15,23,O2
8609,236.10809,9500974,75.0,236.1080876547,10,2.3453000039808103e-06,16,14,O1N1
8615,236.14449,168291648,1370.6,236.1444731635,9,1.683649998085457e-05,17,18,N1
8668,237.0921,3144717,23.1,237.09210323850002,10,3.238500028146518e-06,16,13,O2
8674,237.11317000000003,1084247,6.3,237.1132326073,5,6.260729998075476e-05,13,17,O4
8675,237.12852999999998,25836318,207.4,237.1284887473,9,4.125269998667136e-05,17,17,O1
8681,237.14961,1793577,12.1,237.1496181161,4,8.116099991184456e-06,14,21,O3
8682,237.18596000000002,2138555,14.9,237.1860036249,3,4.362489997333796e-05,15,25,O2
8731,238.08737999999997,6695664,51.9,238.08735221030003,10,2.7789699942104562e-05,15,12,O2N1
8736,238.1237,3554050,26.4,238.1237377191,9,3.7719099992727934e-05,16,16,O1N1
8742,238.16011,1824915,12.3,238.16012322790002,8,1.3227900012680038e-05,17,20,N1
8789,239.07141000000001,2613708,18.7,239.0713677941,10,4.2205900001590635e-05,15,11,O3
8794,239.1078,9613534,75.6,239.1077533029,9,4.6697100003711967e-05,16,15,O2
8796,239.12886,3779432,28.2,239.1288826717,4,2.267170000891383e-05,13,19,O4
8797,239.14414,15092463,120.1,239.1441388117,8,1.1882999899626157e-06,17,19,O1
8799,239.16527999999997,2150906,15.0,239.1652681805,3,1.18194999743082e-05,14,23,O3
8802,239.20167,4902219,37.3,239.2016536893,2,1.6310700004851242e-05,15,27,O2
8851,240.08187,1215155,7.3,240.0818729059,14,2.9059000041797844e-06,18,10,N1
8854,240.10305,12637374,99.7,240.1030022747,9,4.772529999286235e-05,15,14,O2N1
8857,240.13942000000003,4089039,30.6,240.1393877835,8,3.2216500017057115e-05,16,18,O1N1
8864,240.17581,2772833,19.9,240.17577329230002,7,3.670769999075674e-05,17,22,N1
8919,241.08701000000002,2537238,18.0,241.08701785850002,9,7.858499998292245e-06,15,13,O3
8924,241.12339,6594983,50.8,241.1234033673,8,1.336729999934505e-05,16,17,O2
8925,241.14453999999998,2915889,21.1,241.14453273610002,3,7.263899959752962e-06,13,21,O4
8926,241.15981000000002,5053881,38.4,241.1597888761,7,2.112390001229869e-05,17,21,O1
8928,241.18096,2278851,15.9,241.1809182449,2,4.175509999981841e-05,14,25,O3
8930,241.2173,22766292,181.7,241.2173037537,1,3.7537000139309384e-06,15,29,O2
8977,242.08229,1793969,12.0,242.08226683030003,9,2.3169699971958835e-05,14,12,O3N1
8979,242.09751,3943288,29.4,242.09752297030002,13,1.2970300019787828e-05,18,12,N1
8981,242.11872000000002,3646082,27.0,242.1186523391,8,6.766090001519842e-05,15,16,O2N1
8985,242.15505,2207892,15.4,242.15503784790002,7,1.2152099969853225e-05,16,20,O1N1
8987,242.17612999999997,2511006,17.8,242.1761672167,2,3.72167000364243e-05,13,24,O3N1
8988,242.19142000000002,4682917,35.4,242.1914233567,6,3.3566999775302975e-06,17,24,N1
9037,243.06613,1514372,9.7,243.0662824141,9,0.00015241410000044198,14,11,O4
9038,243.08157000000003,1062987,6.1,243.0815385541,13,3.1445900020798945e-05,18,11,O1
9041,243.10261,1761365,11.7,243.10266792289997,8,5.7922899969753416e-05,15,15,O3
9048,243.13908999999998,2660454,18.9,243.1390534317,7,3.6568299975670016e-05,16,19,O2
9053,243.17546000000002,7823480,60.5,243.17543894050002,6,2.1059499999864784e-05,17,23,O1
9097,244.07682000000003,1515936,9.7,244.07678752590002,13,3.2474100009949325e-05,17,10,O1N1
9099,244.09795,1700778,11.2,244.09791689469998,8,3.310530001954248e-05,14,14,O3N1
9102,244.11317999999997,440253504,3542.6,244.1131730347,12,6.9652999741265376e-06,18,14,N1
9103,244.13437000000002,3824187,28.3,244.13430240350002,7,6.759650000276451e-05,15,18,O2N1
9107,244.15453,2028101,13.8,244.15543177230003,2,0.0009017723000397382,12,22,O4N1
9108,244.17066,1418316,8.9,244.17068791230002,6,2.791230002685552e-05,16,22,O1N1
9157,245.0972,10023421,78.2,245.0971886185,12,1.1381499973595055e-05,18,13,O1
9162,245.11837999999997,4200968,31.3,245.11831798729997,7,6.20126999990589e-05,15,17,O3
9166,245.15481,2506136,17.7,245.1547034961,6,0.00010650389998545506,16,21,O2
9169,245.19114,10106921,78.9,245.1910890049,5,5.0995099996953286e-05,17,25,O1
9211,246.05607,1305914,8.0,246.0560520815,13,1.791849999221995e-05,16,8,O2N1
9216,246.09256000000002,2225867,15.4,246.09243759030002,12,0.00012240969999766094,17,12,O1N1
9221,246.11354,1881685,12.6,246.11356695909998,7,2.6959099983514534e-05,14,16,O3N1
9225,246.12888999999998,8046556,62.3,246.1288230991,11,6.690089998073745e-05,18,16,N1
9227,246.14992,2420966,17.0,246.14995246790002,6,3.246790001298905e-05,15,20,O2N1
9284,247.09758,2516377,17.7,247.0975825429,7,2.542900006119453e-06,14,15,O4
9287,247.11286,12819360,100.3,247.1128386829,11,2.1317100021178703e-05,18,15,O1
9290,247.13400000000001,3934378,29.0,247.13396805169998,6,3.1948300033946e-05,15,19,O3
9296,247.17041,2990650,21.5,247.17035356050002,5,5.6439499985572184e-05,16,23,O2
9298,247.20678999999998,21151178,167.0,247.2067390693,4,5.093069998451938e-05,17,27,O1
9328,248.07138999999998,1143700,6.7,248.07170214590002,12,0.00031214590003969533,16,10,O2N1
9334,248.1081,5443429,41.1,248.1080876547,11,1.2345300007154947e-05,17,14,O1N1
9336,248.12927000000002,2184430,15.0,248.1292170235,6,5.297650002944465e-05,14,18,O3N1
9338,248.14444,86512504,690.9,248.1444731635,10,3.3163500006594404e-05,18,18,N1
9391,249.09212000000002,1622303,10.5,249.09210323850002,11,1.6761500006623464e-05,17,13,O2
9394,249.11319,1968809,13.3,249.1132326073,6,4.26073000028282e-05,14,17,O4
9395,249.12852,12351791,96.5,249.1284887473,10,3.125270001191893e-05,18,17,O1
9401,249.14966,6114105,46.5,249.1496181161,5,4.188390002468623e-05,15,21,O3
9404,249.18611,1542217,9.9,249.1860036249,4,0.00010637510001743067,16,25,O2
9450,250.08731,2683546,18.9,250.08735221030003,11,4.2210300023270975e-05,16,12,O2N1
9454,250.12378999999999,8957162,69.0,250.1237377191,10,5.2280899978995876e-05,17,16,O1N1
9457,250.14489,2142579,14.6,250.1448670879,5,2.2912100007488334e-05,14,20,O3N1
9461,250.16016000000002,139978496,1114.2,250.16012322790002,9,3.6772100003190644e-05,18,20,N1
9504,251.07135,1986954,13.4,251.0713677941,11,1.7794100017454184e-05,16,11,O3
9506,251.10777000000002,5125018,38.4,251.1077533029,10,1.6697100022611266e-05,17,15,O2
9509,251.12886,1776035,11.7,251.1288826717,5,2.267170000891383e-05,14,19,O4
9511,251.14413,22141098,174.1,251.1441388117,9,8.811700013211521e-06,18,19,O1
9515,251.16527000000002,2770355,19.6,251.1652681805,4,1.8195000279774831e-06,15,23,O3
9520,251.20174,2490306,17.4,251.2016536893,3,8.631069999864849e-05,16,27,O2
9575,252.10302000000001,8456264,65.0,252.1030022747,10,1.7725300011761647e-05,16,14,O2N1
9577,252.13935,4063832,29.9,252.1393877835,9,3.778350000516184e-05,17,18,O1N1
9582,252.17584,2085224,14.1,252.17577329230002,8,6.670769997185744e-05,18,22,N1
9659,253.08705,4266476,31.5,253.08701785850002,10,3.214149998598259e-05,16,13,O3
9663,253.12345,9156091,70.5,253.1234033673,9,4.663269999127806e-05,17,17,O2
9668,253.14459,2033540,13.7,253.14453273610002,4,5.7263899975623644e-05,14,21,O4
9670,253.15975,11849739,92.0,253.1597888761,8,3.887610000674613e-05,18,21,O1
9672,253.18102000000002,1834644,12.1,253.1809182449,3,0.00010175510001886323,15,25,O3
9674,253.21733999999998,27716642,218.6,253.2173037537,2,3.62462999703439e-05,16,29,O2
9716,254.08232999999998,1338382,8.1,254.08226683030003,10,6.316969995623367e-05,15,12,O3N1
9719,254.09753999999998,6913172,52.4,254.09752297030002,14,1.7029699961312872e-05,19,12,N1
9723,254.11867999999998,13919645,108.0,254.1186523391,9,2.7660899974080166e-05,16,16,O2N1
9726,254.15506000000002,3860012,28.1,254.15503784790002,8,2.215210000144907e-05,17,20,O1N1
9728,254.19137999999998,3362363,24.2,254.1914233567,7,4.335670001864855e-05,18,24,N1
9734,254.24907000000002,1173459,6.8,254.2489382343,1,0.00013176570001860455,16,32,O1N1
9776,255.10269,3649331,26.5,255.10266792289997,9,2.2077100027217966e-05,16,15,O3
9782,255.1391,7329346,55.7,255.1390534317,8,4.656830000726586e-05,17,19,O2
9786,255.16022999999998,1543499,9.7,255.16018280050002,3,4.71994999600156e-05,14,23,O4
9788,255.17541,6505553,49.1,255.17543894050002,7,2.89405000160059e-05,18,23,O1
9791,255.19657999999998,1731865,11.2,255.1965683093,2,1.1690699977862096e-05,15,27,O3
9830,256.09775,2536006,17.6,256.09791689469995,9,0.0001668946999302534,15,14,O3N1
9833,256.11316,30437580,239.1,256.11317303469997,13,1.3034699975378317e-05,19,14,N1
9834,256.13432,3681749,26.7,256.1343024035,8,1.759650001531554e-05,16,18,O2N1
9837,256.17065,2459876,17.0,256.1706879123,7,3.7912300001607946e-05,17,22,O1N1
9842,256.20707999999996,4618738,34.2,256.2070734211,6,6.578899956366513e-06,18,26,N1
9883,257.08192,1596110,10.1,257.0819324785,9,1.2478499968437973e-05,15,13,O4
9885,257.09721,3235156,23.0,257.0971886185,13,2.13815000051909e-05,19,13,O1
9889,257.1184,2018524,13.4,257.1183179873,8,8.201270003382888e-05,16,17,O3
9897,257.15477999999996,2564202,17.7,257.1547034961,7,7.650389994751094e-05,17,21,O2
9901,257.17586,1419507,8.7,257.1758328649,2,2.713510002649855e-05,14,25,O4
9903,257.19108,7401593,55.8,257.1910890049,6,9.004899993669824e-06,18,25,O1
9957,258.07727,2043346,13.6,258.0771814503,9,8.854970002403206e-05,14,12,O4N1
9958,258.0925,5956056,44.4,258.0924375903,13,6.240969997861612e-05,18,12,O1N1
9962,258.11355,1881440,12.3,258.11356695909996,8,1.6959099980340397e-05,15,16,O3N1
9964,258.12883999999997,572314624,4506.5,258.1288230991,12,1.6900899993288476e-05,19,16,N1
9965,258.15,4009710,29.1,258.1499524679,7,4.7532099983982334e-05,16,20,O2N1
9967,258.18601,1379195,8.4,258.1863379767,6,0.00032797669996398326,17,24,O1N1
10011,259.07647000000003,1927118,12.7,259.0764531741,13,1.682590004747908e-05,18,11,O2
10014,259.09753,1730646,11.1,259.0975825429,8,5.2542899993568426e-05,15,15,O4
10017,259.11287999999996,14872924,114.7,259.11283868289996,12,4.131709999910527e-05,19,15,O1
10024,259.17042999999995,2713714,18.9,259.1703535605,6,7.643949993507704e-05,17,23,O2
10028,259.20673,9923455,75.7,259.2067390693,5,9.069300006103731e-06,18,27,O1
10065,260.07182,3506370,25.1,260.0717021459,13,0.0001178540999831057,17,10,O2N1
10067,260.09286000000003,1222665,7.1,260.0928315147,8,2.8485300049396756e-05,14,14,O4N1
10069,260.10815,3640015,26.2,260.1080876547,12,6.234530002302563e-05,18,14,O1N1
10074,260.12926,2523479,17.4,260.12921702349996,7,4.2976500026270514e-05,15,18,O3N1
10077,260.14446,14366428,110.7,260.1444731635,11,1.3163500000246131e-05,19,18,N1
10078,260.16561,2913764,20.5,260.1656025323,6,7.4677000156953e-06,16,22,O2N1
10119,261.09211,2895157,20.2,261.0921032385,12,6.761500003449328e-06,18,13,O2
10123,261.11322,2350525,15.9,261.1132326073,7,1.2607299993305787e-05,15,17,O4
10127,261.12856,15738946,120.6,261.12848874729997,11,7.125270002461548e-05,19,17,O1
10133,261.1496,3084618,21.6,261.1496181161,6,1.8116099965936883e-05,16,21,O3
10139,261.18607000000003,3174743,22.3,261.18600362489997,5,6.637510006157754e-05,17,25,O2
10142,261.22243,23416932,180.6,261.2223891337,4,4.0866299968911335e-05,18,29,O1
10157,262.051,1604363,10.1,262.0509667015,13,3.3298500000000786e-05,16,8,O3N1
10161,262.0874,3931288,28.3,262.0873522103,12,4.7789699976874545e-05,17,12,O2N1
10167,262.12372999999997,8217509,61.8,262.1237377191,11,7.719100040048943e-06,18,16,O1N1
10172,262.14493,1943084,12.7,262.14486708789997,6,6.291210002018488e-05,15,20,O3N1
10173,262.16016,102668720,800.2,262.1601232279,10,3.6772100031612354e-05,19,20,N1
10177,262.21772000000004,1226310,7.1,262.2176381055,4,8.189450005602339e-05,17,28,O1N1
10211,263.07151,1348975,8.1,263.0713677941,12,0.00014220589997648858,17,11,O3
10214,263.10781000000003,2256507,15.2,263.1077533029,11,5.669710003530781e-05,18,15,O2
10223,263.14415,12830472,97.8,263.1441388117,10,1.1188300049980171e-05,19,19,O1
10228,263.16521,2769167,19.2,263.1652681805,5,5.8180499991067336e-05,16,23,O3
10233,263.20147000000003,1409755,8.5,263.2016536893,4,0.00018368929994494465,17,27,O2
10268,264.0666,1555522,9.7,264.0666167659,12,1.6765899999882095e-05,16,10,O3N1
10270,264.10305,6186062,45.9,264.1030022747,11,4.7725300021284056e-05,17,14,O2N1
10275,264.13937999999996,8709210,65.6,264.1393877835,10,7.78350005248285e-06,18,18,O1N1
10279,264.17582999999996,115399784,899.8,264.1757732923,9,5.67076999686833e-05,19,22,N1
10312,265.08704,1689622,10.6,265.0870178585,11,2.2141499982808455e-05,17,13,O3
10315,265.12345,5118882,37.2,265.1234033673,10,4.663269999127806e-05,18,17,O2
10318,265.14456,1591337,9.9,265.1445327361,5,2.7263899994522944e-05,15,21,O4
10322,265.15983,20553134,157.0,265.1597888761,9,4.1123900018646964e-05,19,21,O1
10326,265.18099,2523829,17.1,265.1809182449,4,7.175510000934082e-05,16,25,O3
10328,265.21736,2639681,18.0,265.2173037537,3,5.624630000511388e-05,17,29,O2
10357,266.09747999999996,63332064,488.8,266.0975229703,15,4.297030005773195e-05,20,12,N1
10360,266.11871,9834214,73.8,266.1186523391,10,5.7660900040445995e-05,17,16,O2N1
10364,266.15494,4752626,34.4,266.1550378479,9,9.784790000821886e-05,18,20,O1N1
10373,266.1915,2845949,19.6,266.1914233567,8,7.664330001944109e-05,19,24,N1
10415,267.10269,5207584,37.9,267.10266792289997,10,2.2077100027217966e-05,17,15,O3
10421,267.13909,7767595,57.8,267.1390534317,9,3.6568300004091725e-05,18,19,O2
10426,267.16025,1971377,12.8,267.1601828005,4,6.719949999478558e-05,15,23,O4
10427,267.17541,10503222,79.0,267.1754389405,8,2.894049998758419e-05,19,23,O1
10429,267.19657,2268605,15.1,267.1965683093,3,1.6907000031096686e-06,16,27,O3
10431,267.23292000000004,11182152,84.3,267.2329538181,2,3.381809995062213e-05,17,31,O2
10463,268.07686,1365327,8.1,268.0767875259,15,7.247410002264587e-05,19,10,O1N1
10467,268.0979,2231766,14.8,268.09791689469995,10,1.689469996790649e-05,16,14,O3N1
10470,268.1132,23619930,180.8,268.11317303469997,14,2.696530003731823e-05,20,14,N1
10472,268.13434,14287201,108.4,268.1343024035,9,3.7596500021663815e-05,17,18,O2N1
10475,268.17069,3387500,23.8,268.1706879123,8,2.0876999542451813e-06,18,22,O1N1
10479,268.20706,3930487,28.0,268.2070734211,7,1.3421099993138341e-05,19,26,N1
10516,269.08182,1713474,10.7,269.0819324785,10,0.00011247850000017934,16,13,O4
10519,269.09713,1810183,11.5,269.0971886185,14,5.861850002020219e-05,20,13,O1
10523,269.11838,3576717,25.1,269.1183179873,9,6.20127000274806e-05,17,17,O3
10530,269.15466000000004,7457944,54.9,269.1547034961,8,4.3496099976891855e-05,18,21,O2
10534,269.17588,2058910,13.4,269.1758328649,3,4.713510003284682e-05,15,25,O4
10535,269.19109,7359651,54.2,269.1910890049,7,9.950999810826033e-07,19,25,O1
10538,269.21222,6066346,44.2,269.2122183737,2,1.6262999906757614e-06,16,29,O3
10539,269.2486,34534068,263.3,269.2486038825,1,3.882499981955334e-06,17,33,O2
10574,270.0924,3103920,21.4,270.0924375903,14,3.759029999628183e-05,19,12,O1N1
10580,270.11365,4064950,28.8,270.11356695909996,9,8.304090005140097e-05,16,16,O3N1
10582,270.12882,90751928,696.0,270.1288230991,13,3.099099956216378e-06,20,16,N1
10584,270.14993,3320001,23.1,270.1499524679,8,2.2467900009814912e-05,17,20,O2N1
10588,270.18636000000004,2460364,16.5,270.1863379767,7,2.2023300061846385e-05,18,24,O1N1
10592,270.22275,4546007,32.5,270.22272348549996,6,2.6514500063967716e-05,19,28,N1
10621,271.09762,1379926,8.2,271.0975825429,9,3.745710000657709e-05,16,15,O4
10625,271.11287999999996,6055131,44.1,271.11283868289996,13,4.131709999910527e-05,20,15,O1
10630,271.13395,3247073,22.5,271.1339680517,8,1.8051699953502975e-05,17,19,O3
10635,271.17037,2958059,20.3,271.1703535605,7,1.6439499972875637e-05,18,23,O2
10637,271.19121,1146801,6.4,271.1914829293,2,0.0002729292999674726,15,27,O4
10638,271.20676000000003,6915830,50.8,271.2067390693,6,2.0930700031840388e-05,19,27,O1
10641,271.22789,4452604,31.8,271.2278684381,1,2.1561899984590127e-05,16,31,O3
10679,272.09294,1716659,10.7,272.0928315147,9,0.00010848530001794643,15,14,O4N1
10681,272.10809,10180087,75.9,272.10808765469994,13,2.345300060824229e-06,19,14,O1N1
10686,272.12903,1974461,12.7,272.12921702349996,8,0.0001870234999614695,16,18,O3N1
10689,272.14451,465233408,3577.9,272.1444731635,12,3.683650004404626e-05,20,18,N1
10691,272.20196,1651538,10.2,272.2019880411,6,2.8041099994879914e-05,18,26,O1N1
10730,273.09215,3608588,25.1,273.0921032385,13,4.6761500016145874e-05,19,13,O2
10734,273.11319,1902865,12.1,273.1132326073,8,4.2607300031249906e-05,16,17,O4
