,m/z,I,S/N,em,dbe,error,C,H,Class
376,285.14964,3689789,25.5,285.1496181161,9,2.1883899989916245e-05,18,21,O3
379,285.20709,15612234,115.7,285.2071329937,3,4.299369999216651e-05,16,29,O4
385,286.12375,13839901,102.3,286.12373771909995,14,1.2280900023142749e-05,20,16,O1N1
387,286.1602,63565348,478.5,286.1601232279,13,7.677209998746548e-05,21,20,N1
390,287.10783,3663100,25.1,287.1077533029,14,7.669709998481267e-05,20,15,O2
393,287.12896,2683136,17.7,287.1288826717,9,7.732829999440582e-05,17,19,O4
396,287.14426000000003,4906244,34.4,287.1441388117,13,0.00012118830005647396,21,19,O1
399,287.16532,4556553,31.8,287.1652681805,8,5.1819500015426456e-05,18,23,O3
400,287.22288,31057686,230.8,287.2227830581,2,9.694189998299407e-05,16,31,O4
403,288.10303999999996,5351898,37.8,288.1030022747,14,3.772529998968821e-05,19,14,O2N1
405,288.13951000000003,3148002,21.2,288.13938778349996,13,0.00012221650007404605,20,18,O1N1
408,288.1758,3321066,22.5,288.1757732923,12,2.67076999875826e-05,21,22,N1
411,289.12348,2367932,15.4,289.1234033673,13,7.663269997237876e-05,20,17,O2
413,289.14463,3118145,21.0,289.1445327361,8,9.726389998832019e-05,17,21,O4
414,289.15995,5614276,39.7,289.1597888761,12,0.00016112389999989318,21,21,O1
416,289.18096,4458185,31.1,289.1809182449,7,4.175510002824012e-05,18,25,O3
420,290.09767,15763857,116.0,290.09752297029996,18,0.00014702970003099836,22,12,N1
421,290.1187,8011925,57.7,290.1186523391,13,4.766090000885015e-05,19,16,O2N1
422,290.15511000000004,5471645,38.7,290.15503784789996,12,7.215210007416317e-05,20,20,O1N1
423,290.19145,6263717,44.6,290.1914233567,11,2.6643299975148693e-05,21,24,N1
426,291.10273,7102058,50.5,291.10266792289997,13,6.207710003991451e-05,19,15,O3
430,291.13921,2733170,18.0,291.1390534317,12,0.00015656829998533794,20,19,O2
432,291.16015,2732918,18.0,291.1601828005,7,3.280050003695578e-05,17,23,O4
434,291.1967,6092414,43.0,291.1965683093,6,0.00013169070001595173,18,27,O3
439,292.09803999999997,4823359,33.5,292.09791689469995,13,0.000123105300019688,18,14,O3N1
440,292.11317,8518978,61.1,292.11317303469997,17,3.0346999437824707e-06,22,14,N1
441,292.13425,12907335,93.8,292.1343024035,12,5.2403499978481705e-05,19,18,O2N1
442,292.17078,2642511,17.3,292.17068791229997,11,9.208770001123412e-05,20,22,O1N1
443,292.20706,8078678,57.8,292.2070734211,10,1.3421099993138341e-05,21,26,N1
445,293.08205,2926864,19.4,293.0819324785,13,0.00011752149998756067,18,13,O4
448,293.11829,6454295,45.7,293.1183179873,12,2.7987299972664914e-05,19,17,O3
450,293.17577,30807076,227.2,293.1758328649,6,6.286489997364697e-05,17,25,O4
454,293.21231,26522668,195.3,293.2122183737,5,9.162629999082128e-05,18,29,O3
456,294.07723,4749537,33.0,294.0771814503,13,4.854970001133552e-05,17,12,O4N1
459,294.11357000000004,3865448,26.4,294.11356695909996,12,3.0409000828512944e-06,18,16,O3N1
460,294.12892,129660136,964.0,294.1288230991,16,9.690090001868157e-05,22,16,N1
461,294.14997,5278448,36.9,294.1499524679,11,1.7532100002881634e-05,19,20,O2N1
467,295.0976,3599285,24.4,295.0975825429,12,1.745710000022882e-05,18,15,O4
470,295.11292000000003,4313529,29.7,295.11283868289996,16,8.131710006864523e-05,22,15,O1
473,295.13407,7668669,54.7,295.1339680517,11,0.00010194830002774324,19,19,O3
475,295.1703,2886341,19.1,295.1703535605,10,5.356050002092161e-05,20,23,O2
476,295.19158,3394505,22.9,295.1914829293,5,9.707070000786189e-05,17,27,O4
477,295.22785,324040160,2412.8,295.2278684381,4,1.843810002810642e-05,18,31,O3
478,295.2643,21788120,160.0,295.2642539469,3,4.605309999305973e-05,19,35,O2
479,296.09282,2416515,15.5,296.0928315147,12,1.151469996329979e-05,17,14,O4N1
482,296.10815,5973639,41.8,296.10808765469994,16,6.234530007986905e-05,21,14,O1N1
486,296.12928,3366539,22.5,296.12921702349996,11,6.297650003261879e-05,18,18,O3N1
488,296.14456,26402446,192.8,296.1444731635,15,8.683650003149523e-05,22,18,N1
489,296.16547,5487762,38.2,296.1656025323,10,0.0001325322999718992,19,22,O2N1
496,297.11316,4541269,31.2,297.1132326073,11,7.26073000123506e-05,18,17,O4
497,297.12847999999997,3698264,24.9,297.12848874729997,15,8.747300000777614e-06,22,17,O1
500,297.14971,5903197,41.2,297.1496181161,10,9.188390004055691e-05,19,21,O3
503,297.18594,5054820,35.0,297.1860036249,9,6.362490000810794e-05,20,25,O2
504,297.20707999999996,6808424,47.9,297.2071329937,4,5.299370002376236e-05,17,29,O4
506,297.24352999999996,887420800,6560.3,297.24351850249997,3,1.1497499997403793e-05,18,33,O3
507,297.27986,18045814,131.0,297.2799040113,2,4.4011300019519695e-05,19,37,O2
509,298.12371,13652003,98.6,298.12373771909995,15,2.7719099932710378e-05,21,16,O1N1
513,298.14486,2603816,16.8,298.14486708789997,10,7.087899973612366e-06,18,20,O3N1
514,298.16013,41191468,302.2,298.1601232279,14,6.772099993668235e-06,22,20,N1
519,299.12895,2946288,19.4,299.1288826717,10,6.732829996280998e-05,18,19,O4
522,299.14426000000003,4710131,32.4,299.1441388117,14,0.00012118830005647396,22,19,O1
525,299.16521,3351031,22.4,299.1652681805,9,5.8180499991067336e-05,19,23,O3
527,299.20167999999995,2994558,19.7,299.2016536893,8,2.631069997960367e-05,20,27,O2
528,299.22289,9603330,68.6,299.2227830581,3,0.00010694190001458992,17,31,O4
531,299.25907,13093130,94.4,299.2591685669,2,9.856689996468049e-05,18,35,O3
534,300.10312999999996,5284789,36.7,300.1030022747,15,0.00012772529998983373,20,14,O2N1
537,300.13937000000004,15251900,110.4,300.13938778349996,14,1.778349991354844e-05,21,18,O1N1
539,300.17582999999996,46434756,341.0,300.1757732923,13,5.67076999686833e-05,22,22,N1
541,300.19703,50473416,370.9,300.19690266109995,8,0.00012733890002891712,19,26,O2N1
546,301.08713,4349563,29.5,301.0870178585,15,0.00011214149998295397,20,13,O3
547,301.12332000000004,3798402,25.5,301.1234033673,14,8.336729996472059e-05,21,17,O2
550,301.14459,3705990,24.8,301.1445327361,9,5.7263899975623644e-05,18,21,O4
553,301.15985,3994250,26.9,301.1597888761,13,6.112390002499524e-05,22,21,O1
556,301.18097,4861582,33.3,301.1809182449,8,5.175510000299255e-05,19,25,O3
559,301.19567,4464273,30.4,301.1961743849,12,0.0005043849000117007,23,25,
560,301.21724,3009685,19.7,301.2173037537,7,6.375369997613234e-05,20,29,O2
561,301.23851,10366617,73.7,301.2384331225,2,7.687750002105531e-05,17,33,O4
564,302.11866000000003,9206602,65.1,302.1186523391,14,7.660900052997022e-06,20,16,O2N1
566,302.15519,3843410,25.8,302.15503784789996,13,0.00015215210004271285,21,20,O1N1
568,302.19142,3857753,25.9,302.1914233567,12,3.356700005952007e-06,22,24,N1
571,303.10261,3941135,26.5,303.10266792289997,14,5.792289994133171e-05,20,15,O3
577,303.16031,3278875,21.7,303.1601828005,8,0.00012719949995698698,18,23,O4
579,303.19657,3360034,22.3,303.1965683093,7,1.6907000031096686e-06,19,27,O3
582,303.23314,3185962,21.0,303.2329538181,6,0.00018618190000552204,20,31,O2
586,304.11315,47774936,348.1,304.11317303469997,18,2.3034699950130744e-05,23,14,N1
587,304.13435,14468318,103.7,304.1343024035,13,4.759649999641624e-05,20,18,O2N1
588,304.17082,4073189,27.5,304.17068791229997,12,0.00013208770002393067,21,22,O1N1
589,304.2071,5449965,37.6,304.2070734211,11,2.6578900019558205e-05,22,26,N1
591,305.08209,2345372,14.8,305.0819324785,14,0.00015752150000025722,19,13,O4
596,305.11834,7008675,49.0,305.1183179873,13,2.201270001478406e-05,20,17,O3
600,305.15486,2365098,15.0,305.1547034961,12,0.00015650389997290404,21,21,O2
606,306.09238,2410342,15.2,306.09243759029994,18,5.759029994578668e-05,22,12,O1N1
609,306.11373,4919402,33.4,306.11356695909996,13,0.00016304090001995064,19,16,O3N1
610,306.12894,23713390,170.2,306.1288230991,17,0.00011690090002502984,23,16,N1
611,306.14995,11964017,84.7,306.1499524679,12,2.4679000034666387e-06,20,20,O2N1
613,306.22281,6855808,47.5,306.22272348549996,10,8.651450002616912e-05,22,28,N1
615,307.09758,3542064,23.4,307.0975825429,13,2.542900006119453e-06,19,15,O4
618,307.11271,2374195,14.9,307.11283868289996,17,0.00012868289996958993,23,15,O1
621,307.13395,6000695,41.3,307.1339680517,12,1.8051699953502975e-05,20,19,O3
624,307.19142999999997,11025218,77.8,307.1914829293,6,5.292930001132845e-05,18,27,O4
626,307.22809,3288138,21.5,307.22786843809996,5,0.00022156190004807286,19,31,O3
627,307.26431,6184273,42.6,307.2642539469,4,5.605310002465558e-05,20,35,O2
629,308.09282,6440440,44.5,308.0928315147,13,1.151469996329979e-05,18,14,O4N1
632,308.10822,5352443,36.6,308.10808765469994,17,0.0001323453000736663,22,14,O1N1
634,308.12935,3941119,26.3,308.12921702349996,12,0.00013297650002641603,19,18,O3N1
635,308.14445,111869952,811.6,308.1444731635,16,2.3163499974998558e-05,23,18,N1
636,308.16556,3889926,25.9,308.1656025323,11,4.253229997175367e-05,20,22,O2N1
638,309.11321,4293829,28.9,309.1132326073,12,2.2607300024901633e-05,19,17,O4
641,309.12836,4412360,29.7,309.12848874729997,16,0.00012874729998202383,23,17,O1
644,309.14968,7430348,51.7,309.1496181161,11,6.188390000261279e-05,20,21,O3
647,309.18609,3977428,26.6,309.1860036249,10,8.637509995423898e-05,21,25,O2
648,309.20713,22069464,158.2,309.2071329937,5,2.993699979469966e-06,18,29,O4
649,309.24352999999996,4621023,31.2,309.24351850249997,4,1.1497499997403793e-05,19,33,O3
650,309.27997,52543720,379.9,309.2799040113,3,6.59886999869741e-05,20,37,O2
651,310.08738999999997,3335818,21.9,310.08735221029997,17,3.778970000212212e-05,21,12,O2N1
653,310.10844,2964878,19.2,310.1084815791,12,4.1579100013677817e-05,18,16,O4N1
656,310.12374,7445393,51.8,310.12373771909995,16,2.280900048390322e-06,22,16,O1N1
660,310.145,3821973,25.4,310.14486708789997,11,0.00013291210001398213,19,20,O3N1
662,310.16024,28193176,202.7,310.1601232279,15,0.00011677210000016203,23,20,N1
663,310.18127000000004,5042077,34.3,310.1812525967,10,1.740330003485724e-05,20,24,O2N1
670,311.12897000000004,3472221,22.9,311.1288826717,11,8.732830002600167e-05,19,19,O4
672,311.14423,3932256,26.2,311.1441388117,15,9.118830001852984e-05,23,19,O1
675,311.16531000000003,4763237,32.3,311.1652681805,10,4.181950004067403e-05,20,23,O3
678,311.20155,3350380,22.0,311.2016536893,9,0.00010368929997639498,21,27,O2
679,311.2229,104825456,760.3,311.2227830581,4,0.00011694189998934235,18,31,O4
680,311.25919,3823480,25.4,311.2591685669,3,2.143310001656573e-05,19,35,O3
681,311.29557,49898112,360.7,311.2955540757,2,1.5924299987091217e-05,20,39,O2
683,312.10302,3098148,20.0,312.1030022747,16,1.7725300040183356e-05,21,14,O2N1
686,312.13954,14070571,99.1,312.13938778349996,15,0.00015221650005514675,22,18,O1N1
689,312.17574,29279026,208.9,312.1757732923,14,3.32922999746188e-05,23,22,N1
695,313.14472,2456314,15.3,313.1445327361,10,0.0001872638999884657,19,21,O4
698,313.15995,4385277,29.3,313.1597888761,14,0.00016112389999989318,23,21,O1
701,313.18093999999996,3373569,22.0,313.1809182449,9,2.175509996504843e-05,20,25,O3
704,313.2385,690881536,4981.8,313.2384331225,3,6.687749998945947e-05,18,33,O4
708,314.11863999999997,8537283,59.2,314.1186523391,15,1.233910001019467e-05,21,16,O2N1
711,314.15516,13167818,92.6,314.15503784789996,14,0.00012215210006161215,22,20,O1N1
713,314.19147000000004,27247826,194.2,314.1914233567,13,4.6643300038340385e-05,23,24,N1
716,315.10278999999997,4427152,29.6,315.10266792289997,15,0.0001220771000021159,21,15,O3
718,315.13907,4326295,28.8,315.1390534317,14,1.6568299997743452e-05,22,19,O2
723,315.17557,2816159,17.9,315.1754389405,13,0.00013105950000635858,23,23,O1
726,315.1967,3715491,24.4,315.19656830929995,8,0.00013169070007279515,20,27,O3
731,315.25403,261686704,1885.5,315.2540831869,2,5.318690000422066e-05,18,35,O4
734,316.11322,30062180,214.5,316.11317303469997,19,4.69653000436665e-05,24,14,N1
735,316.13446,10670696,74.6,316.1343024035,14,0.00015759650000291003,21,18,O2N1
737,316.20703,3458679,22.6,316.2070734211,12,4.342110003108246e-05,23,26,N1
741,317.08207000000004,2353969,14.5,317.0819324785,15,0.00013752150005075237,20,13,O4
746,317.11838,4451640,29.5,317.1183179873,14,6.20127000274806e-05,21,17,O3
749,317.15479,2488128,15.4,317.1547034961,13,8.650389997910679e-05,22,21,O2
752,317.21225,2499148,15.5,317.21221837369995,7,3.162630002861988e-05,20,29,O3
760,318.12894,65406992,465.4,318.1288230991,18,0.00011690090002502984,24,16,N1
762,318.15015,10190869,70.5,318.1499524679,13,0.00019753210000317267,21,20,O2N1
763,318.18632,2508316,15.6,318.1863379767,12,1.797669995085016e-05,22,24,O1N1
764,318.22276,4531748,30.1,318.22272348549996,11,3.6514500038720143e-05,23,28,N1
775,319.13448,6538473,44.4,319.1339680517,13,0.0005119483000157743,21,19,O3
782,319.22811,2363901,14.5,319.22786843809996,6,0.00024156190005442113,20,31,O3
787,320.10831,4102590,27.0,320.10808765469994,18,0.0002223453000738118,23,14,O1N1
790,320.12915,4324802,28.6,320.12921702349996,13,6.702349998022328e-05,20,18,O3N1
791,320.14445,33532358,237.4,320.1444731635,17,2.3163499974998558e-05,24,18,N1
792,320.16565,9912778,68.5,320.1656025323,12,4.7467700028391846e-05,21,22,O2N1
794,320.23839,4341210,28.7,320.23837354989996,10,1.6450100019937963e-05,23,30,N1
797,321.11325,3516315,22.8,321.1132326073,13,1.7392699987794913e-05,20,17,O4
800,321.12847,3034783,19.3,321.12848874729997,17,1.874729997553004e-05,24,17,O1
803,321.14966,5139619,34.4,321.1496181161,12,4.188389999626452e-05,21,21,O3
810,321.24358,4398776,29.1,321.24351850249997,5,6.149750004169618e-05,20,33,O3
813,322.10853,4889465,32.6,322.1084815791,13,4.84208999864677e-05,19,16,O4N1
816,322.12372,7305085,49.9,322.12373771909995,17,1.771909995795795e-05,23,16,O1N1
