,m/z,I,S/N,em,dbe,error,C,H,Class
5398,200.10804,1494641,10.3,200.1080876547,7,4.765470001188987e-05,13,14,O1N1
5520,201.11321999999998,2689194,20.6,201.1132326073,2,1.2607300021727497e-05,10,17,O4
5727,203.10776,2929460,22.6,203.1077533029,6,6.69710001943713e-06,13,15,O2
5730,203.14417,1275710,8.4,203.1441388117,5,3.1188299999485025e-05,14,19,O1
5924,205.12341,2982441,23.0,205.1234033673,5,6.632700007003223e-06,13,17,O2
5930,205.15981000000002,2565427,19.4,205.1597888761,4,2.112390001229869e-05,14,21,O1
6140,207.08149,2174830,16.0,207.0815385541,10,4.855410000459415e-05,15,11,O1
6142,207.10263999999998,2440244,18.3,207.10266792289997,5,2.7922899988652716e-05,12,15,O3
6147,207.13906,1124767,7.1,207.1390534317,4,6.5682999945693155e-06,13,19,O2
6230,208.07672,1086913,6.8,208.07678752590002,10,6.752590002179204e-05,14,10,O1N1
6235,208.11315,7768364,63.8,208.1131730347,9,2.3034700006974163e-05,15,14,N1
6323,209.09718,1461475,9.9,209.0971886185,9,8.618500004331509e-06,15,13,O1
6331,209.1547,8879734,73.0,209.1547034961,3,3.4961000210387283e-06,13,21,O2
6517,211.07648999999998,1158315,7.3,211.0764531741,9,3.6825899968562226e-05,14,11,O2
6519,211.09755,1212594,7.8,211.0975825429,4,3.254289998722015e-05,11,15,O4
6525,211.13397999999998,1678846,11.7,211.13396805169998,3,1.1948299999176015e-05,12,19,O3
6528,211.17038,19161866,160.1,211.17035356050002,2,2.6439499976049774e-05,13,23,O2
6708,213.0921,2817433,21.4,213.09210323850002,8,3.238500028146518e-06,14,13,O2
6710,213.11319,1006497,6.0,213.1132326073,3,4.26073000028282e-05,11,17,O4
6721,213.18599,78143928,660.4,213.1860036249,1,1.362489999223726e-05,13,25,O2
6807,214.08737999999997,1196566,7.6,214.08735221030003,8,2.7789699942104562e-05,13,12,O2N1
6812,214.12373,1049922,6.4,214.1237377191,7,7.719100011627233e-06,14,16,O1N1
6900,215.10772999999998,1376737,9.1,215.1077533029,7,2.330290001850699e-05,14,15,O2
6903,215.12884,1886056,13.5,215.1288826717,2,4.2671700015262104e-05,11,19,O4
6905,215.14421000000002,1138190,7.1,215.1441388117,6,7.118830001218157e-05,15,19,O1
6985,216.08187999999998,1506689,10.2,216.0818729059,12,7.094099970572643e-06,16,10,N1
7067,217.12337000000002,4499904,35.5,217.1234033673,6,3.3367299977271614e-05,14,17,O2
7072,217.15977,2359117,17.4,217.1597888761,5,1.8876100000397855e-05,15,21,O1
7165,218.1918,1081837,6.6,218.1914233567,4,0.00037664330000097834,15,24,N1
7228,219.06625,1502103,10.1,219.0662824141,7,3.241409999077405e-05,12,11,O4
7239,219.13907999999998,7631411,61.7,219.1390534317,5,2.656829997249588e-05,14,19,O2
7243,219.17545,15258176,125.8,219.17543894050002,4,1.1059499996690647e-05,15,23,O1
7415,221.0972,2553249,19.0,221.0971886185,10,1.1381499973595055e-05,16,13,O1
7417,221.11835,4539690,35.7,221.11831798729997,5,3.2012700017958196e-05,13,17,O3
7420,221.15472000000003,9132855,74.3,221.1547034961,4,1.6503900013731254e-05,14,21,O2
7493,222.09243999999998,2090277,15.0,222.09243759030002,10,2.4096999595712987e-06,15,12,O1N1
7497,222.12883,17226418,142.0,222.1288230991,9,6.90089999011434e-06,16,16,N1
7580,223.11282000000003,3216182,24.5,223.1128386829,9,1.8682899963096133e-05,16,15,O1
7584,223.13384,1106174,6.8,223.13396805169998,4,0.00012805169998841848,13,19,O3
7587,223.17032999999998,28343372,235.2,223.17035356050002,3,2.356050003982091e-05,14,23,O2
7654,224.07165,1145010,7.1,224.07170214590002,10,5.2145900014011204e-05,14,10,O2N1
7725,225.05568,1086363,6.6,225.0557177297,10,3.772970001136855e-05,14,9,O3
7729,225.09212000000002,2157450,15.5,225.09210323850002,9,1.6761500006623464e-05,15,13,O2
7732,225.12846000000002,1179352,7.4,225.1284887473,8,2.8747299978704177e-05,16,17,O1
7735,225.18601,40625008,337.2,225.1860036249,2,6.3751000141110126e-06,14,25,O2
7863,227.10778,1870583,13.1,227.1077533029,8,2.6697099997363694e-05,15,15,O2
7866,227.12895,1124864,6.9,227.1288826717,3,6.732829999123169e-05,12,19,O4
7869,227.16532,1081486,6.5,227.1652681805,2,5.1819500015426456e-05,13,23,O3
7871,227.20167,144447136,1205.2,227.2016536893,1,1.6310700004851242e-05,14,27,O2
7943,228.13942000000003,1394139,9.1,228.1393877835,7,3.2216500017057115e-05,15,18,O1N1
8022,229.12344,1724461,11.9,229.1234033673,7,3.663269998810392e-05,15,17,O2
8024,229.14455,1549750,10.4,229.14453273610002,2,1.7263899991348808e-05,12,21,O4
8025,229.15982999999997,1718332,11.8,229.1597888761,6,4.1123899961803545e-05,16,21,O1
8093,230.09756000000002,8601917,69.2,230.09752297030002,12,3.7029699996082854e-05,17,12,N1
8095,230.11867,1080006,6.5,230.1186523391,7,1.766089999932774e-05,14,16,O2N1
8175,231.13906,6303467,49.9,231.1390534317,6,6.5682999945693155e-06,15,19,O2
8178,231.17543999999998,2653690,19.5,231.17543894050002,5,1.0594999650948012e-06,16,23,O1
8330,233.15472000000003,14941228,121.6,233.1547034961,5,1.6503900013731254e-05,15,21,O2
8331,233.19109,4391483,34.0,233.1910890049,4,9.951000095043128e-07,16,25,O1
8386,234.12882000000002,1169440,7.2,234.1288230991,10,3.0990999846380873e-06,17,16,N1
8459,235.07642,1725257,11.8,235.0764531741,11,3.317409999681331e-05,16,11,O2
8464,235.11287000000002,2354136,17.0,235.1128386829,10,3.131710002435284e-05,17,15,O1
8467,235.13394,5178209,40.4,235.13396805169998,5,2.805169998509882e-05,14,19,O3
8471,235.17033999999998,14513520,117.7,235.17035356050002,4,1.3560500036646772e-05,15,23,O2
8526,236.10811,2478581,18.0,236.1080876547,10,2.2345300010329083e-05,16,14,O1N1
8530,236.14449,14237956,115.4,236.1444731635,9,1.683649998085457e-05,17,18,N1
8589,237.09212000000002,1928077,13.4,237.09210323850002,10,1.6761500006623464e-05,16,13,O2
8593,237.12849,2437532,17.6,237.1284887473,9,1.252700002396523e-06,17,17,O1
8599,237.18601,42307252,346.7,237.1860036249,3,6.3751000141110126e-06,15,25,O2
8648,238.08742999999998,1278824,8.0,238.08735221030003,10,7.778969995797524e-05,15,12,O2N1
8721,239.07134,1676095,11.3,239.0713677941,10,2.779410002062832e-05,15,11,O3
8724,239.10777000000002,3658446,27.7,239.1077533029,9,1.6697100022611266e-05,16,15,O2
8728,239.12888999999998,4918743,38.1,239.1288826717,4,7.328299972186869e-06,13,19,O4
8729,239.14414,1904989,13.2,239.1441388117,8,1.1882999899626157e-06,17,19,O1
8731,239.20167999999998,54225396,445.0,239.2016536893,2,2.631069997960367e-05,15,27,O2
8874,241.1234,2375946,17.0,241.1234033673,8,3.367299996170914e-06,16,17,O2
8876,241.14457000000002,2512659,18.1,241.14453273610002,3,3.726389999769708e-05,13,21,O4
8887,241.2173,165227824,1356.5,241.2173037537,1,3.7537000139309384e-06,15,29,O2
8937,242.11865,1086625,6.4,242.1186523391,8,2.3391000070205337e-06,15,16,O2N1
8939,242.15503999999999,1867823,12.8,242.15503784790002,7,2.1520999666790885e-06,16,20,O1N1
8941,242.17619,4755640,36.6,242.1761672167,2,2.278329998262052e-05,13,24,O3N1
9001,243.13906,4254783,32.4,243.1390534317,7,6.5682999945693155e-06,16,19,O2
9003,243.16019,2091080,14.6,243.16018280050002,2,7.199499975740764e-06,13,23,O4
9004,243.17542999999998,1615950,10.7,243.17543894050002,6,8.940500038079335e-06,17,23,O1
9066,244.11317999999997,23448008,189.7,244.1131730347,12,6.9652999741265376e-06,18,14,N1
9118,245.0972,1681044,11.3,245.0971886185,12,1.1381499973595055e-05,18,13,O1
9124,245.13336,1070595,6.3,245.1335741273,11,0.00021412729998360192,19,17,
9126,245.15472000000003,8581483,67.8,245.1547034961,6,1.6503900013731254e-05,16,21,O2
9128,245.1911,3356282,25.0,245.1910890049,5,1.099510001267845e-05,17,25,O1
9240,247.11288,1390069,8.8,247.1128386829,11,4.131709999910527e-05,18,15,O1
9246,247.17038,11784843,93.7,247.17035356050002,5,2.6439499976049774e-05,16,23,O2
9248,247.20675,4191898,31.7,247.2067390693,4,1.0930700000244542e-05,17,27,O1
9307,248.14446,2633481,19.0,248.1444731635,10,1.3163500000246131e-05,18,18,N1
9357,249.09217,2025209,14.0,249.09210323850002,11,6.676149999407244e-05,17,13,O2
9361,249.12852999999998,2184328,15.3,249.1284887473,10,4.125269998667136e-05,18,17,O1
9363,249.14963999999998,8615824,67.8,249.1496181161,5,2.1883899989916245e-05,15,21,O3
9367,249.18603,26479006,213.7,249.1860036249,4,2.6375099992037576e-05,16,25,O2
9416,250.1238,2135430,14.9,250.1237377191,10,6.228089998217001e-05,17,16,O1N1
9418,250.14482999999998,2453646,17.4,250.1448670879,5,3.7087900011556485e-05,14,20,O3N1
9420,250.16015,12190484,96.7,250.16012322790002,9,2.6772099971594798e-05,18,20,N1
9469,251.10779,2010236,13.8,251.1077533029,10,3.669710000053783e-05,17,15,O2
9474,251.14416,2739594,19.8,251.1441388117,9,2.118829999631089e-05,18,19,O1
9480,251.1653,1082770,6.3,251.1652681805,4,3.181950000907818e-05,15,23,O3
9482,251.20168999999999,65244320,528.4,251.2016536893,3,3.6310699982777805e-05,16,27,O2
9529,252.10305,1206258,7.3,252.1030022747,10,4.772529999286235e-05,16,14,O2N1
9586,253.08706,1563999,10.2,253.08701785850002,10,4.214149998915673e-05,16,13,O3
9588,253.12342,3766380,28.1,253.1234033673,9,1.663270001017736e-05,17,17,O2
9590,253.14452000000003,3380340,25.0,253.14453273610002,4,1.2736099989751892e-05,14,21,O4
9591,253.15977999999998,1657466,11.0,253.1597888761,8,8.876100025645428e-06,18,21,O1
9596,253.21732999999998,69726096,564.8,253.2173037537,2,2.624629996716976e-05,16,29,O2
9644,254.15511,1116133,6.5,254.15503784790002,8,7.215209998889804e-05,17,20,O1N1
9690,255.13907000000003,3761480,28.0,255.1390534317,8,1.656830002616516e-05,17,19,O2
9692,255.16016000000002,1342351,8.4,255.16018280050002,3,2.2800500005359936e-05,14,23,O4
9693,255.17545,1526485,9.8,255.17543894050002,7,1.1059499996690647e-05,18,23,O1
9695,255.19661000000002,1284572,7.9,255.1965683093,2,4.1690700015806215e-05,15,27,O3
9745,256.17073,1148469,6.8,256.1706879123,7,4.208769996694173e-05,17,22,O1N1
9789,257.13361000000003,1174468,7.0,257.1335741273,12,3.587270003890808e-05,20,17,
9793,257.15475,7342348,56.7,257.1547034961,7,4.6503899966410245e-05,17,21,O2
9795,257.17585,2116115,14.6,257.1758328649,2,1.713510005174612e-05,14,25,O4
9797,257.19104,2125208,14.6,257.1910890049,6,4.900490000636637e-05,18,25,O1
9853,258.12885,40617560,325.2,258.1288230991,12,2.6900900024884322e-05,19,16,N1
9904,259.11285,2176547,15.0,259.11283868289996,12,1.1317100018004567e-05,19,15,O1
9910,259.13401,1466346,9.3,259.1339680517,7,4.1948300008698425e-05,16,19,O3
9918,259.17037999999997,13766582,108.6,259.1703535605,6,2.6439499947628065e-05,17,23,O2
9920,259.20669,4218819,31.5,259.2067390693,5,4.906930001880028e-05,18,27,O1
9962,260.10814,1470059,9.3,260.1080876547,12,5.2345299991429783e-05,18,14,O1N1
10014,261.09195,1131752,6.6,261.0921032385,12,0.00015323849999049344,18,13,O2
10016,261.12847,2216756,15.3,261.12848874729997,11,1.874729997553004e-05,19,17,O1
10021,261.14961,1395387,8.7,261.1496181161,6,8.116099991184456e-06,16,21,O3
10024,261.18602999999996,15776326,124.2,261.18600362489997,5,2.6375099992037576e-05,17,25,O2
10025,261.22239,4634450,34.7,261.2223891337,4,8.663000130582077e-07,18,29,O1
10066,262.12377999999995,1317999,8.1,262.1237377191,11,4.228089994740003e-05,18,16,O1N1
10069,262.16013,4689530,35.1,262.1601232279,10,6.772099993668235e-06,19,20,N1
10130,263.10781000000003,1793568,11.9,263.1077533029,11,5.669710003530781e-05,18,15,O2
10133,263.14417000000003,1783019,11.8,263.1441388117,10,3.1188300056328444e-05,19,19,O1
10137,263.16528,4898226,36.8,263.1652681805,5,1.181950000272991e-05,16,23,O3
10139,263.20165,30827708,245.1,263.2016536893,4,3.689300001497031e-06,17,27,O2
10178,264.10301,1339727,8.2,264.1030022747,11,7.72530000858751e-06,17,14,O2N1
10183,264.1391,1306713,8.0,264.1393877835,10,0.00028778350002767183,18,18,O1N1
10188,264.17582000000004,11767268,92.0,264.1757732923,9,4.670770005077429e-05,19,22,N1
10238,265.12342,2528895,17.7,265.1234033673,10,1.663270001017736e-05,18,17,O2
10244,265.15986000000004,2486281,17.4,265.1597888761,9,7.112390005659108e-05,19,21,O1
10249,265.21733,66285340,527.3,265.2173037537,3,2.624630002401318e-05,17,29,O2
10290,266.09754,3652379,26.7,266.0975229703,15,1.7029699961312872e-05,20,12,N1
10294,266.11867,1061473,6.0,266.1186523391,10,1.766090002774945e-05,17,16,O2N1
10297,266.13984,1423528,8.9,266.1397817079,5,5.8292099993195734e-05,14,20,O4N1
10350,267.10276,1613499,10.4,267.10266792289997,10,9.207710002101521e-05,17,15,O3
10352,267.1391,4303174,31.9,267.1390534317,9,4.656829997884415e-05,18,19,O2
10356,267.17546,1380304,8.5,267.1754389405,8,2.1059499999864784e-05,19,23,O1
10358,267.23295,50385248,400.2,267.2329538181,2,3.818099969521427e-06,17,31,O2
10385,268.13434,1378141,8.5,268.1343024035,9,3.7596500021663815e-05,17,18,O2N1
10429,269.15473,4762998,35.4,269.1547034961,8,2.6503899960061972e-05,18,21,O2
10433,269.17588,1150716,6.6,269.1758328649,3,4.713510003284682e-05,15,25,O4
10436,269.19111000000004,1264128,7.5,269.1910890049,7,2.0995100044274295e-05,19,25,O1
10438,269.21222,5498246,41.2,269.2122183737,2,1.6262999906757614e-06,16,29,O3
10440,269.24861,189485968,1504.7,269.2486038825,1,6.117499992797093e-06,17,33,O2
10478,270.12885,2264189,15.5,270.1288230991,13,2.6900900024884322e-05,20,16,N1
10481,270.14999,1124867,6.4,270.1499524679,8,3.753210000922991e-05,17,20,O2N1
10521,271.11287999999996,1675906,10.8,271.11283868289996,13,4.131709999910527e-05,20,15,O1
10528,271.17039,9651601,74.2,271.1703535605,7,3.643949997922391e-05,18,23,O2
10530,271.19147000000004,1287446,7.7,271.1914829293,2,1.2929299941788486e-05,15,27,O4
10531,271.20666,1558618,9.9,271.2067390693,6,7.906929999990098e-05,19,27,O1
10532,271.22791,3482272,25.2,271.2278684381,1,4.15618999909384e-05,16,31,O3
10568,272.10811,3319173,23.9,272.10808765469994,13,2.2345300067172502e-05,19,14,O1N1
10573,272.14453,38385292,302.8,272.1444731635,12,5.6836499993551115e-05,20,18,N1
10579,272.16553999999996,1091859,6.2,272.1656025323,7,6.253230003494537e-05,17,22,O2N1
10626,273.09212,1988223,13.2,273.0921032385,13,1.6761500035045174e-05,19,13,O2
10630,273.12851,2654089,18.5,273.12848874729997,12,2.1252700037166505e-05,20,17,O1
10634,273.14957000000004,1375886,8.4,273.1496181161,7,4.811609994703758e-05,17,21,O3
10636,273.18605,18534296,144.2,273.18600362489997,6,4.637510005522927e-05,18,25,O2
10638,273.20709,1632413,10.4,273.2071329937,1,4.299369999216651e-05,15,29,O4
10641,273.22239,4089760,29.9,273.22238913369995,5,8.663000699016266e-07,19,29,O1
10679,274.08735,1223161,7.2,274.08735221029997,13,2.2102999537310097e-06,18,12,O2N1
10683,274.12371,1481346,9.2,274.12373771909995,12,2.7719099932710378e-05,19,16,O1N1
10686,274.16015,1273355,7.6,274.1601232279,11,2.6772100000016508e-05,20,20,N1
10728,275.1078,1853043,12.1,275.1077533029,12,4.6697100003711967e-05,19,15,O2
10735,275.1442,2027132,13.5,275.1441388117,11,6.118830003742914e-05,20,19,O1
10739,275.16535,2380673,16.3,275.1652681805,6,8.181949999652716e-05,17,23,O3
10743,275.20167000000004,21770634,169.8,275.2016536893,5,1.631070006169466e-05,18,27,O2
10744,275.23806,6043027,45.3,275.23803919809995,4,2.0801900063815992e-05,19,31,O1
10769,276.103,1491299,9.3,276.1030022747,12,2.274699966164917e-06,18,14,O2N1
10773,276.13933,1571564,9.9,276.13938778349996,11,5.7783499983088404e-05,19,18,O1N1
10776,276.17576,5826677,43.6,276.1757732923,10,1.3292299968270527e-05,20,22,N1
10811,277.12352000000004,1642452,10.5,277.1234033673,11,0.00011663270004191872,19,17,O2
10814,277.14455,2413913,16.6,277.1445327361,6,1.72638999629271e-05,16,21,O4
10815,277.15972999999997,2435165,16.8,277.1597888761,10,5.88761000130944e-05,20,21,O1
10819,277.18093,5542754,41.3,277.1809182449,5,1.1755099990296003e-05,17,25,O3
10822,277.21729,42851180,334.9,277.2173037537,4,1.3753699988683366e-05,18,29,O2
10878,278.15511000000004,1500612,9.3,278.15503784789996,10,7.215210007416317e-05,19,20,O1N1
10882,278.19142999999997,9491532,72.2,278.1914233567,9,6.64329996880042e-06,20,24,N1
10917,279.13901,3674660,26.4,279.1390534317,10,4.343170002130137e-05,19,19,O2
10922,279.17547,2921004,20.5,279.1754389405,9,3.105950003146063e-05,20,23,O1
10927,279.23297,158686528,1246.9,279.2329538181,3,1.6181900036826846e-05,18,31,O2
10949,280.11316,15499774,119.5,280.11317303469997,15,1.3034699975378317e-05,21,14,N1
10950,280.13425,1725315,11.1,280.1343024035,10,5.2403499978481705e-05,18,18,O2N1
10956,280.17069,1537035,9.6,280.17068791229997,9,2.0877000110886e-06,19,22,O1N1
10993,281.09725,1297623,7.7,281.09718861849996,15,6.138150001788745e-05,21,13,O1
10996,281.11831,2062940,13.7,281.1183179873,10,7.987299966316641e-06,18,17,O3
11000,281.15476,4654308,34.1,281.1547034961,9,5.650389999800609e-05,19,21,O2
11004,281.19102999999996,1831916,11.9,281.1910890049,8,5.9004900037962216e-05,20,25,O1
11038,282.12879,1713974,10.9,282.1288230991,14,3.30990999941605e-05,21,16,N1
11087,283.17039,7816340,58.7,283.1703535605,8,3.643949997922391e-05,19,23,O2
11090,283.19153,1928216,12.6,283.1914829293,3,4.7070700020412914e-05,16,27,O4
11092,283.20678,2259100,15.2,283.20673906929994,7,4.093070003818866e-05,20,27,O1
11093,283.22778,1805344,11.6,283.2278684381,2,8.843810002190367e-05,17,31,O3
11125,284.1445,5846880,43.3,284.1444731635,13,2.6836500012450415e-05,21,18,N1
11129,284.16561,1192932,6.8,284.1656025323,8,7.4677000156953e-06,18,22,O2N1
11133,284.20207999999997,1165163,6.6,284.2019880411,7,9.19588999863663e-05,19,26,O1N1
11175,285.12849,1242154,7.2,285.12848874729997,13,1.2527000308182323e-06,21,17,O1
11183,285.18602999999996,13646390,104.4,285.18600362489997,7,2.6375099992037576e-05,19,25,O2
11184,285.20707000000004,2015098,13.3,285.2071329937,2,6.299369994167137e-05,16,29,O4
11186,285.22243,2069565,13.7,285.22238913369995,6,4.0866300025754754e-05,20,29,O1
11217,286.12376,4692212,34.2,286.12373771909995,13,2.2280900054738595e-05,20,16,O1N1
11220,286.16017,30898938,239.5,286.1601232279,12,4.677210000636478e-05,21,20,N1
11228,286.27435,1553810,9.6,286.2751529831,0,0.0008029830999589649,17,36,O2N1
11261,287.10773,2411192,16.3,287.1077533029,13,2.330289999008528e-05,20,15,O2
11270,287.14415,3216063,22.6,287.1441388117,12,1.1188300049980171e-05,21,19,O1
11276,287.16525,1404099,8.4,287.1652681805,7,1.818049997837079e-05,18,23,O3
11280,287.20169,20388810,156.3,287.2016536893,6,3.6310700011199515e-05,19,27,O2
11281,287.22285,2172111,14.4,287.2227830581,1,6.694190000189337e-05,16,31,O4
11283,287.238,3468498,24.5,287.23803919809995,5,3.919809995522883e-05,20,31,O1
11324,288.10278,1261307,7.3,288.1030022747,13,0.0002222746999791525,19,14,O2N1
11330,288.13943,1098434,6.1,288.13938778349996,12,4.221650004865296e-05,20,18,O1N1
11335,288.17582000000004,1784074,11.4,288.1757732923,11,4.670770005077429e-05,21,22,N1
11375,289.08702999999997,1249210,7.2,289.0870178585,13,1.2141499951212609e-05,19,13,O3
11379,289.12341000000004,2418497,16.3,289.1234033673,12,6.632700035424932e-06,20,17,O2
11383,289.15985,2390088,16.1,289.1597888761,11,6.112390002499524e-05,21,21,O1
11388,289.18092,2533196,17.2,289.1809182449,6,1.7551000155435759e-06,18,25,O3
11391,289.21737,22314322,171.3,289.2173037537,5,6.624630003670973e-05,19,29,O2
11393,289.2537,6315354,46.7,289.25368926249996,4,1.0737500019786239e-05,20,33,O1
11428,290.11866000000003,2099967,13.9,290.1186523391,12,7.660900052997022e-06,19,16,O2N1
11431,290.13972,1317059,7.8,290.1397817079,7,6.170789998805049e-05,16,20,O4N1
11432,290.15494,1315078,7.7,290.15503784789996,11,9.784789995137544e-05,20,20,O1N1
11434,290.19145,6338061,46.9,290.1914233567,10,2.6643299975148693e-05,21,24,N1
11475,291.13905,2585919,17.5,291.1390534317,11,3.431700008604821e-06,20,19,O2
11479,291.17543,2489926,16.8,291.1754389405,10,8.940499981235916e-06,21,23,O1
11483,291.19662999999997,8843977,66.0,291.1965683093,5,6.169069996531107e-05,18,27,O3
11485,291.23296,38758096,297.7,291.2329538181,4,6.181900005231e-06,19,31,O2
11517,292.13434,1342328,7.9,292.1343024035,11,3.7596500021663815e-05,19,18,O2N1
11520,292.17064,1599742,9.9,292.17068791229997,10,4.791229997636037e-05,20,22,O1N1
11523,292.20707999999996,8091013,60.2,292.2070734211,9,6.578899956366513e-06,21,26,N1
11553,293.15473,5171251,37.6,293.1547034961,10,2.6503899960061972e-05,20,21,O2
11555,293.17584,56936504,438.5,293.1758328649,5,7.135100020150276e-06,17,25,O4
11558,293.19109,3265593,22.8,293.1910890049,9,9.950999810826033e-07,21,25,O1
11562,293.21227000000005,21112894,161.0,293.2122183737,4,5.162630003496815e-05,18,29,O3
11565,293.24861,66676804,513.9,293.2486038825,3,6.117499992797093e-06,19,33,O2
11588,294.12888,28825828,220.8,294.1288230991,15,5.690090000598502e-05,22,16,N1
11590,294.15,1988455,12.9,294.1499524679,10,4.7532099983982334e-05,19,20,O2N1
11627,295.134,2147991,14.1,295.1339680517,10,3.1948300033946e-05,19,19,O3
11632,295.17037,5182878,37.6,295.1703535605,9,1.6439499972875637e-05,20,23,O2
11638,295.20671,1913636,12.3,295.20673906929994,8,2.9069299955608585e-05,21,27,O1
11640,295.2279,16601512,126.1,295.2278684381,3,3.1561899959342554e-05,18,31,O3
11643,295.26429,65169840,502.3,295.2642539469,2,3.6053100018307305e-05,19,35,O2
11670,296.10816,1796420,11.4,296.10808765469994,15,7.234530005462148e-05,21,14,O1N1
11673,296.14454,3663434,25.7,296.1444731635,14,6.683650002514696e-05,22,18,N1
11675,296.1656,1445966,8.7,296.1656025323,9,2.532300015900546e-06,19,22,O2N1
11679,296.20212000000004,1171284,6.5,296.2019880411,8,0.00013195890005590627,20,26,O1N1
11712,297.14963,1687674,10.5,297.1496181161,9,1.1883900015163817e-05,19,21,O3
11717,297.18601,8206081,60.7,297.1860036249,8,6.375099985689303e-06,20,25,O2
11722,297.20672,1427972,8.5,297.2071329937,3,0.000412993699967501,17,29,O4
11724,297.22245,1783559,11.3,297.22238913369995,7,6.086630003210303e-05,21,29,O1
11725,297.24357000000003,32140042,245.0,297.24351850249997,2,5.149750006694376e-05,18,33,O3
11727,297.27988999999997,229288720,1763.2,297.2799040113,1,1.4011300038418995e-05,19,37,O2
11758,298.12372999999997,2034595,13.2,298.12373771909995,14,7.719099983205524e-06,21,16,O1N1
11763,298.16016,7356330,54.2,298.1601232279,13,3.6772100031612354e-05,22,20,N1
11764,298.18137,1481261,8.9,298.18125259669995,8,0.0001174033000665986,19,24,O2N1
11766,298.20256,1153073,6.4,298.20238196549997,3,0.00017803450003839316,16,28,O4N1
11768,298.21754,1388211,8.2,298.21763810549993,7,9.810549994426765e-05,20,28,O1N1
11812,299.14431,1728979,10.8,299.1441388117,13,0.00017118830004392294,22,19,O1
11817,299.16522000000003,1124310,6.2,299.1652681805,8,4.818049995947149e-05,19,23,O3
11823,299.2017,15510620,117.0,299.2016536893,7,4.631070004279536e-05,20,27,O2
11824,299.22285,3203936,22.2,299.2227830581,2,6.694190000189337e-05,17,31,O4
11825,299.23803,2733155,18.6,299.23803919809995,6,9.198099974128127e-06,21,31,O1
11826,299.25912999999997,4422758,31.6,299.2591685669,1,3.856690000247909e-05,18,35,O3
11850,300.1394,5310716,38.4,300.13938778349996,13,1.221650006755226e-05,21,18,O1N1
11855,300.17582000000004,22320386,169.4,300.1757732923,12,4.670770005077429e-05,22,22,N1
11883,301.12336,2787491,18.9,301.1234033673,13,4.336730000886746e-05,21,17,O2
11887,301.14452,1363622,8.0,301.1445327361,8,1.2736100018173602e-05,18,21,O4
11890,301.15982,1434025,8.5,301.1597888761,12,3.112390004389454e-05,22,21,O1
11896,301.18095,1642924,10.1,301.1809182449,7,3.1755099996644276e-05,19,25,O3
11900,301.21729,22111666,166.8,301.2173037537,6,1.3753699988683366e-05,20,29,O2
11901,301.2385,3534518,24.6,301.2384331225,1,6.687749998945947e-05,17,33,O4
11902,301.25374,5156793,37.0,301.25368926249996,5,5.0737500032482785e-05,21,33,O1
11927,302.11863,1763402,11.0,302.1186523391,13,2.2339099984947097e-05,20,16,O2N1
11930,302.15499,1735504,10.8,302.15503784789996,12,4.7847899963926466e-05,21,20,O1N1
11934,302.19149,2217046,14.5,302.1914233567,11,6.664329998784524e-05,22,24,N1
11938,302.23364,1828829,11.5,302.2336820943,1,4.209429999946224e-05,16,32,O4N1
11968,303.13912999999997,3058932,20.9,303.1390534317,12,7.656829995994485e-05,21,19,O2
11974,303.1755,1942778,12.4,303.1754389405,11,6.105950001256133e-05,22,23,O1
11977,303.19659,2612478,17.5,303.1965683093,6,2.169070000945794e-05,19,27,O3
11980,303.23301000000004,27049732,204.6,303.2329538181,5,5.618190004952339e-05,20,31,O2
11981,303.26934,9112330,67.3,303.26933932689997,4,6.731000325999048e-07,21,35,O1
12005,304.1131,1218198,6.8,304.11317303469997,17,7.303469999442314e-05,23,14,N1
12007,304.13436,2127513,13.8,304.1343024035,12,5.759650002801209e-05,20,18,O2N1
12011,304.17071,1346975,7.8,304.17068791229997,11,2.2087700017436873e-05,21,22,O1N1
12016,304.207,5107109,36.6,304.2070734211,10,7.342110001218316e-05,22,26,N1
12047,305.15471,3089730,21.2,305.1547034961,11,6.503900010557118e-06,21,21,O2
12052,305.19114,2322504,15.3,305.1910890049,10,5.0995100025374995e-05,22,25,O1
12056,305.21218,6490699,47.2,305.21221837369995,5,3.8373699965177366e-05,19,29,O3
12060,305.24866000000003,41259088,313.4,305.2486038825,4,5.6117500037089485e-05,20,33,O2
12082,306.12888,1845730,11.6,306.1288230991,16,5.690090000598502e-05,23,16,N1
12083,306.14999,1279141,7.3,306.1499524679,11,3.753210000922991e-05,20,20,O2N1
12086,306.18639,1438315,8.5,306.1863379767,10,5.2023300042947085e-05,21,24,O1N1
12091,306.22272999999996,8735985,64.0,306.22272348549996,9,6.5145000007760245e-06,22,28,N1
12119,307.13397000000003,1299335,7.4,307.1339680517,11,1.9483000528452976e-06,20,19,O3
12123,307.17041,6780301,49.1,307.1703535605,10,5.6439499985572184e-05,21,23,O2
12125,307.19147999999996,2332560,15.3,307.1914829293,5,2.9293000238794775e-06,18,27,O4
12129,307.20664,2970771,20.1,307.20673906929994,9,9.906929994940583e-05,22,27,O1
12133,307.22786,2352022,15.4,307.22786843809996,4,8.438099939667154e-06,19,31,O3
12135,307.26428,76100000,576.5,307.2642539469,3,2.605309998671146e-05,20,35,O2
12161,308.14448,27705900,208.3,308.1444731635,15,6.836500006102142e-06,23,18,N1
