,m/z,I,S/N,em,dbe,error,C,H,Class
11178,283.19145,1303953,7.7,283.1914829293,3,3.292930000498018e-05,16,27,O4
11179,283.20664,1909652,12.4,283.20673906929994,7,9.906929994940583e-05,20,27,O1
11180,283.22791,2306200,15.4,283.2278684381,2,4.15618999909384e-05,17,31,O3
11214,284.09355,1223093,7.0,284.0928315147,10,0.0007184853000126168,16,14,O4N1
11217,284.10805,1708344,10.8,284.10808765469994,14,3.765469995187232e-05,20,14,O1N1
11220,284.1445,20089918,153.8,284.1444731635,13,2.6836500012450415e-05,21,18,N1
11224,284.18678,2774214,19.1,284.18673190109996,3,4.8098900037985004e-05,15,26,O4N1
11230,284.25864,1264467,7.3,284.2595029187,1,0.0008629186999655758,17,34,O2N1
11264,285.12847,3610351,25.6,285.12848874729997,13,1.874729997553004e-05,21,17,O1
11270,285.20715,1270653,7.4,285.2071329937,2,1.7006300026878307e-05,16,29,O4
11273,285.22238,2256511,15.1,285.22238913369995,6,9.13369996169422e-06,20,29,O1
11300,286.10846000000004,1482779,9.0,286.1084815791,9,2.1579099950486125e-05,16,16,O4N1
11302,286.12372,5392286,39.4,286.12373771909995,13,1.771909995795795e-05,20,16,O1N1
11304,286.16016,62768548,485.7,286.1601232279,12,3.6772100031612354e-05,21,20,N1
11312,286.27423999999996,1522359,9.3,286.2751529831,0,0.0009129831000223021,17,36,O2N1
11339,287.10769,2187719,14.4,287.1077533029,13,6.330290000278183e-05,20,15,O2
11345,287.14417000000003,6154829,45.1,287.1441388117,12,3.1188300056328444e-05,21,19,O1
11348,287.16499,1168849,6.6,287.1652681805,7,0.0002781805000040549,18,23,O3
11349,287.20183,1365207,8.1,287.2016536893,6,0.000176310699998794,19,27,O2
11351,287.2228,1165979,6.5,287.2227830581,1,1.69419000144444e-05,16,31,O4
11354,287.23804,4264797,30.5,287.23803919809995,5,8.019000574677193e-07,20,31,O1
11384,288.10292999999996,2398064,16.1,288.1030022747,13,7.227470001680558e-05,19,14,O2N1
11386,288.12422000000004,1226419,7.0,288.1241316435,8,8.835650004357376e-05,16,18,O4N1
11394,288.17572,3213180,22.4,288.1757732923,11,5.329229998096707e-05,21,22,N1
11422,289.12335,1346778,7.9,289.1234033673,12,5.336729998361989e-05,20,17,O2
11429,289.15982,7152032,52.8,289.1597888761,11,3.112390004389454e-05,21,21,O1
11432,289.18095,1310115,7.6,289.1809182449,6,3.1755099996644276e-05,18,25,O3
11435,289.21737,2002857,13.0,289.2173037537,5,6.624630003670973e-05,19,29,O2
11437,289.25367,15842223,120.0,289.25368926249996,4,1.926249996131446e-05,20,33,O1
11462,290.09758999999997,1314618,7.7,290.09752297029996,17,6.702970000560526e-05,22,12,N1
11464,290.11858,2812221,19.3,290.1186523391,12,7.233909997239607e-05,19,16,O2N1
11470,290.19146,7615049,56.4,290.1914233567,10,3.664330000674454e-05,21,24,N1
11509,291.13908,1464802,8.8,291.1390534317,11,2.656829997249588e-05,20,19,O2
11513,291.17551000000003,4295400,30.5,291.1754389405,10,7.105950004415718e-05,21,23,O1
11516,291.19662,4796651,34.4,291.1965683093,5,5.169069999055864e-05,18,27,O3
11539,292.0981,1603963,9.9,292.09791689469995,12,0.00018310530003873282,18,14,O3N1
11551,292.20705,12286348,92.0,292.2070734211,9,2.3421100024734187e-05,21,26,N1
11589,293.11841,1833115,11.6,293.1183179873,11,9.20127000085813e-05,19,17,O3
11595,293.17582999999996,25917988,196.7,293.1758328649,5,2.8649000114455703e-06,17,25,O4
11598,293.19107,4607527,32.9,293.1910890049,9,1.900489996842225e-05,21,25,O1
11602,293.21229,24719914,187.5,293.2122183737,4,7.162629998447301e-05,18,29,O3
11604,293.2486,2096944,13.6,293.2486038825,3,3.882499981955334e-06,19,33,O2
11634,294.07728,1197873,6.7,294.0771814503,12,9.854969999878449e-05,17,12,O4N1
11640,294.1289,92850872,711.1,294.1288230991,15,7.69009000123333e-05,22,16,N1
11641,294.15011,1514940,9.2,294.1499524679,10,0.00015753209999047613,19,20,O2N1
11682,295.13396,1840467,11.7,295.1339680517,10,8.051699978750548e-06,19,19,O3
11686,295.1702,1463897,8.8,295.1703535605,9,0.00015356049999581955,20,23,O2
11690,295.20676000000003,3085918,21.2,295.20673906929994,8,2.0930700088683807e-05,21,27,O1
11692,295.2279,40680288,310.2,295.2278684381,3,3.1561899959342554e-05,18,31,O3
11693,295.2643,7580519,55.8,295.2642539469,2,4.605309999305973e-05,19,35,O2
11730,296.0928,1124133,6.1,296.0928315147,11,3.1514699969648063e-05,17,14,O4N1
11737,296.14454,11001837,81.6,296.1444731635,14,6.683650002514696e-05,22,18,N1
11738,296.16532,1733808,10.8,296.1656025323,9,0.00028253229999108953,19,22,O2N1
11742,296.18674,1241459,7.0,296.18673190109996,4,8.098900025288458e-06,16,26,O4N1
11775,297.12852000000004,3105922,21.3,297.12848874729997,14,3.125270006876235e-05,22,17,O1
11783,297.20714,1310989,7.5,297.2071329937,3,7.006299995282461e-06,17,29,O4
11784,297.22251,1823888,11.5,297.22238913369995,7,0.00012086630005114785,21,29,O1
11785,297.24358,123563152,941.2,297.24351850249997,2,6.149750004169618e-05,18,33,O3
11786,297.27991000000003,23475352,176.8,297.2799040113,1,5.988700024772697e-06,19,37,O2
11809,298.08745,1157521,6.4,298.08735221029997,15,9.778970002116694e-05,20,12,O2N1
11811,298.10942,1984277,12.7,298.1084815791,10,0.0009384209000131705,17,16,O4N1
11813,298.12379,3426583,23.7,298.12373771909995,14,5.2280900035839295e-05,21,16,O1N1
11819,298.16017999999997,24012060,180.9,298.1601232279,13,5.677209998111721e-05,22,20,N1
11821,298.20245,4071459,28.6,298.20238196549997,3,6.803450003189937e-05,16,28,O4N1
11857,299.14423999999997,3788207,26.5,299.1441388117,13,0.00010118829999328227,22,19,O1
11867,299.20175,1704887,10.6,299.2016536893,7,9.631070003024433e-05,20,27,O2
11869,299.22285,2220731,14.5,299.2227830581,2,6.694190000189337e-05,17,31,O4
11870,299.23806,2014013,12.9,299.23803919809995,6,2.0801900063815992e-05,21,31,O1
11873,299.25919,4774848,34.0,299.2591685669,1,2.143310001656573e-05,18,35,O3
11893,300.12394,1387456,8.1,300.1241316435,9,0.00019164349998845864,17,18,O4N1
11895,300.13936,5917762,42.7,300.13938778349996,13,2.7783499945144285e-05,21,18,O1N1
11900,300.17582999999996,40615496,307.7,300.1757732923,12,5.67076999686833e-05,22,22,N1
11932,301.12341000000004,2801364,18.8,301.1234033673,13,6.632700035424932e-06,21,17,O2
11936,301.14442,1375191,8.0,301.1445327361,8,0.00011273609999307155,18,21,O4
11939,301.15989,5506777,39.3,301.1597888761,12,0.00010112390003769178,22,21,O1
11946,301.21726,2676193,17.9,301.2173037537,6,4.3753699969784066e-05,20,29,O2
11949,301.23848,2658916,17.7,301.2384331225,1,4.687749998311119e-05,17,33,O4
11951,301.25378,5325543,38.0,301.25368926249996,5,9.073750004517933e-05,21,33,O1
11979,302.11863999999997,2592358,17.2,302.1186523391,13,1.233910001019467e-05,20,16,O2N1
11983,302.15516,1109739,6.0,302.15503784789996,12,0.00012215210006161215,21,20,O1N1
11986,302.19147000000004,4403057,31.0,302.1914233567,11,4.6643300038340385e-05,22,24,N1
11987,302.23377999999997,1306103,7.5,302.2336820943,1,9.790569998813226e-05,16,32,O4N1
12023,303.1602,1216639,6.8,303.1601828005,7,1.719949995049319e-05,18,23,O4
12026,303.17551000000003,4477954,31.5,303.1754389405,11,7.105950004415718e-05,22,23,O1
12032,303.23311,2253578,14.6,303.2329538181,5,0.00015618190002442134,20,31,O2
12034,303.26936,17883152,133.2,303.26933932689997,4,2.0673100038948178e-05,21,35,O1
12065,304.11319,6957195,50.3,304.11317303469997,17,1.6965300005722384e-05,23,14,N1
12067,304.13433,3458702,23.8,304.1343024035,12,2.759649999006797e-05,20,18,O2N1
12071,304.20711,5613721,40.1,304.2070734211,10,3.657889999431063e-05,22,26,N1
12109,305.1911,3889962,27.1,305.1910890049,10,1.099510001267845e-05,22,25,O1
12115,305.21227000000005,1668653,10.2,305.21221837369995,5,5.162630009181157e-05,19,29,O3
12118,305.24872,1256626,7.1,305.2486038825,4,0.00011611749999929089,20,33,O2
12140,306.11343999999997,1435986,8.4,306.11356695909996,12,0.0001269590999868342,19,16,O3N1
12142,306.12892999999997,5571508,39.6,306.1288230991,16,0.000106900899993434,23,16,N1
12154,306.22279,12252610,89.9,306.22272348549996,9,6.651450001982084e-05,22,28,N1
12189,307.13395,1573769,9.4,307.1339680517,11,1.8051699953502975e-05,20,19,O3
12190,307.14925,1183691,6.5,307.1492241917,15,2.5808299994878325e-05,24,19,
12191,307.17037999999997,1265102,7.1,307.1703535605,10,2.6439499947628065e-05,21,23,O2
12195,307.19146,4674898,32.8,307.1914829293,5,2.292929997338433e-05,18,27,O4
12198,307.2067,4248660,29.6,307.20673906929994,9,3.906929993036101e-05,22,27,O1
12201,307.22792999999996,4197463,29.2,307.22786843809996,4,6.156189999728667e-05,19,31,O3
12202,307.26424,4379229,30.6,307.2642539469,3,1.3946900025985087e-05,20,35,O2
12227,308.09292999999997,1318360,7.5,308.0928315147,12,9.848529998635058e-05,18,14,O4N1
12233,308.12933,1237341,6.9,308.12921702349996,11,0.00011297650002006776,19,18,O3N1
12234,308.14447,91230944,685.3,308.1444731635,15,3.163499968650285e-06,23,18,N1
12235,308.16542000000004,1159651,6.3,308.1656025323,10,0.00018253229995934817,20,22,O2N1
12295,309.12846,2476659,16.2,309.12848874729997,15,2.8747299950282468e-05,23,17,O1
12300,309.1861,1546491,9.2,309.1860036249,9,9.637509998583482e-05,21,25,O2
12305,309.20714,10096510,73.7,309.2071329937,4,7.006299995282461e-06,18,29,O4
12306,309.22236000000004,3467649,23.7,309.22238913369995,8,2.9133699911199074e-05,22,29,O1
12309,309.27996,44544904,333.3,309.2799040113,2,5.598870001222167e-05,20,37,O2
12328,310.12371,2670345,17.7,310.12373771909995,15,2.7719099932710378e-05,22,16,O1N1
12335,310.1602,14501902,106.9,310.1601232279,14,7.677209998746548e-05,23,20,N1
12337,310.18145,1435218,8.4,310.1812525967,9,0.00019740329997830486,20,24,O2N1
12338,310.20245,2044181,13.0,310.20238196549997,4,6.803450003189937e-05,17,28,O4N1
12373,311.14421,4083364,28.3,311.1441388117,14,7.118830001218157e-05,23,19,O1
12376,311.16491,1130791,6.1,311.1652681805,9,0.0003581804999726046,20,23,O3
12381,311.20165,1777197,10.9,311.2016536893,8,3.689300001497031e-06,21,27,O2
12384,311.22285,35402928,264.4,311.2227830581,3,6.694190000189337e-05,18,31,O4
12386,311.23805,2452914,16.0,311.23803919809995,7,1.0801900032220146e-05,22,31,O1
12387,311.25915,1173046,6.4,311.2591685669,2,1.8566899996130815e-05,19,35,O3
12388,311.29555,71406776,535.8,311.2955540757,1,4.075700019257056e-06,20,39,O2
12407,312.12498,2940987,19.6,312.1241316435,10,0.000848356500000591,18,18,O4N1
12409,312.13945,4914493,34.4,312.13938778349996,14,6.221650005500123e-05,22,18,O1N1
12413,312.17575,22582594,166.6,312.1757732923,13,2.3292299999866373e-05,23,22,N1
12417,312.21815,6431049,45.7,312.2180320299,3,0.00011797010000691444,17,30,O4N1
12444,313.10205,1165906,6.3,313.1022739985,19,0.00022399849996190824,25,13,
12447,313.12346,1649109,9.9,313.1234033673,14,5.6632700022873905e-05,22,17,O2
12451,313.15984,4617179,32.1,313.1597888761,13,5.112389999339939e-05,23,21,O1
12459,313.21735,1488100,8.7,313.2173037537,7,4.6246300030361454e-05,21,29,O2
12461,313.23848,379745760,2840.7,313.2384331225,2,4.687749998311119e-05,18,33,O4
12484,314.08224,1419116,8.2,314.0822668303,15,2.683029998706843e-05,20,12,O3N1
12487,314.1187,1364978,7.8,314.1186523391,14,4.766090000885015e-05,21,16,O2N1
12493,314.15509,5984376,42.4,314.15503784789996,13,5.215210001097148e-05,22,20,O1N1
12497,314.19144,28315262,209.6,314.1914233567,12,1.6643300000396266e-05,23,24,N1
12527,315.13902,2831892,18.8,315.1390534317,13,3.343169998970552e-05,22,19,O2
12534,315.17548999999997,3511066,23.9,315.1754389405,12,5.1059499980965484e-05,23,23,O1
12541,315.23278,1542435,9.1,315.2329538181,6,0.00017381809999506004,21,31,O2
12544,315.25404,49145640,365.5,315.2540831869,1,4.3186900029468234e-05,18,35,O4
