,Intercept,Score,Coef
"1281.87, 1299.82",[-0.0055645],0.6472854760882742,[[1.51247065]]
"1281.87, 1304.62",[0.01100168],0.40681137210329565,[[0.29804287]]
"1281.87, 1306.62",[0.01857911],0.48064444966360387,[[0.28420652]]
"1281.87, 1319.43",[0.05272798],0.30509774733180806,[[0.3280075]]
"1281.87, 1319.78",[0.01153918],0.3549555621827273,[[0.29453352]]
"1281.87, 1320.62",[0.02554855],0.5730658717303716,[[0.21623531]]
"1281.87, 1321.62",[0.018528],0.7847865076145184,[[0.31874113]]
"1282.62, 1291.87",[0.01300649],0.4143543854816867,[[0.44041712]]
"1282.62, 1292.81",[0.01028389],0.5216437471428202,[[0.37266369]]
"1282.62, 1295.76",[0.01213848],0.24777514350648244,[[0.50985313]]
"1282.62, 1306.8",[0.01497519],0.28805648772208015,[[0.24182303]]
"1282.62, 1319.43",[0.05376027],0.49368393764148505,[[0.81403403]]
"1282.62, 1320.77",[0.02147567],0.2661626018829205,[[0.25089401]]
"1282.77, 1284.83",[-0.00567391],0.7596782346054738,[[1.50092214]]
"1282.77, 1289.8",[0.01822653],0.3216625834149238,[[0.1644902]]
"1282.77, 1290.62",[0.02354902],0.21353687852342418,[[0.14895163]]
"1282.77, 1292.62",[0.02128545],0.23554298074729307,[[0.40068772]]
"1282.77, 1299.82",[-0.00658604],0.49390696723598004,[[2.11066958]]
"1282.77, 1303.62",[0.02823743],0.31392375742142387,[[0.4870186]]
"1283.62, 1289.8",[0.00728011],0.6077776775323689,[[0.32251347]]
"1283.62, 1290.74",[0.01062879],0.41892953559318696,[[0.24976166]]
"1283.62, 1293.87",[0.01546348],0.5201974988545384,[[0.3312244]]
"1283.62, 1297.78",[0.01368716],0.8466346607770746,[[0.60974042]]
"1283.86, 1288.62",[0.01884189],0.2071030599551612,[[0.70259701]]
"1283.86, 1291.62",[0.02392587],0.3206343015506289,[[0.50433924]]
"1283.86, 1294.62",[0.02404201],0.29452817755363025,[[0.31166495]]
"1283.86, 1297.62",[0.03356135],0.28971124667144066,[[0.87938013]]
"1283.86, 1302.62",[0.0165956],0.4419492085766565,[[0.61031374]]
"1283.86, 1304.81",[0.01401086],0.5690403439718852,[[0.54720552]]
"1284.62, 1290.74",[0.00985286],0.32526912880979886,[[0.27632217]]
"1284.62, 1291.87",[0.01356046],0.580750513640949,[[0.35711335]]
"1284.62, 1304.81",[0.00849649],0.260898051683202,[[0.44871402]]
"1284.62, 1320.77",[0.01872551],0.23361719045653231,[[0.26143562]]
"1284.62, 1321.76",[0.0219107],0.25214085018931365,[[0.27313664]]
"1284.62, 1344.55",[0.02159996],0.34643982170926735,[[0.22692461]]
"1284.83, 1289.8",[0.01898804],0.7266796417022128,[[0.12644776]]
"1284.83, 1292.62",[0.02860158],0.30228209047368415,[[0.06875482]]
"1284.83, 1294.86",[0.02115533],0.6580447299598208,[[0.29020467]]
"1284.83, 1296.62",[0.02743469],0.20942580584731796,[[0.21905385]]
"1284.83, 1299.82",[-0.00115593],0.5021633997646191,[[1.72407996]]
"1285.01, 1296.62",[0.01594513],0.29051381982406976,[[0.87007204]]
"1285.01, 1324.03",[0.16384263],0.2879613054721464,[[2.47892426]]
"1285.62, 1290.74",[0.00295967],0.33547550936311143,[[0.39322122]]
"1285.62, 1291.87",[0.0133927],0.29280998563625515,[[0.29212108]]
"1285.62, 1295.76",[0.00941706],0.7177753939587354,[[0.57126055]]
"1285.62, 1301.41",[0.0059572],0.4884425635470768,[[0.77653499]]
"1285.62, 1304.81",[0.01083304],0.3474860896516053,[[0.51059965]]
"1285.62, 1311.87",[0.01412887],0.616471863768425,[[0.67822349]]
"1285.62, 1318.81",[0.01735362],0.33039353307977615,[[0.24209983]]
"1285.74, 1297.62",[0.025726],0.30569829761057987,[[1.33024466]]
"1286.62, 1289.8",[0.01767559],0.44197547416355276,[[0.11195161]]
"1286.62, 1290.74",[0.00894734],0.613388892686023,[[0.30522075]]
"1286.62, 1292.81",[0.0126625],0.5287271980836978,[[0.40650833]]
"1286.62, 1299.82",[0.01668122],0.32636818381323907,[[0.86935128]]
"1286.62, 1300.87",[0.02382473],0.5194067382554445,[[0.22220333]]
"1286.62, 1320.77",[0.02407088],0.28650805643210275,[[0.2032958]]
"1287.62, 1289.8",[0.00793116],0.2566498010763152,[[0.34186365]]
"1287.62, 1291.87",[0.00954303],0.3681686415043711,[[0.56227091]]
"1287.62, 1295.76",[0.0042325],0.4203355521895953,[[0.74198046]]
"1287.62, 1297.78",[-0.00935203],0.2290996691293391,[[1.22635411]]
"1287.62, 1300.87",[0.00899706],0.34982775736386273,[[0.57194693]]
"1287.62, 1311.87",[0.00580554],0.4121638304073978,[[0.5520532]]
"1287.62, 1320.77",[0.0184929],0.3006711719125082,[[0.26433644]]
"1287.62, 1324.03",[0.12508838],0.21735398141678797,[[1.16646636]]
"1287.62, 1327.34",[0.10534979],0.28208704691076936,[[-0.36140695]]
"1287.62, 1332.21",[0.06119989],0.2081150455084002,[[-0.23032914]]
"1287.98, 1311.97",[0.00413098],0.7909202104285213,[[0.97263377]]
"1287.98, 1312.97",[0.00403229],0.7402245017466291,[[1.08673456]]
"1287.98, 1313.23",[0.04130233],0.26768361871619917,[[-0.12428307]]
"1287.98, 1336.97",[0.00618756],0.8969487931105387,[[1.09640259]]
"1287.98, 1342.29",[0.08235601],0.47171185010044936,[[-0.39435369]]
"1288.62, 1292.81",[0.01363731],0.250941868548999,[[0.3862698]]
"1288.62, 1295.76",[0.01415776],0.46229516149843536,[[0.49957928]]
"1288.62, 1298.8",[0.04710717],0.22428006429527292,[[0.9148133]]
"1288.62, 1302.82",[0.02510461],0.25507724188523184,[[0.19309233]]
"1288.62, 1304.81",[0.01378509],0.31340663625357434,[[0.47565612]]
"1288.62, 1311.87",[0.01603563],0.22962390555742473,[[0.70260776]]
"1288.87, 1294.62",[0.01649021],0.63614877896302,[[0.69908505]]
"1288.87, 1294.86",[0.0157172],0.23109496028039256,[[0.51465976]]
"1288.87, 1308.62",[0.01994971],0.3795672098162417,[[0.23097775]]
"1288.87, 1309.62",[0.01176249],0.5457659457144564,[[0.72139373]]
"1288.87, 1319.43",[0.03768294],0.20843859408395804,[[0.68086465]]
"1288.98, 1299.02",[0.4553388],0.23733257203078495,[[2.84378165]]
"1288.98, 1311.97",[0.00274742],0.8478628822850115,[[0.89549091]]
"1288.98, 1312.97",[0.00432568],0.7208099640001392,[[1.01070411]]
"1288.98, 1316.62",[0.01979303],0.444093030059591,[[0.14246316]]
"1288.98, 1323.02",[0.4977869],0.21525992963837978,[[2.97152076]]
"1288.98, 1335.97",[0.00643813],0.9103997368265957,[[0.7663107]]
"1288.98, 1336.97",[0.00372927],0.8605016622683683,[[1.00497841]]
"1289.53, 1320.29",[0.0382543],0.3603441584615682,[[0.28730109]]
"1289.8, 1294.62",[0.02165017],0.46703957938878954,[[0.4943853]]
"1289.8, 1295.62",[0.01125063],0.329427229999251,[[0.87282972]]
"1289.8, 1297.62",[0.02107326],0.48651888150496564,[[1.20114097]]
"1289.8, 1298.62",[0.01518616],0.5912918216170152,[[0.49963143]]
"1289.8, 1303.62",[0.02146842],0.2767281277297806,[[0.7819895]]
"1289.8, 1305.62",[0.02404773],0.5227223830270948,[[0.3814135]]
"1289.8, 1306.62",[0.00743096],0.6216303557309163,[[0.98255422]]
"1289.8, 1316.62",[0.02388766],0.43239383549244415,[[0.48905513]]
"1289.8, 1321.62",[0.01679693],0.6354498913234151,[[0.7341617]]
"1289.98, 1299.02",[0.43276472],0.35928903230259857,[[5.57034937]]
"1289.98, 1300.02",[0.12232366],0.21901852997783122,[[1.24321172]]
"1289.98, 1311.97",[0.00688406],0.22035199058684807,[[1.77115939]]
"1289.98, 1312.21",[0.04364323],0.2800848820929598,[[-0.1989109]]
"1289.98, 1320.29",[0.04649134],0.204777394192602,[[-0.18157063]]
"1289.98, 1323.02",[0.47364263],0.3607741511734964,[[5.82936653]]
"1289.98, 1324.03",[0.12990741],0.35579764017411,[[1.58938167]]
"1289.98, 1332.21",[0.05789192],0.21022606589395154,[[-0.36187607]]
"1289.98, 1335.97",[0.00730596],0.7563423048794882,[[1.43263294]]
"1289.98, 1336.97",[0.01088963],0.8447098771721225,[[1.90654934]]
"1289.98, 1347.02",[0.45639714],0.3556163771001557,[[5.50027332]]
"1289.98, 1348.02",[0.1309431],0.34940281235622095,[[1.66115845]]
"1290.62, 1292.81",[0.00600235],0.20131287209801604,[[0.61363945]]
"1290.62, 1293.87",[0.01256576],0.2913781914261735,[[0.52218299]]
"1290.62, 1295.76",[0.01129881],0.2932367609885048,[[0.56183931]]
"1290.62, 1304.81",[0.01525581],0.29433172947242725,[[0.47969419]]
"1290.62, 1319.78",[0.01650389],0.26063019534427423,[[0.3780219]]
"1290.62, 1320.77",[0.01761664],0.38557639154660706,[[0.40145176]]
"1290.74, 1294.62",[0.011947],0.3835045378115254,[[0.70168369]]
"1290.74, 1295.62",[0.00965359],0.8083523961421355,[[0.62230269]]
"1290.74, 1299.62",[0.01914271],0.3296758848350817,[[0.74524486]]
"1290.74, 1302.62",[0.02797277],0.5849794965648891,[[0.53664354]]
"1290.74, 1303.62",[0.02452254],0.815739743036256,[[0.69188304]]
"1291.62, 1294.86",[0.00881287],0.2668844072353159,[[0.72825217]]
"1291.62, 1339.31",[0.02321283],0.2025575122315124,[[0.15923869]]
"1291.87, 1294.62",[0.0089669],0.36038697083112603,[[0.64437525]]
"1291.87, 1294.86",[0.00905645],0.3541378300253598,[[0.63872702]]
"1291.87, 1296.62",[0.01403637],0.22391911803126996,[[0.99614555]]
"1291.87, 1297.62",[0.02333635],0.5462390607357454,[[0.63789601]]
"1291.87, 1304.62",[0.00843655],0.6133538316369205,[[0.48478689]]
"1291.87, 1312.97",[0.03495429],0.2060626508567366,[[0.30952267]]
"1291.87, 1313.62",[0.00659034],0.9737825891383559,[[1.01533442]]
"1291.87, 1318.62",[0.01566752],0.7515224980559937,[[0.5871449]]
"1291.87, 1318.81",[0.02436705],0.23489105718177342,[[0.09155634]]
"1292.37, 1300.02",[0.08708293],0.3165078596150538,[[2.94495796]]
"1292.37, 1347.02",[0.36803632],0.2164648024548711,[[9.10030555]]
"1292.37, 1348.02",[0.10084707],0.22203349431759545,[[2.66368446]]
"1292.62, 1294.86",[0.00074195],0.5308142979786465,[[1.06407063]]
"1292.62, 1311.87",[0.01605121],0.20509665597187474,[[0.91611652]]
"1292.81, 1294.86",[0.01614361],0.46202268606579966,[[0.66469885]]
"1292.81, 1295.76",[0.02238051],0.3739067579215073,[[0.34635962]]
"1292.81, 1296.62",[0.02090509],0.3513625937965672,[[0.79202374]]
"1292.81, 1297.62",[0.01661003],0.3904677326777445,[[0.88826242]]
"1292.81, 1311.87",[0.02003734],0.31312943301591356,[[0.66325875]]
"1292.81, 1320.62",[0.02672335],0.5206086254523208,[[0.26941618]]
"1293.87, 1297.62",[0.02939617],0.2014159074449805,[[0.50941568]]
"1293.87, 1297.78",[0.0154619],0.5409041865649773,[[0.85666274]]
"1293.87, 1303.62",[0.02565362],0.5272982026966344,[[0.54980551]]
"1293.87, 1304.81",[0.01082173],0.48448885626036164,[[0.68307477]]
"1293.87, 1306.62",[0.0129864],0.26411330326768034,[[0.57457006]]
"1293.87, 1320.62",[0.02452886],0.3336159318661388,[[0.42276083]]
"1293.87, 1321.62",[0.01279717],0.6414669667794222,[[0.57983966]]
"1294.62, 1299.82",[0.01417551],0.3501132765443503,[[0.75611221]]
"1294.62, 1304.81",[0.01098883],0.38829862058650766,[[0.59489387]]
"1294.62, 1319.78",[0.01797939],0.41815823850032463,[[0.28415612]]
"1294.62, 1320.77",[0.02010803],0.3704912560441631,[[0.31263981]]
"1294.62, 1339.31",[0.02399227],0.32076436454839097,[[0.07689293]]
"1294.62, 1340.32",[0.05112003],0.4864239659092233,[[0.35243596]]
"1294.86, 1298.62",[0.01882434],0.5307877862832429,[[0.37292445]]
"1294.86, 1299.82",[-0.00626005],0.3080921073420997,[[1.78899103]]
"1294.86, 1301.62",[0.02338943],0.7600705367642855,[[0.33829668]]
"1294.86, 1302.82",[0.02286413],0.31825720022737114,[[0.13448521]]
"1294.86, 1305.62",[0.01836917],0.6833694215110221,[[0.39742572]]
"1294.86, 1316.62",[0.02059829],0.44948661537357026,[[0.35747537]]
"1294.86, 1320.62",[0.02272978],0.46145452658880776,[[0.21548939]]
"1294.86, 1340.32",[0.05308849],0.3651816979513208,[[0.21118353]]
"1295.76, 1297.78",[-0.0007277],0.2506315103130341,[[1.16600149]]
"1295.76, 1299.62",[0.02361653],0.2161975837704434,[[0.43772859]]
"1295.76, 1301.62",[0.01570996],0.38546530456415773,[[0.63241636]]
"1295.76, 1303.62",[0.02263293],0.48083315396077897,[[0.76073179]]
"1295.76, 1305.62",[0.01567797],0.3880124624802993,[[0.4382099]]
"1295.76, 1327.34",[0.10706207],0.2229582918815578,[[-0.25251371]]
"1296.62, 1302.82",[0.01545371],0.3676260263021168,[[0.30488889]]
"1296.62, 1304.81",[0.01553505],0.2612991922629432,[[0.26672354]]
"1296.62, 1315.82",[0.01089995],0.3197063956887559,[[0.4524671]]
"1296.62, 1318.81",[0.021834],0.22168810129450534,[[0.13870625]]
"1296.62, 1319.78",[0.01794231],0.2527228901926535,[[0.18520233]]
"1296.62, 1338.32",[0.02233832],0.28977949689525817,[[0.12686173]]
"1296.62, 1347.02",[0.5262247],0.205002522872879,[[1.57022216]]
"1296.82, 1316.24",[0.29957426],0.22140660765732367,[[-0.07771196]]
"1296.82, 1319.43",[0.06053233],0.5052291470274186,[[0.3026788]]
"1297.62, 1304.81",[0.01675445],0.2265354830147145,[[0.33387024]]
"1297.62, 1320.77",[0.0196401],0.35373213684850324,[[0.16018303]]
"1297.78, 1303.62",[0.03314339],0.6434412357079419,[[0.30772242]]
"1297.78, 1309.62",[0.01896309],0.5224658319337603,[[0.33342741]]
"1297.78, 1327.34",[0.10012789],0.20534809985402291,[[-0.09043886]]
"1298.8, 1319.43",[0.0636079],0.5262329669200398,[[0.178796]]
"1299.02, 1309.01",[0.00447668],0.24847574635209602,[[0.0221893]]
"1299.02, 1313.23",[0.05155992],0.2537243592005298,[[-0.02922571]]
"1299.02, 1316.24",[0.36947515],0.4406395845547752,[[-0.18649045]]
"1299.02, 1317.25",[0.11359755],0.3336312625008461,[[-0.06567611]]
"1299.02, 1320.29",[0.05788813],0.2301223176458389,[[-0.03197256]]
"1299.02, 1322.3",[0.19423316],0.25394239649464945,[[-0.11259984]]
"1299.02, 1323.3",[0.17022718],0.33811571436041166,[[-0.09623834]]
"1299.02, 1325.04",[-0.00643025],0.34953705479969155,[[0.06114173]]
"1299.02, 1326.32",[0.46875534],0.3339434485291233,[[-0.24975923]]
"1299.02, 1327.34",[0.13072606],0.29567337128910043,[[-0.07702751]]
"1299.02, 1332.21",[0.07265702],0.4483580562809606,[[-0.04716219]]
"1299.02, 1333.01",[0.0042011],0.5036353272678051,[[0.02224096]]
"1299.02, 1336.97",[-0.00376876],0.29258375124797775,[[0.09057693]]
"1299.62, 1302.82",[0.02068674],0.5347145550794723,[[0.2926443]]
"1299.62, 1304.81",[0.0077832],0.517113597695506,[[0.60825214]]
"1299.62, 1311.87",[0.02487365],0.5208711253354419,[[0.31580633]]
"1299.62, 1318.81",[0.01482429],0.3444881574549832,[[0.36767261]]
"1299.62, 1319.43",[0.02791799],0.2969375355400453,[[1.06055224]]
"1299.82, 1309.62",[0.01285974],0.225983257773309,[[0.24629536]]
"1299.82, 1339.31",[0.0236969],0.44445228982328444,[[0.05639602]]
"1300.02, 1309.01",[0.00509671],0.4248404574937628,[[0.07790784]]
"1300.02, 1311.97",[0.00618413],0.21542292837258603,[[0.22085198]]
"1300.02, 1312.21",[0.05123946],0.45229467199165296,[[-0.08910733]]
"1300.02, 1316.24",[0.36427496],0.21785842550854084,[[-0.64711853]]
"1300.02, 1317.25",[0.11532968],0.26380862594774335,[[-0.25823421]]
"1300.02, 1320.29",[0.05635455],0.44426923820986586,[[-0.11009512]]
"1300.02, 1322.3",[0.18362591],0.4146589036645759,[[-0.37156312]]
"1300.02, 1323.3",[0.16984082],0.37429956730226366,[[-0.3372429]]
"1300.02, 1325.04",[0.00131106],0.5653139250609918,[[0.17761472]]
"1300.02, 1327.34",[0.12930368],0.4770827420302367,[[-0.27137239]]
"1300.02, 1332.21",[0.07023172],0.3969536339187897,[[-0.15909639]]
"1300.02, 1333.01",[0.01206683],0.28505593616109737,[[0.03968982]]
"1300.02, 1345.62",[0.01468787],0.34575262724876243,[[0.05486181]]
"1300.87, 1309.62",[0.01816837],0.29016874431702877,[[0.50542942]]
"1301.03, 1309.01",[0.00805608],0.2142689446702405,[[0.28658656]]
"1301.03, 1316.24",[0.33284578],0.3431336315051944,[[-2.42792857]]
"1301.03, 1317.25",[0.10834579],0.4077384727921194,[[-1.05267175]]
"1301.03, 1321.29",[0.04994887],0.26714436551845444,[[-0.47530834]]
"1301.03, 1322.3",[0.16770576],0.2771814715669165,[[-1.31139935]]
"1301.03, 1323.02",[0.27858417],0.49126599687413186,[[12.02062133]]
"1301.03, 1323.3",[0.1571234],0.319066753821455,[[-1.29348852]]
"1301.03, 1326.32",[0.41759276],0.3577402190736073,[[-3.22428924]]
"1301.03, 1327.34",[0.11710693],0.2979748526545908,[[-1.02167068]]
"1301.03, 1335.97",[0.0232862],0.22798012836405634,[[0.63159922]]
"1301.03, 1347.02",[0.26178959],0.3600311228364075,[[11.48422966]]
"1301.03, 1348.02",[0.07924667],0.5589930375363091,[[3.29928936]]
"1301.41, 1303.62",[0.01936752],0.39773754504134473,[[0.57353376]]
"1301.41, 1319.43",[0.02149895],0.6736799927927679,[[2.18340549]]
"1301.41, 1326.32",[0.38382923],0.4518392060709381,[[-0.98808223]]
"1301.62, 1320.46",[0.02602086],0.3603042423674602,[[0.55621301]]
"1301.62, 1320.77",[0.02060732],0.2638197353553794,[[0.29896379]]
"1301.62, 1339.31",[0.02269508],0.4210303786022241,[[0.09070778]]
"1301.62, 1340.32",[0.05083544],0.20246978682545191,[[0.29772117]]
"1302.62, 1304.81",[0.01394332],0.6285598662271835,[[0.40435443]]
"1302.62, 1311.87",[0.01191189],0.3270215296349924,[[0.5054544]]
"1302.62, 1320.46",[0.01334487],0.38442856497900413,[[0.79246338]]
"1302.82, 1308.62",[0.01585452],0.36453946440128726,[[0.279822]]
"1302.82, 1309.62",[0.02334438],0.3799185489481547,[[0.30947158]]
"1302.82, 1338.32",[0.02500241],0.27278265103886334,[[0.10162417]]
"1303.62, 1311.87",[0.01179876],0.21438923972387935,[[0.36829766]]
"1303.62, 1312.8",[8.25475427e-05],0.46331333987540846,[[0.73414423]]
"1303.62, 1319.43",[0.01979099],0.23047935241288897,[[1.5580848]]
"1303.62, 1320.46",[0.00505791],0.3207195976887236,[[1.30400887]]
"1303.62, 1328.33",[0.0187424],0.5395089085885112,[[-0.05879659]]
"1304.62, 1340.32",[0.05497036],0.31945402016198177,[[0.34971159]]
"1304.81, 1327.34",[0.1014929],0.28060461300932993,[[-0.16515432]]
"1304.81, 1341.33",[0.04189948],0.2571626072004961,[[0.23007299]]
"1306.62, 1338.32",[0.0254168],0.20669005198116108,[[0.04701752]]
"1308.35, 1318.27",[0.01300538],0.21119031762397877,[[0.21353154]]
"1308.62, 1313.23",[0.04092716],0.2147824818065639,[[-0.18009651]]
"1309.01, 1324.03",[0.15629956],0.24580405290580265,[[2.85527712]]
"1309.29, 1317.25",[0.08413664],0.3559555217286029,[[1.81363328]]
"1309.62, 1320.77",[0.02633574],0.30965861344590784,[[0.1376188]]
"1309.62, 1340.32",[0.04666825],0.4284198666544916,[[0.35439129]]
"1310.62, 1319.43",[0.04891575],0.21030919061875766,[[0.66295154]]
"1311.62, 1327.34",[0.10863945],0.4696318324593807,[[-0.26272004]]
"1311.97, 1342.29",[0.07982266],0.31986660129943134,[[-0.26632284]]
"1312.21, 1317.25",[0.03718044],0.3948147389689509,[[1.22146318]]
"1312.21, 1322.3",[0.06094659],0.4246778272996108,[[2.10084292]]
"1312.21, 1323.3",[0.05685019],0.46543227379971763,[[1.85091649]]
"1312.21, 1324.03",[0.26209834],0.4207851867203531,[[-2.9458597]]
"1312.21, 1326.32",[0.20641987],0.3103035877277456,[[3.96765551]]
"1312.21, 1327.34",[0.05608315],0.3145420245741987,[[1.0525476]]
"1312.21, 1344.55",[0.02961253],0.3001941657063252,[[-0.25409563]]
"1312.21, 1348.02",[0.23119572],0.3852040639369164,[[-2.25924793]]
"1312.21, 1349.03",[0.0557016],0.3424735293074328,[[-0.68105525]]
"1312.97, 1342.29",[0.07875737],0.32781395278687653,[[-0.22232233]]
"1313.23, 1320.29",[0.01875924],0.3148123413826478,[[0.62212191]]
"1313.23, 1320.46",[0.09097844],0.23586327022589693,[[-1.22868267]]
"1313.23, 1321.29",[0.02172024],0.2993120327494204,[[0.4481978]]
"1313.23, 1323.02",[0.83736244],0.27310995065755084,[[-8.37441523]]
"1313.23, 1325.04",[0.05135809],0.2939976911631894,[[-0.5287674]]
"1313.23, 1326.32",[0.24794926],0.27035518143569515,[[3.03358083]]
"1313.23, 1327.34",[0.05894508],0.24880415260663813,[[1.00458606]]
"1313.23, 1347.02",[0.82270534],0.26280567301503455,[[-8.49422028]]
"1313.23, 1349.03",[0.05335331],0.30424534288157423,[[-0.63900007]]
"1313.98, 1335.97",[0.00544454],0.38588206025146177,[[1.49938409]]
"1313.98, 1336.97",[0.01242826],0.8695597872870913,[[1.67560554]]
"1313.98, 1342.29",[0.07665765],0.36668208530630875,[[-0.32758994]]
"1313.98, 1348.02",[0.1382199],0.2310675959777596,[[1.12484958]]
"1315.62, 1320.46",[0.01788413],0.2237616195917319,[[0.65582509]]
"1315.62, 1320.77",[0.01944577],0.25327779198805656,[[0.18830246]]
"1316.24, 1320.29",[-0.00070873],0.262341726572358,[[0.14590522]]
"1316.24, 1322.3",[0.0051014],0.7521768760878103,[[0.46973714]]
"1316.24, 1323.02",[1.13343462],0.45625864380362136,[[-2.03961887]]
"1316.24, 1323.3",[0.00259165],0.6288841099075767,[[0.4313221]]
"1316.24, 1326.32",[0.02915323],0.7997244381320049,[[1.11612335]]
"1316.24, 1327.34",[-0.00019786],0.519007123476589,[[0.32673672]]
"1316.24, 1332.21",[-0.00678007],0.3018888659907426,[[0.19141156]]
"1316.24, 1341.33",[0.01302773],0.27506469031832603,[[0.11892684]]
"1316.24, 1347.02",[1.07567786],0.45161032130863965,[[-1.90015644]]
"1316.24, 1348.02",[0.29773985],0.501672172800125,[[-0.51662465]]
"1316.24, 1349.03",[0.07024233],0.2591984113892549,[[-0.1383042]]
"1316.62, 1320.77",[0.02175962],0.2129553595099598,[[0.27798254]]
"1316.62, 1327.34",[0.10390628],0.3491699592680765,[[-0.30626328]]
"1317.25, 1321.29",[0.00988144],0.29461120142771047,[[0.32416343]]
"1317.25, 1323.02",[0.98917468],0.3338744885540652,[[-5.34161516]]
"1317.25, 1326.32",[0.13647904],0.42858158585047756,[[2.55127202]]
"1317.25, 1327.34",[0.03393703],0.34976907560163817,[[0.69244676]]
"1317.25, 1332.21",[0.01811565],0.4596597487888417,[[0.37906599]]
"1317.25, 1342.29",[0.0244796],0.3040284589777211,[[0.48564617]]
"1317.25, 1347.02",[0.94047297],0.31620566981274856,[[-5.0082245]]
"1317.25, 1349.03",[0.06357301],0.49221301065775425,[[-0.39436159]]
"1318.62, 1324.03",[0.1373999],0.23312458615675902,[[0.40886266]]
"1318.62, 1332.21",[0.05782232],0.21932512350804734,[[-0.28680408]]
"1319.43, 1344.55",[0.01477759],0.5532425390117386,[[0.13759422]]
"1320.29, 1323.02",[0.75920888],0.20322058785573557,[[-5.73871676]]
"1320.29, 1326.32",[0.28008298],0.29223830296960573,[[1.96972114]]
"1320.29, 1347.02",[0.73535914],0.23768661022316825,[[-5.49871263]]
"1320.29, 1348.02",[0.20709409],0.3302017884503725,[[-1.54793607]]
"1320.46, 1327.34",[0.10887256],0.22609681123688496,[[-0.19630134]]
"1320.46, 1335.97",[0.02546],0.23520451717216706,[[0.20556064]]
"1321.62, 1336.97",[0.036056],0.2033441609273654,[[0.82509986]]
"1322.3, 1325.04",[0.05763013],0.2598366899597975,[[-0.20702497]]
"1322.3, 1326.32",[0.10208884],0.7007825496083732,[[1.74695334]]
"1322.3, 1327.34",[0.02514542],0.2895325131752011,[[0.48447033]]
"1322.3, 1332.21",[0.02084149],0.27248033323063847,[[0.19846725]]
"1322.3, 1347.02",[1.06675953],0.2946097540929309,[[-3.74475373]]
"1322.3, 1348.02",[0.28410291],0.5126312530264999,[[-0.93594115]]
"1322.3, 1349.03",[0.06504212],0.4079778736262323,[[-0.23951895]]
"1323.02, 1325.04",[-0.0055501],0.3865279038210875,[[0.05449033]]
