,Intercept,Score,Coef
"1282.62, 1315.83",[0.02328156],0.2507051820975019,[[0.17878996]]
"1282.62, 1316.87",[0.02499514],0.28739771730998087,[[0.16078991]]
"1282.62, 1320.8",[0.01796223],0.28591524186628847,[[0.29727266]]
"1282.62, 1321.8",[0.02532938],0.2663373001407112,[[0.30710466]]
"1282.62, 1323.82",[0.01708751],0.2887968561685855,[[0.33376468]]
"1282.62, 1346.74",[-0.00572024],0.4425938226266236,[[0.77062635]]
"1282.62, 1349.77",[0.02385679],0.236625870746085,[[0.23744955]]
"1282.87, 1287.62",[0.00137632],0.4818386996589955,[[1.3569709]]
"1282.87, 1292.37",[0.0120265],0.2085077156973767,[[0.08450503]]
"1282.87, 1295.85",[0.01788704],0.3331154156507792,[[0.44224603]]
"1282.87, 1297.79",[0.01289814],0.3264998881747684,[[0.8336229]]
"1282.87, 1310.8",[0.01001894],0.2760672661877871,[[0.67956114]]
"1282.87, 1319.78",[0.01696196],0.22048297884222778,[[0.21528493]]
"1282.87, 1321.8",[0.01664978],0.49982463347165473,[[0.45828796]]
"1282.87, 1328.62",[0.00954666],0.2733233405223482,[[0.4938835]]
"1282.87, 1332.62",[0.00560552],0.42556060435911225,[[0.7110493]]
"1282.87, 1338.83",[0.01176308],0.20215826945490567,[[0.26974793]]
"1283.62, 1291.87",[0.02021186],0.22271447346280948,[[0.38446163]]
"1283.62, 1292.87",[0.00673684],0.2836006400494233,[[0.52708404]]
"1283.62, 1294.87",[0.01820175],0.35303956539715,[[0.40675165]]
"1283.62, 1295.85",[0.01621243],0.22830575287384502,[[0.27516877]]
"1283.62, 1297.79",[0.02678817],0.3671310203187351,[[0.47040806]]
"1283.62, 1303.87",[0.0039491],0.45320177137418793,[[0.45780638]]
"1283.62, 1316.87",[0.01885772],0.265137532190591,[[0.26584262]]
"1283.62, 1317.8",[0.01566522],0.25100322971914146,[[0.24474987]]
"1283.62, 1319.78",[0.0194001],0.308343258066908,[[0.14206832]]
"1283.62, 1321.8",[0.00965807],0.24971415601206182,[[0.52974791]]
"1283.62, 1323.82",[0.01517401],0.28262971985976637,[[0.29899397]]
"1283.62, 1337.77",[0.01151917],0.46576508347810963,[[0.22011016]]
"1283.62, 1349.77",[0.01375184],0.4951970582563651,[[0.42861841]]
"1283.87, 1289.62",[0.04387159],0.3563245532296425,[[0.35889773]]
"1283.87, 1293.62",[0.02803912],0.3078860211375851,[[0.3312972]]
"1283.87, 1294.62",[0.02551973],0.3037551236687174,[[0.4312339]]
"1283.87, 1295.62",[0.02515064],0.6382102748367711,[[0.71948164]]
"1283.87, 1295.85",[0.01569943],0.6557204664083607,[[0.67990235]]
"1283.87, 1297.79",[0.0070362],0.2859507090076003,[[1.31269823]]
"1283.87, 1299.62",[0.04783038],0.20041351291365872,[[0.29800767]]
"1283.87, 1300.62",[0.02985711],0.4270058038584257,[[0.41908645]]
"1283.87, 1301.62",[0.07915946],0.22942294247621228,[[0.7008811]]
"1283.87, 1304.62",[0.03172256],0.5644499489393453,[[0.31796404]]
"1283.87, 1305.62",[0.02619672],0.21433557794737093,[[0.30858992]]
"1283.87, 1308.85",[0.01183149],0.529378827760298,[[0.52020022]]
"1283.87, 1310.8",[0.01440172],0.7771274786535514,[[0.69303646]]
"1283.87, 1311.62",[0.03003907],0.26264575443570215,[[0.14323067]]
"1283.87, 1316.62",[0.04012456],0.4100009166708297,[[0.47286761]]
"1283.87, 1320.8",[0.01792599],0.20074106192676566,[[0.49183482]]
"1283.87, 1335.71",[0.02036305],0.26270560179603086,[[0.13591537]]
"1284.37, 1318.32",[0.01716511],0.37357278126366766,[[0.03884836]]
"1284.62, 1287.87",[0.0151114],0.8274323263646574,[[0.23948909]]
"1284.62, 1289.87",[0.0151214],0.6608961983641055,[[0.30453052]]
"1284.62, 1301.87",[0.02576017],0.4351629484378581,[[0.13612455]]
"1284.62, 1302.87",[0.01873546],0.6404345949467183,[[0.32503909]]
"1284.62, 1316.87",[0.01625419],0.4811669505007534,[[0.18929599]]
"1284.62, 1320.8",[0.01564998],0.7354658430518168,[[0.28454217]]
"1284.62, 1321.8",[0.02172277],0.6418439880940361,[[0.21815506]]
"1284.62, 1322.82",[0.01591541],0.415223582319594,[[0.23386165]]
"1284.62, 1323.82",[0.01644894],0.8845212163661447,[[0.36939642]]
"1284.62, 1334.8",[0.01729828],0.2821942425216467,[[0.07889032]]
"1284.62, 1335.71",[0.01669708],0.799496695020471,[[0.17235577]]
"1284.62, 1337.77",[0.01883563],0.4203465197183691,[[0.1366067]]
"1284.62, 1341.73",[0.01237846],0.3371586224585674,[[0.27019749]]
"1284.62, 1343.47",[0.01679708],0.21464084873753453,[[0.41636726]]
"1284.62, 1346.74",[0.01806191],0.9482266402682022,[[0.3037468]]
"1284.62, 1348.7",[0.01559949],0.6776488839349311,[[0.24539364]]
"1284.62, 1349.77",[0.03151872],0.2318951575029592,[[0.09873031]]
"1284.87, 1297.79",[0.00988674],0.5162929563132364,[[1.28235529]]
"1284.87, 1298.84",[-0.00276122],0.2552291247672177,[[1.78947705]]
"1284.87, 1324.76",[0.01976604],0.32096984269765816,[[0.42734846]]
"1285.04, 1298.84",[0.015786],0.34669895439418785,[[1.0223291]]
"1285.37, 1289.87",[0.02673504],0.2505672239106752,[[0.27554255]]
"1285.37, 1295.62",[0.03298978],0.3183737023895922,[[0.68485067]]
"1285.62, 1301.87",[0.02448082],0.21894436599758393,[[0.1309436]]
"1285.62, 1302.87",[0.02158843],0.375585343920006,[[0.27032836]]
"1285.62, 1316.87",[0.0316335],0.2515067288110916,[[0.07293669]]
"1285.62, 1321.8",[0.01040435],0.8168434439570607,[[0.42634633]]
"1285.62, 1323.82",[0.01300305],0.7121334142509452,[[0.41857035]]
"1285.62, 1326.87",[0.01410774],0.4635897083465727,[[0.39478686]]
"1285.62, 1335.71",[0.02112946],0.2960215996049601,[[0.10399617]]
"1285.62, 1336.71",[0.01332748],0.2343524842466932,[[0.14157897]]
"1285.62, 1337.77",[0.01603845],0.24381393589810263,[[0.14575532]]
"1285.87, 1306.62",[0.0228828],0.6737946647913443,[[0.34483317]]
"1285.87, 1309.62",[0.02386342],0.6815129914049916,[[0.63422747]]
"1285.87, 1310.8",[0.01799846],0.5128757395875001,[[0.95165351]]
"1285.87, 1315.83",[0.02726532],0.3344542054239048,[[0.25911103]]
"1285.87, 1323.82",[0.02482346],0.2684504601617097,[[0.42713189]]
"1285.87, 1325.62",[0.02108186],0.3653899747967948,[[0.217144]]
"1285.87, 1338.83",[0.02034985],0.5464517109657856,[[0.16495863]]
"1285.87, 1353.81",[0.02317456],0.6007466657110441,[[0.35310252]]
"1286.02, 1308.62",[0.02027192],0.4573240479851605,[[1.69472247]]
"1286.02, 1345.53",[0.02323522],0.7630940117485457,[[0.18329542]]
"1286.62, 1289.87",[0.01066126],0.32627532082845023,[[0.50061305]]
"1286.62, 1293.87",[0.02162558],0.7565769671429488,[[0.3816881]]
"1286.62, 1295.85",[0.0233035],0.24539520173355767,[[0.34162976]]
"1286.62, 1299.87",[0.04246763],0.37736051646730095,[[0.09613336]]
"1286.62, 1301.87",[0.00318642],0.3286597694221872,[[0.48981657]]
"1286.62, 1307.87",[0.01234858],0.2421142112687098,[[0.37454322]]
"1286.62, 1308.85",[0.02039255],0.4540042417620417,[[0.13711059]]
"1286.62, 1316.87",[0.0252694],0.37926806229250287,[[0.08016104]]
"1286.62, 1320.8",[0.01612302],0.8464896279379842,[[0.3684914]]
"1286.62, 1321.8",[0.01698148],0.2899885787417362,[[0.4260613]]
"1286.62, 1325.87",[0.03727811],0.3976827872426878,[[0.19541698]]
"1286.62, 1329.79",[0.01436759],0.5886450266678003,[[0.33475488]]
"1286.62, 1337.77",[0.01371317],0.4180543238198914,[[0.17866478]]
"1286.62, 1343.47",[0.01852471],0.46002822303924495,[[0.53678461]]
"1286.62, 1346.74",[0.00764749],0.5446705447315905,[[0.47351511]]
"1286.62, 1348.7",[0.01675973],0.7190222599565929,[[0.28505964]]
"1286.62, 1351.82",[0.02758655],0.20557144380255832,[[0.06721085]]
"1286.87, 1297.79",[0.01350566],0.2252779107016274,[[1.14555373]]
"1286.87, 1303.62",[0.05468131],0.20370613771746937,[[0.41058127]]
"1286.87, 1304.82",[0.0240928],0.22335197702719145,[[0.25767932]]
"1286.87, 1315.83",[0.01863489],0.3616764504237908,[[0.54659084]]
"1286.87, 1319.78",[0.01901114],0.561136905318369,[[0.301278]]
"1286.87, 1323.82",[0.01595851],0.29835692431205385,[[0.51005384]]
"1286.87, 1327.62",[0.02194202],0.31866179465815825,[[0.19579706]]
"1286.87, 1329.62",[0.0139171],0.4187168076477129,[[0.58321839]]
"1286.87, 1329.79",[0.01200678],0.22128363879051982,[[0.83254641]]
"1286.87, 1335.71",[0.01772793],0.3646618559486759,[[0.24868347]]
"1287.37, 1289.62",[0.05455029],0.5093995424452271,[[0.44752741]]
"1287.37, 1292.62",[0.03144571],0.6452247329902212,[[0.97787269]]
"1287.37, 1294.62",[0.02384458],0.3531080467463168,[[0.757105]]
"1287.37, 1300.02",[0.18021676],0.21986800070253135,[[-0.71957608]]
"1287.37, 1317.62",[0.03280207],0.45762547140283794,[[0.26615763]]
"1287.37, 1324.02",[0.20729847],0.23153265632316367,[[-0.76269923]]
"1287.62, 1289.87",[0.02291371],0.5928258865320253,[[0.22707611]]
"1287.62, 1290.87",[0.02303636],0.2049636577965823,[[0.21475678]]
"1287.62, 1293.87",[0.020696],0.3673636541211074,[[0.35707509]]
"1287.62, 1295.85",[0.02469053],0.6094748407715669,[[0.2824324]]
"1287.62, 1297.79",[0.01806843],0.5023791711593497,[[0.37373137]]
"1287.62, 1301.87",[0.02463492],0.4527187582422034,[[0.15296569]]
"1287.62, 1302.87",[0.018533],0.7378900146862124,[[0.3895911]]
"1287.62, 1303.87",[0.02275143],0.22283178064807663,[[0.1145891]]
"1287.62, 1305.87",[0.02378699],0.2844161274887772,[[0.07237739]]
"1287.62, 1307.87",[0.01272777],0.38314324770753194,[[0.26899658]]
"1287.62, 1310.8",[0.02764479],0.340848525240064,[[0.21839756]]
"1287.62, 1311.87",[0.019512],0.36281928261138274,[[0.24792693]]
"1287.62, 1319.78",[0.02023507],0.4413514941707076,[[0.1208831]]
"1287.62, 1320.8",[0.02136572],0.8130317650757966,[[0.22305224]]
"1287.62, 1321.8",[0.0152227],0.9027486969901264,[[0.35539335]]
"1287.62, 1322.82",[0.01308806],0.454339061501297,[[0.30382165]]
"1287.62, 1323.82",[0.02097689],0.7422260980316606,[[0.23843424]]
"1287.62, 1325.87",[0.03061563],0.30492877776074967,[[0.19940954]]
"1287.62, 1329.79",[0.00826902],0.23902117008511747,[[0.40241726]]
"1287.62, 1330.82",[0.0131508],0.5831580014598454,[[0.14255928]]
"1287.62, 1335.71",[0.01831106],0.4910372127156796,[[0.11084618]]
"1287.62, 1343.3",[0.02025003],0.20711075410859836,[[0.06124928]]
"1287.62, 1346.74",[0.01856848],0.9434098282528043,[[0.32009416]]
"1287.87, 1290.62",[0.03223598],0.2609896017451431,[[0.58907112]]
"1287.87, 1295.62",[0.04236845],0.28834104850448894,[[0.47123925]]
"1287.87, 1295.85",[0.01908065],0.2390242361381365,[[0.83001814]]
"1287.87, 1296.79",[0.03315296],0.5272799295603532,[[0.42352873]]
"1287.87, 1298.84",[0.0341362],0.2058347772942626,[[0.41517248]]
"1287.87, 1309.86",[0.02789577],0.34331580918720095,[[0.38469377]]
"1287.87, 1315.83",[0.02450358],0.4077625364898654,[[0.40572875]]
"1287.87, 1319.78",[0.02399605],0.40746820565404906,[[0.20664022]]
"1287.87, 1320.8",[0.01878475],0.3076070543671019,[[0.55502133]]
"1287.87, 1321.8",[0.01871173],0.33115741908944796,[[0.61344289]]
"1287.87, 1344.62",[0.02143235],0.27900296556034765,[[0.78999301]]
"1287.97, 1291.0",[0.00277964],0.24887890719647987,[[0.15674915]]
"1287.97, 1319.03",[0.02292409],0.24812485375903026,[[0.06578047]]
"1288.37, 1294.62",[0.02974013],0.45019763732339446,[[1.23988711]]
"1288.37, 1341.32",[0.05224488],0.3154746503232866,[[-0.31683661]]
"1288.62, 1295.85",[0.02115671],0.3876351491163932,[[0.34726833]]
"1288.62, 1301.87",[0.02788518],0.2715661919853598,[[0.16429054]]
"1288.62, 1302.87",[0.02639671],0.49306024164209067,[[0.20880045]]
"1288.62, 1316.87",[0.02762861],0.38466833123319566,[[0.11387781]]
"1288.62, 1319.78",[0.01937061],0.2896958127447379,[[0.14491563]]
"1288.62, 1320.8",[0.02468731],0.6394800765252909,[[0.28381997]]
"1288.62, 1321.8",[0.02096724],0.6093843433472361,[[0.26342671]]
"1288.62, 1323.82",[0.02099367],0.41452136563695563,[[0.29476175]]
"1288.62, 1331.79",[0.01518132],0.4525100455044317,[[0.16010204]]
"1288.62, 1335.71",[0.02057848],0.35129245029342593,[[0.13211285]]
"1288.62, 1346.74",[0.0241461],0.5095217460739361,[[0.21235864]]
"1288.87, 1297.79",[0.02990416],0.3050279729290962,[[0.89977319]]
"1288.87, 1298.84",[0.04359513],0.20347472568490566,[[0.32322743]]
"1288.87, 1303.62",[0.03570267],0.31930452737032033,[[1.68969854]]
"1288.87, 1310.8",[0.02560587],0.26752128696244937,[[0.6209229]]
"1288.87, 1327.62",[0.02283661],0.5229864484641277,[[0.29787182]]
"1288.97, 1291.0",[0.00147868],0.44864645799316905,[[0.13775607]]
"1288.97, 1319.03",[0.01960919],0.3133838093177794,[[0.08369556]]
"1288.97, 1319.37",[0.01185205],0.2774623701704061,[[0.07198987]]
"1289.62, 1291.87",[0.02410073],0.20629048669344352,[[0.28294863]]
"1289.62, 1292.87",[0.01548628],0.31363260500868384,[[0.30540149]]
"1289.62, 1293.87",[0.02699237],0.2310494163557334,[[0.22373017]]
"1289.62, 1295.85",[0.01819258],0.2574276679894135,[[0.28044996]]
"1289.62, 1303.87",[0.01523475],0.4286436773693303,[[0.24982573]]
"1289.62, 1318.81",[0.02768738],0.5102021780089239,[[0.18304001]]
"1289.62, 1321.8",[0.01347908],0.3522773270160501,[[0.3722193]]
"1289.62, 1323.82",[0.01726048],0.25322419625958326,[[0.27522254]]
"1289.62, 1348.7",[0.01627629],0.3751304890957414,[[0.25170285]]
"1289.62, 1349.77",[0.02188569],0.3830168691520892,[[0.21913814]]
"1289.87, 1292.62",[0.02894724],0.26731230705322434,[[0.19837493]]
"1289.87, 1295.37",[0.00661436],0.5299453746259526,[[0.31450615]]
"1289.87, 1295.62",[0.03750752],0.23924680820334032,[[0.20605913]]
"1289.87, 1297.79",[0.03231079],0.4595022642435056,[[0.33356517]]
"1289.87, 1303.62",[0.04540464],0.3518807685893156,[[0.36328003]]
"1289.87, 1306.81",[0.0078484],0.3243726270679923,[[0.61312337]]
"1289.87, 1308.85",[0.00826858],0.33558054623514927,[[0.43656623]]
"1289.87, 1309.62",[0.02793955],0.2646044520928641,[[0.14023644]]
"1289.87, 1309.86",[0.02059734],0.297248070419009,[[0.29025438]]
"1289.87, 1313.62",[0.02914409],0.3844135480950652,[[0.38457486]]
"1289.87, 1314.62",[0.02106409],0.37303158192878283,[[0.4186203]]
"1289.87, 1315.62",[0.01376923],0.3792421126603839,[[1.30093121]]
"1289.87, 1318.81",[0.02952124],0.3278244621743859,[[0.40912674]]
"1289.87, 1320.8",[0.01820663],0.3010665527375518,[[0.35785165]]
"1289.87, 1321.62",[0.04068219],0.663622509913105,[[0.33920208]]
"1289.87, 1323.82",[0.01138909],0.33065015735905845,[[0.59137302]]
"1289.87, 1329.62",[0.00708074],0.24925875632060868,[[0.39774342]]
"1289.98, 1295.04",[0.00201123],0.27575224609715854,[[0.28715734]]
"1289.98, 1311.97",[0.00717083],0.8429074041412982,[[1.6000337]]
"1289.98, 1319.03",[0.00608215],0.6851653323674578,[[0.26924052]]
"1289.98, 1319.37",[0.00566714],0.508125641432461,[[0.28274696]]
"1289.98, 1346.97",[0.03270326],0.3476110448190577,[[0.12293402]]
"1289.98, 1359.97",[0.00480118],0.7492565142805319,[[0.6980125]]
"1290.37, 1311.62",[0.02556309],0.22588172868720438,[[0.81386478]]
"1290.37, 1316.62",[0.05355008],0.4511824342127625,[[0.56493961]]
"1290.62, 1295.85",[0.01799613],0.4801192520390681,[[0.55384443]]
"1290.62, 1297.79",[0.02564383],0.5295113224407886,[[0.56302801]]
"1290.62, 1302.87",[0.01707924],0.7728343149285655,[[0.45789337]]
"1290.62, 1320.8",[0.02096847],0.6270477637323449,[[0.25795569]]
"1290.62, 1322.82",[0.01845448],0.3174037131862323,[[0.23513093]]
"1290.62, 1323.82",[0.02754555],0.5210158295735006,[[0.18109463]]
"1290.62, 1335.71",[0.01690803],0.6759901465281579,[[0.18223905]]
"1290.62, 1346.74",[0.01747177],0.9356069957143729,[[0.36969246]]
"1290.87, 1295.62",[0.02713642],0.21716012086989245,[[0.58704561]]
"1290.87, 1295.85",[0.01643157],0.31043278346912806,[[0.48097709]]
"1290.87, 1296.62",[0.02685879],0.3613186476719993,[[0.48384757]]
"1290.87, 1307.62",[0.02337726],0.3034188797189672,[[0.37521228]]
"1290.87, 1311.62",[0.02215986],0.3170320298362064,[[0.42926394]]
"1290.87, 1313.62",[0.01199334],0.23528759883505113,[[0.67418996]]
"1290.87, 1316.62",[0.04026962],0.2824062026765868,[[0.50227399]]
"1290.87, 1318.81",[0.01175929],0.4208176178087238,[[0.86048624]]
"1290.87, 1321.8",[0.00579307],0.42514396739072335,[[0.73843332]]
"1290.87, 1322.62",[0.0114429],0.31617956807291725,[[0.46952285]]
"1290.87, 1327.62",[0.01026746],0.26690115045257345,[[0.3779592]]
"1290.87, 1328.62",[0.01631861],0.3081963363871365,[[0.39609208]]
"1290.87, 1337.77",[0.0158014],0.5345636632680286,[[0.18255983]]
"1291.0, 1311.97",[0.05020751],0.4958316288278531,[[3.26338382]]
"1291.0, 1312.98",[0.06274648],0.5442804369192841,[[2.98165494]]
"1291.0, 1313.98",[0.03027398],0.6020924948655899,[[1.85262693]]
"1291.0, 1314.98",[0.01023936],0.28773315291013424,[[0.76825247]]
"1291.0, 1335.98",[0.04748862],0.3799766494309773,[[2.71138434]]
"1291.0, 1336.98",[0.06564786],0.5883117413558263,[[2.6291674]]
"1291.0, 1337.98",[0.03439926],0.5593665273513196,[[2.0658392]]
"1291.0, 1338.98",[0.00866557],0.5411663748047819,[[0.85561331]]
"1291.0, 1359.97",[0.02492308],0.32916880160087436,[[1.34357401]]
"1291.62, 1295.85",[0.02123964],0.22752895450538269,[[0.31498332]]
"1291.62, 1297.79",[0.02268673],0.4340991281051324,[[0.50582195]]
"1291.62, 1305.87",[0.02092408],0.2032247302429202,[[0.14736099]]
"1291.62, 1306.81",[0.00371955],0.377959866277057,[[0.5407412]]
"1291.62, 1309.86",[0.01859871],0.23317383401032044,[[0.25611809]]
"1291.62, 1315.83",[0.02883769],0.22318434363013284,[[0.136966]]
"1291.62, 1316.87",[0.00518237],0.8985820258452232,[[0.53852483]]
"1291.62, 1321.8",[0.02153957],0.31804124606036854,[[0.26403664]]
"1291.62, 1325.87",[0.03000623],0.26243382232798684,[[0.43800346]]
"1291.62, 1337.77",[0.01908504],0.3474644026673792,[[0.15877077]]
"1291.62, 1346.74",[0.01157853],0.5768475054956651,[[0.49013147]]
"1291.62, 1349.77",[0.0144775],0.31922795992815356,[[0.43060835]]
"1291.62, 1351.82",[0.02205041],0.3405684185075184,[[0.21308441]]
"1291.87, 1295.62",[0.02381528],0.5803762916703235,[[0.57881494]]
"1291.87, 1295.85",[0.02821405],0.3857288264614427,[[0.1774819]]
"1291.87, 1297.79",[0.01564871],0.42838806013691877,[[0.82435743]]
"1291.87, 1298.62",[0.03432135],0.26918338589411894,[[0.30760843]]
"1291.87, 1300.62",[0.02471759],0.6499221210041525,[[0.53445917]]
"1291.87, 1303.62",[0.02823006],0.41733331058809275,[[1.03501441]]
"1291.87, 1304.62",[0.01918935],0.4807312302867594,[[0.44348276]]
"1291.87, 1305.62",[0.02452411],0.44368665941587226,[[0.36515002]]
"1291.87, 1306.62",[0.02042091],0.22895639518959154,[[0.37998081]]
"1291.87, 1308.85",[0.00916622],0.4092356282943109,[[0.49878917]]
"1291.87, 1311.62",[0.02634313],0.383486869299282,[[0.20732701]]
"1291.87, 1312.62",[0.01624086],0.5560873738880483,[[0.23769125]]
"1291.87, 1313.62",[0.02139911],0.4819442740850097,[[0.61193733]]
"1291.87, 1314.62",[0.0204049],0.6454240796428962,[[0.37110437]]
"1291.87, 1315.62",[0.03504684],0.6678298854486403,[[1.09222391]]
"1291.87, 1316.62",[0.0417178],0.38286941565625177,[[0.31943344]]
"1291.87, 1318.81",[0.03435351],0.342904839712148,[[0.26668014]]
"1291.87, 1320.8",[0.02060328],0.8451833766811602,[[0.414603]]
"1291.87, 1321.8",[0.01402324],0.6724936946402386,[[0.48698414]]
"1291.87, 1328.62",[0.01846248],0.38453954797810797,[[0.34997246]]
"1291.87, 1330.62",[-0.00838984],0.30630990373568623,[[0.90232271]]
"1291.87, 1335.71",[0.01889413],0.2403902196689356,[[0.12458876]]
"1291.87, 1337.62",[0.02565583],0.23690826925087927,[[0.26872237]]
"1291.87, 1337.77",[0.01470081],0.45635560623303567,[[0.18239545]]
"1291.87, 1346.74",[-0.00326687],0.721837517325957,[[0.87678385]]
"1291.87, 1353.81",[0.01044449],0.3841158797178372,[[0.44302913]]
"1292.37, 1318.62",[0.02507416],0.28317065769591865,[[0.6917228]]
"1292.62, 1295.85",[0.01593576],0.50744727754708,[[0.53781026]]
"1292.62, 1299.87",[0.04173097],0.31959660650066946,[[0.17592963]]
"1292.62, 1301.87",[0.0234362],0.38864554011849795,[[0.24444985]]
"1292.62, 1302.87",[0.02551825],0.6778197637997558,[[0.30603512]]
"1292.62, 1316.87",[0.02276037],0.5556762494356038,[[0.26933798]]
"1292.62, 1320.8",[0.0260717],0.3192885818400003,[[0.16702444]]
"1292.62, 1321.8",[0.01069523],0.2625092366311852,[[0.5180078]]
"1292.62, 1323.82",[0.01541513],0.3804524266971133,[[0.3494215]]
"1292.62, 1335.71",[0.01391126],0.38362747052761237,[[0.18815732]]
"1292.87, 1295.62",[0.02641881],0.4151949977968722,[[0.60863627]]
"1292.87, 1295.85",[0.02026522],0.6106808456882761,[[0.48440287]]
"1292.87, 1296.62",[0.03331034],0.28628070975859987,[[0.35886178]]
"1292.87, 1298.62",[0.03104577],0.21265380623028984,[[0.34755654]]
"1292.87, 1299.62",[0.03833102],0.5651752478052465,[[0.65708434]]
"1292.87, 1300.62",[0.02445503],0.49994163117336976,[[0.59407061]]
"1292.87, 1304.62",[0.01352096],0.39857073586257874,[[0.81376945]]
"1292.87, 1305.62",[0.02391462],0.3969236864184502,[[0.52335664]]
"1292.87, 1306.62",[0.02158868],0.35250001862855984,[[0.47241289]]
"1292.87, 1311.62",[0.02246164],0.4129158914723072,[[0.45875434]]
"1292.87, 1312.62",[0.01924682],0.3926796462069092,[[0.23975885]]
"1292.87, 1313.62",[0.01894128],0.5405929768358049,[[0.80223147]]
"1292.87, 1314.62",[0.01566051],0.7521305574474917,[[0.50572569]]
"1292.87, 1315.62",[0.03151167],0.530388902618631,[[1.23542823]]
"1292.87, 1316.62",[0.03033874],0.5827616462123016,[[0.80798401]]
