,Intercept,Score,Coef
"1284.85, 1322.62",[0.03053226],0.5356591222853605,[[0.14115949]]
"1285.62, 1290.87",[0.01522714],0.21732095951969022,[[0.22027903]]
"1285.62, 1292.79",[0.01763079],0.5388137016434202,[[0.23287171]]
"1285.62, 1296.79",[0.02217403],0.2526068837229368,[[0.1790603]]
"1285.62, 1302.82",[0.01713028],0.26512932795052957,[[0.17676606]]
"1285.62, 1321.77",[0.01819786],0.579945224318149,[[0.32197173]]
"1285.62, 1322.81",[0.02149992],0.32652669342159524,[[0.13455611]]
"1285.87, 1301.85",[0.02527635],0.24807643526471926,[[0.3446144]]
"1286.62, 1299.84",[0.02540007],0.2629323033758001,[[0.46569801]]
"1286.62, 1302.82",[0.01909111],0.2715356475698183,[[0.39176034]]
"1287.62, 1290.87",[0.02194028],0.2853387921164048,[[0.13415039]]
"1287.62, 1292.79",[0.01629392],0.20536756699989,[[0.3831368]]
"1287.62, 1301.85",[0.02204211],0.28567812834491446,[[0.43993794]]
"1287.62, 1302.82",[0.01311474],0.574284736411377,[[0.41427666]]
"1287.62, 1321.77",[0.0133571],0.352256376872362,[[0.41460093]]
"1287.62, 1332.21",[0.05138666],0.2721091614875075,[[0.2013899]]
"1287.87, 1301.03",[0.03483591],0.24214322089857934,[[-0.37285728]]
"1287.87, 1302.62",[0.04915399],0.35830370017574154,[[0.47271743]]
"1287.97, 1291.0",[0.00542188],0.4859092650940454,[[0.14838737]]
"1288.62, 1292.79",[0.01066636],0.7864766350714871,[[0.56706096]]
"1288.62, 1297.82",[0.03445228],0.2852352573468727,[[0.17096494]]
"1288.62, 1301.85",[0.02721725],0.39822540699554276,[[0.34140971]]
"1288.62, 1302.82",[0.01713285],0.23621437619394747,[[0.3531169]]
"1288.62, 1304.78",[0.01089003],0.29985258221110234,[[0.33436833]]
"1288.62, 1306.83",[0.01628865],0.33189585014925826,[[0.14701997]]
"1288.62, 1314.78",[0.00920404],0.2136715338848807,[[0.40532673]]
"1288.62, 1315.83",[0.01950364],0.20425249961549818,[[0.10330838]]
"1288.62, 1321.77",[-0.00142492],0.21955291427951862,[[0.82341483]]
"1288.62, 1322.81",[0.01598483],0.44365119743630055,[[0.32742964]]
"1288.8, 1291.62",[0.02887252],0.4052021203220754,[[0.83083298]]
"1288.8, 1296.62",[0.04138428],0.23484441114192,[[0.54077822]]
"1288.8, 1301.03",[0.03631665],0.27110603634431374,[[-0.33752208]]
"1288.98, 1291.0",[0.00713301],0.3594920532384798,[[0.12062165]]
"1288.98, 1309.86",[0.01662799],0.33944603387340466,[[0.13424761]]
"1288.98, 1311.97",[0.0045005],0.775467080036205,[[0.84763487]]
"1288.98, 1312.97",[0.0060717],0.8316772282104532,[[0.97807221]]
"1288.98, 1335.97",[0.00816593],0.737251843045494,[[0.76777153]]
"1288.98, 1359.97",[0.00517203],0.7399893644716504,[[0.33945343]]
"1289.62, 1304.78",[0.01849001],0.21010472583547268,[[0.20932316]]
"1289.62, 1313.76",[0.01693577],0.24930996989386622,[[0.20189151]]
"1289.62, 1320.72",[0.01229013],0.6263602361652876,[[0.23885232]]
"1289.62, 1321.77",[0.0085276],0.36554826026063036,[[0.47655451]]
"1289.62, 1347.02",[0.83794949],0.2271699959417052,[[-1.42686326]]
"1289.85, 1291.87",[0.02814908],0.5027054551697127,[[0.42509395]]
"1289.85, 1292.62",[0.027402],0.3527011481798622,[[0.43876383]]
"1289.85, 1292.79",[0.01484543],0.3630953208798138,[[0.58211068]]
"1289.85, 1294.62",[0.0374431],0.27674659147568426,[[0.43883241]]
"1289.85, 1298.81",[0.02999641],0.2982857113833318,[[0.72161475]]
"1289.85, 1299.62",[0.05304524],0.21535910117943524,[[0.4440517]]
"1289.85, 1299.84",[0.00709322],0.27071097348236983,[[1.13013707]]
"1289.85, 1305.62",[0.02966684],0.4271830377698239,[[0.25276194]]
"1289.85, 1318.62",[0.01432933],0.6867252773167973,[[0.73974798]]
"1289.98, 1311.97",[0.02488787],0.9056683750981664,[[1.18920736]]
"1289.98, 1312.97",[0.02756797],0.844029184136695,[[1.38352786]]
"1289.98, 1335.97",[0.02413302],0.679654548981883,[[1.12939274]]
"1289.98, 1359.97",[0.01262071],0.8731089443323505,[[0.53735065]]
"1290.62, 1292.79",[0.02293431],0.5658848972148836,[[0.3493191]]
"1290.62, 1295.77",[0.02740156],0.22608081508898736,[[0.1674074]]
"1290.62, 1302.82",[0.01998746],0.6086698889525917,[[0.32219199]]
"1290.87, 1295.77",[0.02460777],0.28223950849549917,[[0.25553395]]
"1290.87, 1297.62",[0.0405617],0.4324411185266799,[[0.49358454]]
"1290.87, 1299.62",[0.04849026],0.36849642732700094,[[0.46727188]]
"1290.87, 1315.62",[0.04761556],0.2658954294507685,[[0.24961401]]
"1290.87, 1317.62",[0.0335452],0.22306283213757616,[[0.48796773]]
"1291.0, 1311.97",[0.06990453],0.43088934254319455,[[1.36732154]]
"1291.0, 1312.97",[0.07954483],0.4387410472747157,[[1.63612087]]
"1291.0, 1313.98",[0.0470588],0.358786270996165,[[0.79883722]]
"1291.0, 1336.98",[0.07934713],0.45920377788811007,[[1.4141505]]
"1291.62, 1313.76",[0.02032131],0.23311113545947093,[[0.20086397]]
"1291.87, 1300.62",[0.02931779],0.3875436817938014,[[0.65969588]]
"1291.87, 1301.85",[0.0304541],0.23171415491295366,[[0.51958353]]
"1291.87, 1303.86",[0.02824191],0.36720199480760385,[[0.19665793]]
"1291.87, 1305.62",[0.01102774],0.45118717571837974,[[0.69407435]]
"1291.87, 1307.62",[0.01190222],0.8123296162783462,[[1.04374918]]
"1291.87, 1315.62",[0.0419973],0.3037885014312113,[[0.82659602]]
"1291.87, 1317.62",[0.03931074],0.2938814230367415,[[0.26586901]]
"1291.87, 1318.62",[0.02322537],0.33859653143724955,[[0.41146202]]
"1291.87, 1319.62",[0.01722576],0.2076557290705059,[[0.44062084]]
"1291.87, 1321.62",[0.04655604],0.2352488575635074,[[0.36227739]]
"1292.62, 1322.81",[0.01099375],0.46585675372880875,[[0.42061811]]
"1292.79, 1295.62",[0.02026787],0.32051171264578904,[[0.60496561]]
"1292.79, 1296.62",[0.02920288],0.22390107404796078,[[0.59716268]]
"1292.79, 1299.84",[0.01704653],0.4246518209990029,[[0.53325517]]
"1292.79, 1301.85",[0.03989684],0.27439524476923915,[[0.31495524]]
"1292.79, 1302.62",[0.04536031],0.5779201556372866,[[0.73505142]]
"1292.79, 1303.86",[0.0220314],0.4671491051274812,[[0.25374382]]
"1292.79, 1305.62",[0.01882702],0.6768647919515071,[[0.63566836]]
"1292.79, 1306.62",[0.0294838],0.3744357017045191,[[0.38114822]]
"1292.79, 1307.62",[0.03233364],0.22404694098043476,[[0.41141148]]
"1292.79, 1312.62",[0.01402816],0.6783424543144041,[[0.51768584]]
"1292.79, 1313.62",[0.02231872],0.2745639113627868,[[0.3385465]]
"1292.79, 1319.42",[0.09221594],0.20935080121983363,[[1.48871378]]
"1293.62, 1321.77",[0.01344414],0.2920064850418632,[[0.49688816]]
"1293.87, 1296.62",[0.03097243],0.2624680106756274,[[0.48926147]]
"1293.87, 1301.03",[0.03540098],0.23272594137443348,[[-0.08249235]]
"1293.87, 1301.85",[0.02491129],0.39978985027993996,[[0.55044763]]
"1294.62, 1298.81",[0.02468474],0.2501718990690488,[[0.50361259]]
"1294.62, 1315.83",[0.01490256],0.2411692503874785,[[0.17463815]]
"1294.62, 1321.77",[0.01368203],0.3072160919338164,[[0.45190489]]
"1294.71, 1297.62",[0.05249426],0.23109532862850946,[[0.33026806]]
"1294.71, 1297.82",[0.02021025],0.376205134781015,[[1.02873009]]
"1294.71, 1303.62",[0.02647037],0.3231392371801317,[[1.05787944]]
"1294.71, 1318.62",[0.01651504],0.46469706656989407,[[0.93114608]]
"1295.62, 1301.85",[0.02614461],0.3434859272144195,[[0.32393886]]
"1295.62, 1302.82",[0.01299969],0.20557037277045298,[[0.33560856]]
"1295.62, 1323.02",[0.84831694],0.20879201551890092,[[-1.47347069]]
"1295.77, 1303.86",[0.02230226],0.23215647542550666,[[0.33062355]]
"1295.77, 1312.62",[0.0183891],0.38099730656657915,[[0.37509056]]
"1296.62, 1301.85",[0.02243547],0.246505287849904,[[0.30878767]]
"1296.62, 1314.78",[0.00721883],0.42066232234525214,[[0.43718955]]
"1296.62, 1321.77",[-0.00038044],0.2893392282727064,[[0.57636371]]
"1296.62, 1322.81",[0.01989598],0.3925682128831983,[[0.17320897]]
"1296.79, 1299.84",[0.02036795],0.4222164998645959,[[0.63415172]]
"1297.62, 1302.82",[0.01681949],0.472969979713206,[[0.27301586]]
"1297.62, 1319.76",[0.01486375],0.4235003486084916,[[0.28894699]]
"1297.62, 1321.77",[0.01447877],0.35957632109263515,[[0.27550414]]
"1297.82, 1303.62",[0.04920495],0.33661291820266437,[[0.35259614]]
"1297.82, 1313.62",[0.0299754],0.3579678720840944,[[0.22924969]]
"1297.82, 1316.62",[0.02766276],0.32278137373014537,[[0.33124316]]
"1298.62, 1304.78",[0.0074047],0.34186552799635406,[[0.38508161]]
"1298.81, 1305.62",[0.03110972],0.32369113096893676,[[0.19190329]]
"1298.81, 1313.62",[0.02787725],0.2335721154985383,[[0.3048218]]
"1299.02, 1316.24",[0.53005689],0.33919428250514594,[[-0.32874813]]
"1299.02, 1317.25",[0.18060426],0.26776610563685677,[[-0.12543176]]
"1299.02, 1317.62",[0.09091123],0.20135019696592094,[[-0.05021588]]
"1299.02, 1322.3",[0.20058456],0.25639611244175253,[[-0.10607729]]
"1299.02, 1323.06",[-0.01466575],0.5901264253193655,[[0.0729868]]
"1299.02, 1326.32",[0.43712319],0.33159888334720655,[[-0.24796923]]
"1299.02, 1327.33",[0.11922813],0.4456784107957831,[[-0.07602285]]
"1299.02, 1332.21",[0.1050299],0.2990721567763679,[[-0.06582427]]
"1299.02, 1339.31",[0.07971582],0.32229921804859585,[[-0.05920638]]
"1299.02, 1340.32",[0.34215657],0.27149009725614126,[[-0.23935621]]
"1299.62, 1302.82",[0.01798205],0.2139041787340923,[[0.25723695]]
"1299.62, 1319.42",[0.09445286],0.3235795995020977,[[0.92053777]]
"1299.62, 1322.81",[0.01800589],0.24735204003060876,[[0.18695495]]
"1299.62, 1344.55",[0.02117777],0.35823641767531356,[[0.2503261]]
"1299.84, 1313.62",[0.02258114],0.2506366258193461,[[0.41651439]]
"1300.02, 1312.22",[0.07922781],0.21142624890951256,[[-0.18593179]]
"1300.02, 1323.06",[-0.00177509],0.8232916099453532,[[0.20325841]]
"1300.02, 1323.3",[0.18671196],0.29001271829188136,[[-0.39362172]]
"1300.02, 1326.32",[0.37071915],0.28412941934401303,[[-0.65120941]]
"1300.02, 1327.62",[0.03816605],0.21194581673988042,[[-0.06903946]]
"1300.02, 1338.26",[0.03655834],0.20150892857234948,[[-0.08088247]]
"1300.02, 1339.31",[0.06752097],0.24302482650213383,[[-0.15990125]]
"1301.03, 1317.25",[0.110987],0.33330946324557575,[[-0.95613445]]
"1301.03, 1323.02",[0.70266159],0.2960484737555774,[[5.01123855]]
"1301.03, 1324.02",[0.17446646],0.3225911575788625,[[1.95166024]]
"1301.03, 1327.33",[0.07726138],0.24660961202776344,[[-0.58801266]]
"1301.03, 1340.32",[0.20883177],0.3163914762335709,[[-1.77838278]]
"1301.03, 1347.02",[0.69025829],0.2857917663794487,[[5.10185023]]
"1301.03, 1348.02",[0.18798668],0.35751324291140385,[[1.69748276]]
"1301.62, 1319.42",[0.04376553],0.5983964359364451,[[0.98563173]]
"1301.85, 1306.62",[0.02699768],0.24495880016679505,[[0.3414077]]
"1301.85, 1313.62",[0.01900534],0.3342900520487593,[[0.51489634]]
"1301.85, 1315.62",[0.05982981],0.25990691647985487,[[0.30632989]]
"1301.85, 1317.62",[0.05087487],0.22427496789227686,[[0.31185856]]
"1301.85, 1321.62",[0.0500827],0.24461275622647016,[[0.21082558]]
"1301.85, 1322.62",[0.0263616],0.2936552267471044,[[0.23367195]]
"1302.62, 1319.42",[0.05153952],0.3792484513185108,[[1.66401524]]
"1302.82, 1308.62",[0.02198759],0.5089663749288509,[[0.89147611]]
"1302.82, 1342.29",[0.04680541],0.23478831355937757,[[0.19445741]]
"1303.62, 1306.83",[0.02150565],0.28329000004873883,[[0.05684055]]
"1303.62, 1313.76",[0.02313433],0.29324294590913824,[[0.08686238]]
"1303.62, 1319.42",[0.05206861],0.49009313186274905,[[1.73482818]]
"1303.62, 1322.81",[0.0196736],0.5461757616278402,[[0.1646306]]
"1304.78, 1313.62",[0.03090451],0.3918229521946389,[[0.41955341]]
"1304.78, 1321.62",[0.04189622],0.2784148029675434,[[0.59094492]]
"1306.62, 1339.31",[0.03173378],0.22543552794999744,[[0.14017328]]
"1307.62, 1321.77",[0.0118649],0.6463572951752843,[[0.54817678]]
"1308.62, 1321.77",[0.01573557],0.4581115556097641,[[0.36844469]]
"1308.62, 1322.81",[0.01527028],0.32698888672679793,[[0.30769953]]
"1309.52, 1319.42",[0.05667611],0.23954589876227964,[[2.45428152]]
"1309.62, 1323.02",[0.87781215],0.29865259960192714,[[-3.43966999]]
"1309.62, 1324.02",[0.24294411],0.40805801543094566,[[-1.38878901]]
"1309.62, 1347.02",[0.88092925],0.3135684061331657,[[-3.88885876]]
"1309.62, 1348.02",[0.2288233],0.22140181862847086,[[-0.99532053]]
"1309.86, 1336.98",[0.06699338],0.24076367375247543,[[0.35227059]]
"1311.62, 1323.02",[0.84636151],0.22969688805898367,[[-1.40699379]]
"1311.62, 1347.02",[0.82741366],0.2940495824321059,[[-1.81892385]]
"1312.22, 1316.24",[0.16382392],0.4437158826534172,[[3.54733887]]
"1312.22, 1317.25",[0.04371119],0.6237875359446053,[[1.01145494]]
"1312.22, 1320.29",[0.02371796],0.2094323923849316,[[0.43565319]]
"1312.22, 1322.3",[0.07634481],0.4744664174121943,[[1.39447548]]
"1312.22, 1323.3",[0.061768],0.4707796129054125,[[1.34519588]]
"1312.22, 1326.32",[0.14947996],0.48406812830266,[[2.85152239]]
"1312.22, 1327.33",[0.04112001],0.20426000383398202,[[0.6783355]]
"1312.22, 1332.21",[0.03061976],0.3122354513051647,[[0.58199995]]
"1312.22, 1340.32",[0.08433141],0.33193186409896636,[[2.05163904]]
"1312.22, 1342.29",[0.02707809],0.5121691336680927,[[0.55898183]]
"1312.22, 1348.02",[0.27099869],0.23272209488332954,[[-1.17465161]]
"1312.22, 1349.03",[0.05458282],0.2823646675117455,[[-0.30446667]]
"1313.33, 1316.24",[0.16708358],0.45712753853230503,[[3.14935927]]
"1313.33, 1323.3",[0.0634871],0.5457210172467171,[[1.21805372]]
"1313.33, 1326.32",[0.14199733],0.4293099136987814,[[2.92608169]]
"1313.33, 1338.31",[0.02344358],0.27242387385657474,[[0.17451513]]
"1313.33, 1340.32",[0.08810975],0.30885701371787044,[[1.95721157]]
"1313.98, 1335.97",[0.01252976],0.5911778501879077,[[1.34611192]]
"1313.98, 1359.97",[0.00594089],0.9346006325325482,[[0.61697052]]
"1315.62, 1322.81",[0.01804761],0.44430604963033493,[[0.19000985]]
"1316.24, 1320.29",[0.00558688],0.5930536490991292,[[0.1117718]]
"1316.24, 1321.29",[0.00483963],0.393458969322957,[[0.11264022]]
"1316.24, 1322.3",[0.00805828],0.7133438664748755,[[0.40166761]]
"1316.24, 1323.02",[1.04608571],0.35188273581645857,[[-0.77185506]]
"1316.24, 1323.3",[0.00036872],0.7831906301055229,[[0.36887158]]
"1316.24, 1324.02",[0.29527388],0.36502152519951214,[[-0.24940004]]
"1316.24, 1326.32",[0.02641032],0.7997114807760987,[[0.78335952]]
"1316.24, 1327.33",[0.00237399],0.6610908689935819,[[0.20335388]]
"1316.24, 1332.21",[-0.00628846],0.22887710981751042,[[0.1917918]]
"1316.24, 1338.31",[0.01995507],0.20148309713389634,[[0.03566799]]
"1316.24, 1339.31",[0.00520665],0.397596540072235,[[0.09041251]]
"1316.24, 1340.32",[-0.0037473],0.6872359054582868,[[0.54072054]]
"1316.24, 1341.32",[0.00641102],0.34887977636678247,[[0.10697874]]
"1316.24, 1342.29",[-0.00246874],0.6349202625894492,[[0.16229715]]
"1316.24, 1347.02",[1.00195119],0.4340108301771778,[[-0.69271569]]
"1316.24, 1348.02",[0.29522443],0.2119605394334166,[[-0.26003092]]
"1316.62, 1319.42",[0.11485533],0.3661142691523971,[[1.14374839]]
"1317.25, 1320.29",[0.00872386],0.4535301305942415,[[0.35418078]]
"1317.25, 1322.3",[0.02867612],0.4032274116033674,[[1.17588329]]
"1317.25, 1323.02",[1.03672984],0.32415267266850734,[[-2.68764545]]
"1317.25, 1323.3",[0.04686445],0.6148187039268396,[[0.77050963]]
"1317.25, 1324.02",[0.29145856],0.30304757303120067,[[-0.80337197]]
"1317.25, 1326.32",[0.06793004],0.4091735732392082,[[2.27137051]]
"1317.25, 1327.33",[0.01901581],0.3789298378743207,[[0.51298129]]
"1317.25, 1332.21",[0.00862362],0.2014498038748257,[[0.53349797]]
"1317.25, 1339.31",[0.00810555],0.2236372758524383,[[0.28765523]]
"1317.25, 1340.32",[0.01949425],0.5704366403442842,[[1.70903116]]
"1317.25, 1342.29",[0.00435602],0.3483250112120969,[[0.50903048]]
"1317.25, 1347.02",[1.00297985],0.30784694689764913,[[-2.47970593]]
"1317.25, 1348.02",[0.29549692],0.26919217102467774,[[-0.85788553]]
"1317.25, 1349.03",[0.05936287],0.21654331929628223,[[-0.21034324]]
"1318.81, 1342.29",[0.04484533],0.313319106515344,[[0.34584112]]
"1319.42, 1321.62",[0.0320697],0.6398888100021063,[[0.2111484]]
"1320.29, 1326.32",[0.16474811],0.4869249937283844,[[2.80936771]]
"1320.29, 1327.33",[0.03659254],0.2858505200227559,[[0.73190275]]
"1320.29, 1339.31",[0.01718861],0.2283635522322749,[[0.41492862]]
"1320.29, 1340.32",[0.10223124],0.22992173101345226,[[1.7713061]]
"1321.29, 1326.32",[0.17033681],0.3359119855722986,[[2.48470255]]
"1321.29, 1327.33",[0.04538884],0.200813120281364,[[0.5613936]]
"1321.29, 1332.21",[0.03666037],0.2100143460418569,[[0.55081279]]
"1321.29, 1347.02",[0.8838429],0.218827907806865,[[-2.54852907]]
"1322.3, 1326.32",[0.04074697],0.5863924185997044,[[1.6909502]]
"1322.3, 1327.33",[0.00854506],0.47778688377082945,[[0.44156214]]
"1322.3, 1332.21",[0.00626175],0.23817052184778897,[[0.36597665]]
"1322.3, 1340.32",[0.01682353],0.6307023480964697,[[1.08157572]]
"1322.3, 1341.32",[0.01835374],0.41176536228832117,[[0.16908907]]
"1322.3, 1342.29",[0.00703266],0.43189592673631655,[[0.30655619]]
"1322.3, 1347.02",[0.9479057],0.2825306523431972,[[-1.14162167]]
"1323.02, 1326.32",[0.47300008],0.40194488326278466,[[-0.27570506]]
"1323.02, 1327.33",[0.12100119],0.4363207191055748,[[-0.07316558]]
"1323.02, 1332.21",[0.10434103],0.2896779399997792,[[-0.06053282]]
"1323.02, 1339.31",[0.07561263],0.22800133670601985,[[-0.04986157]]
"1323.02, 1340.32",[0.35061588],0.2063648966326409,[[-0.23402567]]
"1323.06, 1326.32",[0.42430572],0.2597990435439864,[[-4.63943877]]
"1323.06, 1347.02",[0.40263575],0.545280104952848,[[10.00845067]]
"1323.06, 1348.02",[0.0887188],0.546656427304513,[[3.38287127]]
"1323.3, 1326.32",[0.06792157],0.7766578704951914,[[1.76104391]]
"1323.3, 1327.33",[0.01436741],0.5811426369917039,[[0.43578875]]
"1323.3, 1332.21",[0.00847928],0.2724475182086812,[[0.39793575]]
"1323.3, 1340.32",[0.02164752],0.5782897109897703,[[1.21939011]]
"1323.3, 1342.29",[0.00756989],0.35744232584271673,[[0.34419336]]
"1323.3, 1348.02",[0.27709006],0.46313904766272923,[[-0.49454332]]
"1323.3, 1349.03",[0.05468448],0.2891505422978873,[[-0.10266224]]
"1324.02, 1326.32",[0.42766779],0.31966096015818246,[[-0.82791793]]
"1324.02, 1327.33",[0.11351098],0.42414767702741407,[[-0.22817088]]
"1324.02, 1339.31",[0.06897274],0.2254113370226981,[[-0.15259122]]
"1324.02, 1340.32",[0.28299813],0.45240873760719513,[[-0.578724]]
"1325.04, 1339.31",[0.04794722],0.2263652418840567,[[-0.39153371]]
"1325.04, 1340.32",[0.20397846],0.2312224709719902,[[-1.62775105]]
"1325.04, 1349.03",[0.02452974],0.2855934903004853,[[0.46448878]]
"1326.32, 1338.31",[0.00742378],0.2965727558295487,[[0.07388167]]
"1326.32, 1339.31",[0.00371973],0.4387372589095062,[[0.10893482]]
"1326.32, 1342.29",[-0.00012713],0.5982279863888325,[[0.17577795]]
"1326.32, 1347.02",[0.9976484],0.4532012156681301,[[-0.77392081]]
"1326.32, 1348.02",[0.2824603],0.3544116790535836,[[-0.24698682]]
"1327.33, 1332.21",[0.02250543],0.36339758971303027,[[0.48998253]]
"1327.33, 1340.32",[0.05273746],0.5994306423901525,[[1.69820483]]
"1327.33, 1341.32",[0.01565878],0.30723531889510547,[[0.40209352]]
"1327.33, 1347.02",[0.9524891],0.48876906236323,[[-2.61349726]]
"1327.33, 1349.03",[0.05629684],0.24269206950244304,[[-0.22921798]]
"1328.62, 1347.02",[0.81882482],0.21880368336529366,[[-2.06470327]]
"1332.21, 1340.32",[0.08100297],0.4242747952986602,[[1.84687316]]
"1332.21, 1342.29",[0.0246398],0.2923786264976109,[[0.48266662]]
"1332.21, 1347.02",[0.90315095],0.26803518886019273,[[-2.54193274]]
"1336.98, 1359.97",[0.00299433],0.8751070039100688,[[0.36659099]]
"1337.98, 1359.97",[0.0077853],0.8237824357920668,[[0.5625269]]
"1338.31, 1342.29",[0.04636877],0.25413699911776577,[[0.47957982]]
"1339.31, 1347.02",[0.91643241],0.3321410432314047,[[-4.03204452]]
"1339.31, 1348.02",[0.25187492],0.2483598667776219,[[-1.09332679]]
"1339.31, 1349.03",[0.0498447],0.2042525620866271,[[-0.34857739]]
"1340.32, 1347.02",[0.99466854],0.24385553419193517,[[-1.16697717]]
"1340.32, 1349.03",[0.0590985],0.23082016164671537,[[-0.10484215]]
"1342.29, 1349.03",[0.05400998],0.21867271237023778,[[-0.27495449]]
