,Intercept,Score,Coef
"1282.82, 1332.62",[0.02243938],0.8255304088857255,[[0.57887506]]
"1283.62, 1285.87",[-0.01583529],0.715539835580743,[[0.83224898]]
"1283.62, 1293.76",[0.00706199],0.26557010197314923,[[0.22947945]]
"1283.62, 1296.77",[-0.00129698],0.3463478827311809,[[0.6168327]]
"1283.62, 1311.8",[-0.00612581],0.29524754566642364,[[0.66074041]]
"1283.62, 1319.74",[0.01519856],0.32661365152945965,[[0.26846855]]
"1283.62, 1320.78",[0.00775531],0.20635678097273438,[[0.40064962]]
"1284.62, 1301.86",[-0.00445315],0.23908014590265703,[[0.75952144]]
"1284.62, 1324.85",[0.00163771],0.36086648837552027,[[0.83994162]]
"1285.01, 1308.62",[0.02061968],0.6792340163445056,[[0.93096987]]
"1285.62, 1290.74",[0.00496308],0.33686272447618193,[[0.31134576]]
"1285.62, 1292.87",[-0.01855802],0.5850118195122613,[[1.01051852]]
"1285.62, 1295.81",[0.02165174],0.24372331499567623,[[0.19751263]]
"1285.62, 1297.78",[-0.02260355],0.8116835909309117,[[1.1361052]]
"1285.62, 1299.87",[-0.00580293],0.23891906075180047,[[0.68678197]]
"1285.62, 1320.43",[0.03977627],0.4366235346576396,[[0.88090619]]
"1285.62, 1320.78",[0.00831043],0.31281996978259996,[[0.41881352]]
"1285.62, 1344.52",[0.02308333],0.3641953851559063,[[0.21402401]]
"1285.87, 1288.62",[0.01722688],0.5261291183090495,[[0.7578841]]
"1285.87, 1296.77",[0.02320629],0.9047072816813829,[[0.76143833]]
"1285.87, 1317.62",[0.05853069],0.24471919621776841,[[0.27089443]]
"1286.62, 1298.81",[0.02605103],0.6739207959829708,[[0.37341092]]
"1286.82, 1332.21",[0.03955663],0.22605344112787085,[[0.84019408]]
"1286.82, 1335.97",[0.05026623],0.22270418495463595,[[0.6552919]]
"1286.82, 1336.97",[0.05088257],0.5343612904828072,[[0.96949305]]
"1287.62, 1298.81",[0.02597998],0.3024879734259892,[[0.39047798]]
"1287.62, 1301.86",[0.01306842],0.36761126448860926,[[0.23617165]]
"1287.62, 1305.85",[-0.00482156],0.5035160078513549,[[0.68391184]]
"1287.62, 1311.8",[0.00807975],0.20163517269342102,[[0.41980596]]
"1287.62, 1320.78",[0.02037209],0.20266556820879844,[[0.30961324]]
"1287.79, 1316.24",[0.31767046],0.22911758651424805,[[-0.60923506]]
"1287.98, 1311.97",[0.00927961],0.6420880908444898,[[0.92317475]]
"1287.98, 1312.97",[0.01029149],0.6869244026827594,[[1.10780794]]
"1287.98, 1335.97",[0.006383],0.7362661601073752,[[0.91072413]]
"1287.98, 1336.97",[0.0086336],0.5402644868034061,[[1.10947751]]
"1287.98, 1359.97",[-0.00152918],0.8659467738993052,[[0.48830647]]
"1288.62, 1320.78",[0.02660082],0.30026833186331126,[[0.28945316]]
"1289.62, 1320.43",[0.0251195],0.25506772647492904,[[1.70639082]]
"1289.82, 1294.62",[0.02630217],0.5120873417339533,[[0.63109508]]
"1289.82, 1326.32",[0.27849986],0.24376096366733077,[[-0.25065903]]
"1289.98, 1304.62",[0.029649],0.23891752581967274,[[0.21642818]]
"1289.98, 1311.97",[0.01074736],0.7654325152725953,[[1.39691627]]
"1289.98, 1312.97",[0.01680015],0.6177558906919978,[[1.62649767]]
"1289.98, 1335.97",[0.01020664],0.57998871201222,[[1.40512701]]
"1289.98, 1336.97",[0.00922489],0.6870345455903434,[[1.68092278]]
"1289.98, 1359.97",[0.00356886],0.5802004193305115,[[0.76669599]]
"1290.62, 1294.87",[0.01223763],0.3100495149437287,[[0.70904756]]
"1290.62, 1298.81",[0.00123706],0.5505715429270079,[[0.78536618]]
"1290.62, 1300.03",[0.21952979],0.23966661044430493,[[-0.52115335]]
"1290.62, 1301.86",[0.01364319],0.29220978477992365,[[0.22874848]]
"1290.62, 1320.78",[0.02188196],0.23771267383334094,[[0.38221286]]
"1292.87, 1296.77",[0.02262333],0.29389926479156625,[[0.37732974]]
"1292.87, 1313.62",[0.02200071],0.4957993581277004,[[0.25840801]]
"1292.87, 1321.62",[0.05441197],0.4073556711714196,[[0.21912729]]
"1292.87, 1332.62",[0.02623313],0.2364453371472841,[[0.23224382]]
"1292.87, 1341.32",[0.04346177],0.42640412538324446,[[0.15628542]]
"1294.62, 1299.87",[0.00862962],0.3161618137081995,[[0.57783072]]
"1294.62, 1301.86",[0.01813734],0.5527411926508576,[[0.21474918]]
"1294.87, 1311.62",[0.01769913],0.5549696618570674,[[0.3345282]]
"1294.87, 1321.62",[0.0413415],0.39619920412118703,[[0.58288632]]
"1295.62, 1300.03",[0.20677135],0.21249818004739796,[[-0.41106757]]
"1295.62, 1324.02",[0.23528721],0.2430067627155712,[[-0.74043864]]
"1295.81, 1309.62",[0.02987028],0.33775913725882734,[[0.06522625]]
"1296.62, 1301.86",[0.00016276],0.21017407287922163,[[0.69282984]]
"1296.62, 1319.74",[0.0013138],0.2369070600766705,[[0.49804297]]
"1297.62, 1344.52",[0.02366063],0.4163857957448156,[[0.22210124]]
"1299.02, 1317.25",[0.1542348],0.29829644690091695,[[-0.10192382]]
"1299.02, 1322.3",[0.21566496],0.2620986996018868,[[-0.1446486]]
"1299.02, 1323.3",[0.20172928],0.2297358683566748,[[-0.12894168]]
"1299.02, 1325.04",[-0.00069901],0.3291613836307046,[[0.05097942]]
"1299.02, 1326.32",[0.44637874],0.24955380904507052,[[-0.27575227]]
"1299.02, 1339.3",[0.06130136],0.3350924519122318,[[-0.04131897]]
"1299.02, 1340.32",[0.09528039],0.4241370774751095,[[-0.06513452]]
"1299.62, 1315.55",[-0.05350684],0.4685848364351166,[[1.48396022]]
"1299.62, 1320.43",[0.01691958],0.5231389875350502,[[1.06654104]]
"1300.03, 1309.74",[0.04182559],0.3686189596446938,[[-0.11290026]]
"1300.03, 1312.22",[0.06529327],0.20227085372579567,[[-0.12296425]]
"1300.03, 1322.3",[0.18830871],0.21970481183783108,[[-0.39434348]]
"1300.03, 1323.02",[0.35607302],0.5949247342031323,[[2.33424115]]
"1300.03, 1323.3",[0.18014836],0.24362133881117742,[[-0.35953134]]
"1300.03, 1324.02",[0.05942187],0.6913283073532124,[[0.79358261]]
"1300.03, 1326.32",[0.35215734],0.2182279930044625,[[-0.56520634]]
"1300.03, 1327.32",[0.11034159],0.4213512854856475,[[-0.21128115]]
"1300.03, 1340.32",[0.0863016],0.37705163807237724,[[-0.18968744]]
"1300.03, 1347.02",[0.27726287],0.758213910961163,[[2.64163559]]
"1300.03, 1348.02",[0.04882899],0.7885019086566706,[[0.82432294]]
"1300.62, 1319.43",[0.07070315],0.4896821139176291,[[1.69163412]]
"1300.62, 1320.43",[0.03710144],0.23748071366742585,[[1.04456042]]
"1301.03, 1323.02",[0.75860351],0.42165630993384073,[[3.57116909]]
"1301.03, 1323.3",[0.13853721],0.24382941329046828,[[-1.08599446]]
"1301.03, 1324.02",[0.20266857],0.30423221175406356,[[1.03830814]]
"1301.03, 1327.32",[0.0840705],0.24904914466189268,[[-0.68500326]]
"1301.03, 1341.32",[0.05472457],0.27821687917784566,[[-0.32739812]]
"1301.03, 1342.29",[0.05998097],0.31728626047568187,[[-0.44617977]]
"1301.03, 1347.02",[0.73576288],0.2293159008249147,[[3.58747842]]
"1301.03, 1348.02",[0.18014194],0.3214552204158535,[[1.60137198]]
"1301.62, 1315.55",[-0.02702346],0.8848391225602776,[[0.69881844]]
"1301.62, 1319.43",[0.00769418],0.7161044594440903,[[1.22609816]]
"1301.62, 1320.43",[0.01170148],0.6981351277209003,[[0.64991836]]
"1301.86, 1320.62",[0.02538753],0.7486057634348676,[[0.35063727]]
"1302.62, 1315.55",[-0.021253],0.8294366211543748,[[1.26411637]]
"1302.62, 1319.43",[0.03311972],0.8075418866175852,[[2.21791495]]
"1302.62, 1320.43",[0.01125861],0.608691275071205,[[1.28602787]]
"1311.62, 1347.02",[0.7829784],0.2518056009964289,[[-1.27580398]]
"1312.22, 1316.24",[0.15888803],0.3379043815341811,[[3.83566928]]
"1312.22, 1317.25",[0.04413156],0.6916346043690429,[[1.0104332]]
"1312.22, 1320.29",[0.02617782],0.3465183457191835,[[0.35053799]]
"1312.22, 1321.29",[0.02557783],0.509627074226382,[[0.42646194]]
"1312.22, 1323.3",[0.05423058],0.4275575464611713,[[1.56766949]]
"1312.22, 1326.32",[0.1274803],0.3563845269705721,[[3.71065804]]
"1312.22, 1332.21",[0.01498675],0.28750681274374934,[[0.86909069]]
"1312.22, 1342.29",[0.02487029],0.30329765711085843,[[0.57630606]]
"1313.22, 1316.24",[0.1674131],0.4971236304676832,[[3.87113809]]
"1313.22, 1317.25",[0.05053239],0.5649831184474285,[[1.00459788]]
"1313.22, 1322.3",[0.07314687],0.26577706993739103,[[1.58884829]]
"1313.22, 1323.3",[0.06532471],0.4903912411011705,[[1.51949895]]
"1313.22, 1326.32",[0.1621606],0.4786226094623288,[[3.10696679]]
"1313.22, 1348.02",[0.26141864],0.23581329537507614,[[-1.29470794]]
"1313.98, 1335.97",[0.00882042],0.8785255513881178,[[1.25364496]]
"1313.98, 1336.97",[0.00509518],0.7997295611730025,[[1.59192214]]
"1315.81, 1326.32",[0.30260336],0.22494864509914791,[[-0.28025171]]
"1316.24, 1321.29",[0.00197809],0.3391088567084932,[[0.12215596]]
"1316.24, 1322.3",[-0.00330185],0.7835573469336318,[[0.42897025]]
"1316.24, 1323.3",[0.00728621],0.837319677928143,[[0.35178665]]
"1316.24, 1324.85",[0.02265199],0.22547374815728205,[[0.03404745]]
"1316.24, 1326.32",[0.01848201],0.8749930030500346,[[0.8324]]
"1316.24, 1327.32",[-0.00033238],0.4004627256496445,[[0.2276004]]
"1316.24, 1332.21",[-0.0011139],0.4308901836772904,[[0.16787141]]
"1316.24, 1339.3",[-0.00832263],0.2870460216893793,[[0.12830817]]
"1316.24, 1340.32",[0.00554514],0.3225913652807052,[[0.13102074]]
"1316.24, 1342.29",[-0.00320247],0.45835725612696654,[[0.15996497]]
"1316.24, 1347.02",[1.03409587],0.24075975922295512,[[-0.85211418]]
"1316.24, 1348.02",[0.2904256],0.2413128153579267,[[-0.27729425]]
"1316.24, 1349.03",[0.0582941],0.2494819787505267,[[-0.07055048]]
"1316.62, 1319.43",[0.06948124],0.35032479455879617,[[1.35842922]]
"1317.25, 1321.29",[0.01245425],0.4805259952828032,[[0.33260045]]
"1317.25, 1322.3",[0.03065246],0.7554752471331281,[[1.0925692]]
"1317.25, 1323.02",[1.0201679],0.3984394312422761,[[-2.70111235]]
"1317.25, 1324.02",[0.29337928],0.40681691482275545,[[-0.97248171]]
"1317.25, 1325.04",[0.05944169],0.35335904871988855,[[-0.23536436]]
"1317.25, 1326.32",[0.07919156],0.7058913575272021,[[2.22149385]]
"1317.25, 1327.32",[0.02386485],0.5707026092894696,[[0.53025964]]
"1317.25, 1332.21",[0.00781056],0.2930537026149955,[[0.51996273]]
"1317.25, 1340.32",[0.01846483],0.29661798315794674,[[0.32863524]]
"1317.25, 1342.29",[0.01289682],0.2660211644053514,[[0.39910631]]
"1317.25, 1347.02",[1.0083133],0.4369735621575964,[[-2.86283517]]
"1317.25, 1349.03",[0.05434008],0.3162669286824349,[[-0.18849612]]
"1320.29, 1327.32",[0.04563619],0.27742450584683465,[[0.62025567]]
"1320.29, 1349.03",[0.05509517],0.35832800049558755,[[-0.39958393]]
"1321.29, 1340.32",[0.04121243],0.38952108695850207,[[0.30374501]]
"1322.3, 1326.32",[0.06081602],0.8677016955040688,[[1.64250036]]
"1322.3, 1327.32",[0.0165072],0.6196635886809139,[[0.41423068]]
"1322.3, 1332.21",[0.01027368],0.4007808838385851,[[0.3240531]]
"1322.3, 1340.32",[0.01606913],0.20297988503943332,[[0.23498502]]
"1322.3, 1347.02",[0.99602519],0.38352527241612455,[[-1.82088559]]
"1322.3, 1348.02",[0.27874876],0.2712679714112185,[[-0.52137333]]
"1323.02, 1325.04",[-0.01787645],0.40690871982263843,[[0.06617088]]
"1323.02, 1326.32",[0.45624875],0.2546082109682094,[[-0.26361524]]
"1323.02, 1339.3",[0.0663821],0.3300376462482467,[[-0.04442152]]
"1323.02, 1340.32",[0.09645809],0.3619652667856134,[[-0.06178718]]
"1323.3, 1326.32",[0.05868646],0.8653296178859372,[[1.77885407]]
"1323.3, 1327.32",[0.01490949],0.6353932331639583,[[0.46175436]]
"1323.3, 1332.21",[0.01637254],0.2425032430828349,[[0.29076389]]
"1323.3, 1340.32",[0.01547121],0.27551761584485013,[[0.25253068]]
"1323.3, 1347.02",[1.02256041],0.21178993934801682,[[-2.01542302]]
"1324.02, 1326.32",[0.40655718],0.2156008468842154,[[-0.75723913]]
"1324.02, 1339.3",[0.05805002],0.43520065249001,[[-0.12653413]]
"1324.02, 1340.32",[0.08583178],0.40112439886537166,[[-0.17919396]]
"1324.02, 1342.29",[0.07242939],0.25606204490643514,[[-0.1211674]]
"1325.04, 1327.32",[0.08451444],0.2523748384752925,[[-0.69288343]]
"1325.04, 1340.32",[0.05979766],0.2326500119878686,[[-0.49634064]]
"1325.04, 1347.02",[0.6742958],0.29210710842319854,[[4.65006795]]
"1325.04, 1348.02",[0.1736047],0.5914420694031409,[[1.73002594]]
"1325.04, 1349.03",[0.01997191],0.3798861675761509,[[0.5104381]]
"1326.32, 1332.21",[0.00329667],0.3387047526406315,[[0.1707412]]
"1326.32, 1342.29",[0.00954536],0.3920590652451943,[[0.13660443]]
"1326.32, 1347.02",[0.95552109],0.2266609976773587,[[-0.65858114]]
"1326.32, 1349.03",[0.05624112],0.20828335033236914,[[-0.06526194]]
"1327.32, 1332.21",[0.02314894],0.22410640470758825,[[0.41257636]]
"1327.32, 1342.29",[0.0292989],0.2590784484200229,[[0.27668981]]
"1327.32, 1348.02",[0.27772136],0.3934236491794121,[[-0.91494462]]
"1339.3, 1347.02",[0.84436104],0.29979865242095005,[[-4.10529046]]
"1340.32, 1348.02",[0.26694263],0.29272445392701407,[[-1.33206477]]
