,Intercept,Score,Coef
"1284.82, 1299.87",[-0.00128443],0.42981554272669675,[[1.43840152]]
"1284.82, 1307.8",[0.01286368],0.3992128715187456,[[0.21400145]]
"1284.82, 1310.87",[0.00704145],0.4638251480036222,[[0.41181919]]
"1284.82, 1312.62",[0.01220645],0.36818518777926423,[[0.3498075]]
"1284.82, 1313.84",[0.00597169],0.25576612819110245,[[0.56502883]]
"1284.82, 1314.85",[0.00965229],0.4291540161005727,[[0.62644704]]
"1284.82, 1318.62",[0.01371559],0.25365120913062955,[[0.31631032]]
"1284.82, 1321.62",[0.02210427],0.20022207801865177,[[0.15380996]]
"1284.82, 1324.85",[0.00761877],0.9617006391951596,[[1.2332823]]
"1285.02, 1296.53",[0.0023678],0.6535935483801523,[[1.33366552]]
"1285.02, 1332.62",[0.01344871],0.31771254249190767,[[0.30494608]]
"1285.02, 1342.29",[0.06012295],0.4118712169102182,[[-2.47401306]]
"1285.37, 1296.53",[0.0080491],0.6066043935976857,[[0.98386715]]
"1285.37, 1320.46",[0.03177876],0.3195215191844565,[[0.80523905]]
"1285.62, 1291.86",[0.00849768],0.27273268692488084,[[0.30238317]]
"1285.62, 1292.37",[6.36458262e-06],0.3119017487437412,[[0.26121859]]
"1285.62, 1292.83",[0.00806633],0.26586996190005485,[[0.40290788]]
"1285.62, 1294.87",[0.01147302],0.45461029021154487,[[0.45460777]]
"1285.62, 1295.77",[0.00519986],0.32747918535743326,[[0.33638402]]
"1285.62, 1296.53",[0.00961212],0.24948277716557699,[[0.21239461]]
"1285.62, 1297.84",[0.01234022],0.354161520698538,[[0.56836699]]
"1285.62, 1298.37",[0.0062564],0.5887274014175481,[[0.14051748]]
"1285.62, 1320.74",[0.00800603],0.29250396768645226,[[0.28171431]]
"1285.62, 1325.87",[0.01394372],0.4646853574748478,[[0.55505188]]
"1285.62, 1326.74",[0.007223],0.37979819317207075,[[0.12370213]]
"1285.62, 1337.59",[0.00354594],0.20613605658068102,[[0.73701333]]
"1285.87, 1291.86",[0.01725988],0.2964574485923239,[[0.09761847]]
"1285.87, 1296.62",[0.0119441],0.39738819260118796,[[0.06100164]]
"1285.87, 1312.84",[0.0033799],0.3129124539783046,[[0.88291123]]
"1285.87, 1317.62",[0.02159081],0.5897861324236061,[[0.18058253]]
"1285.87, 1342.33",[0.01736714],0.2422579792603858,[[0.05105622]]
"1286.37, 1299.62",[0.02034567],0.30185613305002323,[[0.39474296]]
"1286.37, 1321.62",[0.02724497],0.4565221956919581,[[0.69742213]]
"1286.62, 1289.87",[0.01352739],0.3059931297869929,[[0.34395108]]
"1286.62, 1291.86",[0.00341965],0.49372758614632917,[[0.71704596]]
"1286.62, 1293.84",[0.01097832],0.4083262510173068,[[0.30342143]]
"1286.62, 1296.53",[0.00709804],0.6341926932571491,[[0.53018019]]
"1286.62, 1296.82",[0.01617121],0.29376335528133457,[[0.41084029]]
"1286.62, 1298.85",[0.01675203],0.43095036755288585,[[0.40965811]]
"1286.62, 1301.87",[0.005646],0.2724232247441283,[[0.69261985]]
"1286.62, 1302.75",[0.00571656],0.5263256950552577,[[0.27712937]]
"1286.62, 1303.74",[0.00494335],0.4759658461392763,[[0.29333621]]
"1286.62, 1307.37",[0.00555574],0.21885805378983436,[[0.23388288]]
"1286.62, 1307.8",[0.01003897],0.3349126984285432,[[0.28560178]]
"1286.62, 1314.85",[0.00688788],0.5029699893599078,[[0.5046912]]
"1286.87, 1295.77",[0.01308902],0.25215431043908054,[[0.25487919]]
"1286.87, 1296.53",[0.01315534],0.5488374550791828,[[0.19645877]]
"1286.87, 1296.62",[0.00939561],0.24773394256835712,[[0.17472039]]
"1286.87, 1307.8",[0.01134608],0.3162182694435407,[[0.22321486]]
"1286.87, 1310.62",[0.01097705],0.3172742063783406,[[0.41271779]]
"1286.87, 1321.62",[0.01902069],0.3233978879641448,[[0.49729403]]
"1286.87, 1323.62",[0.00533292],0.35098104480198045,[[0.54859221]]
"1286.87, 1332.62",[0.01641909],0.34582792032721305,[[0.16349765]]
"1286.87, 1345.62",[0.01347487],0.5090916300062492,[[0.24858538]]
"1287.62, 1293.84",[0.00433932],0.205100957718236,[[0.50229313]]
"1287.62, 1296.53",[0.00595757],0.45023044500630255,[[0.32632363]]
"1287.62, 1297.84",[0.02614188],0.2886516584352662,[[0.19852518]]
"1287.62, 1303.74",[0.00494692],0.4640355048866731,[[0.21874527]]
"1287.62, 1304.84",[0.00821021],0.430962114425189,[[0.30650127]]
"1287.62, 1306.83",[0.00837553],0.2688378875445334,[[0.13556019]]
"1287.62, 1309.87",[0.0141695],0.2535740012918384,[[0.5341487]]
"1287.62, 1321.84",[0.01289595],0.22409346705117095,[[0.20390835]]
"1287.62, 1342.33",[0.01642298],0.21906657460039516,[[0.07895763]]
"1287.98, 1311.97",[0.00246523],0.6366930031391422,[[0.94283066]]
"1287.98, 1312.84",[0.00043562],0.40095354313741055,[[0.74193474]]
"1287.98, 1335.97",[0.00325629],0.8574180630115541,[[0.91200929]]
"1287.98, 1343.34",[0.02604458],0.20010936815960778,[[-0.20625225]]
"1287.98, 1359.97",[0.00432945],0.6590339133880012,[[0.35130161]]
"1288.62, 1291.86",[0.00491828],0.26192123324411765,[[0.39907614]]
"1288.62, 1293.84",[0.01103849],0.38823679761814744,[[0.2592217]]
"1288.62, 1295.77",[0.00507085],0.33172646360165414,[[0.48175488]]
"1288.62, 1296.53",[0.00687722],0.25858927904190854,[[0.37937299]]
"1288.62, 1301.87",[0.0119087],0.26142884112927933,[[0.31308]]
"1288.62, 1303.74",[0.00673724],0.5366138598584982,[[0.21684924]]
"1288.62, 1307.8",[0.01131894],0.41932609337946586,[[0.23549752]]
"1288.62, 1320.74",[0.0151103],0.30199938308625496,[[0.1187289]]
"1288.87, 1292.83",[0.01099786],0.3740000371954839,[[0.67237987]]
"1288.87, 1296.53",[0.00814968],0.3492267288152411,[[0.39854202]]
"1288.87, 1297.84",[0.02649641],0.29473996903817357,[[0.47182625]]
"1288.87, 1308.62",[0.01300483],0.3336718865670815,[[0.40166083]]
"1288.87, 1311.62",[0.01304115],0.2037269176838168,[[0.29293464]]
"1288.87, 1312.62",[0.01025393],0.3489254178708735,[[0.35742292]]
"1288.87, 1315.62",[0.02202371],0.679098623362984,[[0.53537712]]
"1288.87, 1332.62",[0.01502884],0.4011274675984612,[[0.20585382]]
"1289.0, 1311.97",[0.00469908],0.5710427969917948,[[0.7885094]]
"1289.0, 1312.99",[0.00427292],0.7723564290064382,[[0.9009537]]
"1289.0, 1313.98",[0.00533171],0.48902621333796176,[[0.40425872]]
"1289.0, 1333.24",[0.02060808],0.30444275893341666,[[-0.09997853]]
"1289.0, 1335.97",[0.0064478],0.8658574016622613,[[0.71889807]]
"1289.0, 1336.98",[0.00651739],0.7764514977584586,[[0.81955283]]
"1289.0, 1337.98",[0.00534407],0.49019328847402677,[[0.45819468]]
"1289.0, 1359.97",[0.00626773],0.6980873933069371,[[0.26131611]]
"1289.62, 1291.86",[0.00626217],0.32074488841728255,[[0.31411725]]
"1289.62, 1292.83",[0.00906423],0.20232616645414678,[[0.51569301]]
"1289.62, 1295.77",[0.00866723],0.2602864484155276,[[0.31032908]]
"1289.62, 1296.53",[0.00758386],0.2891657443805431,[[0.26728236]]
"1289.62, 1298.37",[0.00776005],0.3650312113927707,[[0.08843075]]
"1289.62, 1307.8",[0.01464578],0.41080254129283367,[[0.1302959]]
"1289.62, 1308.81",[0.00774278],0.4132126744087555,[[0.09906789]]
"1289.62, 1318.82",[0.00670143],0.8093564822148861,[[0.52132916]]
"1289.87, 1297.62",[0.01822225],0.3128327464549765,[[0.36678872]]
"1289.87, 1300.83",[0.01526246],0.26883683429240635,[[0.19157212]]
"1289.87, 1304.62",[0.01402068],0.2782773591306851,[[0.23788607]]
"1289.87, 1316.62",[0.02018886],0.23613983103304592,[[0.41530944]]
"1289.87, 1317.62",[0.01489812],0.40698233833463077,[[0.48540562]]
"1289.87, 1318.82",[0.00336632],0.3974090650592713,[[1.01229001]]
"1289.87, 1319.37",[0.00585872],0.24619260275279906,[[0.09871892]]
"1289.87, 1319.77",[0.0077721],0.3361410130982325,[[0.40126593]]
"1289.98, 1298.85",[0.01173498],0.26318466545309316,[[0.7684204]]
"1289.98, 1305.62",[0.00898244],0.21292251431345266,[[0.4950439]]
"1289.98, 1311.97",[0.00844229],0.8204560108746177,[[1.24878571]]
"1289.98, 1312.62",[0.01012361],0.2008608590959271,[[0.23863842]]
"1289.98, 1325.04",[0.0145213],0.21336451798739575,[[0.16672772]]
"1289.98, 1335.97",[0.00891192],0.8361847135721342,[[1.16024912]]
"1290.62, 1296.53",[0.00526117],0.21760114542126185,[[0.33702207]]
"1290.62, 1301.87",[0.01143898],0.41318822880693695,[[0.38668103]]
"1290.62, 1302.75",[0.00657816],0.49687537128585413,[[0.18565395]]
"1290.62, 1303.74",[0.006126],0.3263373701307495,[[0.25468102]]
"1290.62, 1308.81",[0.00549588],0.21476687738665381,[[0.19873839]]
"1290.87, 1297.62",[0.0156638],0.37006296093281044,[[0.69949108]]
"1290.87, 1303.62",[0.02438501],0.30814182608567653,[[0.48390027]]
"1290.87, 1303.74",[0.00808103],0.2297039265179608,[[0.18276755]]
"1290.87, 1308.62",[0.01260611],0.2939866871929948,[[0.60506896]]
"1290.87, 1310.62",[0.01684461],0.3025782558196166,[[0.15713908]]
"1290.87, 1312.62",[0.01527442],0.34462033443935686,[[0.1913023]]
"1290.87, 1313.62",[0.02234195],0.4288263842829908,[[0.36206247]]
"1290.87, 1315.62",[0.01867071],0.2133159025938306,[[0.75131293]]
"1290.99, 1311.97",[0.01666588],0.555104686385282,[[2.61956889]]
"1290.99, 1335.97",[0.01709954],0.32339114132752766,[[2.3083387]]
"1290.99, 1336.98",[0.02044452],0.621936568823863,[[2.73670077]]
"1291.62, 1296.53",[0.0066993],0.34232711103506575,[[0.48041336]]
"1291.62, 1301.87",[0.00746978],0.3226322148448816,[[0.5745167]]
"1291.62, 1303.74",[0.00620991],0.39509053869222693,[[0.25460197]]
"1291.62, 1307.8",[0.01223762],0.3551274128910058,[[0.29325035]]
"1291.62, 1315.76",[0.01091428],0.31795394824904155,[[0.10424885]]
"1291.86, 1296.53",[0.00762108],0.3041179540056038,[[0.44744034]]
"1291.86, 1297.84",[0.01956238],0.21305094716029804,[[0.70780304]]
"1291.86, 1298.62",[0.01333866],0.21061216940368188,[[0.37672262]]
"1291.86, 1303.74",[0.00637041],0.6444502418625061,[[0.2736829]]
"1291.86, 1304.84",[0.00811548],0.46777539558730574,[[0.37806895]]
"1291.86, 1307.8",[0.0136271],0.3835327409517984,[[0.17097099]]
"1291.86, 1310.62",[0.00756492],0.5089781926106276,[[0.43252734]]
"1291.86, 1312.62",[0.0075287],0.4898203482398049,[[0.48456788]]
"1291.86, 1313.62",[0.0082154],0.7136671759058928,[[0.75116223]]
"1291.86, 1314.62",[0.01213801],0.40979136060388555,[[0.34976821]]
"1291.86, 1316.82",[0.00847337],0.7409069460231901,[[0.60337645]]
"1291.86, 1317.62",[0.01379438],0.6794233513155656,[[0.65193209]]
"1291.86, 1319.62",[0.00701946],0.3975031355328864,[[0.42118163]]
"1291.86, 1340.32",[0.04093307],0.2774596410010777,[[0.25659884]]
"1292.37, 1294.62",[0.01277322],0.2297683892441428,[[0.47421724]]
"1292.37, 1298.62",[0.01455361],0.2816654571579842,[[0.6991851]]
"1292.62, 1301.87",[0.008463],0.6018205405944994,[[0.57355512]]
"1292.62, 1308.81",[0.00448065],0.31177502063853824,[[0.31546658]]
"1292.62, 1314.85",[0.00634376],0.7104783170070232,[[0.64396333]]
"1292.62, 1320.74",[0.0080121],0.3518993326593586,[[0.25927309]]
"1292.83, 1295.62",[0.00684945],0.47755379706665135,[[0.48432907]]
"1292.83, 1296.53",[0.00830162],0.5953528699242345,[[0.35818669]]
"1292.83, 1299.62",[0.01410679],0.36959873910638275,[[0.52266398]]
"1292.83, 1301.87",[0.00508547],0.21656300725806366,[[0.55533602]]
"1292.83, 1302.62",[0.0236514],0.2814700495678649,[[0.38276517]]
"1292.83, 1305.62",[0.00600395],0.4126770323440968,[[0.47028871]]
"1292.83, 1307.8",[0.01218741],0.6187140249317574,[[0.18851181]]
"1292.83, 1312.62",[0.00862907],0.28846021897254903,[[0.35991842]]
"1292.83, 1314.62",[0.01245461],0.4151334565660687,[[0.30858496]]
"1292.83, 1317.62",[0.01608811],0.4842047647139913,[[0.31344221]]
"1292.83, 1318.62",[0.00417792],0.307485141808727,[[0.49474694]]
"1292.83, 1322.81",[0.01028291],0.3917459339564766,[[0.24936863]]
"1292.83, 1332.62",[0.0111601],0.20485771336305858,[[0.32985755]]
"1293.37, 1342.29",[0.06648061],0.2627960883516489,[[-0.64005215]]
"1293.62, 1296.53",[0.00736033],0.6961499705378598,[[0.39009284]]
"1293.62, 1297.84",[0.00736924],0.24614613125182971,[[0.80323226]]
"1293.62, 1301.87",[0.00925383],0.34379234791251534,[[0.39162184]]
"1293.62, 1303.74",[0.00387258],0.38179441212878895,[[0.30016564]]
"1293.62, 1305.8",[0.00657549],0.36266332209105406,[[0.24820572]]
"1293.62, 1306.83",[0.00953938],0.31077393718802426,[[0.21159229]]
"1293.62, 1325.87",[0.01129961],0.4861402564171533,[[0.60086508]]
"1293.84, 1299.62",[0.01474674],0.4005570541718443,[[0.62047219]]
"1293.84, 1300.83",[0.01691223],0.22526052243578978,[[0.29049256]]
"1293.84, 1303.62",[0.01623032],0.44533280408757503,[[0.71464406]]
"1293.84, 1306.62",[0.00652577],0.7077989735396909,[[0.66569013]]
"1293.84, 1308.62",[0.0195671],0.22525934217050014,[[0.23975464]]
"1293.84, 1308.81",[0.00906293],0.23193020600748737,[[0.07855867]]
"1293.84, 1311.62",[0.01042221],0.38666210892757735,[[0.48106338]]
"1293.84, 1315.62",[0.01614055],0.5424477349506989,[[0.54260402]]
"1293.84, 1317.62",[0.01010505],0.46499234055770855,[[0.6301232]]
"1293.84, 1320.62",[0.01123885],0.3553360021775155,[[0.28627828]]
"1294.62, 1298.37",[0.00805714],0.3703997583700711,[[0.1098962]]
"1294.62, 1309.29",[0.00782424],0.20585061679417993,[[0.02241734]]
"1294.62, 1322.81",[0.01133144],0.32105754433253186,[[0.26564878]]
"1294.62, 1325.87",[0.01263031],0.5358653030027332,[[0.6267949]]
"1294.87, 1302.62",[0.01536772],0.3733057774634325,[[0.79869686]]
"1294.87, 1313.62",[0.00887202],0.40345890439877263,[[0.40861987]]
"1294.87, 1313.84",[0.00392737],0.26342817286574105,[[0.75112214]]
"1294.87, 1315.62",[0.01708261],0.3124942301973198,[[0.57778239]]
"1294.87, 1316.62",[0.01910096],0.4346132783792589,[[0.33676236]]
"1294.87, 1320.74",[0.00673043],0.2161148255478592,[[0.40508919]]
"1294.87, 1332.62",[0.01380721],0.5661524095843361,[[0.13755535]]
"1294.87, 1342.33",[0.01676204],0.2753569322438575,[[0.07799374]]
"1295.62, 1304.84",[0.01092839],0.236468139755424,[[0.20530757]]
"1295.62, 1306.83",[0.01014346],0.26851246866304723,[[0.24077108]]
"1295.62, 1308.37",[0.00836244],0.2492569003832743,[[0.11771312]]
"1295.62, 1312.84",[0.01225695],0.21716898225743683,[[0.38386212]]
"1295.62, 1314.85",[0.01299392],0.27623832119744907,[[0.26074479]]
"1295.77, 1301.87",[0.00949445],0.3640094273413852,[[0.5975917]]
"1295.77, 1303.62",[0.01482412],0.4769606430349163,[[0.65843029]]
"1295.77, 1303.74",[0.00522466],0.37701472548805803,[[0.3400087]]
"1295.77, 1304.84",[0.00737405],0.3199738895265891,[[0.47605876]]
"1295.77, 1306.62",[0.00621611],0.8637949697686416,[[0.74097402]]
"1295.77, 1308.62",[0.01628075],0.2042938578223482,[[0.57253071]]
"1295.77, 1309.87",[0.01117956],0.27805063423967835,[[0.27486619]]
"1295.77, 1312.62",[0.00858279],0.20206487260115658,[[0.46387553]]
"1295.77, 1313.62",[0.0150352],0.23086712520967034,[[0.31373292]]
"1295.77, 1315.62",[0.01802259],0.2197232015385786,[[0.50599183]]
"1295.77, 1317.62",[0.01543127],0.7801148177603765,[[0.56282334]]
"1295.77, 1332.62",[0.01295925],0.379108570587369,[[0.2261412]]
"1295.77, 1345.62",[0.01172328],0.5818907685821668,[[0.34774661]]
"1296.37, 1299.62",[0.01557594],0.2557752443342408,[[0.8393245]]
"1296.37, 1319.43",[0.05209024],0.20443787748131814,[[0.69808805]]
"1296.53, 1299.62",[0.01082883],0.2103528612479758,[[0.85123292]]
"1296.53, 1301.87",[0.0089464],0.3057487445684861,[[0.48779672]]
"1296.53, 1303.62",[0.02402354],0.31248455763674743,[[0.34169318]]
"1296.53, 1303.74",[0.00553787],0.3530850715126028,[[0.34498335]]
"1296.53, 1304.62",[0.01158938],0.29242661250602897,[[0.37356058]]
"1296.53, 1304.84",[-0.00076144],0.2775284400767226,[[0.82300175]]
"1296.53, 1305.8",[0.00729835],0.5559176107024411,[[0.41318073]]
"1296.53, 1306.62",[0.01111047],0.4228021484276676,[[0.51256556]]
"1296.53, 1306.83",[0.00363163],0.4551283377268692,[[0.8136206]]
"1296.53, 1308.62",[0.01373938],0.3716139370933561,[[0.47838108]]
"1296.53, 1308.81",[0.00702632],0.2726738767382436,[[0.19544836]]
"1296.53, 1309.62",[0.00643547],0.4854537727804029,[[0.8435172]]
"1296.53, 1310.62",[0.00854763],0.2258860687758092,[[0.44116637]]
"1296.53, 1311.62",[0.00536078],0.6505190003459954,[[0.83499679]]
"1296.53, 1313.62",[0.00376639],0.2941159457365955,[[1.14454058]]
"1296.53, 1315.62",[0.00603246],0.6352630763696014,[[1.60751452]]
"1296.53, 1317.62",[0.01011809],0.21521192391802735,[[1.02347196]]
"1296.53, 1318.82",[0.00367818],0.215535670402393,[[0.99218855]]
"1296.53, 1322.62",[0.00894578],0.3625016729639735,[[0.44668263]]
"1296.53, 1327.87",[0.02048881],0.31779330796416017,[[0.44235898]]
"1296.53, 1332.62",[0.00887067],0.4962106400559587,[[0.57721448]]
"1296.53, 1345.62",[-0.00153303],0.5372884265852915,[[1.24586111]]
"1296.62, 1301.87",[0.01596518],0.2099832325698303,[[0.60807918]]
"1296.82, 1299.62",[0.01680661],0.815856186706758,[[0.5161024]]
"1296.82, 1307.8",[0.01484598],0.3612295405400892,[[0.08010417]]
"1296.82, 1312.62",[0.00867371],0.228622064646556,[[0.4859061]]
"1296.82, 1312.84",[0.00363118],0.6564557501553494,[[0.54500205]]
"1296.82, 1313.84",[0.01135601],0.26151699726436317,[[0.3553637]]
"1296.82, 1319.37",[0.0053333],0.38732994098496676,[[0.35938103]]
"1296.82, 1321.62",[0.02373005],0.3663951641561135,[[0.17961888]]
"1296.82, 1324.62",[0.0114602],0.468883618285461,[[0.28056518]]
"1296.82, 1324.85",[0.00657199],0.6666784330953837,[[0.8526636]]
"1296.82, 1327.87",[0.00719267],0.7494779396785116,[[0.4025452]]
"1297.62, 1303.74",[0.00535281],0.20784476046709321,[[0.19926998]]
"1297.62, 1321.84",[0.01451517],0.27771023695898245,[[0.15720501]]
"1297.62, 1329.87",[0.02896331],0.22668692822758107,[[0.98736367]]
"1297.62, 1341.85",[0.01112204],0.21809053436851902,[[0.54373892]]
"1297.84, 1299.87",[-0.00158597],0.6708620483097779,[[0.9586791]]
"1297.84, 1303.62",[0.01978319],0.4005948147783601,[[0.30577828]]
"1297.84, 1307.8",[0.01114573],0.22327295077031117,[[0.14560902]]
"1297.84, 1312.62",[0.00673953],0.5219697142275559,[[0.52361385]]
"1297.84, 1318.62",[0.01133365],0.2251940301990092,[[0.23853549]]
"1297.84, 1320.46",[0.02721269],0.26392907466800464,[[0.34808262]]
"1297.84, 1321.62",[0.01195504],0.39510822694870606,[[0.53474459]]
"1297.84, 1325.87",[-0.00916301],0.9615806097702538,[[1.10322654]]
"1297.84, 1327.87",[0.00160212],0.8198682263128556,[[0.58784376]]
"1297.84, 1337.59",[0.02168854],0.26421015608709075,[[0.10509063]]
"1298.02, 1312.22",[0.05902446],0.4001063305928089,[[-0.03323857]]
"1298.02, 1316.24",[0.42143534],0.35991226381535957,[[-0.2566202]]
"1298.02, 1318.28",[0.01755568],0.2799382235541432,[[-0.00607133]]
"1298.02, 1322.3",[0.2088489],0.25866567923233674,[[-0.12664264]]
