,Intercept,Score,Coef
"1280.87, 1327.83",[0.0085136],0.2384969380257005,[[0.48996155]]
"1280.87, 1328.75",[0.00466595],0.7666683349547699,[[0.36875369]]
"1280.87, 1331.62",[0.00998695],0.4994158253429014,[[0.57211779]]
"1280.87, 1333.62",[0.01779094],0.30691042863590834,[[0.2068647]]
"1280.87, 1346.85",[0.01838458],0.5416902115746884,[[0.37116878]]
"1281.37, 1284.87",[-0.00343979],0.7248285204925773,[[2.04795378]]
"1281.37, 1288.62",[0.01417493],0.2032170160524721,[[0.37438017]]
"1281.37, 1290.62",[0.0332882],0.29394035603898105,[[0.31317844]]
"1281.37, 1291.87",[0.02874941],0.23126362124509955,[[0.25932122]]
"1281.37, 1295.62",[0.02181074],0.30354313932421717,[[0.5639221]]
"1281.37, 1297.85",[0.00965686],0.6400448296119967,[[1.23663007]]
"1281.37, 1301.87",[0.01927439],0.30688235221709304,[[0.55255343]]
"1281.37, 1313.62",[0.01551917],0.40372989034814544,[[0.40869417]]
"1281.37, 1313.81",[0.0089182],0.21423922472319867,[[0.74619346]]
"1281.37, 1314.87",[0.01603208],0.6516627191754967,[[0.67292474]]
"1281.37, 1319.43",[0.0613559],0.33449451401947694,[[1.58201965]]
"1281.62, 1285.37",[0.0098311],0.43289847874546616,[[0.25008298]]
"1281.62, 1290.87",[0.01031441],0.247122165371351,[[0.49111514]]
"1281.62, 1291.87",[0.0167934],0.2987283988947118,[[0.60311968]]
"1281.62, 1293.87",[0.01097448],0.8293863278818994,[[0.53624551]]
"1281.62, 1294.87",[0.00735748],0.2341028342946606,[[0.46782763]]
"1281.62, 1295.81",[0.02081707],0.39924333498811515,[[0.27202091]]
"1281.62, 1298.37",[0.00737529],0.20105249577647233,[[0.06477941]]
"1281.62, 1301.87",[0.00867394],0.41676996513429443,[[0.55010567]]
"1281.62, 1302.87",[0.00538704],0.5851494293981181,[[0.54485215]]
"1281.62, 1314.87",[0.0105516],0.35218261361169134,[[0.52658336]]
"1281.62, 1322.83",[0.01060883],0.3530327214861688,[[0.46532473]]
"1281.62, 1327.83",[0.03620967],0.2114168366669461,[[0.14643487]]
"1281.62, 1330.24",[0.01370995],0.34361412517954093,[[0.15735646]]
"1281.62, 1356.27",[0.01040891],0.23711968564920619,[[0.12683655]]
"1281.87, 1285.62",[0.02394426],0.37121794559258636,[[0.50467038]]
"1281.87, 1288.62",[0.0218372],0.2402074635904473,[[0.37487705]]
"1281.87, 1288.85",[0.00474481],0.6277840160250607,[[0.57125147]]
"1281.87, 1289.62",[0.02498542],0.29820573782045756,[[0.47033433]]
"1281.87, 1292.62",[0.02143376],0.315163998178119,[[0.21167674]]
"1281.87, 1293.62",[0.0137906],0.4493698994281516,[[0.72311561]]
"1281.87, 1294.62",[0.01889923],0.41224474410469486,[[0.44706345]]
"1281.87, 1295.62",[0.01858335],0.2998346841537505,[[0.48505236]]
"1281.87, 1295.81",[0.0131684],0.28618459943771113,[[0.39835593]]
"1281.87, 1296.62",[0.02585356],0.35410802061150004,[[0.27252723]]
"1281.87, 1296.81",[0.01315254],0.49880739587644773,[[0.77995151]]
"1281.87, 1297.62",[0.02858206],0.24462694744940894,[[0.29022252]]
"1281.87, 1297.85",[3.02949047e-05],0.27904692459656466,[[1.12334762]]
"1281.87, 1299.62",[0.02701606],0.25567069137944864,[[0.43613334]]
"1281.87, 1300.62",[0.01913214],0.5688019925057521,[[0.4716513]]
"1281.87, 1306.83",[0.01467031],0.3988720803798598,[[0.28988977]]
"1281.87, 1307.62",[0.00967118],0.2730754133111841,[[0.46801765]]
"1281.87, 1308.83",[0.01526457],0.24535338400506312,[[0.20416787]]
"1281.87, 1310.62",[0.00964182],0.22195386460307842,[[0.41419406]]
"1281.87, 1311.62",[0.02166555],0.3967567263026705,[[0.35998938]]
"1281.87, 1312.62",[0.00549044],0.2283639654084384,[[0.72738705]]
"1281.87, 1312.84",[-0.00140082],0.21629427551035418,[[0.73255734]]
"1281.87, 1313.62",[0.00642446],0.5637863835795787,[[0.70856079]]
"1281.87, 1313.81",[0.01077126],0.443104306927125,[[0.63147185]]
"1281.87, 1314.62",[0.00740879],0.24053672433446638,[[0.58668702]]
"1281.87, 1315.62",[0.04422068],0.24856215481261104,[[0.34425519]]
"1281.87, 1316.62",[0.02958485],0.338744083090481,[[0.49338544]]
"1281.87, 1317.62",[0.01975195],0.3389951599625315,[[0.24565044]]
"1281.87, 1321.62",[0.02065828],0.24547788747533417,[[0.19695113]]
"1281.87, 1322.83",[0.0106475],0.28613748310547715,[[0.55800092]]
"1281.87, 1324.62",[0.00178516],0.28414186389564144,[[0.697022]]
"1281.87, 1324.82",[-0.01072403],0.34402843125425775,[[1.36478566]]
"1281.87, 1326.62",[0.01620736],0.22337320092446744,[[0.28578448]]
"1281.87, 1328.62",[0.01192909],0.35183908640006123,[[0.16462663]]
"1281.87, 1332.62",[0.01458479],0.3622269656023185,[[0.42531335]]
"1281.87, 1343.62",[0.01425747],0.6115948188756464,[[0.43783984]]
"1282.37, 1292.62",[0.01569391],0.4790305113714133,[[0.44479018]]
"1282.37, 1303.87",[0.01630711],0.3758117768407358,[[0.80739438]]
"1282.37, 1306.62",[0.02087994],0.3016577857148486,[[0.4947251]]
"1282.37, 1310.62",[0.01450024],0.2792113267207572,[[0.27362288]]
"1282.37, 1311.62",[0.00592337],0.6498868055462762,[[1.22833216]]
"1282.37, 1318.62",[0.01831678],0.3116483408950984,[[0.25235984]]
"1282.37, 1332.62",[0.01796614],0.4105989792908883,[[0.61410127]]
"1282.37, 1337.98",[0.01732091],0.2758877512047847,[[0.81436396]]
"1282.62, 1286.87",[-0.00099261],0.6519532309964424,[[0.60871632]]
"1282.62, 1290.87",[0.0107279],0.7021148689146033,[[0.56689922]]
"1282.62, 1291.87",[0.01813586],0.5695633977623955,[[0.44819221]]
"1282.62, 1293.87",[0.00293926],0.6246351019487059,[[0.60665405]]
"1282.62, 1294.87",[0.00632427],0.37441929361009574,[[0.47535339]]
"1282.62, 1295.81",[0.0059783],0.6380236274047209,[[0.7061846]]
"1282.62, 1296.81",[0.01627279],0.7315707108368628,[[0.40446348]]
"1282.62, 1297.85",[0.00537308],0.44740212975417026,[[0.65639397]]
"1282.62, 1300.87",[0.00236969],0.5467259410975662,[[0.64018516]]
"1282.62, 1304.79",[0.00319982],0.24410194259041684,[[0.36623465]]
"1282.62, 1306.83",[0.00325095],0.2142926642833768,[[0.53142465]]
"1282.62, 1307.86",[0.00292905],0.58794757107663,[[0.59284845]]
"1282.62, 1314.87",[0.00624343],0.4780057971128786,[[0.45476111]]
"1282.62, 1317.87",[0.0266945],0.41598509259106276,[[0.52427008]]
"1282.62, 1322.83",[0.01085287],0.2987180984037756,[[0.41950804]]
"1282.62, 1324.82",[0.00949282],0.3146434326673525,[[0.43390452]]
"1282.62, 1327.83",[0.00382919],0.5804561821879985,[[0.45302635]]
"1282.62, 1328.75",[0.00722173],0.3116187214103391,[[0.19634929]]
"1282.62, 1329.87",[0.03511761],0.6500982328154723,[[0.41878882]]
"1282.87, 1285.62",[0.03185034],0.33233751173862436,[[0.25365561]]
"1282.87, 1286.37",[0.00147858],0.7555760918707813,[[0.40975945]]
"1282.87, 1286.62",[0.01923208],0.3707025351004889,[[0.42499255]]
"1282.87, 1287.62",[0.02697766],0.3309917489922586,[[0.29288903]]
"1282.87, 1288.62",[0.02781684],0.21534522926302913,[[0.32525092]]
"1282.87, 1290.62",[0.03953548],0.26711096025346714,[[0.22298453]]
"1282.87, 1292.62",[0.01301997],0.3324730865689097,[[0.53752031]]
"1282.87, 1292.85",[0.00696201],0.7413446195142668,[[0.74398429]]
"1282.87, 1295.37",[0.00553374],0.2512081489571528,[[0.43044452]]
"1282.87, 1295.62",[0.01391843],0.3912530367622116,[[0.80652325]]
"1282.87, 1295.81",[0.02546888],0.2008007109221177,[[0.36631098]]
"1282.87, 1296.81",[0.00393982],0.2775383980312085,[[1.0653348]]
"1282.87, 1297.85",[0.00457746],0.3094644896226376,[[1.04287383]]
"1282.87, 1300.62",[0.0198649],0.48531849260893595,[[0.5024704]]
"1282.87, 1301.62",[0.04883088],0.24120611105282866,[[0.96053857]]
"1282.87, 1302.62",[0.02895247],0.33442185704261235,[[0.48117856]]
"1282.87, 1304.62",[0.03082996],0.21918381404780096,[[0.32158877]]
"1282.87, 1304.79",[0.00240393],0.7297683903089635,[[0.65666223]]
"1282.87, 1305.62",[0.01370853],0.47599876989275597,[[0.54608716]]
"1282.87, 1306.83",[0.0191086],0.3554806216464288,[[0.28739387]]
"1282.87, 1308.62",[0.03489337],0.20768280430869612,[[0.0846802]]
"1282.87, 1308.83",[0.02004247],0.22269821420041913,[[0.1624841]]
"1282.87, 1309.62",[0.01821166],0.25831828832371084,[[0.28960871]]
"1282.87, 1310.62",[0.02078236],0.3011859955821359,[[0.32165088]]
"1282.87, 1310.81",[-0.00368425],0.6367623003490043,[[1.13976745]]
"1282.87, 1311.97",[0.03029249],0.31296931553510865,[[0.38375377]]
"1282.87, 1312.84",[-0.0025951],0.5205642273978837,[[0.92806607]]
"1282.87, 1313.62",[0.01180009],0.330732238707495,[[0.85802345]]
"1282.87, 1313.81",[0.01705018],0.6191586775719519,[[0.39974347]]
"1282.87, 1315.62",[0.04638489],0.25434019054395685,[[0.29348572]]
"1282.87, 1316.62",[0.03376005],0.24660476377544194,[[0.53579643]]
"1282.87, 1319.62",[0.01426735],0.26040218232064316,[[0.31527065]]
"1282.87, 1320.62",[0.0241284],0.3594560280699305,[[0.3237357]]
"1282.87, 1321.62",[0.01932225],0.3404398779042506,[[0.20382316]]
"1282.87, 1324.62",[0.01043592],0.6161238444700521,[[0.71663465]]
"1282.87, 1330.24",[0.0156653],0.4798035149130293,[[0.06628332]]
"1283.62, 1290.87",[0.00977539],0.5590348388375874,[[0.46912676]]
"1283.62, 1291.87",[0.01617182],0.663060958582576,[[0.43393095]]
"1283.62, 1292.85",[0.00854573],0.7065179559294973,[[0.50819867]]
"1283.62, 1293.87",[0.00873085],0.6032352936162722,[[0.45137691]]
"1283.62, 1294.87",[0.01074151],0.4073598906606877,[[0.58218301]]
"1283.62, 1295.37",[0.00406565],0.22940468681667944,[[0.28890323]]
"1283.62, 1296.81",[0.00989569],0.5634615104345106,[[0.44294486]]
"1283.62, 1297.85",[0.02271931],0.4150038878139137,[[0.21518848]]
"1283.62, 1300.87",[0.01622502],0.2981398101500593,[[0.27578491]]
"1283.62, 1302.87",[0.01080822],0.3094678213041979,[[0.38419443]]
"1283.62, 1306.32",[0.01141365],0.2267750435542193,[[0.27257335]]
"1283.62, 1311.86",[0.02070873],0.204070191163768,[[0.20303696]]
"1283.62, 1318.87",[0.01911429],0.43532220932935184,[[0.54151638]]
"1283.62, 1330.24",[0.01426685],0.2941196326954725,[[0.06519919]]
"1283.62, 1332.82",[0.01330672],0.6098475582521646,[[0.36716027]]
"1283.62, 1334.78",[0.02687873],0.3094413827297078,[[0.09652435]]
"1283.62, 1337.53",[0.03151662],0.39436494228122915,[[0.29258932]]
"1283.62, 1339.75",[0.01575694],0.2419180317828039,[[0.20996038]]
"1283.62, 1340.32",[0.05455422],0.20923811873354528,[[0.18707166]]
"1283.62, 1346.85",[0.02332357],0.5211731639777496,[[0.19747261]]
"1283.62, 1349.81",[0.01580396],0.7831747260121222,[[0.35439628]]
"1283.87, 1292.85",[0.01999259],0.35017204010027736,[[0.45619405]]
"1283.87, 1295.62",[0.02461055],0.27192138191883064,[[0.46586478]]
"1283.87, 1298.8",[0.02362667],0.24812327190490047,[[0.94816601]]
"1283.87, 1302.62",[0.03845911],0.22175277652752767,[[0.47571748]]
"1283.87, 1309.62",[0.02463055],0.23642698610615087,[[0.15131905]]
"1283.87, 1310.81",[0.00277873],0.551692275552151,[[1.35900331]]
"1283.87, 1312.62",[0.0206065],0.24449586464764417,[[0.45071775]]
"1283.87, 1313.81",[0.0137037],0.44461636574309304,[[0.75816597]]
"1283.87, 1326.62",[0.01381859],0.29598405477348777,[[0.47308427]]
"1283.87, 1328.75",[0.00552896],0.3910315053090705,[[0.42405499]]
"1284.37, 1315.87",[0.02662832],0.29413683165083715,[[0.14667924]]
"1284.37, 1326.32",[0.41086903],0.6886628581876617,[[-0.60378273]]
"1284.37, 1327.33",[0.11556363],0.25012803619443247,[[-0.10010597]]
"1284.62, 1290.87",[0.00765727],0.7345384908899064,[[0.4572801]]
"1284.62, 1291.87",[0.00912553],0.21497360610833427,[[0.56483839]]
"1284.62, 1293.87",[0.00826558],0.7563523703254322,[[0.46577908]]
"1284.62, 1294.37",[0.00484496],0.6247172678172671,[[0.07442802]]
"1284.62, 1294.87",[0.01235189],0.47772875361559575,[[0.34322395]]
"1284.62, 1296.81",[0.02953357],0.25811592501051395,[[0.35880765]]
"1284.62, 1297.85",[0.03252178],0.24931068455941097,[[0.2818834]]
"1284.62, 1300.37",[0.01362161],0.44805760420346097,[[0.21207106]]
"1284.62, 1300.87",[0.02182112],0.38096785426011986,[[0.21334444]]
"1284.62, 1301.87",[0.01228041],0.8528086204296977,[[0.42978079]]
"1284.62, 1305.87",[0.01132908],0.405573999615963,[[0.48270957]]
"1284.62, 1307.86",[0.01217396],0.660748992484641,[[0.39294955]]
"1284.62, 1308.83",[0.01717024],0.4242212016877892,[[0.1778036]]
"1284.62, 1318.87",[0.00299846],0.7451012312408692,[[0.67403312]]
"1284.62, 1319.8",[0.01201574],0.5157675663518937,[[0.34475262]]
"1284.62, 1320.83",[0.00767049],0.30799391308177115,[[0.41102603]]
"1284.62, 1321.44",[0.03624252],0.2429965991176447,[[0.09400221]]
"1284.62, 1322.83",[0.01242624],0.4047663196368537,[[0.33899201]]
"1284.62, 1325.7",[0.00216497],0.37596235958893276,[[0.41057648]]
"1284.62, 1330.24",[0.01392199],0.4703862166196819,[[0.1090958]]
"1284.62, 1332.82",[0.00250768],0.7004203925218166,[[0.43940758]]
"1284.62, 1345.52",[0.01678926],0.20018700399604705,[[0.06414163]]
"1284.62, 1346.85",[0.01225137],0.8132181993040722,[[0.31694788]]
"1284.62, 1349.81",[0.00577021],0.40274230961191443,[[0.50292247]]
"1284.87, 1287.37",[0.00411878],0.3685591868653267,[[0.24336936]]
"1284.87, 1288.85",[0.0083202],0.36793725908443553,[[0.35899965]]
"1284.87, 1290.62",[0.03325793],0.2580140133409057,[[0.37679036]]
"1284.87, 1292.85",[0.01362473],0.4383097702493669,[[0.35035657]]
"1284.87, 1295.62",[0.01733833],0.3093984899456067,[[0.58268233]]
"1284.87, 1295.81",[0.01691266],0.36096405635170636,[[0.7392692]]
"1284.87, 1296.81",[0.01877057],0.6231342400027114,[[0.86205877]]
"1284.87, 1297.85",[-0.00103789],0.4820215538098929,[[1.16415843]]
"1284.87, 1303.62",[0.0319667],0.204943286700033,[[0.43569214]]
"1284.87, 1306.83",[0.02991065],0.28853257710827424,[[0.11302298]]
"1284.87, 1310.81",[-0.00035852],0.6072011250897102,[[1.25307943]]
"1284.87, 1311.62",[0.02622179],0.2464346984812532,[[0.25406551]]
"1284.87, 1312.84",[0.00517897],0.7972809240740685,[[0.70657844]]
"1284.87, 1313.62",[0.0142769],0.3318576892335158,[[0.68682277]]
"1284.87, 1319.8",[0.02870181],0.4217485992211685,[[0.12699663]]
"1284.87, 1322.83",[0.02059221],0.2259244559549637,[[0.32289318]]
"1284.87, 1324.82",[0.00122276],0.7926118509581759,[[1.22208144]]
"1285.02, 1342.29",[0.08047888],0.21153066373083718,[[-1.08168972]]
"1285.37, 1295.62",[0.02583457],0.3307791853249916,[[0.57264989]]
"1285.37, 1314.87",[0.01541453],0.6453612468546156,[[0.47837464]]
"1285.62, 1287.87",[0.00923995],0.5906038825643378,[[0.25731271]]
"1285.62, 1290.87",[-0.00019204],0.47635756648856864,[[0.70557324]]
"1285.62, 1293.87",[0.00184939],0.5695837860057521,[[0.600612]]
"1285.62, 1294.37",[0.00316481],0.38875850890283736,[[0.11594071]]
"1285.62, 1294.87",[-0.00052197],0.7216777162624354,[[0.70255246]]
"1285.62, 1296.81",[0.01885125],0.32091697791474394,[[0.336777]]
"1285.62, 1297.85",[0.01098344],0.36796619011761944,[[0.57641928]]
"1285.62, 1298.8",[0.02519797],0.31270299397695034,[[0.33485629]]
"1285.62, 1300.87",[0.00998745],0.5584959285356146,[[0.47023124]]
"1285.62, 1301.87",[0.00445468],0.8351480112866031,[[0.59809292]]
"1285.62, 1302.87",[0.00566009],0.39309260964615933,[[0.43397447]]
"1285.62, 1304.79",[-0.00451909],0.36500973280966265,[[0.51325011]]
"1285.62, 1305.87",[0.00467736],0.5333959427117764,[[0.47220744]]
"1285.62, 1306.83",[0.00030007],0.6044719692168913,[[0.53690086]]
"1285.62, 1307.86",[0.00814839],0.4028571019508771,[[0.29849685]]
"1285.62, 1308.37",[0.01548677],0.3135833979766067,[[0.15748166]]
"1285.62, 1308.83",[0.00833309],0.2459395789478942,[[0.33142786]]
"1285.62, 1311.86",[0.01849185],0.21839234229371984,[[0.21039007]]
"1285.62, 1312.84",[0.0045922],0.3928066578336735,[[0.67556452]]
"1285.62, 1313.81",[0.01727925],0.46428477982149974,[[0.3052104]]
"1285.62, 1316.87",[0.00648807],0.5590918290074699,[[0.40058048]]
"1285.62, 1319.43",[0.03005582],0.4781172285468205,[[2.06095105]]
"1285.62, 1319.8",[0.01042981],0.2887428331838059,[[0.4321036]]
"1285.62, 1320.44",[0.03028948],0.5257957272288207,[[0.92233625]]
"1285.62, 1320.83",[0.00122296],0.562276188294105,[[0.7506302]]
"1285.62, 1321.81",[-0.00022929],0.5180518372780609,[[0.65495886]]
"1285.62, 1322.83",[0.00416346],0.36723439926316703,[[0.48849828]]
"1285.62, 1323.87",[0.00509902],0.5710274689893768,[[0.55915848]]
"1285.62, 1328.75",[-0.00384809],0.5057464566952744,[[0.55062619]]
"1285.62, 1329.87",[0.03210583],0.46524029570053255,[[0.3854807]]
"1285.62, 1332.82",[-0.00484042],0.781104437748339,[[0.61387943]]
"1285.62, 1346.85",[0.01114611],0.6783315978903673,[[0.41240333]]
"1285.62, 1349.81",[0.00321112],0.6645014840721228,[[0.65955095]]
"1285.87, 1288.85",[0.00921336],0.8519764176864801,[[0.41104277]]
"1285.87, 1292.85",[0.02395175],0.5182514198904276,[[0.28268778]]
"1285.87, 1293.62",[0.02383159],0.3510587362094931,[[0.33634842]]
"1285.87, 1296.62",[0.03102575],0.21585245237795014,[[0.19612719]]
"1285.87, 1297.85",[0.02141303],0.27986663791938104,[[0.66985475]]
"1285.87, 1301.62",[0.06416663],0.5736870821956743,[[0.67202232]]
"1285.87, 1303.62",[0.04123953],0.2257779947954883,[[0.25066819]]
"1285.87, 1307.86",[0.01008445],0.7445663401770042,[[0.57013658]]
"1285.87, 1310.81",[0.0119425],0.6171329219693017,[[0.69257904]]
"1285.87, 1311.86",[0.02348954],0.4463190827553424,[[0.27636523]]
"1285.87, 1312.84",[0.02228884],0.5711758873736171,[[0.3472092]]
"1285.87, 1313.81",[0.0158533],0.48586543087696243,[[0.42728143]]
"1285.87, 1322.62",[0.02166799],0.46228108767669285,[[0.08417355]]
"1286.37, 1288.85",[0.01348996],0.6396614705993663,[[0.51730631]]
"1286.37, 1290.87",[0.02012176],0.5955947277255091,[[0.31542972]]
"1286.37, 1294.62",[0.01796034],0.20152177797975002,[[0.84603759]]
"1286.37, 1294.87",[0.01706989],0.5477406084900625,[[1.18659226]]
"1286.37, 1296.81",[0.0227391],0.27947141466663694,[[0.89161968]]
"1286.37, 1297.85",[0.01485726],0.2770891951852009,[[1.31784502]]
"1286.37, 1300.87",[0.00476388],0.5594504712792693,[[1.37502043]]
"1286.37, 1301.87",[0.01610734],0.3552642055962898,[[0.63941729]]
"1286.37, 1303.62",[0.02817527],0.3262550033095697,[[1.03960728]]
"1286.37, 1304.62",[0.02827473],0.610379139674055,[[0.51178049]]
"1286.37, 1313.62",[0.02792948],0.28130445912078417,[[0.88237711]]
"1286.37, 1316.25",[0.34647597],0.20161293781757073,[[-1.19338423]]
"1286.37, 1327.33",[0.1111679],0.32972297695062325,[[-0.70820401]]
"1286.37, 1342.29",[0.07834447],0.23283276489939853,[[-0.38373409]]
"1286.62, 1289.87",[0.0269859],0.3538564247390694,[[0.4068678]]
"1286.62, 1290.87",[0.01591797],0.6879362520538924,[[0.50117096]]
"1286.62, 1291.87",[0.01461287],0.4790878489019619,[[0.64037371]]
"1286.62, 1292.85",[0.00497478],0.777134737077515,[[0.72683518]]
"1286.62, 1294.87",[0.00635704],0.670475020648521,[[0.71543336]]
"1286.62, 1297.37",[0.00888853],0.482167482696668,[[0.10687348]]
"1286.62, 1297.85",[0.02814753],0.2105275649008329,[[0.48857155]]
"1286.62, 1301.87",[0.01645662],0.6642134507250452,[[0.50324315]]
"1286.62, 1304.79",[0.00412775],0.6251819510072705,[[0.64631073]]
"1286.62, 1322.83",[0.02108309],0.3015473092468948,[[0.49124351]]
"1286.62, 1326.87",[0.01546525],0.5736262406503445,[[0.48035215]]
"1286.62, 1332.82",[0.0036031],0.531007463473781,[[0.5649327]]
"1286.62, 1345.52",[0.0157554],0.6408892839431046,[[0.17958191]]
"1286.62, 1349.03",[0.02780681],0.5224194428781831,[[0.19994035]]
"1286.87, 1289.62",[0.02070786],0.2515687106606971,[[0.7034348]]
"1286.87, 1293.62",[0.01492245],0.8043256298991712,[[1.11214494]]
"1286.87, 1295.62",[0.02239728],0.3980001165636914,[[0.51395175]]
"1286.87, 1297.85",[0.00935369],0.7800981563857112,[[1.37181426]]
"1286.87, 1298.8",[0.01052145],0.4606566254437067,[[1.5545271]]
"1286.87, 1302.62",[0.03697141],0.6536396555415239,[[0.71996495]]
"1286.87, 1303.62",[0.02930014],0.24811446768435041,[[0.65641811]]
"1286.87, 1304.79",[0.01577692],0.5521252680126822,[[0.46863506]]
"1286.87, 1305.62",[0.02460213],0.6435410453036505,[[0.65025892]]
"1286.87, 1306.83",[0.01327244],0.27071956870898395,[[0.50958297]]
"1286.87, 1307.62",[0.01798185],0.6496378905299376,[[0.80974441]]
"1286.87, 1307.86",[0.01720506],0.5198004585909717,[[0.47357664]]
"1286.87, 1309.62",[0.02227568],0.4309552196935459,[[0.38135986]]
"1286.87, 1310.62",[0.01687396],0.5027727298226723,[[0.36161335]]
"1286.87, 1311.97",[0.02930994],0.3130850916370308,[[0.29407972]]
"1286.87, 1313.62",[0.0116809],0.707666157408342,[[0.67922063]]
"1286.87, 1313.81",[0.00964083],0.5273925190503537,[[0.98134527]]
"1286.87, 1314.62",[0.0197741],0.7427473356607537,[[0.32500826]]
"1286.87, 1319.62",[0.01765159],0.6813517038399659,[[0.55270192]]
"1286.87, 1320.83",[0.02264551],0.43138681805657353,[[0.69459067]]
"1286.87, 1321.81",[0.00811165],0.6793039468481529,[[0.86949706]]
"1286.87, 1322.83",[0.01491792],0.5355548109570764,[[0.93378195]]
"1286.87, 1327.62",[0.02093867],0.208722313592147,[[0.11059911]]
"1286.87, 1331.62",[0.02069557],0.48107874713321197,[[0.41279037]]
"1286.87, 1344.53",[0.02662642],0.20585888134986752,[[0.2528046]]
"1287.62, 1290.87",[0.01724122],0.7606709895169443,[[0.44573065]]
"1287.62, 1291.87",[0.01977493],0.44067992355342,[[0.27176515]]
"1287.62, 1292.85",[0.01278609],0.8400152683407747,[[0.45777106]]
"1287.62, 1294.87",[0.01517187],0.6242555600973639,[[0.51365424]]
"1287.62, 1295.37",[0.00346431],0.3928915373289972,[[0.29895463]]
"1287.62, 1296.81",[0.03441191],0.2001925982755235,[[0.21728771]]
"1287.62, 1301.87",[0.02404741],0.7020220251263416,[[0.31260354]]
"1287.62, 1304.79",[0.00827838],0.7052083352055522,[[0.35772578]]
