,Unnamed: 0,1280.32,1280.62,1280.87,1281.37,1281.62,1281.87,1282.37,1282.62,1282.78,1283.28,1283.62,1283.79,1284.25,1284.37,1284.62,1284.8,1285.02,1285.33,1285.62,1285.87,1286.62,1286.7,1286.84,1287.62,1287.81,1287.97,1288.37,1288.62,1288.76,1288.97,1289.62,1289.78,1289.98,1290.37,1290.62,1290.69,1290.87,1290.98,1291.37,1291.62,1291.84,1292.34,1292.62,1292.82,1293.29,1293.62,1293.85,1294.62,1294.87,1295.04,1295.36,1295.62,1295.8,1296.37,1296.62,1296.79,1297.37,1297.62,1297.79,1298.37,1298.46,1298.62,1298.8,1299.02,1299.07,1299.62,1299.83,1300.02,1300.35,1300.62,1300.81,1301.05,1301.41,1301.5,1301.62,1301.82,1302.62,1302.87,1303.49,1303.62,1303.87,1304.62,1304.85,1305.62,1305.78,1306.37,1306.6,1306.77,1307.62,1307.79,1308.33,1308.46,1308.62,1308.82,1309.02,1309.3,1309.62,1309.71,1310.31,1310.62,1310.79,1311.62,1311.71,1311.98,1312.22,1312.62,1312.68,1312.99,1313.23,1313.62,1313.77,1313.99,1314.28,1314.62,1314.76,1315.62,1315.83,1316.24,1316.62,1316.84,1317.25,1317.62,1317.73,1318.27,1318.62,1318.75,1319.28,1319.42,1319.62,1319.78,1320.28,1320.62,1320.79,1321.29,1321.44,1321.52,1321.62,1321.8,1322.3,1322.62,1322.74,1323.02,1323.08,1323.3,1323.62,1323.72,1324.03,1324.62,1324.82,1325.03,1325.36,1325.62,1325.73,1326.32,1326.62,1326.7,1327.32,1327.62,1327.78,1328.36,1328.62,1328.76,1329.62,1329.71,1329.87,1330.24,1330.62,1330.73,1330.87,1331.25,1331.62,1331.78,1332.22,1332.51,1332.73,1333.01,1333.21,1333.62,1334.62,1334.76,1335.62,1335.73,1335.97,1336.28,1336.97,1337.25,1337.62,1337.71,1337.98,1338.26,1338.3,1338.73,1339.3,1340.32,1341.32,1341.62,1341.75,1342.29,1342.33,1342.62,1342.71,1343.29,1344.52,1344.71,1345.52,1345.72,1346.07,1346.31,1346.97,1347.02,1347.06,1347.3,1348.03,1348.69,1349.03,1349.73,1350.7,1351.75,1356.51,1357.01
0,R00X136Y045,0.0005433161976287306,0.15979540937404935,,0.0733809043990899,,0.011018739417182549,0.04134028649025933,0.05844689117385899,,0.003802566984540788,0.004431366438860447,,,0.033806507773148295,0.0045077911337448465,0.007719953559234474,0.01206552850491041,0.0,0.01817793597990873,,0.016268862782853933,,,0.010767586526659666,0.041323492090240097,0.17598035701596612,,,,0.2909996365353075,0.08351390380756013,0.07010951268543547,0.08277867897050988,,,0.010676908138387592,,0.025470057286051596,0.01328202721934727,0.2073866331987672,,0.011003231829709331,0.07229460717361187,0.034506402124341966,,,0.031615927872421096,0.060769887078159085,0.042196615350826784,,,0.07940539863649643,0.009680005481222928,,0.11336473485130233,0.029418686472327742,,,,0.06598658324350709,,0.01631003479915198,0.010318046045175413,0.9837816131874106,,0.02075007076346783,,0.2661348988634916,,0.03877830854805185,0.06353858397441661,,0.04501709897059336,0.01087705237810365,,,0.03411707249966225,0.010898601999368537,,,0.008087643785029823,0.017165896816098074,,0.009805900637033559,0.008860943310505728,,0.03143485838425932,,,,,0.015800917889374252,0.02429464081029329,,,,0.02434808243458829,,,,0.02398169398427554,,0.02725708080199724,0.2722223242195733,0.07000711831781999,0.026502140799707013,,0.2305549509282265,0.0635783345117394,0.1646726384045823,,0.18071958587499387,0.09918386308338452,,0.03154678713506464,0.02598882229733716,,0.5738247305350936,0.10138504272838617,,0.16864796745489471,0.0353770774485039,0.026708012851546527,0.0675836014055644,,,0.010730191155554824,0.0942761395880982,0.02230031478577093,,0.06751319181118583,0.035638467980235934,,0.08745622461977345,,,0.03117452722843725,0.015999350369145373,0.2550069748980729,0.023858566971732515,,1.0,,0.2414420314664272,0.04557869987672486,,0.20058502687964366,,0.01772660593120931,,,0.03845406171232764,,0.5841895686755472,0.014805224237485384,,0.1504179634482692,,0.07057098161996264,0.03866321962504048,,,,,0.01780012183122224,,,,,0.03277399332691932,,0.028905559495546136,0.08033778111112105,,,,,,,,,,0.2295308875485789,0.02375677710675491,0.2154146616518684,,,0.02149172966324819,0.11909208611630863,,,,0.08560529739427493,0.09630645446768672,0.08531115000177834,0.04386208595515779,0.02617640964067391,0.12329531864628338,0.03558749823306423,0.060888118217852616,,,,,0.029217207538668605,0.035294763341780964,,0.0340980755553782,,0.8578955787829211,,,0.2238334561715612,,0.03753768957984538,,,,,0.02420193045523343
1,R00X162Y047,0.0348516491765155,0.0203884555003466,0.029471152596468576,,,0.061571765079618736,0.0,0.13072681869355188,0.011446886148217213,0.0077255886197032,0.06613132602275416,,,0.07100710639935508,,,0.014721049808845359,,0.02006624747538916,0.06954379022602003,0.012552085980018387,,,0.08251911110823586,0.02456945025042848,0.1271829807696784,0.003322102773362113,0.0266992800367336,0.044743433398181744,0.11880592954194255,0.029921860675928263,0.017649869572998685,0.09340283554535182,,0.06741579758446382,,0.009620321065528228,,0.00124721934158144,,0.12879693030268666,0.05949051597702507,0.04786765888328781,,0.052650650940326366,0.04527223800052957,0.11743245296362145,0.10699687747047827,0.0034324029425304397,,0.01016510239361107,0.06405073814930166,0.014354389314544231,,0.013376938952814804,,,0.05446080324346833,0.017239707349632497,,,0.010429887135423385,0.055316326525779766,0.9719094420242018,0.042476639824367536,0.1420680422121178,0.01977060656506,0.27525111449948353,0.012601835430914496,0.11249006894144803,0.1454779830220125,0.03231712928476372,,,0.005531212146586316,0.0433833708358972,0.13284338458070652,0.0151583402980569,0.01931222107913972,0.018297323702751302,0.012116997205136324,0.05803167650368622,0.10571977593303386,0.005364585977226035,0.020347394957786463,0.015562969641906803,0.08417654092503972,0.1318214245622482,0.019270824560691645,0.023925420215363584,0.029826661550659363,,0.051969795803416326,0.016802620590480658,,0.04011552995554316,0.01914081261469366,0.03413290739692289,0.00928086032130393,0.011644164756034638,0.010741029401348244,0.0438394581037755,0.009952318855986377,0.1132186076349645,0.17253537940028002,,,0.12209972277253416,0.16798516502041014,,,0.09319510236868092,,0.10098309493535737,0.047462536298240716,0.028270288991893894,0.01198876164229053,0.8494769119022879,0.06295226140947087,0.08553876945953802,0.21826002501787264,0.059922520207318926,,0.03899128315026505,,0.07118962887468995,,0.22973993509392626,,0.01601238028256519,0.1438677435206179,0.0667929947919359,,0.15843094006241093,0.011621693687869982,,,0.06703075134582694,0.41050734387443977,0.039450748048080624,0.02281085952345055,0.9764880928313532,,0.3856669165606474,0.07770981642822551,0.08583278052938953,0.2265068462727045,0.009400306897889682,0.060506317628941673,0.04307211776941355,0.11957186878536755,,0.06667929554756086,1.0,,,0.2783578477931473,,0.020267886621326663,0.02224161986556801,0.014926659903841382,,,,0.011019063745464741,0.042105279241846816,0.011903899136893136,0.01362984301535572,0.028078142951896482,0.04757567439139868,,0.02754588208695676,0.11881964021753975,,,,0.03809398448307871,,,0.015102464648523247,,,0.1208844622437401,,0.17069954996119166,,,,0.06729540026759942,0.04423074134160873,0.08155970694074269,,0.12604852601614547,0.13226626736051525,0.16196274719012688,,0.02515204316275084,0.1795009315869724,0.07206738017877902,,,0.06739404850703708,,,0.02033628630821501,0.02298594227739451,,,,0.9807729148534432,0.0341703794310629,0.027332998471408004,0.2810557484701504,,0.026919004693234667,,,,,
2,R00X167Y047,,0.04118023099894428,,,0.14691213827546146,0.14921015241953647,0.03956168343548988,0.10086537977776357,0.2405604346030028,0.004532889701141944,0.2707463258965621,0.14646037518802502,,,0.14496898897994534,0.19123400630631635,,,0.15738663962715035,0.10292558932646807,0.04084130820821257,0.04107710330049562,,0.095510616710536,0.002021506519239964,0.018336534817832748,,0.13384289285545892,0.0,0.0045206987157446615,0.2146120829451336,,,0.0016842248226963516,0.1407818342850016,0.030157731456960275,,,0.08871956800988706,0.05258428159048873,0.022993464446220236,0.004228195446333376,0.22150592442704994,0.006887069456511603,,,0.2563362931281981,0.2378378660432956,0.017778355145227825,0.00900234608815627,,,,0.04196770167217249,0.005964881696299792,,,0.21771997372186208,0.06891395916658913,0.1078984061418613,0.02260802165901373,0.03040568404292248,0.2054381319916515,0.8433732204736559,,,0.11922218378340517,0.2217243574126573,,,,,,,,0.03550504596607695,,0.01157363255709556,,0.056530677720523385,0.021543996472545072,0.1158812509336235,,0.14256007036047316,0.04266447677271982,0.022009370594227275,0.09622490128131876,0.07148738240714476,0.03699775844619434,,0.04634528357802795,0.03167583065941596,0.1410301820732377,0.15995698832798216,,0.0577636284348679,0.14883346436744768,,,,,,0.06148971604308024,,0.14753785734683605,,,,0.17545715642626458,0.04545843627878102,0.05571097461777225,,,0.2569902256229206,0.17105346437695934,0.01921523693123184,,0.8592644780628207,0.02890208675441465,0.030882652997419345,0.13186378685136446,0.057818528059217424,,0.043880199347261145,0.06132760273067087,0.14934999373939312,,0.08278833209361505,0.01704049240488548,0.05543879412291885,0.14166947868713992,0.010466557116149794,,0.18247273360521954,0.016399782440478402,,0.02827536962983995,0.1582423731202597,0.42614379190914975,,0.025812489154125727,1.0,,0.33802059752721664,0.2822058923600695,,0.276826325326399,0.019569733370891396,0.0530938781767824,,0.12565668635124536,,0.02962215869408932,0.8938399345989804,0.06150754703380967,,0.1272918859969512,,,0.021789256324370083,,,,,0.3009047539812593,,,0.03771092439359175,0.20003265576483997,,,,0.13984247867007926,,0.09389527095533433,0.015487521625518662,,,0.04745408719162894,0.03610170762280681,0.06049812004622741,,,0.034535829135274844,,,,,,,0.03605706316254698,0.04523910571512792,,0.07819546542365592,0.08329942910888069,,0.04906356519781525,0.03859496508685986,,,,0.07437018874304638,,,,,,,,0.9093971323948852,,,0.05220833035619868,,,0.055016302797123134,,0.09372980847111252,,
3,R00X158Y048,0.0007021500150948812,0.010222873495283944,,,,0.036255265899838886,,0.0004607160185028911,0.014951464047285019,,,,,,0.016015310754058324,,,,0.009279225655873413,0.0667575513378396,0.039979313209488325,0.021673923803755067,0.002528546536402843,0.03210855891327428,0.03930612596264597,0.054645594987472186,0.006205920761770816,,0.0,0.05919094740856889,0.07987438508746486,0.019681485091210416,0.02245906863246444,0.056255728162741055,0.10819333810974964,,,,,,0.04791972607964444,,,0.0398794491039684,0.05416839639797778,0.010297780960853842,0.02748048200774565,0.13909525268014114,0.05839827466303992,,,0.02641080069611567,0.0113189757299361,,0.06579229969125705,0.003244152937473491,0.011774923442024587,0.0111429689046649,0.03295498962041067,0.07333785924458072,0.020718081114554004,0.07580135031228878,,1.0,,0.03307662273426975,0.025439327723762502,0.21100909288249395,0.005251268271887361,0.16065653556992887,,0.019822747107380127,,,,0.019797561438539325,0.02722427001584099,0.04933092325856119,,0.009647211255618078,0.008082215544690925,,,0.03232759313343452,0.06749680027866732,,0.011006306239170502,,,,0.029088396230974426,,,0.031221548792179726,0.011162331232364963,,0.012034018945209772,,,0.011550786758543749,0.02507492023111463,,,,,,0.021579150897839808,0.07464411989123276,0.03597477684551256,,,0.029148995022729125,,0.026663194288316826,0.054419104187359985,,,0.2995267166781662,0.018458076584437638,,,0.039396919022262604,,,0.03162829659304432,0.04393354581807814,,,,0.005358592711931245,,,0.07538494199772004,,,0.020001261986733868,,0.02128058733400249,0.0976035828588831,,0.029751551261486632,0.8052124452467014,,0.1302292814983734,0.0174727379777629,,0.23591087102675798,0.01877334048444131,,0.05411567469823679,,,0.04913688697864276,0.3885478285763357,,,,0.04486827654903653,,,,,,0.04074235487295234,0.06692064243550012,,,,,,0.01732569767531621,,,0.03583044358946332,,,,,,,,0.03181303655274064,0.027142108717206032,,0.04865751073740004,,,,,,,,,,0.06757005573256611,,0.020647562743628545,0.04599627762722945,,,0.013728363415414585,,0.016584274837312146,,,0.037043620887591035,,,0.02082979464924233,0.8280854178942241,,,0.17582758200488316,0.01674698296863073,0.020539573744344227,,,,,
4,R00X257Y048,0.03801132072152983,,0.001832757967603621,,0.0026046629212672537,,0.01038784162179097,0.019962077936946942,,0.003925519313759469,,,,,0.037596054452314814,,0.007410627075967194,0.0035185321051124296,0.016654303442413556,,,,,,,0.05331443206112756,,,,0.04716866637552072,,0.004106799930134979,0.01119959527412798,,,0.0012742188031430695,,0.0,0.0003488278758324311,0.007882464892062542,0.009091647007177107,,0.0026924990561215103,,0.00653354083697416,0.00021328495091824223,,0.007483950450816966,0.005628698086519056,,0.003836244867535351,,,,0.010791587672791187,0.0023042175215359523,,,0.0029619772917570627,,,0.01613909512387706,,0.4844503425683997,,0.004011538875080846,,0.15942911588378925,,,,0.0058377321638553225,,,0.012288840829054144,,,,,,,0.0017839041890493768,,0.002422979638718209,,,,,0.006798603471956746,,0.028434296248172262,,,0.0030636413490706623,0.008388305121061724,0.05175750499814727,0.014987299039493838,,,0.010222827803675873,,,,0.034392385941397416,0.07799469597744517,,,0.06656667611437429,0.0639536715972621,,,0.011837769300658328,,0.0061853627179217505,0.00738610409589866,0.012222452768943246,,0.8834983775039367,,,0.2451205042737356,,,0.02770212102363074,0.015991490516764715,,,0.030685599773904164,,0.014009964175797206,0.09504763893165817,,,0.08085866523771422,,,,0.0075335455011906706,0.3130428201218424,,,0.543941756095087,0.033602879595148204,0.3364384081165104,,,0.17532044624038848,,,0.018904225091049918,,,0.006633742178907382,1.0,,,0.26719041760908474,,,0.07123976958331167,,,0.010667035704113708,,,0.012851691877122965,,,,,,,0.15599572784612087,,,,0.03186226659550579,,,,,,0.04480909140662768,0.015850008265790888,0.06071089718474145,,,,0.04191326881163094,0.03488212562445783,0.0628589442914735,,0.07678257317906327,0.10661592084517704,0.11752827176401287,,,0.19482950032809826,0.03078726078071645,,,0.03574341636764356,,,,,,,,0.5062555211976576,0.019438929163488387,,0.1319698696738289,,0.016252830014892763,,,,0.0071731074173546515,
5,R00X130Y049,0.00034328852802965664,0.04995188659272739,0.0567349746351119,,0.03694074894585148,0.127333729913002,,0.006337397764714924,,,0.06237288282395523,0.005431924474173037,,,0.07547229094762295,,0.0012483981195430679,,0.10148413217388234,0.02975060220670941,0.0,,,0.015729913132076726,0.00015878473346496138,0.0025066883709400976,,0.11831724080343832,0.04277427903995778,0.01577255021950766,0.07425149059939293,,0.00018622353699073102,,0.0030723005752902113,0.023480695902106462,0.01149227510609757,,,0.05760572791575,,,0.01580873706853954,0.04237434980759948,,,0.015906116881263102,0.0731516936405175,0.038844262951189326,,,,0.007541532989911689,0.002870999184536197,0.014431151127199754,0.003333968778962621,,0.07351568170133338,,,,0.0247098348333602,0.02005579273161365,0.9278026502015988,,0.0642782634964922,0.10389982593822132,0.29089703506361875,0.012199045888347195,0.02115242478636048,0.13751222055832454,0.007339516244114912,0.031963173676549154,,0.016032655239938475,,0.007245036389207799,0.15379827526839404,,,0.12214791165956775,0.08955564223367825,0.08224720900918236,0.0005429063054001986,,,0.016366444238376694,,0.01188278670136092,,0.004694080306715725,0.014254451205828831,0.026094357550872232,,0.004111851151389111,,0.0921891435440172,0.03463127456665002,,0.09911280487381167,0.05423197383511615,0.004863470118474573,0.005091333581321475,0.03051068018696047,0.013990848894077843,0.022332962929557425,0.008037066894702264,0.011135729628049843,0.10360180469192123,,0.09297580045658098,,,,0.012237072909946993,0.04133520628538013,,0.34257316576108543,,0.10643696868343984,0.11331496772063937,0.07132970602402625,0.013460426377184849,,0.06429535253362485,0.03573400038657593,,0.07476636799357217,0.015568984742086312,0.12683596323338098,0.06395698237258955,0.021934035675979555,,0.021126503402622388,0.0067432208482168035,,,0.027686087553296032,0.20022548954389016,0.01788135907910423,0.017888146521900544,0.9851604630358792,,0.1331484054640957,0.0033146855046449148,,0.2716320853963007,,0.1052823784186122,0.0386127191432066,,,,0.5074426080584677,,0.028543078077320164,0.10739647175283444,0.01870150761412467,0.05267859360707238,0.015110271148873903,,0.012367638452566805,,,,,,0.0796862572249143,,0.006943674410771986,0.0334877277458327,,0.07152882040340372,,,,0.04727889142166055,0.016875237501788175,0.024658362990721,,0.009377675965279442,,,,0.047590034736219804,,0.049386717571299386,0.04440404088118706,,,0.00590191755447386,,,0.032203942433399836,0.0746858628523287,,,0.12580177179859572,,0.06994451853213103,0.01564590106510176,,0.01564108385942659,,,,,,,1.0,,,0.28251020290785656,,0.08049689659593197,0.02971853888573548,0.036007261195705645,0.018374294101433045,,
6,R00X159Y049,0.023290714937609317,,0.026711447818577958,,,0.031204607087336994,,0.031167030540909406,,,,0.015397097284811022,,,0.0,,,,0.021167017225032184,0.18166005948588945,0.0020959749152927648,0.003476204248202969,,,,,0.00854051585450626,,,0.06312573723246846,0.0708815828059208,0.13840797691490803,,0.064626024232577,0.1413019895338064,,,,0.003547444191333005,0.19904925066189572,0.10691955264322528,,,,,0.14331019563643854,0.14993829809085973,0.014295560671238768,,0.02798591901824701,0.02067703160231368,,0.0048426108414693705,,0.018549863170770668,,,0.16068410791719534,0.03676997367622891,0.006671675441042257,,,0.034542072781234445,1.0,,,0.10114341719515307,0.23138225807123644,0.026025435301395648,0.0077319500170078105,0.14732480375511176,0.025165242519279783,,,0.07377209893318776,0.08688289446278147,,0.028594531925223706,,,,0.14400741926315175,0.06924113545945511,0.12164334333498895,,,0.007230998125081533,0.014437370468193546,,,0.014843375860092912,,0.13582083083427965,0.01897172734289531,,,,0.01004878808550288,,,,,0.0670310778399362,,,0.10625533091479776,,0.07387609163883613,,0.2303283922981138,,,,0.04450917010771127,,,,0.33210257400631665,0.015378532374698991,0.09064687199949796,0.08356432872364869,0.021570398100485826,,,0.03141826248506313,0.012647652138085304,,,0.03274904266359812,,,0.14926607824521138,,0.03928186357333971,,,,0.03672905527416339,0.2154773275927871,0.05162935006620783,,0.8552273086820937,0.020873659858974557,0.2214432185866966,,,0.12520267302060234,,,,,0.020870528480105583,0.027416630903513626,0.5130427342152196,0.0204835562017431,,0.1386068645752521,,0.00910914676626714,0.02772565805024888,0.05156832039409499,,,0.009577620804108029,0.08179994062836937,,,,0.04260950988164805,,,,0.010531974019950364,,,,,0.01859035632385399,,,0.02409944829743409,,0.030272392591234917,,0.07029532339089757,,,0.08923911745973956,0.032839264174933866,,,0.010421937624221564,,0.03222033361083335,0.04268676774219293,,0.08474330790186921,,,0.051561877227697936,,,,0.023981327875599125,0.029931763861044267,,,,,0.8881610640399624,,,0.3049497306305425,,,,,,,
7,R00X128Y050,,0.048526164854928514,0.02936119159588298,0.007963776651656936,0.03374983850165953,0.04374447041659621,0.0014923168293244408,0.010182284193591731,,,0.006355253055968868,,0.0005969322156501951,,0.014293038417532202,0.05006975135478572,0.0006748213344336139,0.041371196669680935,0.04320102636655726,0.0027264232657337856,0.038477301952432964,,,0.0052271657573998405,0.053118741312239294,0.07367753021912476,,0.036466811975435436,0.0,,0.07891766544831487,0.049625810548053206,0.0130042223968729,,0.011412489568430495,0.004433086602696918,,0.014820960480095097,,0.012707681892922104,0.0374954857675776,0.003244491720380691,0.02459026059771796,0.011797655211729893,,0.018533958477993027,,0.0452169504101515,0.1036350333505742,,0.006551121244487598,,0.009548829067952909,,0.06464124081696028,0.01742446166964343,,0.010062031789573758,,,0.009121006001869223,0.051489328965138116,0.006641251969260243,0.5561295270395576,,0.0880237202889698,0.009974834962225123,0.09915360100400412,,,,,0.04632635249623932,,,0.008589125545840461,0.007629616453633766,0.060031881070477126,0.004568743837709278,0.0330576580664096,0.006573555464382332,,0.006779935331267293,0.009100560949471823,,,,0.028286452872223637,,,,,0.06030639366318239,,0.013181193494166963,0.005813805651500552,0.02585600925494328,,,,0.062274016831343273,0.012100955893942304,0.014432783665947609,0.06276539604238872,0.12939801038830512,0.014408684328398463,,0.0801905930559065,0.0955867395145005,0.03361729713052144,0.016431438345605103,0.032761571232238884,,0.024100691080410668,0.018880941079031592,0.02985924623369269,,0.7681338622381808,0.009892065154269051,0.020726733969708564,0.1731460254116447,0.06200033929015631,,0.046829741493001766,,,,0.056475269526774285,0.06006753652396315,,0.08088704097831864,0.07042682671252434,0.029841812352143383,0.1062514790850018,,0.007493248801658072,0.009135593230183,,0.4671127759484762,,,0.72706197046688,,0.3989564991826603,0.017735988232483915,,0.15511286103897962,,,0.02782640678829781,,0.03441413569427142,,1.0,,,0.32969925061205474,,0.020423857044983045,0.01735486074876557,,,,0.01752958343868796,,,0.023859428494280497,,,,,,0.04039565708101391,,,0.008977496789893706,0.010157808459686578,0.057354875405789235,,,,,0.026844007313725188,,0.053470878798471434,,0.015420996096164062,,,0.030657675134364088,,0.01607172806381293,0.13361668068801255,0.1054185513395145,0.09960885613563687,0.018354674163358703,,0.17954133352089005,,,,,0.0205139827843735,,0.061000899779228075,0.01777176832052492,0.08987723055129056,,0.03473613654511164,0.6407117208401936,,,0.2136436011536404,,0.0371512152144552,,0.06195116348014705,0.026023941854310863,,
8,R00X146Y050,,9.642780277455392e-06,,,0.0,,,,0.0002936741577296857,,0.0014947192541235831,,,,0.015844878032453217,,0.017314559596235058,,0.017669762788974495,,,,,0.004411659295794086,,0.008508107435924533,,,,0.01409559950005429,,0.0029957125666639547,,,,,0.001348223016483818,,,,,,,,,0.0010662108876284822,,,,0.011871993022556428,,,0.0019268166241444664,,0.027764807123666142,,,0.027265561551655555,0.006128341103054644,,,,,0.9121832655023574,,,,0.2371907099807656,,,,0.044987098470010284,,,,,,,,,0.016229521572057447,,0.012641609532002813,0.014538014386984512,,,,0.003282915206286049,,,,,0.021402737251326142,,0.0436022928209612,,0.03582308749230723,,,0.003995180094281864,,,,0.0067104959309679975,,,,0.020559882049527526,0.004540394083859202,,0.0038269057395882186,0.0051340204267743715,,,,,,0.047440964776697805,,0.0039956117272743185,0.018298831657998987,,,,,,,,,,,0.03386123516855208,,,,0.02680895536574116,,,0.016854950832308768,0.02889203404801219,,1.0,,0.020577966975781577,,,0.2856671871128605,,,0.059289427351476964,,,,0.06330446752471057,,,0.014125853499916359,,0.0055219632300565775,,,,,,0.017076286277281992,,,,,,,,,0.015179710753622809,,0.03323800078687389,,0.02527241335529792,,,,,0.012203074380705932,,,,,,,,,,,0.008213501546286995,,,,,,,,,0.020842033094748247,,0.017975329179841175,,,,,0.9817286400455164,0.05398741834081774,,0.2968237112406795,,0.0616864173291355,,,,0.030814184074539362,0.03829301649987266
