em,0,1
"201.0921032,O2,7,13",2.364275451901366e-19,2.3592191825931416e-16
"201.0921032385,O2,7,13",-3.8786008180726714e-25,-4.449805194976668e-23
"203.1077533,O2,6,13",0.0006122858037745694,0.00037679702309580175
"203.10775330290002,O2,6,13",-0.0009582846198579438,0.000549742397175281
"205.1234033673,O2,5,13",-0.0013834687439518794,0.0017134623836181032
"205.1234034,O2,5,13",0.0018199746867348155,0.001117047003454347
"207.1390534,O2,4,13",0.00022750622468093232,0.00015677969003549788
"207.13905343169998,O2,4,13",-0.00019012516306194505,0.00041253285956365687
"209.0608031097,O2,10,14",-2.9811406202741813e-06,-7.594758384656872e-05
"209.1547034961,O2,3,13",-0.0033606708373275485,0.006628927279593949
"209.15470349999998,O2,3,13",0.004600656193641165,0.002830723979939642
"211.0764531741,O2,9,14",-0.0010063031221604682,-0.004706114911350476
"211.07645319999997,O2,9,14",3.547043255749382e-05,1.9775352502310805e-05
"211.1703535605,O2,2,13",-0.009030938143377812,0.01596870827265146
"211.1703536,O2,2,13",0.011541598297977643,0.00695658713087991
"213.09210319999997,O2,8,14",0.002246775244381531,0.0013452028317112966
"213.0921032385,O2,8,14",-0.0014088029427587001,-0.0016234993032503532
"213.1860036,O2,1,13",0.05730025199389721,0.03378917107266448
"213.18600362490002,O2,1,13",-0.03556651212711991,0.055213884151516124
"215.10775330000004,O2,7,14",0.00013797268166956873,0.00010039762515864587
"215.10775330290002,O2,7,14",-0.0002189159362155095,0.00034252546487895406
"217.0295029809,O2,13,15",-1.564271921540466e-05,3.131986761773618e-05
"217.02950299999998,O2,13,15",2.2215461654758766e-05,1.2385487109928374e-05
"217.1234033673,O2,6,14",-0.00238672341484169,0.0018239270622555787
"217.1234034,O2,6,14",0.0029856357427247623,0.0018172255419033974
"219.1390534,O2,5,14",0.005845192007408139,0.0034851383864655584
"219.13905343169998,O2,5,14",-0.00356714142722139,0.00462592391675046
"221.0608031097,O2,11,15",-6.71523437130558e-05,0.0001401928941568331
"221.1547034961,O2,4,14",-0.0035827269910247493,0.005250196375027939
"221.1547035,O2,4,14",0.0048164655625127,0.0029127543960046107
"223.0764531741,O2,10,15",-0.00030427747441898266,-0.0012132283617498608
"223.07645319999997,O2,10,15",0.0006063301266689895,0.0003488293997220099
"223.1703535605,O2,3,14",-0.0102873942509223,0.020203082501587297
"223.1703536,O2,3,14",0.014618887231486213,0.008842222794328471
"225.09210319999997,O2,9,15",0.0004743285735595242,0.0002997754119448504
"225.0921032385,O2,9,15",-0.00246576066670861,-0.006918718568786618
"225.1860036,O2,2,14",0.04155546433437363,0.02477661718539125
"225.18600362490002,O2,2,14",-0.030519891134648043,0.01758704472890571
"227.10775330000004,O2,8,15",0.0013878424126185084,0.0008150087193178503
"227.10775330290002,O2,8,15",-0.002082475977976356,-0.0056769861728985125
"227.2016536893,O2,1,14",-0.12226199340797914,-0.0032410976137612923
"227.2016537,O2,1,14",0.169638366436287,0.100154395029277
"229.1234033673,O2,7,15",-0.0007650209761371857,0.000495490313805449
"229.1234034,O2,7,15",0.0006469263687060693,0.00042099907119816046
"231.1390534,O2,6,15",0.003950583748089018,0.0024243428886665855
"231.13905343169998,O2,6,15",-0.0029035212984299444,0.004056915719076069
"233.1547034961,O2,5,15",-0.010054790271227172,0.0018277264777065787
"233.1547035,O2,5,15",0.039686703658268006,0.022852940285089544
"235.0764531741,O2,11,16",-0.0004274085194535529,0.000436780405346767
"235.07645319999997,O2,11,16",0.0015772117253650148,0.0009318917555910508
"235.1703535605,O2,4,15",-0.005319727521463783,0.009704042911526071
"235.1703536,O2,4,15",0.005718091138719347,0.0036943688198765004
"237.09210319999997,O2,10,16",0.0010664499952693755,0.0006411512383546914
"237.0921032385,O2,10,16",-0.0012824803178744214,-0.003907013718489014
"237.1860036,O2,3,15",0.021318776708763938,0.013275827980338203
"237.18600362490002,O2,3,15",-0.016370698570800774,0.032198017359137146
"239.10775330000004,O2,9,16",0.0018915216246495636,0.0011323885279457073
"239.10775330290002,O2,9,16",-0.003665829076805049,-0.0074930615128874604
"239.2016536893,O2,2,15",-0.02722029396176557,0.03772586645718688
"239.2016537,O2,2,15",0.0362905986695655,0.02164004515939985
"241.1234033673,O2,8,16",-0.002802500870653525,-0.005416766637531053
"241.1234034,O2,8,16",0.0018785355052162377,0.0011286700663802995
"241.21730375369998,O2,1,15",-0.095529114490663,0.07890513286675511
"241.21730380000002,O2,1,15",0.1400959956072479,0.0820406200745956
"243.1390534,O2,7,16",0.0015107686593782415,0.0009817112000116038
"243.13905343169998,O2,7,16",-0.001911599434724596,0.0019202797802584464
"245.1547034961,O2,6,16",-0.004202661674734011,0.0062990924139306684
"245.1547035,O2,6,16",0.006448832225694149,0.003937307528585573
"247.0764531741,O2,12,17",-5.400339347697094e-05,-0.0004943108547315316
"247.1703535605,O2,5,16",-0.00603688360409654,0.008976543695634404
"247.1703536,O2,5,16",0.01018075232535133,0.006171350921595398
"249.09210319999997,O2,11,17",0.0017054017029932444,0.0010349078335503408
"249.0921032385,O2,11,17",-0.0007382311131945334,0.00047629570233048333
"249.1860036,O2,4,16",0.01212703169460507,0.007855707559701544
"249.18600362490002,O2,4,16",-0.009541772064459003,0.019830586081454285
"251.10775330000004,O2,10,17",0.0003486970684387651,0.0002347009908739829
"251.10775330290002,O2,10,17",-0.002048361360009171,-0.005325411545272473
"251.2016536893,O2,3,16",-0.02506888582973271,0.04871120616837832
"251.2016537,O2,3,16",0.032088730169655424,0.020196055499309733
"253.1234033673,O2,9,17",-0.003978781615045826,-0.00507528258081362
"253.1234034,O2,9,17",0.0026499077640246504,0.0016157631144166447
"253.21730375369998,O2,2,16",-0.15533992114677445,-0.13891924633219602
"253.21730380000002,O2,2,16",0.1896675272996882,0.11285011760094193
"255.1390534,O2,8,17",0.0017950665053713523,0.001121997680824962
"255.13905343169998,O2,8,17",-0.0033409722585029155,-0.004942581063629217
"257.1547034961,O2,7,17",-0.003357213253349046,0.004235631730739382
"257.15470350000004,O2,7,17",0.004036002176234952,0.0025400101546628356
