,0,1,2,3,4,5,6,7,8,9
391.35,0.010182867299583552,0.002528203074051916,0.0600870230331644,-0.03187432701512196,0.08833997047236973,-0.1166235363518204,0.19217716374023122,0.009353291880711332,-0.008068857543651695,0.036794277541490034
392.15,0.08993216636068803,-0.03662416541632189,0.01698517010971266,0.03480716924309017,-0.02730266080802668,0.044876582968954366,0.06180219054593333,0.08356522510484105,-0.009763187809901944,0.058833185658489856
392.19,0.0807196099738705,0.0030070550380734357,0.08444106247719238,0.048434891449312865,0.06329214796563488,-0.02215462276278103,-0.0056774782098743285,0.18202201448563637,-0.09691330779711928,-0.016044260662699428
393.19,0.051535158201959586,-0.010756998287872768,-0.018029882568680246,-0.007912575953859968,0.07938955997636869,0.02458144923269465,0.0004732220067393547,0.09143269735106709,0.007894971078529446,-0.05058348847434939
393.3,0.005154376688507059,-0.04393343563384382,-0.06443890514934757,0.03562878567251557,0.11198922847902391,-0.2180963211918042,-0.07789005052365792,0.047325490697190435,0.022606370571178737,0.010593695804299835
394.3,0.006832582110783566,-0.04330696766764084,-0.03783820771828491,0.011632646909501705,0.06806009826471698,-0.21663468371424802,-0.09941198634864977,0.08452378420083115,0.06068046447458291,0.00010114969968317428
395.14,0.02634535420063135,-0.010908692078290273,-0.050535730771012116,0.016158831549467033,0.03622912264944067,0.10768090491935756,0.07994155506655216,0.0162198781725248,0.19775968139160413,-0.025671775102149495
395.17,0.07618899803973497,0.000662477126164354,-0.07635720956975008,-0.0031801599496323343,0.11615414203879167,-0.008444676900778455,0.0013842566641190423,0.03916897629776794,-0.005724343010154655,-0.015304764075611977
395.18,0.013082201884401599,0.007603242675446841,-0.07797631495390381,0.023782172977592244,0.07155354404954242,-0.03712911115146442,0.04634137102617865,-0.018290521356093447,0.018998073314075957,-0.007545997887380613
397.13,0.003358896230742242,-0.014732089119113377,-0.00025888293566014284,0.049149130812885876,0.011246969242911457,0.08440159882130255,0.019245455091666554,-0.022254848931853807,-0.002146777143692203,0.009286223848692732
397.15,0.0716942480990877,0.008751625931794888,-0.05877445678648559,-0.019044474118288475,-0.04308763776082125,-0.005621676739875856,0.05516131566052409,0.012286434400934416,-0.06879758482179081,0.009146559331637215
397.19,0.034527288105932745,0.027106801280578,-0.019442639653108048,0.02658114891402617,0.17507646162744925,-0.07418926697798865,0.08720871503971855,0.04158485915160268,-0.07352988672468361,0.0760750360341242
398.14,0.10191323388764381,-0.021288032540069408,-0.034249941167485594,-0.021318466535528508,-0.03922447802305235,-0.012902830620346828,-0.002808083726946167,-0.04701274970225356,-0.07690872460565194,-0.06848854421619387
398.18,0.09787847330456066,-0.024430323826127004,0.000994095731761827,-0.04628228229760068,0.024523860753327843,0.01618598396148923,-0.06553698250725065,0.08834865717510136,-0.006614772864030391,0.011114589073553734
399.17,0.07936699115441567,0.0027963868753897504,-0.02625279400263824,-0.003868460333200814,-0.02007587944268005,-0.0005202669586189683,0.01542864073110768,-0.01453440255378574,0.09424867472487501,-0.04678694970119196
399.18,0.07722331886101819,-0.008616554226333378,-0.0387633314796111,-0.013595843886642967,0.0017380215575135854,0.03838526147794653,0.027200035643479815,-0.01877173683038088,0.0259118929945094,0.1086942339932904
399.2,0.033821774126160074,0.014375871715302455,-0.013650500256500012,0.012574176484637994,0.1953031469948661,0.006078435759405318,0.03394311083294461,-0.04651649262869622,0.012852347123761204,0.11875589187056342
400.2,0.0896298958491608,-0.021733416228492623,0.039286445124554016,0.027200918971201807,-0.03181854757309854,-0.004886837419980093,0.02253782972313094,0.10665041532903533,-0.0444362034846602,-0.09615572478734455
401.11,0.0439937291971134,-0.06570744101888558,-0.06216094008238714,0.15639120043226032,-0.02828115379653622,-0.02427890306954584,0.030010648509882925,-0.060176158818352934,0.060070772892501755,-0.00041547765634541913
401.19,0.10308894196631738,-0.028123539938412854,-0.008817379735253119,0.015888746366541223,-0.002379899559197777,0.022065721545249134,0.06335746625594714,-0.014206627885129691,-0.026782478774428364,0.061182642286026594
402.14,0.10378777411294676,-0.019332446273027964,-0.02224543785804777,0.01979498445701318,-0.05136132379568178,0.001103664495045433,0.001434035957787848,0.07012329484842528,-0.007452659779403352,0.03742112436603716
402.21,0.09994803316919781,0.004768673351653406,0.01544412792181004,-0.0034504959524897143,0.007316826640883599,-0.04687464905185489,0.00381206565523067,0.01715699543131197,-0.09365648382067424,0.00149783409178928
403.12,0.01619040404549915,-0.057628675302123844,-0.06506984492310523,0.186562116701094,-0.034849765397595205,0.03851597447166396,-0.028964717259590572,-0.05870749318069279,-0.01713599692385931,0.017615852307983976
403.17,0.10215897036084248,-0.02868851599151013,0.008417006107962048,0.03674830066134902,-0.042474290113444224,-0.010873795522366263,0.012353182532890744,0.03163604596034912,-0.011464088504115255,-0.04502998601192344
403.2,0.07631240359932474,-0.01534070732963162,0.042137653661990224,0.01831909470321342,0.009247604530185116,0.03465127790393347,-0.06593029738132986,0.1131216292636349,-0.08086187960435713,0.07424238659641967
403.23,0.010198458892937537,0.056177507918758,0.01081312683910228,-0.03479607105332444,0.2590100589956351,0.0602696907531611,-0.005369995303901338,0.025266929409563182,-0.00983493925077226,0.06621078066635736
404.23,0.03786568806868203,0.051100571823636386,0.05829624475128173,-0.016555924104409356,0.16924930008750477,-0.0024651243385525215,0.0603594155367004,-0.02057907273684777,-0.0897186340772304,0.06373009644442783
405.1,0.0677274769000051,-0.08203798310869317,-0.002543745595621228,0.1303741620951383,-0.06763184578656137,-0.047612409249946926,0.018812695682828607,0.04008832812288118,0.0387221461695805,-0.04244392106285232
405.15,0.050250556126016796,-0.0014559014833856,-0.10220558391601359,0.022149037509103388,0.027769470693685332,0.018467550570168367,0.09267030537519104,-0.002903086194290279,0.01342650827760921,0.06530824559357143
405.17,0.07024181354919477,0.000567124052518808,-0.006497432426782797,0.01635758687554386,-0.01367662002546691,-0.019510326630341284,0.03447220974139974,-0.04428587288336477,0.009675334887091889,-0.03922307262252938
405.18,0.06434241007194691,-0.006681043318888081,0.010299429702681225,0.039334313079462696,0.0037433663785205375,0.023251037729269577,0.018072575624232808,-0.15398225891191955,-0.05359377167576968,0.05430865667758995
405.19,0.07713258964578916,-0.019159301509362577,0.04980743114242963,0.04316093196578918,-0.020845651379787472,-0.04835407316517287,0.08446750483085358,0.16020479300667648,-0.04562393071459787,0.05568077973760851
406.13,0.012838345195729035,-0.019465297290125187,-0.07725642345317081,0.07091854214933435,-0.0029188845743724073,0.03396317395118878,0.004959951739133747,-0.0709897346768432,-0.03734862766569016,-0.13802328490496163
406.15,0.07777963513798399,-0.040381238225439396,-0.041386991254217485,0.023538388104512496,0.006180734658188447,-0.09795509594267619,0.09457473582420138,0.05232679870174894,-0.02142987926730809,-0.09145755712673666
406.21,0.06995051544207133,0.034250303934735035,0.10272391091322049,0.06711665264695657,0.07690033748166686,-0.03354740156881657,0.030346821017956736,0.04767572232893334,-0.049259067253104485,0.055609632539793896
407.12,-0.003852550064121805,-0.016001837085342627,-0.02909232271873111,0.16374357250811375,-0.01805050960965296,0.07660884517152439,-0.04347223299957499,-0.05576438593827187,0.06253780109225729,0.023798162224653648
407.17,0.06758785603812842,-0.006338375913040824,-0.09279380451533589,0.011510621273938702,0.0750554752347509,0.020780924388095756,-0.016159292007786652,0.051688574540269656,-0.007626487511183576,0.05959748725115963
407.2,0.05879324716370987,-0.023349535771219194,0.01893241563144066,0.08079093941401558,-0.02685907674500886,0.058957607499775765,0.04868031098193449,0.012580109466334045,-0.05754861835054521,-0.021196439531588045
407.33,-0.013052429240207003,-0.03760764819685374,0.012365045613226266,0.10046272136524158,-0.03232200892495797,-0.01824070136349928,0.15252117404943186,0.083331210646959,-0.010557462990087878,-0.057935387750071614
409.15,0.0793056380849591,0.001788685426082251,-0.06977801746669356,-0.04443153090988189,-0.03847089041936455,0.01660338778417793,-0.003331927518980871,0.05600357209800711,0.019411844029135143,-0.03940442345415912
410.14,0.08472044023591958,-0.0010428306909975866,-0.02714516291910242,0.010887434592261819,0.014696449541238788,0.07083162997074004,0.10748665905302202,0.04759624520654962,0.023736907799577392,0.06488158285099427
410.18,0.09516124119878668,-0.0024749342912437668,-0.027650158838978103,0.005788393954020462,0.013243867560260024,0.040807483271576094,0.0007402536117447941,0.052607890604045235,-0.009667279915290004,0.04689911982301323
411.14,-0.0050963541428419015,-0.03523704066728565,-0.007409250221133455,0.06783296798671946,0.06928224453189386,0.07470212263890114,0.15011252991142826,0.09504503743150962,0.18327604157949742,-0.042661411019403676
411.21,0.05997523957079484,-0.04152859574661659,-0.08060856026170395,0.0885442222712267,-0.020979511660922573,-0.1323055074729094,-0.07562386345723077,-0.0545332723948615,-0.06938592458932562,0.06925565330867091
412.2,0.09590288154010705,0.00011697481164740469,0.020995357139022258,0.01581496581242236,0.026105768282866103,-0.022230344688322138,-0.0394922755922208,0.09343280047819987,0.01562617207010985,-0.07869987278812404
413.15,0.0680587551406739,-0.023240110454617147,-0.05196307693899424,0.05502361627036583,0.058610796488193125,0.04987833470152196,0.055819982906801034,0.08920852177172844,0.10084480298334687,0.010889663278461881
413.18,0.071563198601739,0.020781683683281593,-0.04461681909931481,0.0017987424580000646,0.08055990899643402,-0.03235271572121944,-0.011295649306671407,0.07473497510983494,-0.0034101903289642035,0.036454515818425695
413.19,0.0834961413343234,-0.023923181653537576,-0.01862703213639072,-0.038069568151637916,0.019511539225072032,0.05694360406715369,-0.01848256234234579,-0.006254313619760094,-0.06068678138668278,0.06321834876649922
414.17,0.09920729001780568,-0.026623178827623117,0.02801468429158552,0.009219064931565872,-0.03266078476312645,0.043589985351253094,0.08282071108524766,-0.044937613578123446,0.07267887530675984,0.020616854993502798
414.18,0.07505062441479211,-0.011832344610505289,0.011328702239018183,0.02445160067355117,-0.09058428596756855,-0.01752774156009483,0.04701936214461271,0.09131330911250266,-0.09558102211145639,0.007411532743996148
415.16,0.07606679324778766,-0.022561358839938137,-0.06743163378601097,0.06486061623001126,-0.027407115150006867,-0.023930982249340694,0.11956840560522503,-0.053013830677583244,-0.055477703865380625,-0.003650381496518895
415.2,0.06594887335669355,0.013328669023839024,-0.020147716190532513,0.02051517034372639,0.06506383507613546,0.06808561686161481,-0.03563445689558382,-0.012489997123788637,0.1412373892078294,0.052751108748422426
415.21,0.0851220866726017,-0.004988459326808776,-0.003354061632054666,0.007625464325755257,0.034196287104008335,0.022156334666459183,-0.005931007104969812,-0.029061118186772462,-0.05905113157343988,-0.0048866126177167435
416.23,0.09613159609915949,0.012495329016800593,0.07291518285220598,0.004580049722056452,0.024753161950594828,0.02868987590244318,-0.05253300942657188,-0.02805982231214123,-0.01808356264738638,0.025545283853035318
417.15,0.07638622400551656,-0.0013836719535842707,-0.03294673050835961,-0.029034606924903106,0.022249591561562587,0.08093121576208741,-0.030623007633575068,0.07433590158755232,0.031080617516399466,0.05647370494592562
417.17,0.09062513280225787,-0.01609589935791069,-0.009069141225496598,0.007688651942733512,0.004005288426528182,0.007007028087854029,-0.027551937173271174,0.03749080344471843,-0.04207358193848345,0.05885872735505047
418.13,0.08389135962669649,-0.008858022091537588,-0.04776038000349584,0.026162408751051604,-0.042737769453421684,-0.06264088299012553,0.03636586078211453,-0.003023871351063721,-0.0034612030595259297,-0.04062929248849263
419.15,0.04424757229418237,-0.03234531236515309,-0.09214043858698613,0.03178143440890261,0.053662644340062696,0.0321653667461105,0.09859529686300393,-0.06536846749808313,0.017584148167372315,0.06950471745992978
419.16,0.08747179359810678,-0.0006900550495029775,0.08882338869900572,0.04734993786530507,-0.023165269210504155,-0.0072144617945504854,0.03712145319321485,-0.04276725660027527,-0.04746556768888889,-0.028277510144605146
419.17,0.06109963690144936,0.020204585526387746,-0.09099416025274251,0.02672298699760537,0.020598684509297454,-0.017367953691957545,-0.05004004639787005,-0.02702601194796084,-0.061807625048501805,-0.013016280575864453
420.15,0.06409025650624363,-0.022956142020652926,-0.028258917163514398,0.10646774501973962,-0.009717970132259848,-0.016204576123215648,0.08968835401326523,-0.057733641040978535,-0.008009660854316966,0.016737258191228316
420.16,0.06189131079980279,-0.025779309584925265,-0.01828074756406129,0.03386770483339764,0.06601297092541919,-0.07865401861158011,0.036835825411945876,-0.0644766952810666,0.014850725062718331,-0.09677624956775582
420.18,0.07767564760746556,0.004560160848414167,0.10527040958222393,0.06164055179472712,-0.05669026069796875,-0.01996685320486328,0.023230061115842558,-0.11221037809223265,-0.047490759991130574,-0.05825435428586786
420.22,0.055754386971299336,0.08187303589841712,0.1236601251827996,0.011162801006584086,0.10957568752030526,0.03185795561581097,-0.0034503851618056455,-0.0004168159577969692,-0.06635399627744713,-0.06220468780525224
421.18,0.07317892643308388,0.012266513144323303,0.02675663839158777,0.10072203281204535,0.07500826359091742,-0.0886487809099309,0.024067075595758505,0.02877669908308743,-0.009657502695710722,-0.0028759386103998923
421.22,0.07368618290298727,0.02217298133398914,0.10991274317717792,0.06894418813911254,-0.023485850211152987,0.0031538635779419324,0.02613414721643793,0.00816374808083052,-0.0028512037576567313,-0.039722193422593796
422.18,0.05666138907660959,-0.008604483583078065,-0.04244085124806353,-0.03466370142221216,0.10869009748233856,-0.005665025887982262,0.0012236413690981667,-0.04105461499795016,-7.738518178812687e-05,-0.08674189889069331
423.15,-0.04416438540272952,0.034955822090663814,0.07288727710955713,-0.0033388242031743114,0.01950941185895556,0.057825656111415616,-0.011585391216856032,-0.05102397770738867,0.019664527203589733,-0.07411865162770752
423.16,0.03180299421447041,0.010032429688550462,-0.07636303701733373,0.029835646669844,0.10817476159221157,-0.08271635560405152,0.07130667544626663,0.03321725614128387,0.039271972611984625,-0.0402720966973404
423.2,0.03161090202345057,0.06679605585900754,-0.00433018114721879,0.053095055183150684,0.16307053073249303,-0.039853092391086975,0.09145905653930946,-0.08080142742429862,-0.060163627120957276,-0.028650850066665297
425.14,0.059548039599303146,0.0066406651149924,-0.09638772101430441,0.005291752357461904,0.1002911803501335,0.03041922115275096,-0.040063765166067355,-0.06979967144458905,-0.08659182138850025,-0.02524061981203192
425.18,0.07181636194285267,0.03578419884271503,-0.05495664176755988,0.016246549733048184,0.11800222447882,0.03484184150271432,-0.015487517187887559,-0.02862705857728918,0.044431307275340136,0.027592114878041966
425.19,0.06159227841588968,-0.01536669788714122,-0.06165713520297494,-0.028896705332743827,-0.031781092680161285,-0.09031071190451816,0.11091111429644195,-0.045208735936900196,-0.045344016246722976,-0.07214169409606029
425.21,0.03531480207602226,-0.007875996962331606,-0.0403883405789801,0.015215949615668686,0.030170858438565443,0.09174812074505784,0.057596924934069184,-0.13765436975727768,-0.04768127168159637,0.07203443844093552
426.18,0.09246424939970406,-0.012283750029691821,0.021835037975530193,0.0021789754575218872,-0.06731330978334325,-0.03252506311395143,-0.06314047686778364,0.060043718416428644,-0.012738901354248369,-0.07567177578896249
426.21,0.07479619926368479,0.04468659096754213,0.01355349977691638,0.03300414451860246,0.09591553100157622,0.017189883491984696,-0.023183741826911793,-0.0072687312925658045,0.08486579390182875,-0.025044470680819705
427.12,0.029282986235460304,-0.044711726688372616,-0.08443416665254544,0.0877033818815867,-0.08830165636797298,0.04030425067235125,-0.07683665902633634,0.02609733968359162,-0.025804862428204428,0.03624095402504432
427.16,0.0386490335993097,0.006182120634365681,-0.0954956772316839,-0.024054658019662004,0.036318353765152446,0.0007059212063680541,0.05060716240868803,-0.09125868025037649,0.03222498264540775,0.009262562152219175
427.17,0.10403276274769392,-0.016418437462439654,-0.011134514535550064,-0.008433077760048488,-0.04038860757521814,0.041303292756143514,-0.05914408086809121,0.004427882633726981,0.029430477903420266,-0.05379157945535627
428.23,0.08501362975736534,0.029082652889184716,0.07509811466315044,0.0378248310090971,0.06194508555785355,0.02025755649258108,0.015348985857857166,-0.035316229510212245,-0.0002857692171615365,0.07421696213983249
429.22,0.08941884899928224,0.009341115414523695,-0.008869871418667987,-0.012472151018741287,0.034328457429613594,0.03925506374133627,-0.04089066305316233,-0.02201877250356629,0.008615262730567848,0.04014512312854431
429.24,0.005761663220410327,-0.0682580835734308,0.06822123943534104,0.06547590102179188,-0.047622843004035964,-0.19203916363359724,0.05515679915074464,0.0437643751671162,0.08571850035068385,0.0012666808699251927
430.24,0.07236648580162519,0.04228161762978221,0.06522943443220729,0.0037558516511415705,0.04238917475733786,-0.024397393512828446,-0.03437957842947811,-0.08540941864577742,0.06371196251421428,0.09586360761213844
431.12,0.025176917780445625,-0.03562451975843147,-0.02063303699682236,0.13593393546728974,-0.02694805370906583,0.014375349175643265,-0.13595018317459734,0.022352137210705805,0.01753908282588417,0.010459667117440816
431.16,0.0955091270993394,-0.005888583388139993,0.019465438463085016,0.03732099923090639,-0.06986947535866873,-0.03955904815817419,0.04467954572066586,-0.04903639736742382,-0.03910314291211043,-0.023534061361545247
431.17,0.0826406400103504,0.021023715027359106,-0.05332852529350466,-0.0036969081234758745,-0.047962610367342395,0.025234673686965723,-0.07121460368070436,0.022855065350557726,0.05178828931597653,-0.07218391352441694
431.21,0.08706133396445682,0.006487567066536549,-0.005775658313190968,-0.030715337358382177,0.011311859172069661,-0.01621348414119567,-0.027657175915614923,0.09077442747967657,0.024221630669953975,0.13919971751149013
433.13,-0.029247420144512794,-0.0052471191458359386,-0.03926171095100806,0.24729418618657456,0.00377193819210142,0.012375360076653349,-0.04407910817821999,-0.10190338705569972,-0.013525851396502864,-0.007739392532227839
433.26,0.051531068542602365,-0.07065892558683781,-0.03806334500089968,0.10603610008123071,-0.06265282757863472,-0.12483100132363942,-0.0628813555394721,-0.013331549543594518,-0.01076311850093705,0.12047432144198829
433.38,-0.020367285617367014,-0.09719847377860426,0.10379450040457615,0.06525678417231241,-0.017742334631963903,0.00831617281058308,0.09899427092200995,0.024087903861437034,-0.009734866683371413,-0.029373907964458514
434.18,0.07451555095690345,-0.00580867606541039,-0.05463538746616175,0.0073752559585663156,0.03980533850215059,-0.014042229209075637,-0.005624665049326855,-0.0069700271751751905,-0.027583820133602114,-0.09266901015776939
434.2,0.0798007073866082,0.04687989911380078,0.13399283292696185,0.05006431444405104,-0.05174416841600188,0.01814732033275675,-0.04831987638958112,-0.026903712398181685,-0.03574597687784424,-0.030352873659007556
435.15,-0.037978259190663825,0.05906234817112864,0.05168163777502674,0.07950992718423029,0.025629634018535557,0.040107195080100466,-0.02216951846087103,0.09269998790258711,0.004363536714325997,-0.0915274623270507
435.36,-0.02097683259343794,-0.03809039914501799,0.04795725924834002,0.07308682805521,-0.01568126890156994,0.07162281124607077,0.18988574600957134,0.011417158394318163,-0.012913056337781621,-0.08135558120560549
436.16,0.07213956019834311,0.010625608595631813,-0.0391834656185083,-0.012825330290111013,-0.011650830925179892,0.0426383532338526,-0.0009597457710011889,0.07554048579537413,0.1698841333079071,-0.026337988757820615
436.18,0.018277762479215642,0.02081641825334069,-0.020663342553560216,0.09558379461229975,0.015872988193746426,0.05677741849292062,0.013873631974941642,0.048604404073390055,-0.00705940374763385,-0.052037206728775376
437.15,0.03675627768558531,-0.024375162960288247,-0.115858710597566,-0.006428431718186931,0.024866575149639303,-0.01264045835514236,0.0046111416975343515,-0.04444653286827006,-0.022247451449991257,-0.0006413230722302813
437.16,-0.03928078069669323,0.09000043449001982,0.07786088459436515,0.024880097955717426,0.03552735370438397,0.02507017939499035,-0.0013374252506644954,0.0018268890690903144,-0.022864525277311573,-0.04285536284900157
437.18,0.05113644660953147,0.03695087685897243,-0.10396059921836798,0.002907634302119132,0.02505070916149578,-0.006410694648780303,0.02978511325904885,-0.04668662691871437,0.0054631376874624505,0.02340380412976552
437.22,-0.004152150236104585,0.07664722628531283,-0.008164889634436774,-0.006039367368737164,0.1701832786494428,-0.021090678683054837,0.017633319912222473,-0.024438872501715753,-0.05035987551084895,0.03613073151169838
438.17,0.08980198448124375,0.016854612935866323,-0.021831178137202964,-0.0483931758092197,-0.019111848177031744,-0.030127635910477367,-0.10348711813608717,-0.029177089433377313,0.012266366907476891,-0.05401875929896366
438.18,0.05695394526321288,0.00021692874651139043,-0.026376344362135744,-0.02100904554660002,0.02675644557382243,-0.0234776103647641,-0.05077514905533945,0.05456750713764006,-0.021175822551089532,-0.11222988276727155
438.21,0.051075247373555406,0.04865052863415893,0.014312707539478352,0.0034516510380359416,0.15839243223622237,-0.0466891425298149,-0.13557236485643098,0.11205226145562626,0.0182760281063107,-0.07650546781571928
439.12,0.029508081566147547,-0.021795981575276336,-0.06714123174443642,-0.004366344229641089,-0.004603602043099046,0.026524911501757814,0.05170007851921014,-0.031450957359586855,0.005503762203273844,0.1716222177788356
439.17,0.07726578580510134,-0.002295029260424031,-0.06798966513705844,-0.06629717943988882,-0.026999440260083787,-0.0037626709863876023,-0.05520705035218399,0.02679933509926554,-0.008562600441676083,-0.10040893339600074
439.2,0.030837713233135708,0.05675209973591916,-0.056004395903175505,0.00766315720803345,0.12615708208102921,-0.0011814915200293885,0.03700034712744145,0.025878157244767067,0.001600488278100086,-0.018074519898682292
439.21,0.054080479518938664,0.003729689078931401,-0.057074851264426005,-0.027525311551356565,0.050895841217208165,-0.035763787817389314,0.012614954218138453,-0.020668279288699694,-0.0793859144400614,0.05244191647745407
441.18,0.06779457393729076,0.0378553566535265,-0.006316397721086088,-0.017754037785682505,-0.02187212220543084,0.05280746238496439,0.07074251965163957,-0.03454214271485048,-0.026491384899905573,-0.13561266596607965
441.3,0.014981288367278477,-0.06088655414974508,0.08151203254408225,0.037703567765070174,-0.10646615036977283,-0.16159419601904845,0.11572885189005565,0.04062951207978268,0.06465632288361405,0.008479461623185252
443.12,0.03459030598518299,-0.012595797545256032,-0.04508677809131086,0.11227666263238494,-0.008129706108740498,0.06123780113525473,-0.06316875200865182,-0.13921757777476534,0.04580021609624852,0.14135263414787014
443.16,0.047948855571544276,0.014965235600171826,-0.006482296739598071,0.003608572760412267,0.045191766362932435,0.02450083894004534,0.0017724677503718391,-0.0850213707487786,0.09190507097864059,-0.046106268696297734
443.17,0.09226762932039252,-0.016628669266297715,0.007178916880332719,0.02675459488966378,-0.015526873894816858,0.015551031976707728,-0.01181789657876951,0.01692480259296155,-0.1056342398647289,-0.049355497616549865
446.16,0.09515275911565797,-0.007397756475720541,0.04463223776116004,0.040967439544035436,-0.0773628585137897,-0.005043108249305315,0.004584359492991122,-0.00019945532354764876,0.05090114189158505,-0.03493779556379105
446.24,0.050575599360583534,0.05769467270045309,0.12466730831442423,-0.058547296724634414,0.16197573237040866,-0.011334452323518405,-0.08003398015084019,-0.030761293702345215,0.006884778302806782,0.03848185148483574
447.15,-0.020986018087961193,0.05564049808277157,-0.01268695297394159,0.12309694905709724,0.08798192548096224,-0.03291390347656095,-0.04273375260463228,0.09389601226728417,-0.04693110440882463,0.010045769150969924
