,429.15,473.21,487.28,509.15,513.31,515.31,517.31,527.31,529.31,531.31,541.31,551.31,555.31,557.31,561.31,571.31,573.31,ccat
R00X126Y050,22615991.0,7287670.0,11420447.0,33906383.0,5744026.0,11483766.0,6877213.0,8581908.0,13099172.0,8049882.0,9690456.0,9880944.0,10760512.0,15847624.0,16130830.0,8639466.0,2941143.0,0.479
R00X127Y050,14848413.5,5911728.0,8815870.0,228125696.0,7706720.0,8656256.0,7712084.0,4952840.0,5594622.0,8333839.0,3934442.0,4287906.0,4177832.0,8157240.0,10198732.0,6492788.0,4694522.0,0.47100000000000003
R00X128Y050,31719136.0,12685358.0,16898780.0,9251560.0,10465044.0,12005628.0,13708504.0,6434764.0,7935780.0,6425976.0,12255804.0,10791128.0,15449462.0,20736802.0,9986928.0,15543732.0,13515548.0,0.41600000000000004
R00X129Y050,6982600.0,15114036.0,8178668.0,19702540.0,11010126.0,20363930.0,14094976.0,14208520.0,15912330.0,13142522.0,20939380.0,17971676.0,25037892.0,83576064.0,12192288.0,19397626.0,20445924.0,0.43700000000000006
R00X130Y050,10269941.0,9929426.0,9599068.0,64402176.0,9964030.0,9933324.0,14086386.0,7618401.5,10187338.0,11945936.0,12413782.0,8841144.0,11460949.0,12541738.0,9478140.0,7216708.0,9668234.0,0.43700000000000006
R00X131Y050,424830.0,1558362.0,13357856.0,,16206374.0,15862841.0,11259888.0,14326139.0,16152490.0,12852332.0,13666692.0,19085024.0,13054744.0,9725710.0,11135924.0,10991380.0,13834164.0,0.48200000000000004
R00X132Y050,,,13868934.0,,14112856.0,16066420.0,9759348.0,12358100.0,18122156.0,10519138.0,14974584.0,9070736.0,9941414.0,11850784.0,7467988.0,13657514.0,10497100.0,0.456
R00X133Y050,8303139.5,11840234.0,15478026.0,4606936.0,17000528.0,12343699.0,15839187.0,14135858.0,15366030.0,19428970.0,17980380.0,13399525.0,15051738.0,18009455.5,14780242.0,14185362.0,18836348.0,0.426
R00X134Y050,20389528.0,10881870.0,12678010.0,16688342.0,15093716.0,9944999.0,12982834.0,12183191.0,14108402.0,13441230.0,11926751.0,15690324.0,12634292.5,15029058.0,11468242.0,15818832.0,15757370.0,0.47200000000000003
R00X135Y050,9327720.0,10415407.0,8528380.0,11937798.0,17598670.0,15781338.0,17799024.0,14277798.0,14841152.0,15614172.0,15235426.0,13052464.0,13453368.0,14288242.0,11465528.0,12377564.0,5207130.0,0.455
R00X136Y050,,5526442.0,9858560.0,871330.0,18937690.0,13388688.0,13971508.0,14257410.0,16764508.0,16300940.0,22233642.0,27264012.0,25933208.0,68066220.0,23762700.0,23943184.0,22705348.0,0.46799999999999997
R00X138Y050,1869334.5,7159488.0,16851266.0,1384772.0,18917449.0,25960272.5,17128320.0,23490212.0,22893744.0,17812862.0,25909740.0,21538731.0,21629248.0,54536884.0,23670956.0,26998736.0,24761104.0,0.478
R00X139Y050,6041364.0,43747210.0,37521008.0,3896010.0,42438122.0,32558092.0,29786691.0,28677688.0,31282472.0,32565294.0,23789880.0,18856220.0,16410374.0,42669888.0,15002188.0,23181682.0,22046708.0,0.493
R00X140Y050,5650667.0,56407540.0,50899524.0,4276575.0,52146456.0,48813638.0,27697620.0,42304716.0,50769856.0,34228352.0,34968194.0,13819050.0,20748112.0,24572804.0,22345367.0,26388607.0,26981502.0,0.462
R00X141Y050,17684649.0,6645366.0,46385852.0,4330320.0,47112524.0,38950144.0,29413352.0,33170240.0,48110332.0,28034410.0,33027928.0,17028976.0,29678718.0,53164688.0,23803444.0,26156896.0,29397990.0,0.524
R00X142Y050,4858374.0,7753242.0,46923954.0,3024880.0,50549643.0,43217112.0,19690408.0,34561936.0,40368096.0,20552548.0,30507492.0,3375936.0,17918160.0,19671484.0,55833240.0,14957954.0,25540252.0,0.5379999999999999
R00X143Y050,932323.0,4623034.0,32600320.0,,29149888.0,42975508.0,21974906.0,26521016.0,24624812.0,17888928.0,35875208.0,16184062.0,17741822.0,22837584.0,25346576.0,22972242.0,25478824.0,0.491
R00X144Y050,84112000.0,21588080.0,24634106.0,1848620.0,20044804.0,20229675.0,13031482.0,10345046.0,26859006.0,23911234.0,24139686.0,16683243.0,15032172.0,25578800.0,16300200.0,20290958.0,16788702.0,0.456
R00X145Y050,14997678.5,12435163.0,10841468.0,5908792.0,13534642.0,15465281.0,12552044.0,9058210.0,10569506.0,10331949.0,10182877.0,8302456.0,7382984.0,13890230.0,8402794.0,8249427.0,5153583.0,0.423
R00X146Y050,4547601.25,5373211.5,5043590.0,2522428.0,3497126.0,5403154.0,4817442.0,3033218.0,3814557.0,4658701.0,2936390.0,2816117.0,3211029.0,6217049.0,1973665.0,2297217.5,1366362.0,0.42
R00X147Y050,252744.0,,246180.0,357416.5,,200643.0,491264.0,,277917.0,326843.5,210249.0,234826.0,,196033.0,287545.5,,378565.5,0.469
R00X148Y050,242197.0,201382.625,239255.75,,266815.5,733278.5,,203090.0,275470.0,,777064.75,306847.0,,350177.0,211797.0,,239669.5,0.462
R00X149Y050,4358832.0,4168333.0,2992042.0,9797088.0,4018663.5,5013862.0,4278321.0,6127571.0,6619131.0,5509148.0,12943983.0,5960836.0,11350070.0,12935872.0,6029036.0,8853215.0,5205511.0,0.39799999999999996
R00X151Y050,55428932.5,9600702.0,7951772.0,11325088.0,7581536.0,8698359.0,6446200.0,7053336.5,11132279.0,13314340.0,11238676.5,9027932.0,12625438.0,16740030.0,8184492.0,12583635.0,9957956.0,0.423
R00X152Y050,29541950.5,12818504.0,12309214.0,19220274.0,12491610.0,10409214.0,12560856.0,11484412.0,10586670.0,13241304.0,17241800.0,4641559.0,15644586.0,13011155.5,12903698.0,7988225.0,11803594.0,0.47100000000000003
R00X153Y050,19615262.5,13981512.0,9736185.0,50027072.0,10550146.0,14484864.0,9841852.0,8896824.0,14155498.0,9885613.0,11622140.0,9110940.0,10266957.0,13247069.0,8478282.0,8411227.0,11343637.0,0.48700000000000004
R00X154Y050,3374112.0,1668199.0,1009092.0,5672232.0,,1283652.0,1215778.0,,1015648.0,,1969704.0,1515188.0,3646026.0,4899484.0,1374308.0,1091704.0,2166860.0,0.511
R00X155Y050,6076670.0,14911798.0,15529094.0,9263919.0,13075321.0,15969828.0,18643914.0,13792840.0,16071902.0,15628409.5,13160060.0,15253956.0,12870570.0,19500391.0,13290896.0,15535561.0,9254685.0,0.5479999999999999
R00X156Y050,752478.0,4676326.0,5821022.0,2187660.0,16939320.0,10711012.0,8307840.0,8956952.0,22695222.0,16923508.0,22344762.0,30951786.0,31863468.0,19972756.0,28923772.0,26261740.0,32722428.0,0.483
R00X157Y050,3715116.0,1847098.0,3719280.0,1971272.0,12918918.0,11329388.0,17306696.0,15711740.0,20315255.0,17917282.0,15418820.0,10821965.0,14626110.0,12745976.0,12457040.0,14359210.0,17914636.0,0.46299999999999997
R00X158Y050,10692844.5,9119386.0,17245404.0,14413662.0,12805376.0,14109894.0,14775266.0,10146994.0,15126328.0,18674087.75,9703035.0,9901034.0,10982322.0,16915405.0,13545634.0,14012762.0,9394343.75,0.441
R00X159Y050,5097605.0,7993829.0,7822852.0,30841152.0,7951966.0,8796106.0,16669464.0,10605845.0,13455188.0,11806090.0,16551066.0,11153220.0,14003162.0,20089430.0,17208068.0,15013148.0,14070666.0,0.43
R00X160Y050,7573988.0,8241312.0,8240505.0,6108112.0,8208357.0,10929932.0,10833128.0,8995254.0,14895740.0,10757312.0,9397540.0,16819546.0,12695756.0,17364082.0,8996558.0,13100916.0,12650912.0,0.444
R00X161Y050,5216376.0,7388776.0,8993350.0,10468804.0,16750410.0,14659626.0,15639538.0,15000834.0,19811909.0,15079448.0,15426078.0,20624116.0,10373964.0,19318462.0,19130804.0,11313706.0,15490406.0,0.45799999999999996
R00X162Y050,5102564.5,8929188.0,6311902.0,8872308.0,6307246.0,10749262.0,9178150.0,8065134.0,9288904.0,4731436.0,6394148.0,3827074.5,7059818.5,7314286.0,7121306.0,8719764.0,5756436.0,0.504
R00X163Y050,22659285.0,9991564.0,11281176.0,29620032.0,13780840.0,12972956.0,15617680.5,9355470.0,13287854.0,12779323.0,12419378.0,7461607.0,12746576.0,10267016.0,11153872.0,8157212.0,11663912.0,0.44299999999999995
R00X164Y050,,2173120.0,7112988.0,,15437563.0,15284631.0,7735636.0,12383764.0,11156243.0,13096269.0,21186200.0,25113554.0,17179958.0,23533188.0,11231203.0,16380526.0,17775170.0,0.40700000000000003
R00X167Y050,15534876.0,10038248.0,7872096.0,16064256.0,11440717.0,11650140.0,11121314.0,13405622.0,10326103.0,13394240.0,15199986.0,22641898.0,22318560.0,18477648.0,21246932.0,16150440.0,14894000.0,0.46
R00X168Y050,11235088.5,9152823.0,10007600.0,12969920.0,12507841.0,11543930.0,13543752.0,9203718.0,10481428.0,8236250.0,7425472.5,56455610.0,13160584.0,15801494.0,10162738.0,13244384.0,21241082.0,0.502
R00X171Y050,1062022.0,7927476.0,7428381.5,1770780.0,6558859.0,8369314.0,26106664.0,4111766.0,6219348.0,6763054.0,8258320.0,7345758.0,11112772.0,11581888.0,10042050.0,8243761.0,9629077.0,0.527
R00X172Y050,10262299.0,5298928.0,9308538.0,10138700.0,12531002.0,12916510.0,12352382.0,12248998.0,12341568.0,11109610.0,20602140.0,19886814.0,19489120.0,21265500.0,17493086.0,17141584.0,12310129.0,0.47100000000000003
R00X173Y050,906875.0,2523659.0,10195961.0,860066.0,9379398.0,17090534.0,10950236.5,15609116.0,14709326.0,16289894.0,14717336.0,11278700.0,16917092.0,12501290.0,15267192.0,12718136.0,10913228.0,0.504
R00X174Y050,5557699.0,8638324.0,6236328.0,19643772.0,9363682.0,10934548.0,12697662.0,10123106.0,12154436.0,11754223.0,11778541.5,10712496.0,11364800.0,14773882.0,4745604.0,10899168.0,8685674.0,0.444
R00X175Y050,,1410108.0,7826078.0,,10086390.0,10661287.0,16103021.0,13633059.0,13995951.0,10937200.0,22533894.0,31166866.0,26946276.0,17432249.0,16578652.0,22727961.0,20857896.0,0.44799999999999995
R00X176Y050,3780561.5,6135524.0,5408567.0,8236754.0,10744338.0,7954416.0,12992791.0,11402150.0,8114512.0,6260222.0,8413692.0,11981596.0,18309020.0,15884624.0,11221416.0,14586246.0,10056048.0,0.461
