,m/z,R00X323Y078
954,389.214795155481,920836.5
955,389.229970882862,656591.5
956,389.339854591224,322214.75
957,389.374873920792,319810.75
958,390.116268528199,338949.75
959,390.13908366463,785600.0
960,390.145179091067,408017.75
961,390.173655583467,2616416.0
962,390.185116732533,376240.25
963,390.209890874523,1499907.0
964,390.343524354854,387800.5
965,390.707697851926,315835.5
966,390.896453767173,278981.75
967,391.082393380644,300032.75
968,391.119517751627,351189.0
969,391.123266926812,408950.75
970,391.131950677157,310186.25
971,391.156459422783,575952.0
972,391.159866290316,594665.0
973,391.169561061739,750987.25
974,391.177098688412,789036.375
975,391.1819936053,269874.0
976,391.194224288861,704063.0
977,391.20893898899,344715.0
978,391.223606996195,276146.5
979,391.231024404759,514555.0
980,391.260188493963,591085.5
981,391.332181540913,392343.25
982,391.352774758721,1074624.0
983,392.061240912033,314179.0
984,392.069908200606,370823.125
985,392.123614393561,711298.5
986,392.152337628016,830494.5
987,392.189756519139,2015970.0
988,392.193269987215,461212.5
989,392.225931134619,596063.5
990,392.356822712731,503112.5
991,393.059174622752,394216.75
992,393.099220190927,667751.5
993,393.104549592717,295493.5
994,393.121399296402,303468.25
995,393.127456776634,339166.25
996,393.150666834766,532812.0
997,393.155185676517,343036.5
998,393.159538867182,368636.0
999,393.189550128132,422282.5
1000,393.193594702067,374439.0
1001,393.210665889606,348352.125
1002,393.229948060661,331937.0
1003,393.237232185063,306674.0
1004,393.240919877926,500193.0
1005,393.259387313249,301814.75
1006,393.297558185728,23735648.0
1007,393.347614966653,276005.375
1008,393.834915046564,307504.0
1009,394.092326869454,361534.0
1010,394.1001314398,275392.125
1011,394.139289526607,540334.5
1012,394.14850989035,350239.0
1013,394.167747594882,627104.0
1014,394.300093863013,3854100.0
1015,394.955121572157,337300.0
1016,395.079162265138,332517.0
1017,395.091649371375,287012.0
1018,395.133075046883,332575.5
1019,395.14123973547,422887.5
1020,395.150191219164,306725.25
1021,395.166852788916,458009.0
1022,395.205771907514,421930.0
1023,395.257532056692,459226.0
1024,395.29090541388,477235.0
1025,395.318706294431,315575.75
1026,395.363370492009,1455105.0
1027,396.078270343722,311754.25
1028,396.149168783336,650617.5
1029,396.367125043019,406162.5
1030,397.076036816686,451152.5
1031,397.094215562212,346918.875
1032,397.109843089124,661165.0
1033,397.126221516297,612627.875
1034,397.135689479145,630483.0
1035,397.145948496575,617361.0
1036,397.155651983669,342370.0
1037,397.159228578375,566591.5
1038,397.162997462226,415208.5
1039,397.171184471562,294128.0
1040,397.179817723346,524876.0
1041,397.183479422591,667004.5
1042,397.186576700636,659040.0
1043,397.204875379525,369184.875
1044,397.27010729892,644267.5
1045,397.993910585143,397197.75
1046,398.073267927902,397776.75
1047,398.092234239132,386187.5
1048,398.117093499712,318360.5
1049,398.139528053157,657738.0
1050,398.142918751079,518700.5
1051,398.163214513928,309986.25
1052,398.17618807321,771631.0
1053,398.179988158389,992485.0
1054,398.184198291725,333154.5
1055,399.088202456757,348115.5
1056,399.096054530844,358047.0
1057,399.100518054155,308551.25
1058,399.111768054873,373401.5
1059,399.124919811204,453678.5
1060,399.128460304604,468464.5
1061,399.13292155088,380387.5
1062,399.166735231781,389080.5
1063,399.175341902039,390754.0
1064,399.200064522633,979254.0
1065,399.250547260423,660937.5
1066,399.287507343265,372982.25
1067,400.053015370315,396380.25
1068,400.063653626389,390094.0
1069,400.121681507496,337832.625
1070,400.158828292262,1880116.5
1071,400.165342258631,444828.0
1072,400.170848362012,389698.0
1073,400.194755680105,1270561.0
1074,400.722885187708,339725.5
1075,401.103415699298,518904.5
1076,401.10749444292,671993.5
1077,401.143294241457,435277.25
1078,401.152220293783,587877.5
1079,401.155873860445,348875.5
1080,401.178515531015,1544455.0
1081,401.185140993324,398403.5
1082,401.214906093075,1105627.5
1083,401.234102207082,325770.25
1084,401.243867567846,1142230.0
1085,401.280283989219,331175.75
1086,401.315284743694,400882.5
1087,401.410893191873,320219.5
1088,402.107230910152,397677.375
1089,402.126662221235,448291.0
1090,402.130738643877,434937.5
1091,402.137773762173,1365771.0
1092,402.142992971034,511280.25
1093,402.173173395218,6068684.0
1094,402.176373064767,1173092.5
1095,402.209643249646,1826282.0
1096,402.215291108396,452069.75
1097,402.24668401672,449468.5
1098,403.030972255638,423960.75
1099,403.064403399949,397876.5
1100,403.120145225598,543141.0
1101,403.134685450676,507402.0
1102,403.158404466928,895862.75
1103,403.168435195373,652892.5
1104,403.172766373902,398580.0
1105,403.177855966963,686438.5
1106,403.194017943324,1325231.0
1107,403.205482154663,589019.5
1108,403.207950563321,510108.25
1109,403.230966710957,1770138.0
1110,403.316940520774,314471.0
1111,403.333028769106,771646.0
1112,404.066475748617,419901.625
1113,404.116290726225,398992.5
1114,404.124127262304,526043.0
1115,404.153109533507,920065.0
1116,404.186414560082,1059423.0
1117,404.190006170723,5024572.0
1118,404.226521354481,1072405.0
1119,405.077368277708,459727.0
1120,405.082885486147,365121.625
1121,405.098342638706,1484517.0
1122,405.134767865234,534888.0
1123,405.145960526666,883035.0
1124,405.14897670141,1020249.0
1125,405.173865892689,578262.5
1126,405.183974733246,1678143.0
1127,405.192704881388,339207.0
1128,405.204216859549,593148.75
1129,405.21043976328,599043.5
1130,405.240289737978,468039.0
1131,405.314153460816,643762.5
1132,405.348031625279,520942.0
1133,405.369013979865,697978.0
1134,405.404954584493,816279.5
1135,406.042915780118,346643.5
1136,406.130351453283,344380.0
1137,406.14756746901,418833.0
1138,406.164115517871,487608.5
1139,406.169625691221,1560882.0
1140,406.175031956844,497984.0
1141,406.185714328813,393059.25
1142,406.192531463516,478615.5
1143,406.20630082431,1593573.0
1144,406.212622568838,577862.5
1145,406.241700997368,467125.5
1146,406.315528654612,371977.0
1147,407.110545112506,676282.0
1148,407.116009020106,3717012.0
1149,407.151572850358,517083.75
1150,407.162999359281,494257.0
1151,407.167939756366,533238.0
1152,407.189291172909,656291.0
1153,407.19891080928,713303.0
1154,407.202099227121,742092.0
1155,407.319227605351,797505.0
1156,407.32769152553,1528988.0
1157,407.363081151239,831434.5
1158,408.091120618726,370042.5
1159,408.100954066538,415163.75
1160,408.11946631211,434812.25
1161,408.126585299586,378421.5
1162,408.171660568742,373531.5
1163,409.069478208394,382430.25
1164,409.079285783852,392129.5
1165,409.118815848843,758353.25
1166,409.125947377793,505319.25
1167,409.132974682174,404348.0
1168,409.143157062679,526525.5
1169,409.154485820936,383182.0
1170,409.158620582127,686751.5
1171,409.184101607064,1329323.0
1172,409.217563247892,361860.5
1173,409.236217947265,527954.0
1174,409.271177015021,2523906.0
1175,409.379473476805,1524027.0
1176,410.180908018157,611154.0
1177,410.1867048258,353848.5
1178,410.206328673649,514268.5
1179,410.22934431991,353621.75
1180,410.276564223012,376597.0
1181,410.382805610306,536449.5
1182,411.020283496639,392459.75
1183,411.060816374814,403140.5
1184,411.088084434649,437905.0
1185,411.09323027015,346610.0
1186,411.111225646694,390868.5
1187,411.124631561446,355907.5
1188,411.135586060272,717687.0
1189,411.13902349777,655894.0
1190,411.160319130796,534623.0
1191,411.166553714693,473047.0
1192,411.182151538175,335089.5
1193,411.199729213383,1241339.0
1194,411.251948742344,408735.5
1195,411.268468272803,394402.0
1196,411.285730830598,404174.0
1197,412.106203928578,400068.0
1198,412.115899960785,776689.5
1199,412.129591395352,424722.25
1200,412.155282494621,788894.0
1201,412.158519590716,989043.0
1202,412.194344582565,1716644.0
1203,412.19799145885,699323.0
1204,413.104745360296,908149.0
1205,413.1088423555,569351.0
1206,413.118581615673,446477.125
1207,413.13579716583,700945.5
1208,413.152859249698,1283515.0
1209,413.179183834678,1207042.0
1210,413.189400156614,588185.5
1211,413.214919259091,677788.0
1212,413.230738356213,573972.5
1213,413.245162976107,372962.5
1214,413.265149698279,37648032.0
1215,413.316919868397,473852.5
1216,414.104695577318,623706.75
1217,414.136475634805,917675.0
1218,414.157516456093,463097.75
1219,414.174247770199,2810730.0
1220,414.179508904793,598382.0
1221,414.200112796665,710086.0
1222,414.210355456529,1297758.0
1223,414.213551987981,711714.5
1224,414.238823847407,404925.5
1225,414.269018315358,5229036.0
1226,414.369509143424,420704.5
1227,415.057471219076,444726.5
1228,415.106953004895,420872.5
1229,415.115225952746,617702.0
1230,415.119631673359,1126996.0
1231,415.131207610458,1106094.0
1232,415.14514996135,390728.5
1233,415.157349738412,636198.5
1234,415.16878641066,823023.0
1235,415.173614150746,471674.0
1236,415.182139531206,398970.0
1237,415.194783665039,669111.0
1238,415.205799162761,597433.5
1239,415.233932443479,438337.0
1240,415.273124723748,707895.0
1241,415.317043044078,361655.0
1242,416.055748018305,383091.0
1243,416.126301425963,619572.0
1244,416.152417392032,1157332.0
1245,416.156091812086,1017117.0
1246,416.170375673868,951783.5
1247,416.18993007036,4453120.0
1248,416.225547036265,1092961.0
1249,416.228627160446,1165760.0
1250,417.02768775416,373437.25
1251,417.079422906947,511674.0
1252,417.101506271843,652904.0
1253,417.113328830981,395600.0
1254,417.134582063747,1035210.0
1255,417.147768755022,1629146.0
1256,417.154470261642,487389.25
1257,417.159133328413,552720.5
1258,417.173106643889,772774.0
1259,417.184131781871,2263444.0
1260,417.18811082347,783288.0
1261,417.194124468567,461490.0
1262,417.199724844795,367492.5
1263,417.209583701613,746072.0
1264,417.220897163167,619336.0
1265,417.224250085897,649322.0
1266,417.230060485944,364452.0
1267,417.246274493201,603959.0
1268,417.275461520078,377901.0
1269,417.312569595102,726222.0
1270,417.349594405748,1910241.0
1271,417.370802244518,406977.5
1272,418.106514983795,673672.0
1273,418.12935144638,522315.5
1274,418.134505170866,485838.0
1275,418.139424551326,823283.0
1276,418.146501984372,721177.0
1277,418.168510664568,2817098.0
1278,418.205353874629,5330448.0
1279,418.211555239078,759059.0
1280,418.241971998888,978191.5
1281,419.028830433337,432514.0
1282,419.082400775538,406257.5
1283,419.113549265997,2138580.0
1284,419.143044125915,624614.0
1285,419.155989701323,399417.0
1286,419.162948568347,1917726.0
1287,419.190394743362,808796.0
1288,419.200170723118,3137146.0
1289,419.208654432147,637154.0
1290,419.254540660419,541461.5
1291,419.263895838552,433164.0
1292,419.291502003355,570886.0
1293,419.312716615311,494430.0
1294,419.328272544898,1204519.0
1295,419.363926660427,463967.75
1296,419.383437580841,679231.0
1297,419.387004377585,752383.5
1298,420.02728424489,367527.25
1299,420.148417796582,507539.5
1300,420.15697152947,614095.375
1301,420.162564583502,660714.0
1302,420.183519902813,3693596.0
1303,420.194622582754,493152.0
1304,420.220683452567,3314622.0
1305,420.256453626017,1004968.0
1306,421.052949658612,384394.5
1307,421.075016556689,621564.0
1308,421.081734309372,376298.25
1309,421.110629389548,441535.5
1310,421.129926240927,1455703.0
1311,421.146364818256,735995.5
1312,421.158860818588,667857.5
1313,421.165912401817,772025.0
1314,421.179506342252,1425342.5
1315,421.192887825687,403717.0
1316,421.197835359296,394469.25
1317,421.215318935836,1929842.0
1318,421.219675586655,784992.5
1319,421.23494494368,582860.0
1320,421.240746914131,708170.5
1321,421.257068755009,449642.25
1322,421.268909054678,387096.0
1323,421.291142789211,490195.0
1324,421.307346913213,871701.0
1325,421.343979094897,940015.0
1326,421.372470301737,1507708.0
1327,421.379652568239,1577659.0
1328,422.087390058784,400355.0
1329,422.134303201768,503865.5
1330,422.155144370144,601300.5
1331,422.176668617991,973825.0
1332,422.200585053439,1085457.0
1333,422.219178863842,463773.75
1334,422.234804175317,621758.5
1335,422.247675012332,412274.75
1336,422.34589671285,409089.5
1337,423.025618850627,455153.0
1338,423.03822591745,608979.0
1339,423.08017901696,611612.0
1340,423.090741733121,402100.875
1341,423.139689965336,390715.0
1342,423.14645000785,786845.0
1343,423.151078448159,444239.0
1344,423.166889698956,437704.0
1345,423.181696758308,625929.0
1346,423.198694275752,667598.0
1347,423.236314603969,639510.0
1348,423.323364444324,653863.75
1349,423.36129442052,536768.5
1350,423.395959741712,1994858.0
1351,424.119885953204,446572.0
1352,424.156864667545,1525684.0
1353,424.191383481082,635796.0
1354,424.196299835228,1076815.0
1355,424.207112541544,476783.0
1356,424.264501664129,515228.5
1357,425.10769333809,963119.0
1358,425.123455495925,512004.5
1359,425.139921339776,904617.0
1360,425.161254057058,696559.0
1361,425.174739466155,493658.0
1362,425.180887082565,591819.0
1363,425.190234532897,545406.0
1364,425.213223351891,2546132.0
1365,425.265357577921,998737.0
1366,426.104176618702,614706.0
1367,426.128543598459,592231.75
1368,426.142021198348,658004.0
1369,426.150264445881,838878.0
1370,426.154171776608,550300.0
1371,426.158080663268,590647.5
1372,426.169694423307,580913.0
1373,426.174763798511,1996911.0
1374,426.210327861585,1274629.0
1375,426.269191400798,470710.0
1376,427.051703561033,509356.5
1377,427.082481332446,789337.0
1378,427.121892997262,881440.0
1379,427.156957736014,774194.0
1380,427.165443357741,443607.0
1381,427.179235573695,497913.0
1382,427.186217358822,403513.5
1383,427.192923822372,841000.0
1384,427.205878943746,747140.0
1385,427.222915822462,494946.5
1386,427.280386888366,837619.0
1387,428.072190271058,479496.5
1388,428.119233724152,474524.5
1389,428.153962837787,998362.5
1390,428.160830318699,682492.0
1391,428.189804673676,4827616.0
1392,428.222834126695,559405.0
1393,428.22715666424,1218714.0
1394,428.972596468144,421240.5
1395,429.060044039683,492670.0
1396,429.096337578027,578554.5
1397,429.139278971215,1269102.0
1398,429.143480167421,1306912.0
1399,429.147464205474,7111280.0
1400,429.174372084029,483820.0
1401,429.17866896404,621932.0
1402,429.185459807884,1485907.0
1403,429.196818506294,579313.0
1404,429.202722027333,482169.0
1405,429.210282058361,884555.0
1406,429.239752169159,4108592.0
1407,429.29655938485,802871.0
1408,429.33201423748,406906.25
1409,429.348653913597,522062.0
1410,430.132119593682,556878.0
1411,430.153666370402,585875.0
1412,430.169211665031,3526626.0
1413,430.175265223264,576102.5
1414,430.205057747284,5701356.0
1415,430.240630090572,1595277.0
1416,431.080684474925,631003.0
1417,431.105709761683,464689.5
1418,431.117212028207,723648.0
1419,431.125209842394,574872.0
1420,431.151795273264,559360.0
1421,431.157247681801,698299.0
1422,431.163048490892,1060731.0
1423,431.166992247247,802448.0
1424,431.199256532512,1135096.0
1425,431.203187078866,2270251.0
1426,431.210193398181,407477.5
1427,431.237914802649,917286.0
1428,431.248412692903,718100.0
1429,431.264098040182,515118.0
1430,431.33009333799,451842.5
1431,431.364114230834,1610866.0
1432,431.421699661395,3131340.0
1433,432.116771496984,518608.0
1434,432.134589562361,549249.5
1435,432.185502691456,3945740.0
1436,432.221242278757,4470776.0
1437,432.258236274301,1134699.0
1438,432.424574104585,1030975.0
1439,433.112308562982,506828.0
1440,433.121004161351,595006.5
1441,433.127483913207,720481.0
1442,433.131667158371,1462744.0
1443,433.135495707592,1010250.0
1444,433.143603851729,449986.25
1445,433.168025967384,831630.0
1446,433.180522137715,2238654.0
1447,433.185262193079,586755.0
1448,433.205875341172,547740.5
1449,433.216040406231,2135926.0
1450,433.226601593745,566902.0
1451,433.241344523783,460665.0
1452,433.255417491987,1826676.0
1453,433.305137341104,1022009.0
1454,433.341980053641,980781.0
1455,433.345459632796,1227377.0
1456,433.380449717966,5502260.0
1457,433.438935501466,4435052.0
1458,434.044062229727,524570.0
1459,434.105499483508,475883.0
1460,434.13137451092,564974.0
1461,434.146274720331,430988.0
1462,434.168681063485,452073.5
1463,434.175066638046,497709.0
1464,434.184595896994,502065.5
1465,434.199706419997,1324764.0
1466,434.208355978002,506381.5
1467,434.219018231763,653107.0
1468,434.231356954146,503404.0
1469,434.237835540109,1348833.0
1470,434.257270310253,468416.25
1471,434.345896898756,677456.0
1472,434.38256769027,1356004.0
1473,434.441161272693,1162322.0
1474,435.109710842013,630138.0
1475,435.136357412341,693069.0
1476,435.1466822969,1203840.0
1477,435.15700657297,812619.0
1478,435.170593125514,448174.5
1479,435.183540298183,503338.5
1480,435.195279546506,2804020.0
1481,435.232391060732,2151937.0
1482,435.285673166987,639431.0
1483,435.324149649886,915792.0
1484,435.351761071971,782879.0
1485,435.360189946751,3045998.0
1486,435.394833082456,1257333.0
1487,436.099057980077,536149.0
1488,436.153029101796,643504.0
1489,436.161155914819,608289.0
1490,436.181510906933,599109.5
1491,436.190313621732,674944.0
1492,436.199991668466,565297.5
1493,436.215474804209,1183704.0
1494,436.245336885198,491163.0
1495,436.363118827801,737232.0
1496,437.109895654345,522547.0
1497,437.125092725832,921771.0
1498,437.140117009263,699165.5
1499,437.147426107314,463838.0
1500,437.164231847059,750328.0
1501,437.182691317721,488932.0
1502,437.208816665324,504058.0
1503,437.212896161106,507358.0
1504,437.216878779072,739796.0
1505,437.301182801352,727934.0
1506,437.373482110846,1682526.0
1507,437.410564257883,1644250.0
1508,438.101369746857,474541.0
1509,438.113498754061,532875.75
1510,438.135197442036,927736.0
1511,438.144164789774,641565.0
1512,438.148659902928,557765.0
1513,438.155323154087,654814.0
1514,438.172515079344,1279238.0
1515,438.181988983864,796812.5
1516,438.211073077348,807704.0
1517,438.68152552751,655290.5
1518,439.079280330348,485666.75
1519,439.085694346477,469049.0
1520,439.118984542946,1122802.0
1521,439.125120903904,517752.0
1522,439.14351658687,749205.0
1523,439.157763503901,738168.0
1524,439.163676563645,572956.0
1525,439.178160042314,545402.0
1526,439.18269964653,487331.0
1527,439.197681062367,919065.5
1528,439.23096865248,852878.0
1529,439.280960632267,550205.5
1530,439.389056423158,533104.5
1531,440.119132543939,682476.0
1532,440.123320017509,562378.0
1533,440.131055151419,579028.0
1534,440.139427020846,503411.0
1535,440.165205726776,500869.0
1536,440.181551273922,499528.0
1537,440.188598711364,1766044.0
1538,440.194232646872,485425.0
1539,440.199863660883,573773.0
1540,440.221980044332,645420.0
1541,440.226535030449,1086376.0
1542,440.295827123418,501206.0
1543,441.107061402924,741898.0
1544,441.139297136065,1148175.0
1545,441.145263938394,672381.5
1546,441.150228439989,691834.0
1547,441.171588445246,582996.5
1548,441.180412542702,508728.0
1549,441.184841802364,833046.0
1550,441.198409976817,479018.0
1551,441.211360793357,681456.5
1552,441.221101439071,657405.5
1553,441.297290726755,8843624.0
1554,442.099969262549,620536.5
1555,442.115422515549,760932.5
1556,442.136709671386,539668.0
1557,442.166074174003,1318638.0
1558,442.169453558804,1215268.0
1559,442.180612736533,590067.0
1560,442.20626011382,2268038.0
1561,442.214725298428,515174.5
1562,442.242809198546,941545.0
1563,442.293461817315,486893.0
1564,442.301257412932,1129639.0
1565,442.310550189179,476932.0
1566,443.03910500235,539212.0
1567,443.052951889906,584581.0
1568,443.070730026229,569358.5
1569,443.097030962964,861906.0
1570,443.113635030926,655934.0
1571,443.11755458856,757412.0
1572,443.15027541537,555632.0
1573,443.15455630705,807978.0
1574,443.161920224347,962824.0
1575,443.166183465358,1188797.0
1576,443.190560508472,669320.0
1577,443.195390192124,978352.0
1578,443.201277963684,2278072.0
1579,443.21587013961,676567.0
1580,443.228188906708,863603.0
1581,443.238369023725,785288.0
1582,443.254428205806,515709.5
1583,443.261666818057,814350.0
1584,444.106719752717,518872.5
1585,444.178407293813,675349.0
1586,444.184246934766,3582716.0
1587,444.221844996454,3343916.0
1588,444.258523478534,1068072.0
1589,444.326577786153,592930.0
1590,445.112085412705,759377.0
1591,445.129832766061,1405940.0
1592,445.155352526023,623328.0
1593,445.162430478944,594893.0
1594,445.167809544957,627753.0
1595,445.180341722196,2448408.0
1596,445.20761830214,917524.5
1597,445.215804273872,2792499.5
1598,445.228952393912,679395.0
1599,445.239254740949,516416.0
1600,445.254781144156,665827.0
1601,445.27003544035,530538.5
1602,445.379899974545,520536.5
1603,445.437067095113,758403.0
1604,446.066283870961,454010.0
1605,446.109658215367,452014.0
1606,446.119455287223,603914.0
1607,446.148323295961,717865.0
1608,446.15592577563,724231.0
1609,446.16321076786,1128022.0
1610,446.168964466494,704243.0
1611,446.199979090979,5607808.0
1612,446.204731404646,1078886.0
1613,446.234411618614,2072160.0
1614,446.237415833833,2228126.0
1615,446.275486583402,793402.0
1616,447.127487987881,1071425.5
1617,447.144136105475,1663454.0
1618,447.149544235885,746604.5
1619,447.15735387547,1821484.0
1620,447.161680323113,669380.0
1621,447.195850747667,5128632.0
1622,447.227135180346,1071402.0
1623,447.231693827483,3493732.0
1624,447.274215447353,531655.0
1625,447.28297002249,489533.0
1626,447.322706520114,759051.0
1627,447.35983480555,3529116.0
1628,447.396226899525,1236778.0
1629,447.416067098159,3135736.0
1630,448.115116394205,498297.5
1631,448.14145439728,858652.5
1632,448.155894887913,680313.0
1633,448.170404743938,618864.0
1634,448.174694634959,593566.0
1635,448.180667902228,758371.0
1636,448.18991633008,688724.0
1637,448.214118203727,1059421.0
1638,448.217462336739,1490472.0
1639,448.222153498894,721008.0
1640,448.23713914696,1008969.0
1641,448.252797313882,1500082.0
1642,448.362121818468,974287.0
1643,448.420228123667,510064.0
1644,449.124341366967,2304702.0
1645,449.136112333659,509069.0
1646,449.140081767481,545492.0
1647,449.148436285353,761248.0
1648,449.159341655403,1010345.0
1649,449.173181056241,767316.0
1650,449.185235625294,580786.0
1651,449.203197953405,692442.0
1652,449.2118261318,2360046.0
1653,449.339283458576,1344470.0
1654,449.376379647609,5395992.0
1655,449.404006255619,4197058.0
1656,450.151706475748,674172.0
1657,450.171189062452,868000.0
1658,450.175779970819,797555.0
1659,450.188690923491,534094.5
1660,450.198735667357,648594.0
1661,450.218731188699,634449.0
1662,450.250530810111,539013.5
1663,450.343201302495,511806.0
1664,450.377101229674,1559690.0
1665,450.405358984649,1670102.0
1666,451.12361089614,930152.0
1667,451.139481785021,764009.0
1668,451.149350473639,523243.0
1669,451.193603241866,556945.0
1670,451.205596914515,800249.0
1671,451.226887133788,793685.0
1672,451.275883277746,479556.0
1673,451.318878232437,668682.5
1674,451.354761698132,3463696.0
1675,451.391548812022,2172332.0
1676,451.426361297664,640106.0
1677,451.431196319063,814058.0
1678,452.100446902755,500756.0
1679,452.129102085028,500927.0
1680,452.161538084512,701183.0
1681,452.167865327209,475130.0
1682,452.185630171054,689476.0
1683,452.190473336737,1707788.0
1684,452.22595659452,1283906.0
1685,452.392528245895,485921.0
1686,453.09842044479,586739.5
1687,453.138755959662,1102456.0
1688,453.143580967149,621742.0
1689,453.17521773572,665396.5
1690,453.182975142376,1900456.0
1691,453.187750943735,967868.0
1692,453.196307471747,511480.0
1693,453.202910209251,988101.0
1694,453.220107288639,514788.0
1695,453.296604635574,519588.0
1696,453.331058032825,550994.0
1697,453.369394198198,1334686.0
1698,454.087991932247,773512.0
1699,454.142476178275,758567.0
1700,454.164414642217,884703.0
1701,454.169245204506,792336.0
1702,454.198091777099,673841.0
1703,454.205189735628,2668884.0
1704,454.23894564368,536451.0
1705,454.243556372813,801034.0
1706,454.311791978773,634080.0
1707,454.372239089903,702854.0
1708,455.077764093923,586946.0
1709,455.094962182624,764798.0
1710,455.106861547587,719857.0
1711,455.114678019541,887893.0
1712,455.157539448668,1263146.0
1713,455.162865807423,1236626.0
1714,455.181597180146,630472.0
1715,455.189231807449,1207810.0
1716,455.19728326513,1100117.0
1717,455.200058587511,1130237.0
1718,455.211214251449,660085.0
1719,455.225560558579,517239.0
1720,455.235298772579,1118508.0
1721,455.239217645729,1142100.0
1722,455.261680744503,553570.5
1723,455.314335629779,1075728.0
1724,456.080422559439,481201.5
1725,456.102865084842,695784.625
1726,456.143668922502,666324.0
1727,456.184394110215,994037.0
1728,456.222183842139,2064390.0
1729,456.237302273906,509745.5
1730,457.113053231695,1215652.0
1731,457.129448887493,1492638.0
1732,457.144558178694,884586.0
1733,457.17097762338,771322.0
1734,457.178262600368,1784806.0
1735,457.180780762179,1666289.0
1736,457.199759957397,847670.5
1737,457.217459426944,1819126.0
1738,457.231441675669,626950.0
1739,457.252148143169,706233.0
1740,457.269980392671,2020310.0
1741,457.371870944702,614825.0
1742,457.378040936721,537356.0
1743,458.120923174236,523815.0
1744,458.136880604365,703824.0
1745,458.158667678388,681218.0
1746,458.16360619467,843994.0
1747,458.175063632634,667216.0
1748,458.192728055222,812156.0
1749,458.198511670814,2089288.0
1750,458.221505783879,565248.5
1751,458.236459633,2454888.0
1752,458.24150000406,629526.0
1753,458.273794306051,843045.0
1754,458.343708765814,1155815.0
1755,459.104865241569,551872.0
1756,459.132376326297,704082.0
1757,459.147021277332,1410795.0
1758,459.159875737629,626808.0
1759,459.163932842598,756836.0
1760,459.18400566863,864036.0
1761,459.195135496103,4175228.0
1762,459.224971979914,745936.0
1763,459.229876945198,3005552.0
1764,459.245335825399,486281.0
1765,459.26508736589,593986.5
1766,459.345754676757,602846.0
1767,459.395672018732,578492.5
1768,459.452920137443,1636368.0
1769,459.457169525631,1188974.0
1770,460.178155053067,1678850.0
1771,460.190754369766,1204050.0
1772,460.200208323756,552459.0
1773,460.211573097608,889634.0
1774,460.216556461109,2563080.0
1775,460.229482267035,832885.0
1776,460.254676662846,1711524.0
1777,460.456969214131,719749.0
1778,461.127191016669,1385184.0
1779,461.133460511548,634678.0
1780,461.164792751439,1899430.0
1781,461.175812270717,2112564.0
1782,461.212582261385,6515424.0
1783,461.247618503749,1924728.0
1784,461.250774724112,1921978.0
1785,461.268174191626,680268.0
1786,461.336590402922,1449964.0
1787,461.430620647169,1974864.0
1788,461.465834382506,761278.0
1789,461.470134652063,1065848.0
1790,462.118164429799,799777.0
1791,462.150661375443,906913.0
1792,462.157870668464,829704.0
1793,462.165209246552,603290.0
1794,462.170148047291,859230.0
1795,462.178975114195,732622.0
1796,462.19522312695,1677011.0
1797,462.206007044603,679322.0
1798,462.218964834202,989090.0
1799,462.233189202316,1356614.0
1800,462.246159094145,701113.0
1801,462.258980759074,967268.0
1802,462.269177459059,1029895.5
1803,462.279154673947,496338.0
1804,463.122107003225,990460.0
1805,463.128787733931,827688.0
1806,463.143701247193,2211256.0
1807,463.17311330674,741456.0
1808,463.188483469216,1108693.0
1809,463.195171005666,1284818.0
1810,463.207297252969,908533.0
1811,463.223201750347,923240.0
1812,463.227154978748,1678738.0
1813,463.232966355846,835030.0
1814,463.25420755732,593450.0
1815,463.261361511187,715188.5
1816,463.31727327051,802851.0
1817,463.352591963057,1711902.0
1818,463.380936853995,1611420.0
1819,464.075056647344,569790.0
1820,464.170487191482,669534.0
1821,464.188646859604,1025110.0
1822,464.356368443809,711241.0
1823,464.385614423782,542585.5
1824,465.080472144563,672020.0
1825,465.097668880123,781169.0
1826,465.118409215348,1257210.0
1827,465.140722737118,774219.0
1828,465.167698392665,1134870.0
1829,465.18632403904,606211.875
1830,465.195328746291,701271.0
1831,465.333971832268,906349.0
1832,465.370028293478,773665.0
1833,465.398528088458,981340.0
1834,466.105273677571,738314.0
1835,466.117757511554,549061.0
1836,466.1247341907,540708.0
1837,466.14434911772,739140.0
1838,466.16402070821,689216.0
1839,466.173153545994,776988.0
1840,466.179720515312,796552.0
1841,466.204541904238,2412944.0
1842,466.215686622367,644053.0
1843,466.220574425423,707709.0
1844,466.24322635009,838662.0
1845,467.095774240506,826379.0
1846,467.13294387462,915862.0
1847,467.137776533525,549480.0
1848,467.160851428255,776363.0
1849,467.171287664765,670352.0
1850,467.180454287617,1274464.0
1851,467.199645416347,791172.0
1852,467.215464568221,655496.0
1853,467.225410204166,1136096.0
1854,467.235950586417,671436.0
1855,467.260782034913,698004.0
1856,467.41125414463,582935.0
1857,468.10078217524,826158.0
1858,468.117527536789,660227.0
1859,468.137235405881,692654.5
1860,468.155694542351,551440.5
1861,468.182044594512,889420.0
1862,468.186166121084,1324604.0
1863,468.192057108934,644965.0
1864,468.197108173969,649683.0
1865,468.22123259503,1131975.25
1866,468.227683976196,682480.0
1867,468.29063796905,587637.0
1868,469.109559325737,804476.0
1869,469.121185063369,686286.0
1870,469.129921222204,1216090.0
1871,469.159927369767,650376.0
1872,469.169001971851,768686.0
1873,469.174173226301,889429.0
1874,469.179881697048,1320700.0
