,m/z,I,S/N,em,error,C,H,Class
10915,353.30612,6136859,40.5,353.3061187601,1.2399000297591556e-06,22,41,O3
10916,353.34259,220864032,1538.4,353.34250426890003,8.573109994358674e-05,23,45,O2
10929,354.11368999999996,1284477,6.6,354.11356695909996,0.0001230409000072541,23,16,O3N1
10935,354.1501,3590919,22.7,354.1499524679,0.0001475321000157237,24,20,O2N1
10937,354.17113,1682701,9.4,354.1710818367,4.816329999357549e-05,21,24,O4N1
10941,354.18641,7530257,50.2,354.1863379767,7.202330004929536e-05,25,24,O1N1
10945,354.20727999999997,2029079,11.8,354.20746734549994,0.00018734549996679561,22,28,O3N1
10948,354.22274,20213532,138.7,354.22272348549996,1.651450003237187e-05,26,28,N1
10951,354.2439,5636897,37.0,354.2438528543,4.714570002306573e-05,23,32,O2N1
10954,354.26495,1317927,6.9,354.2649822231,3.2223099992734205e-05,20,36,O4N1
10956,354.28042,3154220,19.7,354.28023836309995,0.00018163690003802913,24,36,O1N1
10968,355.17034,3365926,21.1,355.1703535605,1.3560500008225063e-05,25,23,O2
10972,355.1914,1474860,7.9,355.1914829293,8.292929999242915e-05,22,27,O4
10976,355.20685,2084401,12.2,355.20673906929994,0.00011093070003198591,26,27,O1
10982,355.228,5475895,35.9,355.22786843809996,0.00013156190004792734,23,31,O3
10991,355.26434,32243776,220.0,355.2642539469,8.605310000575628e-05,24,35,O2
10993,355.28541,5511239,35.7,355.2853833157,2.6684299996304617e-05,21,39,O4
10994,355.30053,5645899,36.6,355.3006394557,0.0001094556999987617,25,39,O1
10995,355.32178,3848273,24.2,355.3217688245,1.1175499992077675e-05,22,43,O3
11011,356.12927,1261494,6.4,356.12921702349996,5.297650005786636e-05,23,18,O3N1
11013,356.14451,3347259,20.8,356.1444731635,3.683650004404626e-05,27,18,N1
11014,356.16575,5032257,32.4,356.1656025323,0.0001474677000032898,24,22,O2N1
11018,356.18685,1264455,6.4,356.1867319011,0.00011809889997493883,21,26,O4N1
11020,356.20207999999997,6440267,42.1,356.2019880411,9.19588999863663e-05,25,26,O1N1
11023,356.22308,2303825,13.6,356.22311740989994,3.7409899960039183e-05,22,30,O3N1
11025,356.23836,24664406,167.7,356.23837354989996,1.3549899961162737e-05,26,30,N1
11028,356.25954,7257435,47.7,356.2595029187,3.7081300035879394e-05,23,34,O2N1
11031,356.29614,2207846,12.9,356.29588842749996,0.00025157250001939246,24,38,O1N1
11049,357.14966,2839897,17.3,357.1496181161,4.188389999626452e-05,24,21,O3
11052,357.18601,6549092,42.8,357.1860036249,6.375099985689303e-06,25,25,O2
11057,357.20694,2023786,11.6,357.2071329937,0.00019299370001135685,22,29,O4
11060,357.22244,3159150,19.5,357.22238913369995,5.08663000573506e-05,26,29,O1
11066,357.24367,6795892,44.5,357.24351850249997,0.0001514975000418417,23,33,O3
11073,357.28,45081216,308.5,357.2799040113,9.59886999680748e-05,24,37,O2
11074,357.30102999999997,4765317,30.5,357.3010333801,3.3801000540734094e-06,21,41,O4
11075,357.31632,7543433,49.7,357.3162895201,3.0479900033242302e-05,25,41,O1
11085,358.14492,1750135,9.7,358.14486708789997,5.291210004543245e-05,23,20,O3N1
11087,358.16013,12341115,82.8,358.1601232279,6.772099993668235e-06,27,20,N1
11089,358.18127999999996,6560641,42.9,358.1812525967,2.7403299952766247e-05,24,24,O2N1
11092,358.20239,1570183,8.5,358.20238196549997,8.03450001285455e-06,21,28,O4N1
11094,358.21779,5907340,38.4,358.21763810549993,0.00015189450004982064,25,28,O1N1
11098,358.23873,2190994,12.8,358.23876747429995,3.747429997247309e-05,22,32,O3N1
11102,358.25415,12212118,81.9,358.25402361429997,0.00012638570001399785,26,32,N1
11104,358.27512,2657180,16.0,358.2751529831,3.298309997035176e-05,23,36,O2N1
11124,359.1653,2555805,15.3,359.1652681805,3.181950000907818e-05,24,23,O3
11129,359.20178,7309480,48.1,359.2016536893,0.00012631070001134503,25,27,O2
11135,359.22295,2278062,13.4,359.2227830581,0.00016694190003363474,22,31,O4
11137,359.23811,2472114,14.7,359.23803919809995,7.080190005126497e-05,26,31,O1
11141,359.25921,6804664,44.6,359.2591685669,4.1433100022914005e-05,23,35,O3
11144,359.27477999999996,1237565,6.2,359.2744247069,0.00035529309997173186,27,35,
11146,359.29564,63104196,432.7,359.2955540757,8.592429998088846e-05,24,39,O2
11147,359.33203,10439885,69.6,359.3319395845,9.04154999830098e-05,25,43,O1
11165,360.12412,1203507,6.0,360.1241316435,1.1643499988167605e-05,22,18,O4N1
11167,360.13947,4147640,26.3,360.13938778349996,8.22165000613495e-05,26,18,O1N1
11171,360.16057,2187710,12.8,360.1605171523,5.2847700032998546e-05,23,22,O3N1
11173,360.1759,13381058,89.9,360.1757732923,0.00012670770001932397,27,22,N1
11174,360.19702,6429128,42.0,360.1969026611,0.00011733889999732128,24,26,O2N1
11178,360.23336,4257235,27.0,360.23328816989994,7.183010006883706e-05,25,30,O1N1
11181,360.25436,1855705,10.5,360.25441753869995,5.753869993441185e-05,22,34,O3N1
11184,360.2697,16608733,112.2,360.2696736787,2.6321300026665995e-05,26,34,N1
11186,360.29082,1852899,10.4,360.2908030475,1.6952500004663307e-05,23,38,O2N1
11205,361.18106,2843879,17.3,361.1809182449,0.00014175510000313807,24,25,O3
11216,361.21732000000003,9574129,63.7,361.2173037537,1.6246300049260753e-05,25,29,O2
11219,361.23854,2089464,12.1,361.2384331225,0.00010687750000215601,22,33,O4
11222,361.25377000000003,2699772,16.3,361.25368926249996,8.07375000704269e-05,26,33,O1
11226,361.27492,8739586,57.9,361.2748186313,0.00010136870002952492,23,37,O3
11230,361.31134,75269904,516.6,361.3112041401,0.00013585989995590353,24,41,O2
11237,362.11866000000003,1665273,9.2,362.1186523391,7.660900052997022e-06,25,16,O2N1
11241,362.15527000000003,6367236,41.6,362.15503784789996,0.00023215210006810594,26,20,O1N1
11246,362.17632000000003,2748938,16.6,362.1761672167,0.000152783300052306,23,24,O3N1
11247,362.19146,15169551,102.2,362.1914233567,3.664330000674454e-05,27,24,N1
11251,362.21259,7742485,51.0,362.21255272549996,3.72745000163377e-05,24,28,O2N1
11255,362.249,4806688,30.8,362.24893823429994,6.176570008165072e-05,25,32,O1N1
11260,362.28544,17956906,121.5,362.2853237431,0.0001162569000143776,26,36,N1
11262,362.30619,1265968,6.4,362.3064531119,0.0002631118999829596,23,40,O2N1
11275,363.16066,5751596,36.9,363.1601828005,0.00047719949998281663,23,23,O4
11282,363.19661,5716278,36.6,363.19656830929995,4.1690700072649634e-05,24,27,O3
11292,363.23295,12604737,83.5,363.2329538181,3.818099969521427e-06,25,31,O2
11298,363.25417000000004,1804871,10.0,363.2540831869,8.681310004021725e-05,22,35,O4
11299,363.26945,4344652,27.3,363.26933932689997,0.0001106731000390937,26,35,O1
11303,363.29068,3438930,21.1,363.2904686957,0.0002113043000235848,23,39,O3
11306,363.32691,116615520,791.8,363.3268542045,5.579549997491995e-05,24,43,O2
11318,364.13436,2026059,11.5,364.1343024035,5.759650002801209e-05,25,18,O2N1
11321,364.1708,4770390,30.2,364.17068791229997,0.00011208770001758239,26,22,O1N1
11324,364.19187999999997,2060892,11.7,364.1918172811,6.271889998288316e-05,23,26,O3N1
11328,364.20711,16802400,112.1,364.2070734211,3.657889999431063e-05,27,26,N1
11330,364.22821,8707686,57.0,364.22820278989997,7.21010002280309e-06,24,30,O2N1
11334,364.2647,2589553,15.3,364.26458829869995,0.00011170130005666579,25,34,O1N1
11339,364.30129,1263996,6.3,364.3009738075,0.000316192500008583,26,38,N1
11353,365.15474,1433337,7.5,365.1547034961,3.650389999165782e-05,26,21,O2
11358,365.17595,1784831,9.8,365.17583286490003,0.00011713509996980065,23,25,O4
11362,365.19099,1338756,6.8,365.1910890049,9.900489999381534e-05,27,25,O1
11367,365.21227000000005,6460298,41.7,365.21221837369995,5.162630009181157e-05,24,29,O3
11374,365.24858,16810900,112.2,365.2486038825,2.3882499988303607e-05,25,33,O2
11378,365.26961,3286427,20.1,365.2697332513,0.00012325130001045181,22,37,O4
11379,365.28511000000003,4139936,25.9,365.2849893913,0.00012060870005825564,26,37,O1
11380,365.30625,3222438,19.6,365.3061187601,0.0001312398999857578,23,41,O3
11382,365.34259,136375216,926.4,365.34250426890003,8.573109994358674e-05,24,45,O2
11395,366.15002999999996,2635937,15.6,366.1499524679,7.753209996508303e-05,25,20,O2N1
11399,366.18649,5713068,36.6,366.1863379767,0.00015202330001784503,26,24,O1N1
11403,366.20754,2412722,14.1,366.20746734549994,7.265450005888852e-05,23,28,O3N1
11405,366.22282,17523894,117.0,366.22272348549996,9.651450005776496e-05,27,28,N1
11408,366.24394,5342909,34.1,366.2438528543,8.714570003576227e-05,24,32,O2N1
11412,366.26496000000003,1233475,6.1,366.2649822231,2.222309996113836e-05,21,36,O4N1
11415,366.28021,3024583,18.3,366.28023836309995,2.8363099943362613e-05,25,36,O1N1
11417,366.31649,1662418,9.0,366.3166238719,0.0001338719000045785,26,40,N1
11429,367.13398,1369286,7.0,367.1339680517,1.1948300027597725e-05,25,19,O3
11433,367.1701,1880081,10.5,367.1703535605,0.0002535605000275609,26,23,O2
11439,367.20707000000004,1512924,8.0,367.20673906929994,0.0003309307001018169,27,27,O1
11443,367.22799,5362658,34.2,367.22786843809996,0.00012156190001633149,24,31,O3
11446,367.24357000000003,7339495,47.7,367.2431245781,0.0004454219000535886,28,31,
11450,367.26439,24546796,164.8,367.2642539469,0.00013605309999320525,25,35,O2
11453,367.2854,4814323,30.5,367.2853833157,1.668429996470877e-05,22,39,O4
11454,367.30072,2726648,16.3,367.3006394557,8.054430003312518e-05,26,39,O1
11456,367.32177,4172798,26.1,367.3217688245,1.1755000173252483e-06,23,43,O3
11457,367.35822,222146064,1510.4,367.3581543333,6.56667000384914e-05,24,47,O2
11468,368.12932,1751279,9.6,368.12921702349996,0.00010297650004531533,24,18,O3N1
11472,368.16562000000005,3641850,22.5,368.1656025323,1.7467700047291146e-05,25,22,O2N1
11476,368.20196,6344965,40.9,368.2019880411,2.8041099994879914e-05,26,26,O1N1
11479,368.2233,1919243,10.8,368.22311740989994,0.0001825901000529484,23,30,O3N1
11482,368.23846000000003,17669904,118.0,368.23837354989996,8.645010007057863e-05,27,30,N1
11485,368.25961,4711702,29.8,368.2595029187,0.00010708130002967664,24,34,O2N1
11488,368.28084,1594396,8.5,368.2806322875,0.00020771250001416774,21,38,O4N1
11491,368.29597,3659041,22.6,368.29588842749996,8.157250005069727e-05,25,38,O1N1
11495,368.33227999999997,1843756,10.2,368.3322739363,6.063699970582093e-06,26,42,N1
11506,369.14957999999996,1615649,8.7,369.1496181161,3.8116100029128575e-05,25,21,O3
11509,369.18613,4820012,30.5,369.1860036249,0.00012637509996693552,26,25,O2
11513,369.20713,2433330,14.3,369.2071329937,2.993699979469966e-06,23,29,O4
11517,369.2225,1468598,7.7,369.22238913369995,0.00011086630007639542,27,29,O1
11521,369.24358,4984381,31.6,369.24351850249997,6.149750004169618e-05,24,33,O3
11524,369.2586,1367233,7.0,369.2587746425,0.0001746424999851115,28,33,
11528,369.27994,32190536,216.9,369.2799040113,3.59887000058734e-05,25,37,O2
11529,369.3011,9131086,59.9,369.3010333801,6.661989999656726e-05,22,41,O4
11530,369.31637,4933203,31.3,369.3162895201,8.047990002069128e-05,26,41,O1
11531,369.33768,1507417,7.9,369.3374188889,0.00026111109997373205,23,45,O3
11543,370.14495,1673675,9.1,370.14486708789997,8.291210002653315e-05,24,20,O3N1
11545,370.16021,3472976,21.1,370.1601232279,8.677210001906133e-05,28,20,N1
11547,370.18127000000004,4863318,30.4,370.1812525967,1.740330003485724e-05,25,24,O2N1
11550,370.20239,1272925,6.3,370.20238196549997,8.03450001285455e-06,22,28,O4N1
11552,370.21774,6116705,38.8,370.21763810549993,0.00010189450006237166,26,28,O1N1
11554,370.23897999999997,1506920,7.8,370.23876747429995,0.0002125257000216152,23,32,O3N1
11556,370.25417000000004,22280556,147.5,370.25402361429997,0.00014638570007718954,27,32,N1
11558,370.27525,7732595,49.7,370.2751529831,9.70169000424903e-05,24,36,O2N1
11574,371.1655,2600574,15.2,371.1652681805,0.0002318195000157175,25,23,O3
11579,371.20171,6322825,40.2,371.2016536893,5.631070001754779e-05,26,27,O2
11584,371.22283999999996,2297743,13.2,371.2227830581,5.694189997029753e-05,23,31,O4
11587,371.23797,2205588,12.5,371.23803919809995,6.919809993632953e-05,27,31,O1
11593,371.25914,7405723,47.5,371.2591685669,2.856689997088324e-05,24,35,O3
11598,371.29569,46502564,310.4,371.2955540757,0.00013592429996833744,25,39,O2
11599,371.31683,5157548,32.4,371.31668344450003,0.00014655549995268302,22,43,O4
11600,371.33205,7478960,48.0,371.3319395845,0.00011041549998935807,26,43,O1
11612,372.16024,1993642,11.1,372.1605171523,0.00027715229998648283,24,22,O3N1
11614,372.17582000000004,9827246,63.8,372.1757732923,4.670770005077429e-05,28,22,N1
11615,372.19697,6885301,44.0,372.1969026611,6.73389000098723e-05,25,26,O2N1
11619,372.21817000000004,1795003,9.8,372.2180320299,0.00013797010007010613,22,30,O4N1
11621,372.2334,4731840,29.5,372.23328816989994,0.0001118301000815336,26,30,O1N1
11624,372.25455,1607622,8.5,372.25441753869995,0.0001324613000406316,23,34,O3N1
11626,372.26973,11582411,75.6,372.2696736787,5.6321300007766695e-05,27,34,N1
11629,372.29086,3291857,19.8,372.2908030475,5.695250001735985e-05,24,38,O2N1
11632,372.31185,1337943,6.7,372.3119324163,8.24163000174849e-05,21,42,O4N1
11644,373.18098,3435742,20.8,373.1809182449,6.175509997774498e-05,25,25,O3
11654,373.2173,7869673,50.6,373.2173037537,3.7536999570875196e-06,26,29,O2
11659,373.23835,2157295,12.2,373.2384331225,8.312249997288745e-05,23,33,O4
11661,373.25359,3157235,18.9,373.25368926249996,9.926249998670755e-05,27,33,O1
11667,373.27488,7516410,48.2,373.2748186313,6.136870001682837e-05,24,37,O3
11673,373.31133,60798212,406.5,373.3112041401,0.0001258598999811511,25,41,O2
11675,373.34769,11683088,76.3,373.3475896489,0.00010035110000217173,26,45,O1
11688,374.15502000000004,4290052,26.6,374.15503784789996,1.7847899925982347e-05,27,20,O1N1
11690,374.17623,2651658,15.5,374.1761672167,6.278329999531707e-05,24,24,O3N1
11693,374.19146,10436110,67.9,374.1914233567,3.664330000674454e-05,28,24,N1
11695,374.24902000000003,5416992,34.1,374.24893823429994,8.1765700087999e-05,26,32,O1N1
11697,374.27004,1815590,9.9,374.27006760309996,2.760309996574506e-05,23,36,O3N1
11700,374.28546,16719403,110.1,374.2853237431,0.00013625690002072588,27,36,N1
11715,375.13885,1466925,7.6,375.1390534317,0.00020343170001524413,27,19,O2
11725,375.19671,3376446,20.4,375.19656830929995,0.00014169070004754758,25,27,O3
11731,375.23311,10738505,69.9,375.2329538181,0.00015618190002442134,26,31,O2
11734,375.25421,2643280,15.5,375.2540831869,0.00012681309999607038,23,35,O4
11736,375.2693,2875732,17.0,375.26933932689997,3.932689998009664e-05,27,35,O1
11741,375.29044,7425883,47.6,375.2904686957,2.8695699995751056e-05,24,39,O3
11748,375.3269,65288036,436.7,375.3268542045,4.579550000016752e-05,25,43,O2
11752,376.15565,1274848,6.3,376.1554317723,0.0002182276999747046,23,22,O4N1
11754,376.17082,6323301,40.2,376.17068791229997,0.00013208770002393067,27,22,O1N1
11756,376.19189,2970859,17.7,376.1918172811,7.2718900014479e-05,24,26,O3N1
11759,376.20713,12740719,83.4,376.2070734211,5.6578900000658905e-05,28,26,N1
11762,376.22823,22415478,148.4,376.22820278989997,2.7210100029151363e-05,25,30,O2N1
11767,376.26457,4113537,25.4,376.26458829869995,1.829869995617628e-05,26,34,O1N1
11771,376.30112,18503820,122.1,376.3009738075,0.00014619250003988782,27,38,N1
11784,377.15493,1547150,8.1,377.1547034961,0.00022650389996670128,27,21,O2
11787,377.1761,1416852,7.2,377.17583286490003,0.000267135099988991,24,25,O4
11790,377.19118,1446425,7.4,377.1910890049,9.099509998122812e-05,28,25,O1
11794,377.21218999999996,4979103,31.2,377.21221837369995,2.837369999042494e-05,25,29,O3
11802,377.24868,13912490,91.2,377.2486038825,7.611749998659434e-05,26,33,O2
11805,377.26977999999997,2330033,13.4,377.2697332513,4.674869995824338e-05,23,37,O4
11807,377.28511000000003,4647861,29.0,377.2849893913,0.00012060870005825564,27,37,O1
11810,377.30631,4414908,27.4,377.3061187601,0.00019123990000480262,24,41,O3
11811,377.34249,113523144,761.1,377.34250426890003,1.4268900031311205e-05,25,45,O2
11822,378.15004,1730875,9.2,378.1499524679,8.753209999667888e-05,26,20,O2N1
11825,378.17087999999995,1714625,9.1,378.1710818367,0.0002018367000573562,23,24,O4N1
11828,378.18654,3297478,19.6,378.1863379767,0.000202023300005294,27,24,O1N1
11831,378.20755,2696396,15.6,378.20746734549994,8.265450009048436e-05,24,28,O3N1
11833,378.2228,17269456,112.3,378.22272348549996,7.651450005141669e-05,28,28,N1
11837,378.244,11416279,73.5,378.2438528543,0.0001471457000548071,25,32,O2N1
11840,378.26516000000004,1457245,7.4,378.2649822231,0.00017777690004550095,22,36,O4N1
11843,378.28033,3105506,18.3,378.28023836309995,9.16369000378836e-05,26,36,O1N1
11847,378.31658999999996,1496045,7.7,378.3166238719,3.3871900029680546e-05,27,40,N1
11861,379.17035,2010351,11.1,379.1703535605,3.5605000334726356e-06,27,23,O2
11867,379.19118,1588725,8.3,379.1914829293,0.00030292930000541674,24,27,O4
11870,379.20689,1614586,8.4,379.20673906929994,0.00015093070004468245,28,27,O1
11873,379.22795,6801408,42.9,379.22786843809996,8.156190006047837e-05,25,31,O3
11877,379.24357000000003,1364997,6.8,379.2431245781,0.0004454219000535886,29,31,
11884,379.26434,18291722,119.1,379.2642539469,8.605310000575628e-05,26,35,O2
11889,379.28545,3104273,18.3,379.2853833157,6.668430000900116e-05,23,39,O4
11890,379.30065,3681302,22.2,379.3006394557,1.0544300039327936e-05,27,39,O1
11891,379.32178,3070236,18.1,379.3217688245,1.1175499992077675e-05,24,43,O3
11893,379.35818,151485472,1003.2,379.3581543333,2.5666700025794853e-05,25,47,O2
11907,380.16569,3459867,20.7,380.1656025323,8.746769998424497e-05,26,22,O2N1
11909,380.18686,1373473,6.8,380.1867319011,0.00012809890000653468,23,26,O4N1
11911,380.20212999999995,5505318,34.3,380.2019880411,0.00014195889997381528,27,26,O1N1
11915,380.22328999999996,2270509,12.8,380.22311740989994,0.00017259010002135255,24,30,O3N1
11919,380.23851,15199537,98.6,380.23837354989996,0.0001364501000580276,28,30,N1
11922,380.25961,6350136,39.9,380.2595029187,0.00010708130002967664,25,34,O2N1
11925,380.28074,1297982,6.3,380.2806322875,0.00010771249998242638,22,38,O4N1
11926,380.29582999999997,2807618,16.4,380.29588842749996,5.842749999374064e-05,26,38,O1N1
11928,380.33204,1715917,9.1,380.3322739363,0.00023393629999191035,27,42,N1
11937,381.14957999999996,1467460,7.5,381.1496181161,3.8116100029128575e-05,26,21,O3
11943,381.18611,2985551,17.5,381.1860036249,0.00010637509996058725,27,25,O2
11947,381.20735,1723221,9.2,381.2071329937,0.00021700630003351762,24,29,O4
11952,381.22239,2001498,11.0,381.22238913369995,8.663000699016266e-07,28,29,O1
11956,381.2435,4889184,30.2,381.24351850249997,1.8502499983696907e-05,25,33,O3
11962,381.27987,23250538,152.0,381.2799040113,3.401129998792385e-05,26,37,O2
11965,381.30104,4984434,30.8,381.3010333801,6.6198999775224365e-06,23,41,O4
11966,381.31632,3329654,19.8,381.3162895201,3.0479900033242302e-05,27,41,O1
11968,381.33747999999997,5305981,32.9,381.3374188889,6.111109996709274e-05,24,45,O3
11970,381.37393,206126720,1365.8,381.3738043977,0.0001256022999882589,25,49,O2
11975,382.14527999999996,1307504,6.4,382.14486708789997,0.0004129120999891711,25,20,O3N1
11979,382.18138,4061051,24.7,382.1812525967,0.0001274032999845076,26,24,O2N1
11986,382.21779,7073670,44.7,382.21763810549993,0.00015189450004982064,27,28,O1N1
11990,382.23882000000003,2751372,16.0,382.23876747429995,5.252570008451585e-05,24,32,O3N1
11992,382.25406,17614736,114.6,382.25402361429997,3.638570001385233e-05,28,32,N1
11995,382.27522999999997,5036951,31.1,382.2751529831,7.701689997929861e-05,25,36,O2N1
11997,382.29645,2107805,11.7,382.2962823519,0.0001676480999890373,22,40,O4N1
11999,382.31144,3029410,17.8,382.31153849189997,9.849189996202767e-05,26,40,O1N1
12016,383.16557,1606306,8.4,383.1652681805,0.00030181950000951474,26,23,O3
12020,383.20181,4497069,27.6,383.2016536893,0.00015631070004928915,27,27,O2
12026,383.22303999999997,2455220,14.0,383.2227830581,0.00025694189997693684,24,31,O4
12031,383.23812000000004,1966520,10.8,383.23803919809995,8.080190008286081e-05,28,31,O1
12036,383.2592,6190271,38.8,383.2591685669,3.143310004816158e-05,25,35,O3
12041,383.29547,30152906,197.8,383.2955540757,8.407569998780673e-05,26,39,O2
12042,383.31671,6449360,40.5,383.31668344450003,2.6555499971436802e-05,23,43,O4
12043,383.332,5805269,36.2,383.3319395845,6.0415500001909095e-05,27,43,O1
12044,383.3531,4044507,24.6,383.35306895329995,3.104670003040155e-05,24,47,O3
12055,384.1605,2106061,11.7,384.1605171523,1.71522999607987e-05,25,22,O3N1
12057,384.1758,6214098,39.0,384.1757732923,2.67076999875826e-05,29,22,N1
12058,384.19698,4887000,30.1,384.1969026611,7.733889998462473e-05,26,26,O2N1
12062,384.21813,2442462,13.9,384.2180320299,9.797010000056616e-05,23,30,O4N1
12064,384.23345,5148131,31.9,384.23328816989994,0.00016183010006898257,27,30,O1N1
12068,384.25451,2786281,16.2,384.25441753869995,9.246130002793507e-05,24,34,O3N1
12070,384.26973,20658670,134.8,384.2696736787,5.6321300007766695e-05,28,34,N1
12073,384.29073,7615476,48.3,384.2908030475,7.304749999548221e-05,25,38,O2N1
12078,384.32727,1603583,8.4,384.3271885563,8.144370002582946e-05,26,42,O1N1
12094,385.18077999999997,2655231,15.3,385.1809182449,0.00013824490002889434,26,25,O3
12099,385.21736,8729354,55.7,385.2173037537,5.624630000511388e-05,27,29,O2
12104,385.23864,2305552,13.0,385.2384331225,0.00020687749997705396,24,33,O4
12108,385.25397999999996,3165461,18.7,385.25368926249996,0.0002907374999949752,28,33,O1
12113,385.27494,7591707,48.1,385.2748186313,0.00012136870003587319,25,37,O3
12119,385.31126,43098916,283.8,385.3112041401,5.5859899987353856e-05,26,41,O2
12120,385.33237,5426988,33.7,385.33233350890004,3.649109999059874e-05,23,45,O4
12121,385.34758999999997,8214321,52.2,385.3475896489,3.5109997043036856e-07,27,45,O1
12127,386.15525,1948450,10.6,386.15503784789996,0.00021215210006175766,28,20,O1N1
12130,386.17618999999996,2029352,11.2,386.1761672167,2.278329998262052e-05,25,24,O3N1
12133,386.19147999999996,8545325,54.4,386.1914233567,5.664329995624939e-05,29,24,N1
12136,386.21256,7531571,47.7,386.21255272549996,7.274500035236997e-06,26,28,O2N1
12140,386.23342,1759801,9.4,386.2336820943,0.0002620942999556064,23,32,O4N1
12142,386.24884,5612606,35.0,386.24893823429994,9.823429996913546e-05,27,32,O1N1
12145,386.27022,1670980,8.8,386.27006760309996,0.00015239690003454598,24,36,O3N1
12147,386.28547000000003,10643529,68.4,386.2853237431,0.00014625690005232173,28,36,N1
12149,386.30644,3882063,23.5,386.3064531119,1.31118999888713e-05,25,40,O2N1
12164,387.1604,1595725,8.2,387.1601828005,0.0002171994999571325,25,23,O4
12170,387.1966,3604312,21.3,387.19656830929995,3.169070004105379e-05,26,27,O3
12177,387.23296,9351523,59.0,387.2329538181,6.181900005231e-06,27,31,O2
12183,387.2541,2602857,14.8,387.2540831869,1.6813099989576585e-05,24,35,O4
12185,387.26943,2851694,16.4,387.26933932689997,9.067310003274542e-05,28,35,O1
12189,387.29049,8423796,52.9,387.2904686957,2.1304299991697917e-05,25,39,O3
12195,387.32697,64357760,419.3,387.3268542045,0.00011579549999396477,26,43,O2
12196,387.36337000000003,15011210,96.1,387.36323971329995,0.00013028670008452536,27,47,O1
12207,388.17067000000003,4464762,27.0,388.17068791229997,1.7912299938416254e-05,28,22,O1N1
12210,388.19194,2176000,12.0,388.1918172811,0.00012271890000192798,25,26,O3N1
12212,388.20722,10976900,69.6,388.2070734211,0.00014657890000080442,29,26,N1
12213,388.22829,8216203,51.6,388.22820278989997,8.721010004819618e-05,26,30,O2N1
12216,388.24932,2101649,11.5,388.2493321587,1.2158699973952025e-05,23,34,O4N1
12218,388.26475,4640918,28.1,388.26458829869995,0.00016170130004411476,27,34,O1N1
12221,388.28576,2203804,12.2,388.28571766749997,4.233250001561828e-05,24,38,O3N1
12224,388.30089,16322208,104.7,388.3009738075,8.380750000469561e-05,28,38,N1
12226,388.32176,1505702,7.6,388.3221031763,0.0003431763000207866,25,42,O2N1
12243,389.21227999999996,3190446,18.6,389.21221837369995,6.162630000972058e-05,26,29,O3
12250,389.24874,11385785,72.3,389.2486038825,0.00013611750000563916,27,33,O2
12253,389.2699,2857407,16.5,389.2697332513,0.00016674869999633302,24,37,O4
12256,389.28515,3046340,17.7,389.2849893913,0.00016060870001410876,28,37,O1
12262,389.30625,8614858,54.2,389.3061187601,0.0001312398999857578,25,41,O3
12266,389.34247999999997,66832340,435.5,389.34250426890003,2.426890006290705e-05,26,45,O2
12273,390.15026,1962179,10.6,390.1499524679,0.00030753210000966646,27,20,O2N1
12275,390.17127,1961673,10.6,390.1710818367,0.00018816329998116998,24,24,O4N1
12277,390.18645,5043917,30.8,390.1863379767,0.00011202330000514849,28,24,O1N1
12280,390.2075,3661012,21.7,390.20746734549994,3.265450004619197e-05,25,28,O3N1
12283,390.22272999999996,9681112,61.1,390.22272348549996,6.5145000007760245e-06,29,28,N1
12286,390.24372999999997,9785566,61.8,390.2438528543,0.00012285430000247288,26,32,O2N1
12289,390.26492,1685988,8.8,390.2649822231,6.22230999738349e-05,23,36,O4N1
12290,390.28028,3113193,18.1,390.28023836309995,4.163690005043463e-05,27,36,O1N1
12293,390.30156,1963759,10.6,390.3013677319,0.0001922681000223747,24,40,O3N1
12296,390.31678,17938676,115.2,390.3166238719,0.00015612810000220634,28,40,N1
12310,391.19155,1360661,6.6,391.1914829293,6.707070002676119e-05,25,27,O4
12316,391.22799,6089216,37.6,391.22786843809996,0.00012156190001633149,26,31,O3
12324,391.26435,15188490,97.2,391.2642539469,9.60530999805087e-05,27,35,O2
12327,391.28541,3773968,22.5,391.2853833157,2.6684299996304617e-05,24,39,O4
12330,391.30073,3996181,23.9,391.3006394557,9.054430000787761e-05,28,39,O1
12334,391.32172,4492827,27.2,391.3217688245,4.8824499970123725e-05,25,43,O3
12338,391.35819,129550888,846.4,391.3581543333,3.566670000054728e-05,26,47,O2
12346,392.16558,2321298,12.9,392.1656025323,2.253230002224882e-05,27,22,O2N1
12348,392.18665,1810968,9.6,392.1867319011,8.190110003170048e-05,24,26,O4N1
12351,392.20178,3783708,22.5,392.2019880411,0.00020804109999517095,28,26,O1N1
12354,392.22281,2610467,14.8,392.22311740989994,0.00030740989996047574,25,30,O3N1
12358,392.2383,14306087,91.4,392.23837354989996,7.354989998020756e-05,29,30,N1
12360,392.25955,10189613,64.5,392.2595029187,4.708130001063182e-05,26,34,O2N1
12363,392.2808,1373107,6.7,392.2806322875,0.0001677125000014712,23,38,O4N1
12365,392.29602,3564344,21.1,392.29588842749996,0.00013157250003814625,27,38,O1N1
12369,392.33257000000003,1634115,8.4,392.3322739363,0.00029606370003421034,28,42,N1
12385,393.14957000000004,1293105,6.2,393.1496181161,4.811609994703758e-05,27,21,O3
12387,393.18606,2124859,11.6,393.1860036249,5.6375099973138276e-05,28,25,O2
12391,393.20725,1846337,9.8,393.2071329937,0.00011700630000177625,25,29,O4
