,newindices,pixel_x,pixel_y,ccat
R00X112Y048,0.29212109136039766,11.0585244,4.1529136,0.429
R00X113Y048,0.20562068318690419,11.069726799999998,4.315014,0.47100000000000003
R00X114Y048,0.1789701732258797,11.080929199999998,4.4770726000000005,0.475
R00X119Y048,0.8477596052181612,11.136982999999999,5.2875328,0.48100000000000004
R00X121Y048,0.01479523436533784,11.1593878,5.6116918,0.43700000000000006
R00X127Y048,0.2065577632132695,11.226643999999999,6.727919,0.43
R00X130Y048,0.9105202490679257,11.260251199999999,7.4531072,0.442
R00X132Y048,0.19242671617781199,11.282656,8.982401999999999,0.43200000000000005
R00X138Y048,0.03895120382291954,11.349912199999999,15.600052599999998,0.467
R00X143Y048,0.20507492223947202,11.405966,16.4001046,0.45799999999999996
R00X147Y048,0.6237662236729619,11.4507756,16.8446476,0.47
R00X149Y048,0.24915658721041128,11.4731804,17.1334856,0.5710000000000001
R00X151Y048,0.89245926123608,11.495626999999999,17.438040400000002,0.504
R00X152Y048,0.8883845059990094,11.506829399999999,17.590317799999998,0.46299999999999997
R00X156Y048,0.167395631233263,11.551639,18.1994692,0.431
R00X157Y048,0.8695039444260394,11.562841399999998,18.3517466,0.515
R00X165Y048,0.11785913776468795,11.652502399999998,19.570007599999997,0.408
R00X166Y048,0.7294570575351315,11.6637048,19.722326799999998,0.425
R00X170Y048,0.892985036000666,11.7085562,20.3314364,0.48
R00X176Y048,0.9204912871431506,11.775770599999998,21.245142599999998,0.52
R00X178Y048,0.11364941978476505,11.7982172,21.552038200000002,0.424
R00X183Y048,0.8759441069551899,11.854229199999999,22.3275954,0.484
R00X186Y048,0.8970324366310405,11.8878782,22.792954799999997,0.556
R00X187Y048,0.8907452075595422,11.8990806,22.948074599999998,0.555
R00X188Y048,0.032313196139658336,11.910283,23.103152599999998,0.501
R00X190Y048,0.9236511531796017,11.9326878,23.4133922,0.528
R00X192Y048,0.8336567267977931,11.955092599999999,23.723631799999996,0.45399999999999996
R00X195Y048,0.6959821437682445,11.988741599999999,24.1889494,0.41100000000000003
R00X204Y048,0.12802879243396076,12.089605,25.584944,0.47600000000000003
R00X206Y048,0.1327461966632952,12.112009799999997,25.895183599999996,0.449
R00X207Y048,0.8975349749652457,12.1232122,26.0502616,0.46
R00X208Y048,0.8892289750198598,12.1344146,26.205381399999997,0.467
R00X210Y048,0.03757381719749841,12.156819399999998,26.515621,0.467
R00X212Y048,0.8602731908509815,12.179266,26.825818799999997,0.48
R00X213Y048,0.8984202672849979,12.190468399999999,26.980938599999998,0.504
R00X216Y048,0.8869272234731599,12.224075599999999,27.446256199999993,0.507
R00X217Y048,0.16856761600331593,12.235277999999997,27.601376,0.483
R00X220Y048,0.08663487863128376,12.268926999999998,28.066735399999995,0.488
R00X224Y048,0.8171242756670115,12.313736599999999,28.7049378,0.488
R00X227Y048,0.898462123620366,12.347343799999997,29.185136199999995,0.526
R00X229Y048,0.895611232871692,12.3697904,29.5052824,0.45299999999999996
R00X230Y048,0.8305248568536551,12.380992799999998,29.665334599999998,0.522
R00X231Y048,0.008098186237583365,12.3921952,29.825428599999995,0.532
R00X233Y048,0.7913148662028668,12.414599999999998,30.145532999999997,0.507
R00X234Y048,0.01845430870938224,12.425802399999998,30.305626999999998,0.515
R00X235Y048,0.865181015553713,12.437004799999999,30.465679199999997,0.498
R00X241Y048,0.9372499693681109,12.504260999999998,31.4261178,0.47600000000000003
R00X244Y048,0.18219858883554563,12.5378682,31.906316199999996,0.513
R00X246Y048,0.8732047087357693,12.560314799999999,32.2264624,0.455
R00X247Y048,0.9253891655659714,12.5715172,32.3865146,0.462
R00X248Y048,0.04643425990172461,12.582719599999999,32.5465668,0.452
R00X253Y048,0.08580465577165985,12.6387316,33.346911399999996,0.483
R00X254Y048,0.07902161826780989,12.649933999999998,33.5070054,0.479
R00X255Y048,0.344447876434735,12.661178199999998,33.6670576,0.46299999999999997
R00X256Y048,0.5395968535462928,12.6723806,33.82715159999999,0.46399999999999997
R00X257Y048,0.9379985261741142,12.683582999999999,33.987203799999996,0.41700000000000004
R00X104Y049,0.8146158468850727,10.781683,3.0514418,0.47200000000000003
R00X108Y049,0.8945077828908999,10.8264926,3.6986311999999995,0.429
R00X109Y049,0.9003396243009802,10.837694999999998,3.8603971999999995,0.47600000000000003
R00X110Y049,0.31534059891595145,10.8489392,4.0222468,0.439
R00X112Y049,0.2561720172528056,10.871343999999999,4.3464058,0.45399999999999996
R00X114Y049,0.8793949498892711,10.8937488,4.6705648,0.493
R00X117Y049,0.8713108228853947,10.927356,5.1568242,0.581
R00X122Y049,0.3260759600599764,10.983409799999999,5.967284399999999,0.507
R00X125Y049,0.3698043393086049,11.017017,6.453543799999999,0.446
R00X128Y049,0.4088585821550692,11.050666,7.024949799999999,0.414
R00X131Y049,0.1755293912341646,11.0842732,8.491043,0.474
R00X132Y049,0.10681797609748991,11.0954756,9.255690399999999,0.441
R00X134Y049,0.06697631395733517,11.117880399999999,10.7849852,0.413
R00X135Y049,0.8926978671577853,11.129082799999999,11.5496326,0.446
R00X139Y049,0.06505164570594396,11.1739342,15.849138799999999,0.462
R00X146Y049,0.19499305779762796,11.252392799999997,16.7497616,0.45399999999999996
R00X148Y049,0.8878387387740696,11.274797600000001,17.003445799999998,0.479
R00X153Y049,0.9077657235943759,11.330851399999998,17.764874599999995,0.43799999999999994
R00X157Y049,0.8934259258235286,11.375661,18.3739842,0.557
R00X159Y049,0.8989898291539671,11.398065799999998,18.6785808,0.41700000000000004
R00X160Y049,0.650207686863278,11.4092682,18.830858199999998,0.445
R00X161Y049,0.3219156108208952,11.420470599999998,18.983135599999997,0.44
R00X164Y049,0.8500764434806181,11.454119599999999,19.439967799999998,0.36
R00X174Y049,0.12927174201207203,11.566185399999998,20.9742368,0.391
R00X175Y049,0.8644891494924387,11.577387799999999,21.129356599999998,0.436
R00X178Y049,0.7934513052482042,11.610994999999999,21.5946742,0.43799999999999994
R00X180Y049,0.8782584582563513,11.6334416,21.904913799999996,0.37
R00X181Y049,0.06860316676450272,11.644643999999998,22.060033599999997,0.429
R00X182Y049,0.034487377244136065,11.6558464,22.215153400000002,0.461
R00X187Y049,0.8699563162151096,11.711858399999999,22.990710599999996,0.48700000000000004
R00X188Y049,0.9407186185744553,11.723102599999999,23.145788599999996,0.42200000000000004
R00X189Y049,0.92193401927877,11.734305,23.300908399999997,0.395
R00X190Y049,0.8865988200196113,11.7455074,23.4560282,0.379
R00X193Y049,0.902294598388563,11.7791146,23.921345799999997,0.429
R00X194Y049,0.8438848614936817,11.790316999999998,24.076465599999995,0.447
R00X197Y049,0.9138441261043287,11.823965999999999,24.541783199999998,0.466
R00X198Y049,0.03317429285302995,11.835168399999999,24.696903,0.7490000000000001
R00X209Y049,0.013454528820435182,11.958436599999999,26.403137199999996,0.467
R00X212Y049,0.9063818013615281,11.992043799999998,26.868454799999995,0.467
R00X213Y049,0.8807559349086552,12.0032462,27.023574599999996,0.445
R00X215Y049,0.8466619161610747,12.025692799999998,27.333814199999996,0.426
R00X217Y049,0.9234160743292376,12.0480976,27.644012,0.47
R00X221Y049,0.8361910206186145,12.0929072,28.268712999999998,0.569
R00X224Y049,0.8900307139128657,12.126556200000001,28.748911399999997,0.511
R00X227Y049,0.8478575195527247,12.1601634,29.229151599999994,0.439
R00X229Y049,0.6448492147388498,12.1825682,29.549255999999996,0.521
R00X231Y049,0.011130992678712884,12.205014799999999,29.869402199999996,0.498
R00X232Y049,0.9132465339902924,12.216217199999999,30.029496199999997,0.507
R00X234Y049,0.18500389153288374,12.238622,30.3496006,0.507
R00X236Y049,0.18719690534770753,12.261026799999998,30.669746800000002,0.447
R00X237Y049,0.2218402806066143,12.272229199999998,30.8298408,0.479
R00X238Y049,0.16442537048538017,12.2834316,30.989893,0.503
R00X239Y049,0.8929282684038257,12.294633999999999,31.149945199999994,0.52
R00X240Y049,0.8823223273696437,12.305878199999999,31.3100392,0.45299999999999996
R00X241Y049,0.8699461047588288,12.3170806,31.4700914,0.541
R00X242Y049,0.921104460985754,12.328282999999999,31.630185399999995,0.484
R00X243Y049,0.8605748704414106,12.339485399999997,31.790237599999994,0.495
R00X244Y049,0.2425745131026051,12.3506878,31.9502898,0.49
R00X245Y049,0.8213627116852923,12.361890200000001,32.1103838,0.452
R00X248Y049,0.1870350795165376,12.3955392,32.59058219999999,0.48700000000000004
R00X250Y049,0.9393058242194335,12.417943999999999,32.9107284,0.46299999999999997
R00X251Y049,0.17080224682552986,12.4291464,33.07078059999999,0.462
R00X252Y049,0.8453522517900106,12.440348799999999,33.23087459999999,0.506
R00X253Y049,0.8671254611640378,12.451551199999999,33.390926799999995,0.525
R00X254Y049,0.07038815221116722,12.4627536,33.550979,0.43700000000000006
R00X255Y049,0.2913310302929442,12.473956,33.711073,0.467
R00X256Y049,0.8209197572401411,12.485158399999998,33.871125199999994,0.466
R00X257Y049,0.10074587086766672,12.496402599999998,34.031219199999995,0.45
R00X261Y049,0.15655539508198574,12.541212199999999,34.6714698,0.4
R00X262Y049,0.08652136668697072,12.5524146,34.8315638,0.466
R00X264Y049,0.8769690162644258,12.574819399999997,35.151668199999996,0.561
R00X268Y049,0.8598713705771669,12.6196708,35.791960599999996,0.509
R00X269Y049,0.8691477372922847,12.6308732,35.9520128,0.504
R00X270Y049,0.04316880425263311,12.6420756,36.1121068,0.48100000000000004
R00X271Y049,0.0821973361662497,12.653277999999998,36.272158999999995,0.608
R00X272Y049,0.09524175199713895,12.664480399999999,36.432252999999996,0.516
R00X275Y049,0.047210618290599915,12.6981294,36.912451399999995,0.521
R00X277Y049,0.09605636149014449,12.7205342,37.231051,0.512
R00X278Y049,0.8741108656551158,12.731736599999998,37.389682,0.527
R00X279Y049,0.18588546939285142,12.742939,37.5483548,0.491
R00X281Y049,0.10577369380256325,12.765343799999998,37.8657004,0.498
R00X283Y049,0.9042595497989071,12.787790399999999,38.183046,0.491
R00X287Y049,0.292687914463498,12.8326,38.817737199999996,0.485
R00X288Y049,0.8502213520469895,12.843802399999998,38.97641,0.48200000000000004
R00X104Y050,0.573103902100493,10.594502599999998,3.2494484,0.461
R00X108Y050,0.942299653232581,10.6393122,3.8965959999999997,0.5579999999999999
R00X110Y050,0.9509522253528073,10.661717,4.2201698,0.465
R00X113Y050,0.11533386735898253,10.695366,4.705551399999999,0.467
R00X114Y050,0.0646074089095658,10.706568399999998,4.8673592,0.488
R00X125Y050,0.05128152282801061,10.829836599999998,6.647036,0.489
R00X128Y050,0.8877869704534026,10.863443799999997,7.133295399999999,0.41600000000000004
R00X131Y050,0.17574329782122644,10.897092799999998,8.7643732,0.48200000000000004
R00X134Y050,0.8554829885813039,10.9307,11.0582736,0.47200000000000003
R00X146Y050,0.8831507129011114,11.065170599999998,16.76598,0.42
R00X149Y050,0.7225396959281362,11.098819599999999,17.177960799999997,0.39799999999999996
R00X151Y050,0.8938936396296109,11.1212244,17.482515599999996,0.423
R00X153Y050,0.9005118295363873,11.1436292,17.7871122,0.48700000000000004
R00X156Y050,0.15662468775510005,11.1772782,18.2439444,0.483
R00X158Y050,0.8424273098477686,11.199682999999999,18.548541,0.441
R00X160Y050,0.7947173371066639,11.222087799999999,18.8530958,0.444
R00X161Y050,0.8318123317928922,11.2332902,19.0053732,0.45799999999999996
R00X168Y050,0.7518397862504099,11.311748799999998,20.0861958,0.502
R00X171Y050,0.8710556324121869,11.345356,20.5515552,0.527
R00X172Y050,0.8707636992266712,11.356558399999999,20.706674999999997,0.47100000000000003
R00X173Y050,0.2454277181884045,11.3678026,20.861752999999997,0.504
R00X175Y050,0.25591799834663304,11.3902074,21.171992599999996,0.44799999999999995
R00X181Y050,0.03999765708722765,11.457421799999999,22.102669599999995,0.41100000000000003
R00X182Y050,0.8193694000560133,11.468665999999999,22.2577894,0.41
R00X183Y050,0.8528430032632768,11.479868399999997,22.412867399999996,0.52
R00X185Y050,0.7850806238738011,11.502273200000001,22.723107,0.43200000000000005
R00X186Y050,0.8908154402995309,11.5134756,22.8782268,0.466
R00X188Y050,0.9097099419693623,11.5358804,23.188424599999998,0.426
R00X192Y050,0.7736155591151471,11.580731799999999,23.808862,0.425
R00X197Y050,0.860532698838042,11.636743799999998,24.5844192,0.44
R00X203Y050,0.05209514965222281,11.703999999999999,25.5150962,0.44299999999999995
R00X205Y050,0.07014709007345937,11.7264048,25.825335799999998,0.43700000000000006
R00X206Y050,0.0777169886394198,11.737607200000001,25.980413799999994,0.493
R00X210Y050,0.12139806239849114,11.7824586,26.600893,0.49200000000000005
R00X215Y050,0.8181734272789228,11.838470599999999,27.376450199999997,0.382
R00X220Y050,0.8723318420516021,11.894524399999998,28.1526344,0.48
R00X225Y050,0.7681843286671726,11.950578199999999,28.952978999999996,0.48
R00X226Y050,0.9093026241898239,11.9617806,29.113073,0.508
R00X227Y050,0.02043062602390922,11.972983,29.273125199999996,0.486
R00X229Y050,0.8518488810459613,11.9953878,29.5932714,0.503
R00X232Y050,0.9110850231502178,12.028994999999998,30.073469799999998,0.607
R00X233Y050,0.7580000599725909,12.0402392,30.2335638,0.461
R00X234Y050,0.09684906689679335,12.0514416,30.393615999999998,0.44299999999999995
R00X236Y050,0.11307445235032075,12.073846399999999,30.713762199999998,0.46299999999999997
R00X245Y050,0.14001226401135314,12.174709799999997,32.1543574,0.523
R00X247Y050,0.8536245802797894,12.1971146,32.47450359999999,0.462
R00X249Y050,0.9239036515510773,12.219519399999998,32.7946498,0.44799999999999995
R00X250Y050,0.3567043496849968,12.2307218,32.954702,0.47600000000000003
R00X254Y050,0.06670262559481807,12.2755732,33.594994400000004,0.493
R00X255Y050,0.202503368111038,12.286775599999999,33.75504659999999,0.489
R00X258Y050,0.15993013265354294,12.320382799999999,34.2352868,0.45299999999999996
R00X261Y050,0.18410207682910276,12.354031799999998,34.715485199999996,0.36700000000000005
R00X262Y050,0.11044695385972123,12.3652342,34.8755374,0.39299999999999996
R00X266Y050,0.08569029340331091,12.410043799999997,35.5158298,0.445
R00X267Y050,0.022430454800165475,12.421246199999999,35.675881999999994,0.473
R00X270Y050,0.1510685292619367,12.4548952,36.1560804,0.523
R00X271Y050,0.13932402993232249,12.4660976,36.316174399999994,0.506
R00X272Y050,0.23731558899241692,12.4773,36.4762266,0.515
R00X274Y050,0.20658992660057968,12.4997048,36.7963728,0.514
R00X275Y050,0.9224269479118873,12.5109072,36.956424999999996,0.45899999999999996
R00X278Y050,0.37464953481257535,12.5445562,37.43666519999999,0.46
R00X281Y050,0.13575259011589375,12.5781634,37.9168636,0.511
R00X286Y050,0.24360185246198882,12.6342172,38.7134462,0.501
R00X288Y050,0.40302390135388605,12.656622,39.0307918,0.45
R00X295Y050,0.27791216566578203,12.7350806,40.133433999999994,0.49700000000000005
R00X296Y050,0.8407842711972441,12.746283,40.278981599999995,0.513
R00X302Y050,0.16132162109734824,12.813539200000001,41.1521418,0.5479999999999999
R00X109Y051,0.9199017019909317,10.4633342,4.2563686,0.5
R00X110Y051,0.9138448296538279,10.4745366,4.418176399999999,0.478
R00X111Y051,0.9160889838580101,10.485738999999999,4.579942399999999,0.491
R00X117Y051,0.8640681016913854,10.5529952,5.5507056,0.469
R00X120Y051,0.0106381813697267,10.586602399999999,6.036087199999999,0.45299999999999996
R00X121Y051,0.18690914091237237,10.597804799999999,6.1978532,0.442
R00X122Y051,0.2651732543167898,10.609007199999999,6.359661,0.436
R00X123Y051,0.17312813651981557,10.620251399999999,6.521468799999999,0.501
R00X125Y051,0.7291556933759653,10.6426562,6.845042599999999,0.434
R00X126Y051,0.828882218140189,10.6538586,7.0068086,0.414
R00X134Y051,0.9185094720234941,10.743519599999999,11.697061199999998,0.47200000000000003
R00X142Y051,0.32397912502463333,10.8331806,16.2227054,0.524
R00X143Y051,0.8519494922127664,10.844382999999999,16.3713044,0.522
R00X149Y051,0.8381101849576981,10.911639200000002,17.2001984,0.512
R00X153Y051,0.8422561343367185,10.956448799999999,17.809349799999996,0.474
R00X154Y051,0.8312090774961746,10.9676512,17.9616272,0.467
R00X155Y051,0.040078671886547325,10.978853599999999,18.113904599999998,0.48700000000000004
R00X156Y051,0.48821988890460327,10.990056,18.2675196,0.371
R00X158Y051,0.8773009846048759,11.0125026,18.5777592,0.41700000000000004
R00X159Y051,0.6601373353745805,11.023705,18.7328372,0.431
R00X160Y051,0.28394378729926534,11.0349074,18.887957,0.42100000000000004
R00X162Y051,0.8532667978903257,11.057312199999998,19.1981966,0.48100000000000004
R00X165Y051,0.8546200559891447,11.090919399999997,19.6635142,0.455
R00X166Y051,0.8157014058365967,11.102121799999999,19.818634,0.515
R00X167Y051,0.8626955807757067,11.113366,19.973753799999997,0.51
R00X171Y051,0.8301113331911935,11.1581756,20.5941912,0.457
R00X174Y051,0.27210241404319585,11.191782799999999,21.059508799999996,0.42100000000000004
R00X176Y051,0.5415267414717265,11.2142294,21.369748400000002,0.45299999999999996
R00X177Y051,0.8501399805622846,11.225431799999999,21.5248682,0.48200000000000004
R00X178Y051,0.14869664297888413,11.2366342,21.679946199999996,0.513
R00X180Y051,0.017619929889920127,11.259039,21.9901858,0.359
R00X182Y051,0.9081596107165064,11.281443799999998,22.300383599999996,0.469
R00X183Y051,0.02672454856041416,11.292646199999998,22.4555034,0.431
R00X184Y051,0.049595605616768436,11.303890399999998,22.6106232,0.473
R00X186Y051,0.08439878349728898,11.326295199999999,22.9208628,0.35
R00X187Y051,0.8867950306190743,11.3374976,23.0759408,0.473
R00X190Y051,0.8304223022963215,11.3711048,23.5413002,0.419
R00X191Y051,0.8273702307626972,11.3823072,23.696419999999996,0.436
R00X195Y051,0.08969236554974051,11.4271586,24.3168574,0.501
R00X197Y051,0.8750161125366789,11.449563399999999,24.627055199999997,0.478
R00X198Y051,0.024471954932277128,11.460765799999999,24.782175,0.425
R00X201Y051,0.0870372909565357,11.4944148,25.247492599999998,0.439
R00X205Y051,0.035437683496656144,11.539224399999998,25.8679718,0.445
R00X206Y051,0.14363280605186282,11.550426799999999,26.0230498,0.445
R00X216Y051,0.8476501966255883,11.6624926,27.5741642,0.447
R00X217Y051,0.034004275507855584,11.673694999999999,27.729283999999996,0.46299999999999997
R00X219Y051,0.8683560533470387,11.696141599999999,28.0395236,0.47600000000000003
R00X222Y051,0.8441756626914599,11.729748799999998,28.516796,0.48200000000000004
R00X223Y051,0.06792960615649345,11.7409512,28.6768482,0.486
R00X227Y051,0.825704289132381,11.785802599999998,29.317140599999995,0.499
R00X234Y051,0.06704537176995508,11.864219399999998,30.4375896,0.446
R00X237Y051,0.9313254815772862,11.897868399999998,30.9178298,0.48200000000000004
R00X240Y051,0.9004592697989063,11.931475599999999,31.39802819999999,0.405
R00X242Y051,0.16012145644097392,11.9538804,31.7181744,0.46299999999999997
R00X244Y051,0.19806045092643193,11.976326999999998,32.0382788,0.444
R00X245Y051,0.8608883736569257,11.9875294,32.1983728,0.483
R00X248Y051,0.8688087731267075,12.021136599999998,32.6785712,0.43
R00X249Y051,0.9180476403302097,12.032339,32.8386234,0.442
R00X255Y051,0.9145662604944192,12.0995952,33.799062,0.45399999999999996
R00X256Y051,0.8428856129585082,12.1107976,33.959114199999995,0.423
R00X260Y051,0.8150573207223458,12.1556072,34.599406599999995,0.434
R00X263Y051,0.13037833080782257,12.1892562,35.079605,0.5479999999999999
R00X264Y051,0.8500755364044672,12.2004586,35.239657199999996,0.47100000000000003
R00X267Y051,0.11557810073694642,12.234065799999998,35.7198974,0.473
R00X268Y051,0.9238170925505345,12.2452682,35.879949599999996,0.47200000000000003
R00X270Y051,0.8760751389888597,12.267714799999998,36.2000958,0.508
R00X271Y051,0.1121005260193332,12.2789172,36.360147999999995,0.484
R00X272Y051,0.12568881738793666,12.290119599999999,36.520241999999996,0.525
R00X273Y051,0.15799740955658528,12.301322,36.68029419999999,0.491
R00X277Y051,0.1463465955635511,12.3461316,37.3205866,0.5529999999999999
R00X280Y051,0.8307605471108661,12.3797806,37.800785,0.498
R00X282Y051,0.9316989250448989,12.402185399999999,38.120931199999994,0.483
R00X283Y051,0.984367733731822,12.413387799999999,38.2809834,0.514
R00X286Y051,0.23381139191879213,12.446994999999998,38.761181799999996,0.501
R00X287Y051,0.2812420345895407,12.458239200000001,38.921275800000004,0.5329999999999999
R00X288Y051,0.26675250205065304,12.4694416,39.081328,0.465
R00X289Y051,0.17281948359803093,12.480643999999998,39.241380199999995,0.40700000000000003
R00X290Y051,0.32335395489346913,12.4918464,39.401474199999996,0.526
R00X291Y051,0.34993448287101925,12.503048799999998,39.561192,0.534
R00X293Y051,0.7548481345410781,12.525453599999999,39.878537599999994,0.526
R00X294Y051,0.16613319312357216,12.536655999999999,40.0372104,0.5720000000000001
R00X295Y051,0.7798344425101045,12.547858399999999,40.183343199999996,0.45
R00X296Y051,0.8236988642990349,12.5591026,40.328849,0.5539999999999999
R00X298Y051,0.7810772341043243,12.5815074,40.6374584,0.467
R00X299Y051,0.8774565956713164,12.592709799999998,40.7962148,0.461
R00X303Y051,0.17106815086434785,12.637519399999999,41.4311568,0.441
R00X101Y052,0.967736773944074,10.1864928,3.1392217999999996,0.46399999999999997
R00X110Y052,0.9166800655648992,10.2873562,4.6161411999999995,0.513
R00X112Y052,0.4409846229333995,10.309761,4.9397568,0.449
R00X114Y052,0.8630496571523342,10.332165799999999,5.2633306,0.46399999999999997
R00X117Y052,0.04419112604623926,10.365814799999999,5.748712199999999,0.435
R00X121Y052,0.931830610694834,10.4106244,6.395859799999999,0.465
R00X122Y052,0.9166943826311765,10.421826799999998,6.557667599999999,0.457
R00X123Y052,0.3193038922640021,10.4330292,6.7194336,0.41700000000000004
R00X124Y052,0.1694665287005576,10.444231599999998,6.8812413999999995,0.428
R00X130Y052,0.7365564179532091,10.511487799999998,9.723307,0.451
R00X131Y052,0.36131736819561466,10.5226902,10.4965234,0.41600000000000004
R00X132Y052,0.446197887330086,10.5338926,11.122771,0.395
R00X133Y052,0.29528716230640706,10.545095,11.4285798,0.526
R00X134Y052,0.9238478245470602,10.5563392,11.7343886,0.45299999999999996
R00X135Y052,0.5609101733350087,10.5675416,12.041785799999998,0.508
R00X145Y052,0.8370285017908827,10.679607399999998,16.632429,0.408
R00X153Y052,0.5856132032210136,10.769268399999998,17.844838,0.475
R00X155Y052,0.12380688028034627,10.7916732,18.155035799999997,0.47600000000000003
R00X157Y052,0.12751849682438968,10.814077999999999,18.4652754,0.45899999999999996
R00X159Y052,0.16365072339852466,10.836482799999999,18.7754732,0.431
R00X165Y052,0.10687662522475092,10.903739,19.7061502,0.485
R00X166Y052,0.8354212228890056,10.914941399999998,19.861269999999998,0.629
R00X167Y052,0.8489809386919189,10.926143799999998,20.0163898,0.512
R00X168Y052,0.9709443464194389,10.937346199999999,20.1714678,0.517
R00X169Y052,0.20988849482264896,10.948590399999999,20.326587599999996,0.44299999999999995
R00X170Y052,0.8853505237455035,10.959792799999997,20.4817074,0.484
R00X171Y052,0.05959005005399798,10.970995199999999,20.6368272,0.42
R00X173Y052,0.16353142765454226,10.9934,20.947025,0.431
R00X174Y052,0.29105290192304134,11.004602399999998,21.102144799999998,0.442
R00X175Y052,0.9369807003736796,11.0158048,21.257264599999996,0.435
R00X178Y052,0.8945408912414686,11.0494538,21.722582199999998,0.48100000000000004
R00X179Y052,0.7868560071423141,11.0606562,21.877702,0.46799999999999997
R00X182Y052,0.014958789374749709,11.094263399999999,22.343019599999995,0.451
R00X183Y052,0.8582323187571994,11.1054658,22.4981394,0.44799999999999995
R00X185Y052,0.028993078149277113,11.127870599999998,22.808379,0.439
R00X187Y052,0.7880313326762463,11.1503172,23.1185768,0.544
R00X188Y052,0.8552786551011677,11.161519599999998,23.273696599999994,0.46399999999999997
R00X190Y052,0.7730936127329032,11.183924399999999,23.5839362,0.433
R00X194Y052,0.16050337494702507,11.228734,24.2043736,0.461
R00X199Y052,0.8692424088880343,11.2847878,24.979930799999998,0.46299999999999997
R00X203Y052,0.04667414338998897,11.3296392,25.600368200000002,0.49
R00X204Y052,0.019525563546089354,11.3408416,25.755487999999996,0.47100000000000003
R00X207Y052,0.9168057837040019,11.374448799999998,26.220805599999995,0.499
R00X208Y052,0.06424414131669251,11.3856512,26.3759254,0.502
R00X211Y052,0.8913009080349393,11.419258399999999,26.841243,0.444
R00X219Y052,0.9287336278434267,11.508919399999998,28.082159599999997,0.43799999999999994
R00X220Y052,0.042003279878878676,11.520121799999998,28.2406234,0.467
R00X221Y052,0.13419378249909372,11.531365999999998,28.400717399999998,0.474
R00X222Y052,0.09888219142240821,11.542568399999999,28.560769599999997,0.469
R00X223Y052,0.9360693217028834,11.553770799999999,28.720863599999998,0.5539999999999999
R00X226Y052,0.024832181719706543,11.587377999999998,29.201062,0.5329999999999999
R00X227Y052,0.8082139629006371,11.5985804,29.361114199999996,0.514
R00X228Y052,0.8198493456521747,11.609782799999998,29.521208199999993,0.5539999999999999
R00X232Y052,0.6277413884896297,11.6546342,30.1614588,0.44
R00X233Y052,0.005318775819031316,11.665836599999999,30.3215528,0.496
R00X234Y052,0.09290344237301147,11.677039,30.481605,0.45399999999999996
R00X239Y052,0.9237029573105839,11.733092799999998,31.281949599999997,0.498
R00X240Y052,0.8901773371989787,11.7442952,31.4420018,0.483
R00X244Y052,0.11791305352767664,11.789104799999999,32.08229419999999,0.45799999999999996
R00X246Y052,0.05706872722066681,11.811551399999999,32.402440399999996,0.48
R00X252Y052,0.3250764182566946,11.878765799999998,33.362837199999994,0.542
R00X254Y052,0.9137452032011326,11.901170599999999,33.6829834,0.467
R00X255Y052,0.8945914145873486,11.912414799999999,33.84303559999999,0.466
R00X256Y052,0.8202986577306941,11.9236172,34.003129599999994,0.461
R00X258Y052,0.1547128528472581,11.946022,34.3232758,0.457
R00X266Y052,0.8961367383948297,12.035682999999999,35.6038188,0.495
R00X267Y052,0.05375956287156698,12.046885399999997,35.763871,0.506
R00X270Y052,0.8993021823565773,12.0804926,36.2440694,0.474
R00X272Y052,0.22631935354407046,12.102939200000002,36.5642156,0.561
R00X274Y052,0.8496490361190643,12.125343999999998,36.8843618,0.518
R00X278Y052,0.8501114926905469,12.170153599999999,37.52465419999999,0.529
R00X279Y052,0.8304591158036024,12.181356,37.684706399999996,0.526
R00X281Y052,0.15440759075301014,12.2038026,38.0048526,0.49
R00X282Y052,0.15849882265215973,12.215005,38.1649048,0.48200000000000004
R00X284Y052,0.866429930638674,12.237409799999998,38.485051,0.344
R00X286Y052,0.13553376669606165,12.2598146,38.805197199999995,0.5539999999999999
R00X290Y052,0.3353940154539546,12.304666,39.4568592,0.44
R00X291Y052,0.13219816342512142,12.315868399999998,39.622637999999995,0.474
R00X293Y052,0.5103485034950365,12.3382732,39.9541538,0.527
R00X297Y052,0.9178508078423866,12.383082799999999,40.615179,0.508
R00X300Y052,0.3209509337077374,12.416731799999999,41.0914064,0.5379999999999999
R00X103Y053,0.47519795678502724,10.0217172,3.6481368,0.44
R00X107Y053,0.13430327122364918,10.066526799999998,4.3287662,0.47100000000000003
R00X109Y053,0.8252863401245646,10.088931599999999,4.65234,0.45299999999999996
R00X111Y053,0.8713109505865725,10.111378199999999,4.9759138,0.489
R00X112Y053,0.8819268788218408,10.1225806,5.1377216,0.479
R00X116Y053,0.9154280331817856,10.1673902,5.7848692,0.47
R00X117Y053,0.8086912481284689,10.1785926,5.946676999999999,0.48200000000000004
R00X124Y053,0.7526992105046907,10.2570512,7.0792062,0.48
R00X125Y053,0.9004083941416307,10.2682536,7.241013999999999,0.436
R00X126Y053,0.7723246443700252,10.279455999999998,7.5766262,0.36700000000000005
R00X129Y053,0.897821878038745,10.313104999999998,9.896275399999999,0.47600000000000003
R00X130Y053,0.9454887877900675,10.324307399999999,10.548480799999998,0.462
R00X131Y053,0.9388918394497584,10.335509799999999,10.8543314,0.596
